,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
70035,140.21326,35.70619,Sakura-shi,1032074,2111215.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70036,137.86667,36.5,Ōmachi,1033385,1854186.0,,30599.0,,PPL,,JP,,,,,,,0,0,7,JP,10.0,locality,import,
70037,131.95,33.955,Hikari,1033417,1896348.0,,45885.0,,PPL,,JP,,,,,,,0,0,7,JP,10.0,locality,import,
70038,140.06842,40.36255,Happō-chō,1041480,7443152.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70039,133.96197,34.21158,Oyagawa-chō,1041241,7391349.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70040,133.8182,34.19592,Kotohira-chō,1041242,7391350.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70041,134.3335,34.21158,Higashikagawa-shi,1041245,7391347.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70042,131.82498,34.15136,Shūnan-shi,1041258,7393001.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70043,133.19761,35.3357,Yasugi-shi,1041259,7392558.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70044,136.33212,35.37965,Maibara-shi,1041260,7394802.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70045,135.36641,34.07192,Aridagawa-chō,1041343,7411115.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70046,135.38928,34.15391,Kimino-chō,1041344,7411119.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70047,135.60906,34.21441,Kōya-chō,1041345,7411120.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70048,135.17607,33.88044,Gobō-shi,1041346,7411112.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70049,127.77874,26.16371,Nanjō-shi,1041407,7415820.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70050,127.87373,26.36777,Uruma-shi,1041408,7415821.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70051,138.68067,35.59955,Fuefuki-shi,1041409,7415916.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70052,138.79178,35.72649,Kōshū-shi,1041410,7415917.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70053,136.63501,35.28599,Wanouchi-chō,1041438,7419038.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70054,140.0491,39.87209,Katagami-shi,1041481,7443155.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70055,140.59592,39.42843,Misato-chō,1041482,7443158.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70056,140.10678,40.07068,Mitane-chō,1041483,7443159.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70057,140.71099,38.58382,Kami-gun,1041485,7446985.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70058,140.70269,38.33075,Aoba-ku,1041486,7446989.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70059,140.4667,38.42559,Higashine-shi,1041495,7450014.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70060,140.46465,40.05512,Kitaakita-shi,1041496,7443156.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70061,140.77903,37.98828,Kakuda-shi,1041497,7446991.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70062,140.001,38.70554,Shōnai-machi,1041498,7450023.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70063,140.21589,37.99042,Takahata-machi,1041499,7450024.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70064,139.10606,37.92793,Higashi-ku,1041580,7468170.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70065,139.04846,37.90403,Chūō-ku,1041581,7468171.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70066,138.8963,37.75985,Nishikan-ku,1041582,7468176.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70067,138.83752,37.69075,Yahiko-mura,1041583,7468183.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70068,139.46411,37.66504,Aga-machi,1041584,7468185.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70069,128.0135,26.64351,Yaese-chō,1048131,7415822.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70070,138.35413,35.65065,Minami Alps-shi,1048132,7415914.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70071,141.67298,43.36974,Tsukigata-chō,1048177,7429594.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70072,142.87967,42.28995,Urakawa-chō,1048178,7429596.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70073,141.40196,40.6262,Oirase Chō,1048180,7439931.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70074,139.907112,37.92653,飯豊町,986241,,24709417.0,,Town,,山形県,,23424856.0,日本,71.0,71.0,14.0,1.0,2,2,0,JP,9.0,locality,import,
70075,127.770125,26.3281525,４丁目,483814,,28583620.0,,Suburb,,沖縄県,,23424856.0,日本,64.0,64.0,13.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70076,141.27917,40.14281,Ichinohe-machi,1154690,7441810.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70077,140.43364,35.53334,Kujūkuri-machi,1154738,7465529.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70078,139.38861,35.48889,Zama,137058,1848004.0,,134671.0,,PPL,,JP,,,,,,,0,0,9,JP,10.0,locality,import,
70079,139.57705,35.634809,１丁目,511983,,28531288.0,,Suburb,,東京都,,23424856.0,日本,22.0,22.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70080,127.988388,26.689873,今帰仁村,1199322,,1112629.0,,Town,,沖縄県,,23424856.0,日本,1003.0,1003.0,203.0,4.0,11,7,0,JP,9.0,locality,import,
70081,139.641117,35.472622,千若町,1199890,,1107808.0,,LocalAdmin,,神奈川県,,23424856.0,日本,1.0,113.0,1.0,1.0,1,3,0,JP,9.0,localadmin,import,
70082,139.708543,35.536015,旭町,1199893,,1107547.0,,LocalAdmin,,神奈川県,,23424856.0,日本,1.0,98.0,1.0,1.0,1,3,0,JP,9.0,localadmin,import,
70083,140.711345,35.869577,波崎,1199894,,1108664.0,,LocalAdmin,,茨城県,,23424856.0,日本,2.0,2.0,1.0,1.0,1,1,0,JP,9.0,localadmin,import,
70084,139.4469585,35.4876765,西鶴間,1199906,,1112891.0,,LocalAdmin,,神奈川県,,23424856.0,日本,1.0,25.0,1.0,1.0,1,1,0,JP,9.0,localadmin,import,
70085,132.460956,34.3970655,大須賀町,1199909,,1113748.0,,LocalAdmin,,広島県,,23424856.0,日本,1.0,1.0,1.0,1.0,1,1,0,JP,9.0,localadmin,import,
70086,139.996719,40.386611,八森,1199910,,1117141.0,,LocalAdmin,,秋田県,,23424856.0,日本,2.0,102.0,1.0,1.0,1,3,0,JP,9.0,localadmin,import,
70087,127.761169,26.1391955,玉城,1200025,,1115429.0,,LocalAdmin,,沖縄県,,23424856.0,日本,1.0,918.0,1.0,4.0,1,6,0,JP,9.0,localadmin,import,
70088,141.409149,42.785322,千歳市,1200332,,1117045.0,,Town,,北海道,,23424856.0,日本,2464.0,3509.0,499.0,16.0,17,12,0,JP,9.0,locality,import,
70089,141.024638,42.625437,伊達市,1200707,,1117056.0,,Town,,北海道,,23424856.0,日本,220.0,220.0,45.0,1.0,4,4,0,JP,9.0,locality,import,
70090,140.56703,37.34289,田村郡,1200884,2110839.0,24853655.0,0.0,County,ADM2,福島県,JP,23424856.0,日本,25.0,605.0,5.0,3.0,1,5,0,JP,10.0,county,import,
70091,140.61132,43.19715,古平郡,1200940,2130287.0,24853984.0,0.0,County,ADM2,北海道,JP,23424856.0,日本,3.0,129.0,1.0,1.0,1,3,0,JP,10.0,county,import,
70092,140.37775,41.67899,上磯郡,1200941,2129763.0,24853932.0,0.0,County,ADM2,北海道,JP,23424856.0,日本,9.0,91.0,2.0,1.0,1,3,0,JP,10.0,county,import,
70093,141.5828,40.2672,九戸郡,1200942,2129400.0,24854242.0,0.0,County,ADM2,岩手県,JP,23424856.0,日本,23.0,30.0,5.0,1.0,1,2,0,JP,10.0,county,import,
70094,132.34841,34.67213,山県郡,1200999,1848699.0,24857159.0,0.0,County,ADM2,広島県,JP,23424856.0,日本,21.0,1017.0,4.0,5.0,1,7,0,JP,10.0,county,import,
70095,133.01609,34.61599,世羅郡,1201000,7372276.0,24857161.0,0.0,County,ADM2,広島県,JP,23424856.0,日本,10.0,334.0,2.0,1.0,1,5,0,JP,10.0,county,import,
70096,135.39062,35.22272,船井郡,1201025,7412122.0,24857298.0,0.0,County,ADM2,京都府,JP,23424856.0,日本,21.0,122.0,4.0,1.0,1,3,0,JP,10.0,county,import,
70097,133.07538,33.34907,高岡郡,1201026,1851029.0,24857253.0,0.0,County,ADM2,高知県,JP,23424856.0,日本,24.0,456.0,5.0,2.0,1,5,0,JP,10.0,county,import,
70098,140.8717,38.43234,黒川郡,1201028,2112074.0,24857354.0,0.0,County,ADM2,宮城県,JP,23424856.0,日本,2.0,369.0,1.0,2.0,1,5,0,JP,10.0,county,import,
70099,136.14516,34.49237,宇陀郡,1201029,1849448.0,24857435.0,0.0,County,ADM2,奈良県,JP,23424856.0,日本,2.0,267.0,1.0,1.0,1,4,0,JP,10.0,county,import,
70100,133.90953,35.20621,苫田郡,1201031,1850139.0,24857516.0,0.0,County,ADM2,岡山県,JP,23424856.0,日本,3.0,52.0,1.0,1.0,1,2,0,JP,10.0,county,import,
70101,139.64774,36.03675,南埼玉郡,1201033,1857143.0,24857581.0,0.0,County,ADM2,埼玉県,JP,23424856.0,日本,15.0,2148.0,3.0,10.0,1,9,0,JP,10.0,county,import,
70102,139.11235,36.18972,児玉郡,1201034,7458572.0,24857567.0,0.0,County,ADM2,埼玉県,JP,23424856.0,日本,13.0,418.0,3.0,2.0,1,5,0,JP,10.0,county,import,
70103,136.48538,35.37256,不破郡,1201054,1863710.0,24857633.0,0.0,County,ADM2,岐阜県,JP,23424856.0,日本,12.0,241.0,2.0,1.0,1,4,0,JP,10.0,county,import,
70104,134.34994,33.99186,名西郡,1201055,1856299.0,24857694.0,0.0,County,ADM2,徳島県,JP,23424856.0,日本,14.0,350.0,3.0,2.0,1,5,0,JP,10.0,county,import,
70105,134.35312,33.68119,海部郡,1201056,1860803.0,24857688.0,0.0,County,ADM2,徳島県,JP,23424856.0,日本,7.0,274.0,1.0,1.0,1,4,0,JP,10.0,county,import,
70106,134.42641,33.9138,勝浦郡,1201086,1859771.0,24857689.0,0.0,County,ADM2,徳島県,JP,23424856.0,日本,4.0,79.0,1.0,1.0,1,3,0,JP,10.0,county,import,
70107,135.33422,34.06154,有田郡,1201105,1865123.0,24857730.0,0.0,County,ADM2,和歌山県,JP,23424856.0,日本,4.0,359.0,1.0,2.0,1,5,0,JP,10.0,county,import,
70108,139.07337,35.40898,足柄上郡,1201106,1865011.0,24857800.0,0.0,County,ADM2,神奈川県,JP,23424856.0,日本,25.0,1207.0,5.0,5.0,1,7,0,JP,10.0,county,import,
70109,140.29148,38.79298,最上郡,1201114,2111850.0,24857744.0,0.0,County,ADM2,山形県,JP,23424856.0,日本,12.0,260.0,2.0,1.0,1,4,0,JP,10.0,county,import,
70110,132.28171,33.91587,大島郡,1201115,1853738.0,24857783.0,0.0,County,ADM2,山口県,JP,23424856.0,日本,17.0,328.0,3.0,1.0,1,5,0,JP,10.0,county,import,
70111,135.64867,34.4686,南河内郡,1201116,1857170.0,24857859.0,0.0,County,ADM2,大阪府,JP,23424856.0,日本,8.0,150.0,2.0,1.0,1,3,0,JP,10.0,county,import,
70112,141.53746,43.077923,江別市,1202600,,1117059.0,,Town,,北海道,,23424856.0,日本,545.0,676.0,110.0,3.0,7,5,0,JP,9.0,locality,import,
70113,139.668132,35.638333,１丁目,773780,,28528416.0,,Suburb,,東京都,,23424856.0,日本,17.0,17.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70114,136.934335,35.136208,１丁目,773797,,28547342.0,,Suburb,,愛知県,,23424856.0,日本,3.0,3.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70115,127.730998,26.275772,３丁目,773890,,28583414.0,,Suburb,,沖縄県,JP,23424856.0,日本,23.0,23.0,5.0,1.0,1,1,0,JP,4.0,neighbourhood,import,
70116,139.414367,35.50864,３丁目,1204010,,28534490.0,,Suburb,,神奈川県,,23424856.0,日本,1.0,1.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70117,139.41,35.512166,１丁目,1204011,,28534518.0,,Suburb,,神奈川県,,23424856.0,日本,1.0,1.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70118,139.597907,36.173511,羽生市,1206894,,1108614.0,,Town,,埼玉県,,23424856.0,日本,45.0,346.0,9.0,2.0,2,5,0,JP,9.0,locality,import,
70119,124.18877,24.4656,Ishigaki-shi,1237985,1861412.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70120,131.56808,34.07286,Hōfu-shi,1237991,1862301.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70121,139.7993285,35.6803625,１丁目,903093,,28527932.0,,Suburb,,東京都,,23424856.0,日本,58.0,58.0,12.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70122,130.26962,31.38793,Minamisatsuma-shi,1245556,7383994.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70123,131.80458,34.51661,Tsuwano-chō,1245567,7392550.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70124,144.80954,43.12501,Akkeshi-chō,1245603,7429519.0,,0.0,,ADM3,,JP,,,,,,,0,0,0,JP,10.0,localadmin,import,
70125,140.03812,35.98201,Tsukubamirai-shi,1245617,7452808.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,
70126,141.530777,42.998194,北広島市,1251434,,15015572.0,,Town,,北海道,,23424856.0,日本,66.0,286.0,13.0,1.0,2,4,0,JP,9.0,locality,import,
70127,140.30268,42.52983,山越郡,1251554,7428119.0,24853937.0,0.0,County,ADM2,北海道,JP,23424856.0,日本,26.0,252.0,5.0,1.0,2,4,0,JP,10.0,county,import,
70128,138.64172,36.97096,中魚沼郡,1251573,7468158.0,24857451.0,0.0,County,ADM2,新潟県,JP,23424856.0,日本,57.0,544.0,12.0,2.0,2,5,0,JP,10.0,county,import,
70129,132.68343,33.25592,鬼北町,1206689,6691616.0,28379290.0,11712.0,Town,PPL,愛媛県,JP,23424856.0,日本,,2.0,,1.0,0,1,6,JP,10.0,locality,import,
70130,139.660981,35.770128,２丁目,1269726,,28529242.0,,Suburb,,東京都,,23424856.0,日本,27.0,27.0,5.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70131,125.262551,24.733813,下地,1191786,,24854287.0,,LocalAdmin,,沖縄県,,23424856.0,日本,1.0,1058.0,1.0,5.0,1,7,0,JP,9.0,localadmin,import,
70132,130.800063,33.637775,田川市,230325,,1118256.0,,Town,,福岡県,,23424856.0,日本,143.0,143.0,29.0,1.0,3,3,0,JP,9.0,locality,import,
70133,127.828971,26.166666,知念,206836,,1107795.0,,LocalAdmin,,沖縄県,,23424856.0,日本,3.0,470.0,1.0,2.0,1,5,0,JP,9.0,localadmin,import,
70134,135.669994,34.596919,柏原市,207217,,1110405.0,,Town,,大阪府,,23424856.0,日本,21.0,67.0,4.0,1.0,1,2,0,JP,9.0,locality,import,
70135,140.324666,38.248166,１丁目,1264912,,28518000.0,,Suburb,,山形県,,23424856.0,日本,63.0,63.0,13.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70136,136.995453,35.171526,１丁目,773803,,28549572.0,,Suburb,,愛知県,,23424856.0,日本,15.0,15.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70137,139.6074965,35.6013765,１丁目,1191618,,90007468.0,,Suburb,,神奈川県,,23424856.0,日本,28.0,28.0,6.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70138,139.505382,35.606166,６丁目,1191620,,90007473.0,,Suburb,,神奈川県,,23424856.0,日本,41.0,41.0,8.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70139,136.35518,35.343695,伊吹,1269047,,1109249.0,,LocalAdmin,,滋賀県,,23424856.0,日本,1.0,1.0,1.0,1.0,1,1,0,JP,9.0,localadmin,import,
70140,131.578445,34.066387,防府市,220082,,1117239.0,,Town,,山口県,,23424856.0,日本,182.0,854.0,37.0,4.0,4,6,0,JP,9.0,locality,import,
70141,140.37652,35.371135,一宮町,220083,,1117276.0,,Town,,千葉県,,23424856.0,日本,451.0,451.0,91.0,2.0,7,5,0,JP,9.0,locality,import,
70142,141.250366,38.98786,一関市,220085,,1117279.0,,Town,,岩手県,,23424856.0,日本,1179.0,1592.0,239.0,7.0,11,8,0,JP,9.0,locality,import,
70143,139.64035,35.479183,２丁目,1270369,,28531986.0,,Suburb,,神奈川県,,23424856.0,日本,41.0,41.0,8.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70144,133.079788,35.0032595,庄原市,221694,,1114931.0,,Town,,広島県,,23424856.0,日本,110.0,117.0,22.0,1.0,3,3,0,JP,9.0,locality,import,
70145,138.848891,37.447116,１丁目,1272729,,28536282.0,,Suburb,,新潟県,,23424856.0,日本,58.0,58.0,12.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70146,138.55683,37.363463,１丁目,1272847,,28536705.0,,Suburb,,新潟県,,23424856.0,日本,41.0,41.0,8.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70147,138.152252,35.994266,１丁目,1274312,,28540201.0,,Suburb,,長野県,,23424856.0,日本,39.0,39.0,8.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70148,139.66228,35.576933,２丁目,224995,,28533247.0,,Suburb,,神奈川県,,23424856.0,日本,292.0,292.0,59.0,1.0,5,4,0,JP,9.0,neighbourhood,import,
70149,139.56739,35.61964,１丁目,224999,,28533346.0,,Suburb,,神奈川県,,23424856.0,日本,522.0,522.0,106.0,2.0,7,5,0,JP,9.0,neighbourhood,import,
70150,135.190131,34.69341,２丁目,1279174,,28566800.0,,Suburb,,兵庫県,,23424856.0,日本,90.0,90.0,18.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
70151,135.1888865,34.688666,１丁目,1279362,,28566924.0,,Suburb,,兵庫県,,23424856.0,日本,202.0,202.0,41.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
70152,139.691081,35.658926,２丁目,228817,,28528666.0,,Suburb,,東京都,,23424856.0,日本,121.0,121.0,25.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
70153,139.707923,35.652597,２丁目,228818,,28528694.0,,Suburb,,東京都,,23424856.0,日本,163.0,163.0,33.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
70154,139.694655,35.683135,３丁目,228819,,28528710.0,,Suburb,,東京都,,23424856.0,日本,197.0,197.0,40.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
70155,139.664554,35.704164,３丁目,228821,,28528751.0,,Suburb,,東京都,,23424856.0,日本,169.0,169.0,34.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
70156,139.596,35.706501,４丁目,228846,,28528900.0,,Suburb,,東京都,,23424856.0,日本,117.0,117.0,24.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
70157,139.628934,35.736053,３丁目,228866,,28529420.0,,Suburb,,東京都,,23424856.0,日本,130.0,130.0,26.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
70158,140.088433,37.912099,２丁目,1257846,,28518201.0,,Suburb,,山形県,,23424856.0,日本,15.0,15.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70159,139.63123,35.509797,２丁目,228935,,28532597.0,,Suburb,,神奈川県,,23424856.0,日本,170.0,170.0,34.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
70160,139.633377,35.534648,２丁目,228960,,28532615.0,,Suburb,,神奈川県,,23424856.0,日本,69.0,69.0,14.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
70161,139.701966,35.222666,３丁目,229004,,28533661.0,,Suburb,,神奈川県,,23424856.0,日本,115.0,115.0,23.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
70162,139.6613165,35.282436,３丁目,229007,,28533812.0,,Suburb,,神奈川県,,23424856.0,日本,146.0,146.0,30.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
70163,137.425918,36.665665,上市町,229283,,1110199.0,,Town,,富山県,,23424856.0,日本,121.0,140.0,25.0,1.0,3,3,0,JP,9.0,locality,import,
70164,139.404207,35.696756,５丁目,1258035,,28530235.0,,Suburb,,東京都,,23424856.0,日本,3.0,3.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
70165,141.523236,43.758518,増毛町,237239,,1117673.0,,Town,,北海道,,23424856.0,日本,81.0,160.0,16.0,1.0,3,4,0,JP,9.0,locality,import,
70166,136.9141085,35.5735,美濃市,237240,,1117727.0,,Town,,岐阜県,,23424856.0,日本,62.0,865.0,13.0,4.0,2,6,0,JP,9.0,locality,import,
70167,140.672277,41.986291,七飯町,237245,,1117850.0,,Town,,北海道,,23424856.0,日本,1509.0,1531.0,306.0,7.0,13,8,0,JP,9.0,locality,import,
