78.10894,29.75603,Sultanpur,131180,1255489,29087867,8518,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
77.46596,8.1531,Suchindram,131181,1255584,2286811,12316,Town,PPL,Tamil Nadu,IN,23424848,India,76,76,15,1,3,3,6,IN,10,locality,import,
79.40403,11.40102,Srimushnam,131187,1255640,2294401,12364,Town,PPL,Tamil Nadu,IN,23424848,India,,2,,1,0,1,6,IN,10,locality,import,
75.06646,13.49112,Someshwar,131193,1255823,29000200,22137,Town,PPL,Karnataka,IN,23424848,India,59,59,12,1,2,2,7,IN,10,locality,import,
73.66633,25.92493,Sojat,131194,1255860,2291021,42556,Town,PPL,Rajasthan,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
76.89271,15.63138,Sirguppa,131196,1256029,29207056,47917,Town,PPL,Karnataka,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
78.81048,18.38865,Sircilla,131197,1256039,2293009,71499,Town,PPL,Andhra Pradesh,IN,23424848,India,,1,,1,0,1,8,IN,10,locality,import,
78.64152,28.63933,Sisai,131198,1256040,29097125,22549,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
79.57558,19.47953,Sirgapur,131215,1256063,29134371,10116,Town,PPL,Andhra Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
77.68959,24.1038,Siron,131216,1256064,29108124,45455,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
79.63042,26.3668,Sikindra,131222,1256324,2286411,12289,Town,PPL,Uttar Pradesh,IN,23424848,India,28,28,6,1,2,2,6,IN,10,locality,import,
84.05426,26.04306,Indarpur,131224,1256328,29121060,24177,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
69.84158,22.43218,Sikka,131225,1256333,2291624,19404,Town,PPL,Gujarat,IN,23424848,India,,1,,1,0,1,6,IN,10,locality,import,
80.10348,23.48872,Sihora,131229,1256340,29020810,41192,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
77.86488,13.39141,Nidagatta,131233,1256363,29211762,49114,Town,PPL,Karnataka,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
78.86922,27.63313,Sidhaura,131234,1256367,29097178,14815,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
80.81029,27.26761,Sidhaul,131235,1256372,29107080,22193,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
85.84332,25.14067,Shahpur,131241,1256698,29173254,46718,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
92.84679,23.29312,Serchhip,131242,1256812,2290309,20244,Town,PPL,Mizoram,IN,23424848,India,,7,,1,0,1,7,IN,10,locality,import,
74.03102,18.34351,Sasvad,131257,1257066,2292798,29858,Town,PPL,Maharashtra,IN,23424848,India,82,82,17,1,3,3,7,IN,10,locality,import,
86.01041,23.81609,Sarubera,131259,1257111,29202894,3310,Town,PPL,Jharkhand,IN,23424848,India,,,,,0,0,4,IN,10,locality,import,
78.08669,17.62478,Sangareddy,131275,1257431,2293061,59199,Town,PPL,Andhra Pradesh,IN,23424848,India,45,45,9,1,2,2,8,IN,10,locality,import,
77.0138,29.23578,Samalkha,131285,1257566,29190754,35620,Town,PPL,Haryana,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
83.20515,18.51652,Salur,131286,1257587,2293721,50206,Town,PPL,Andhra Pradesh,IN,23424848,India,,1,,1,0,1,8,IN,10,locality,import,
81.45488,26.02752,Asaon,131287,1257599,29110048,14312,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
84.37794,25.85017,Seoti,131292,1258203,29170480,23819,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
76.03483,21.24749,Raver,131298,1258307,2292540,26635,Town,PPL,Maharashtra,IN,23424848,India,,2,,1,0,1,7,IN,10,locality,import,
82.16767,22.28785,Rainpur,131299,1258362,29180342,21392,Town,PPL,Chhattisgarh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
74.83689,29.52454,Rania,131305,1258477,2290833,22741,Town,PPL,Haryana,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
73.30885,25.35031,Rani,131306,1258478,2291738,13572,Town,PPL,Rajasthan,IN,23424848,India,,2,,1,0,1,6,IN,10,locality,import,
83.02934,25.26873,Ramnagar,131318,1258642,2288856,44277,Town,PPL,Uttar Pradesh,IN,23424848,India,242,242,49,1,4,4,7,IN,10,locality,import,
79.18417,13.10089,Ramapuram,131323,1258726,29133210,31169,Town,PPL,Andhra Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
79.36266,19.77921,Rajura,131325,1258786,29134354,28881,Town,PPL,Andhra Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
78.17139,26.89611,Rajakhera,131334,1258930,2291304,30627,Town,PPL,Rajasthan,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
75.6,30.65,Raikot,131339,1258993,2290787,26114,Town,PPL,Punjab,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
83.4,21.9,Deragarh,131345,1259005,29177404,121278,Town,PPL,Chhattisgarh,IN,23424848,India,,,,,0,0,9,IN,10,locality,import,
74.19966,17.5921,Ibrahimpur,131347,1259026,29045518,17260,Town,PPL,Maharashtra,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
87.91726,25.6448,Raghunathpur,131348,1259047,29158812,6100,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
73.98557,15.39011,Queula,131350,1259094,2284721,5699,Town,PPL,Goa,IN,23424848,India,98,98,20,1,3,3,5,IN,10,locality,import,
87.53836,25.85643,Kabar,131352,1259108,29160575,26937,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
75.37663,31.82198,Qadian,131353,1259110,2290719,21015,Town,PPL,Punjab,IN,23424848,India,,14,,1,0,1,7,IN,10,locality,import,
74.89955,33.87405,Pulwama,131354,1259251,2290369,20071,Town,PPL,Jammu and Kashmir,IN,23424848,India,,11,,1,0,1,7,IN,10,locality,import,
77.82893,29.18766,Palwada,131382,1259818,29090989,18545,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
74.79729,23.01099,Petlawad,131383,1259840,29025331,13260,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
79.37442,18.61357,Peddapalle,131398,1259961,2293000,33582,Town,PPL,Andhra Pradesh,IN,23424848,India,,6,,1,0,1,7,IN,10,locality,import,
78.76998,30.15356,Pauti,131403,1260016,29087922,26514,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
76.93724,20.46093,Patur,131404,1260035,2292580,21747,Town,PPL,Maharashtra,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
73.90143,17.37513,Patan,131407,1260177,2292868,12155,Town,PPL,Maharashtra,IN,23424848,India,,10,,1,0,1,6,IN,10,locality,import,
75.43441,32.34598,Parowal,131408,1260275,29057314,7800,Town,PPL,Punjab,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
78.75847,25.50811,Parichha,131409,1260314,2283972,7399,Town,PPL,Uttar Pradesh,IN,23424848,India,,19,,1,0,1,5,IN,10,locality,import,
78.7579,22.19137,Parasiya,131415,1260368,29029892,39440,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
74.11006,16.8121,Panhala,131427,1260488,2292875,3634,Town,PPL,Maharashtra,IN,23424848,India,72,72,15,1,2,2,4,IN,10,locality,import,
76.22585,21.69813,Pandhana,131430,1260548,2292526,11626,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
81.41004,22.22484,Pendari,131431,1260556,29180428,13875,Town,PPL,Chhattisgarh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
78.40152,11.93956,Pallipatti,131435,1260681,29078132,26492,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
80.58137,28.43205,Palia Kalan,131448,1260713,2288579,38547,Town,PPL,Uttar Pradesh,IN,23424848,India,,19,,1,0,1,7,IN,10,locality,import,
81.04374,23.36453,Pali,131451,1260718,29021923,21287,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
80.74164,25.36913,Ora,131461,1261037,29109077,6495,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
78.40917,29.14984,Nurpur,131478,1261122,29091309,39077,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
79.41875,10.77378,Sendamangalam,131490,1261444,29080523,9125,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
85.54364,24.8867,Nawada,131504,1261631,29166786,96730,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,8,IN,10,locality,import,
73.98333,15.53333,Navelim,131505,1261660,2283178,12469,Town,PPL,Goa,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
78.22969,10.22776,Natham,131507,1261705,2294591,21888,Town,PPL,Tamil Nadu,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
72.65702,23.0704,Karoda,131519,1261768,29182337,5366,Town,PPL,Gujarat,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
75.38666,15.72299,Nargund,131521,1261800,2293507,33403,Town,PPL,Karnataka,IN,23424848,India,,20,,1,0,1,7,IN,10,locality,import,
78.28712,30.16173,Narendranagar,131522,1261806,2283085,4734,Town,PPL,Uttarakhand,IN,23424848,India,100,100,20,1,3,3,4,IN,10,locality,import,
73.55913,27.96059,Napasar,131530,1261882,2290887,21750,Town,PPL,Rajasthan,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
79.61062,10.87933,Nannilam,131531,1261906,2294508,10180,Town,PPL,Tamil Nadu,IN,23424848,India,,1,,1,0,1,6,IN,10,locality,import,
77.89138,11.76108,Nagamballi,131533,1261915,29078861,9902,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
75.06036,23.46115,Nahli,131538,1262020,29071666,9235,Town,PPL,Rajasthan,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
79.00707,9.72766,Nambuthalai,131539,1262032,2282949,7914,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
80.10875,22.42743,Nangpura,131542,1262116,29034186,22336,Town,PPL,Maharashtra,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
88.39425,23.53631,Muragachha,131554,1262452,29006996,10324,Town,PPL,West Bengal,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
77.49865,28.7809,Muradnagar,131555,1262453,29090820,89482,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,8,IN,10,locality,import,
81.68822,22.06709,Mungi,131557,1262484,29179068,27698,Town,PPL,Chhattisgarh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
74.51513,30.47764,Muktsar,131560,1262578,2294959,89833,Town,PPL,Punjab,IN,23424848,India,58,58,12,1,2,2,8,IN,10,locality,import,
83.12096,25.28183,Mughalsarai,131561,1262634,2294814,98043,Town,PPL,Uttar Pradesh,IN,23424848,India,49,49,10,1,2,2,8,IN,10,locality,import,
77.50304,19.15657,Mudkhed,131562,1262651,2293288,20776,Town,PPL,Maharashtra,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
83.29088,26.08866,Mubarakpur,131563,1262678,29129417,53263,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,8,IN,10,locality,import,
73.83912,22.90469,Mogra,131565,1262734,29187999,20168,Town,PPL,Gujarat,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
78.98016,26.2838,Mirona,131577,1263057,29107542,15830,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
73.11162,18.1334,Mhasla,131579,1263087,2292808,9331,Town,PPL,Maharashtra,IN,23424848,India,,3,,1,0,1,5,IN,10,locality,import,
78.3393,10.03241,Melur,131580,1263151,29081170,33839,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
79.20724,11.31881,Mattur,131590,1263324,29077021,5605,Town,PPL,Tamil Nadu,IN,23424848,India,75,75,15,1,2,2,5,IN,10,locality,import,
85.03445,25.35249,Sauria Buzurg,131596,1263427,29157505,53440,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,8,IN,10,locality,import,
79.27056,15.74041,Markapur,131599,1263504,2293505,63982,Town,PPL,Andhra Pradesh,IN,23424848,India,,2,,1,0,1,8,IN,10,locality,import,
84.86221,25.96927,Mahwara,131600,1263528,29162748,26138,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
79.66501,18.65087,Manthani,131606,1263610,2292999,15661,Town,PPL,Andhra Pradesh,IN,23424848,India,,2,,1,0,1,6,IN,10,locality,import,
75.4012,29.99092,Mansa,131607,1263622,2291427,80018,Town,PPL,Punjab,IN,23424848,India,,1,,1,0,1,8,IN,10,locality,import,
81.09825,25.06346,Manikapur,131616,1263715,29111749,14415,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
84.17251,25.98539,Mansar,131617,1263730,29165025,20462,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
77.8793,29.79163,Manglaur,131620,1263761,2291097,46395,Town,PPL,Uttarakhand,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
80.37108,22.59974,Mandla,131626,1263852,2289474,45184,Town,PPL,Madhya Pradesh,IN,23424848,India,27,27,5,1,2,2,7,IN,10,locality,import,
78.1259,29.48584,Mandawar,131628,1263879,29086546,21339,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
75.08917,22.23566,Manawar,131630,1263940,2292492,27637,Town,PPL,Madhya Pradesh,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
78.42582,10.60772,Manparai,131631,1263952,29078995,36926,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
75.36458,26.2838,Malpura,131633,1264032,29066068,28600,Town,PPL,Rajasthan,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
73.46595,23.36035,Malpur,131634,1264033,29073832,6971,Town,PPL,Rajasthan,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
78.24829,11.98124,Vallipuram,131635,1264050,29078166,11837,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
84.67982,23.43313,Lohardaga,131665,1264839,2294858,53032,Town,PPL,Jharkhand,IN,23424848,India,,3,,1,0,1,8,IN,10,locality,import,
80.7747,24.75136,Kothi,131721,1265983,2289759,7790,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
70.70216,20.79393,Kodinar,131750,1266397,2291979,34930,Town,PPL,Gujarat,IN,23424848,India,,3,,1,0,1,7,IN,10,locality,import,
85.59343,24.46802,Kolgarma,131751,1266414,29199744,19180,Town,PPL,Jharkhand,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
84.94075,19.62425,Kosala,131752,1266422,29053206,13187,Town,PPL,Orissa,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
77.93822,28.86663,Kithora,131753,1266461,29087058,25262,Suburb,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,neighbourhood,import,
81.02259,25.64107,Khanapur,131756,1266481,29112363,6104,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
74.86685,26.5741,Khangar,131760,1266486,29067258,131749,Town,PPL,Rajasthan,IN,23424848,India,,,,,0,0,9,IN,10,locality,import,
87.95205,26.10282,Roshanganj,131761,1266489,29160231,94807,Town,PPL,Bihar,IN,23424848,India,,,,,0,0,8,IN,10,locality,import,
80.79752,27.90308,Kheri,131776,1266762,28999057,26327,Town,PPL,Uttar Pradesh,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
74.55962,31.14456,Khemkaran,131777,1266787,2290410,12637,Town,PPL,Punjab,IN,23424848,India,,5,,1,0,1,6,IN,10,locality,import,
73.84677,18.33811,Sukhed,131778,1266813,29043603,7370,Town,PPL,Maharashtra,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
76.91363,22.5957,Khategaon,131779,1266847,2292471,23405,Town,PPL,Madhya Pradesh,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
82.57915,21.74713,Khardi,131784,1266882,29177672,8926,Town,PPL,Chhattisgarh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
77.74073,28.83704,Khakuda,131786,1266892,29091917,13189,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
87.67824,22.72212,Khagra,131789,1266962,29013017,12049,Town,PPL,West Bengal,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
82.02707,27.50801,Akara,131799,1267449,29116943,6853,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
79.14552,12.96951,Katpadi,131800,1267456,2294188,16408,Town,PPL,Tamil Nadu,IN,23424848,India,,19,,1,0,1,6,IN,10,locality,import,
78.58333,21.26667,Katol,131801,1267461,2292242,41893,Town,PPL,Maharashtra,IN,23424848,India,,15,,1,0,1,7,IN,10,locality,import,
82.54326,22.50254,Katghora,131802,1267517,2289482,20113,Town,PPL,Chhattisgarh,IN,23424848,India,,3,,1,0,1,7,IN,10,locality,import,
75.611,22.12745,Kasrawad,131810,1267558,2292497,21484,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
85.3211,23.43362,Kenke,131825,1268032,29203111,16712,Town,PPL,Jharkhand,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
79.27638,21.42037,Kandri,131832,1268114,29033756,8315,Town,PPL,Maharashtra,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
77.26989,29.32102,Kandhla,131834,1268138,2291130,43387,Town,PPL,Uttar Pradesh,IN,23424848,India,,42,,1,0,2,7,IN,10,locality,import,
78.9202,21.23234,Kalameshwar,131853,1268344,2292243,19386,Town,PPL,Maharashtra,IN,23424848,India,,2,,1,0,1,6,IN,10,locality,import,
77.86667,9.71667,Kollapatti,131857,1268355,29078661,9725,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
77.46455,8.68301,Kalladaikurichi,131859,1268360,2294730,25513,Town,PPL,Tamil Nadu,IN,23424848,India,,2,,1,0,1,7,IN,10,locality,import,
77.5535,8.51228,Kalakkad,131862,1268495,2294740,27845,Town,PPL,Tamil Nadu,IN,23424848,India,,13,,1,0,1,7,IN,10,locality,import,
79.1945,27.89269,Kakrala,131863,1268540,29099100,35690,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
80.7857,26.868,Kakori,131864,1268545,2288683,18332,Town,PPL,Uttar Pradesh,IN,23424848,India,,1,,1,0,1,6,IN,10,locality,import,
85.97581,23.36541,Jhalda,131889,1269026,2289905,18057,Town,PPL,West Bengal,IN,23424848,India,,17,,1,0,1,6,IN,10,locality,import,
77.55622,28.1228,Jawar,131891,1269056,29092846,29316,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
76.77317,17.01394,Jevargi,131892,1269057,2293389,20157,Town,PPL,Karnataka,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
88.41778,22.17583,Jaynagar Mazilpur,131896,1269094,2278763,24510,Town,PPL,West Bengal,IN,23424848,India,,4,,1,0,1,7,IN,10,locality,import,
76.32013,31.87456,Jawalamukhi,131899,1269119,2290701,5281,Town,PPL,Himachal Pradesh,IN,23424848,India,,1,,1,0,1,5,IN,10,locality,import,
79.15236,17.72602,Jangaon,131907,1269256,29135758,47558,Town,PPL,Andhra Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
75.61755,31.1593,Jandiala,131912,1269269,29058981,25631,Town,PPL,Punjab,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
72.80074,22.05236,Jambuwa,131917,1269350,55923293,41594,Town,PPL,Gujarat,IN,23424848,India,,1,,1,0,1,7,IN,10,locality,import,
72.61559,25.34558,Jalor,131918,1269392,2294998,49682,Town,PPL,Rajasthan,IN,23424848,India,,17,,1,0,1,7,IN,10,locality,import,
78.30247,27.47235,Talesara,131921,1269415,29092754,38614,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,7,IN,10,locality,import,
78.61528,23.20894,Jaithari,131926,1269495,2292127,8386,Town,PPL,Madhya Pradesh,IN,23424848,India,,,,,0,0,5,IN,10,locality,import,
78.00665,11.60553,Nallampillai,131946,1269792,29079188,11308,Town,PPL,Tamil Nadu,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
77.93888,27.71114,Iglas,131947,1269809,2291222,13746,Town,PPL,Uttar Pradesh,IN,23424848,India,,,,,0,0,6,IN,10,locality,import,
