,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
65863,72.93333,19.05,Mankhurd,1189904,1263669.0,2282011.0,0.0,Suburb,PPLX,Maharashtra,IN,23424848.0,India,1.0,1.0,1.0,1.0,1,1,0,IN,10.0,neighbourhood,import,
65864,76.298675,17.821261,Osmanabad,1191516,,12586552.0,,County,,Maharashtra,,23424848.0,India,34.0,34.0,7.0,1.0,2,2,0,IN,9.0,county,import,
65865,78.721535,20.572485,Wardha,1191739,,12586553.0,,County,,Maharashtra,,23424848.0,India,165.0,210.0,33.0,1.0,4,4,0,IN,9.0,county,import,
65866,75.16667,33.83333,Anantnag,1193035,1278668.0,24505169.0,0.0,County,ADM2,Jammu and Kashmir,IN,23424848.0,India,123.0,881.0,25.0,4.0,3,6,0,IN,10.0,county,import,
65867,73.32825,21.064,asd,643981,6692400.0,,123.0,,DLTA,,IN,,,,,,,0,0,1,IN,10.0,locality_funky,import,
65868,77.58525,13.08773,Deccan Shelters Apartments,656685,7116806.0,,200.0,,BLDG,,IN,,,,,,,0,0,1,IN,10.0,locality_funky,import,
65869,77.49934,12.95492,lakshmi nivasa,656687,7117133.0,,4.0,,HSE,,IN,,,,,,,0,0,1,IN,10.0,locality_funky,import,
65870,77.09,11.96,Chamrajnagar,1196593,8224050.0,28298867.0,0.0,County,ADM2,Karnataka,IN,23424848.0,India,396.0,1762.0,80.0,8.0,6,8,0,IN,10.0,county,import,
65871,76.1762,10.60826,Avanoor,671096,7283587.0,,5000.0,,PPLL,,IN,,,,,,,0,0,4,IN,10.0,locality,import,
65872,76.6294,9.74356,Palackattumala,671710,7287889.0,,1200.0,,PPL,,IN,,,,,,,0,0,3,IN,10.0,locality,import,
65873,94.735107,28.815799,Upper Siang,1196908,,28298874.0,,County,,Arunachal Pradesh,IN,23424848.0,India,101.0,101.0,20.0,1.0,3,3,0,IN,4.0,county,import,
65874,77.058105,28.685768,Jhajjar,1196909,,28298850.0,,County,,Haryana,,23424848.0,India,546.0,574.0,111.0,3.0,7,5,0,IN,9.0,county,import,
65875,79.47475,18.96506,Mandamarri,682228,7302829.0,,66176.0,,PPL,,IN,,,,,,,0,0,8,IN,10.0,locality,import,
65876,87.22081,23.32052,Beliatore,257618,1276520.0,2274409.0,6014.0,Town,PPL,West Bengal,IN,23424848.0,India,,2.0,,1.0,0,1,5,IN,10.0,locality,import,
65877,84.63802,19.88249,Bellaguntha,257619,1276568.0,2274384.0,10360.0,Town,PPL,Orissa,IN,23424848.0,India,,46.0,,1.0,0,2,6,IN,10.0,locality,import,
65878,77.35306,29.46406,Banat,257620,1277409.0,2273850.0,21580.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65879,87.55304,22.36482,Balichak,257621,1277581.0,2273728.0,12957.0,Town,PPL,West Bengal,IN,23424848.0,India,,1.0,,1.0,0,1,6,IN,10.0,locality,import,
65880,77.59162,30.9485,Chaupal,257625,1274491.0,2275639.0,1701.0,Town,PPL,Himachal Pradesh,IN,23424848.0,India,,28.0,,1.0,0,2,3,IN,10.0,locality,import,
65881,77.82494,9.27033,Elayirampannai,257626,1272074.0,2277058.0,6473.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,2.0,,1.0,0,1,5,IN,10.0,locality,import,
65882,72.7591,22.23779,Dhuvaran,257627,1272660.0,2276743.0,11473.0,Town,PPL,Gujarat,IN,23424848.0,India,,8.0,,1.0,0,1,6,IN,10.0,locality,import,
65883,80.51951,29.84707,Dharchula,257628,1272864.0,2276627.0,7331.0,Town,PPL,Uttarakhand,IN,23424848.0,India,,1.0,,1.0,0,1,5,IN,10.0,locality,import,
65884,76.06378,12.82323,Gorur,257630,1270898.0,2277731.0,6192.0,Town,PPL,Karnataka,IN,23424848.0,India,,1.0,,1.0,0,1,5,IN,10.0,locality,import,
65885,77.71983,27.43879,Gokul,257631,1271059.0,2277637.0,4351.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,7.0,,1.0,0,1,4,IN,10.0,locality,import,
65886,77.29909,30.85145,Rajgarh,257638,1258867.0,2284856.0,2865.0,Town,PPL,Himachal Pradesh,IN,23424848.0,India,,2.0,,1.0,0,1,4,IN,10.0,locality,import,
65887,75.14261,33.63828,Qazigund,257639,1259102.0,2284716.0,5576.0,Town,PPL,Jammu and Kashmir,IN,23424848.0,India,,2.0,,1.0,0,1,5,IN,10.0,locality,import,
65888,86.45713,22.51136,Musabani,257640,1262382.0,2282749.0,32761.0,Town,PPL,Jharkhand,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65889,85.86236,23.37074,Muri,257641,1262429.0,2282728.0,12656.0,Town,PPL,Jharkhand,IN,23424848.0,India,,9.0,,1.0,0,1,6,IN,10.0,locality,import,
65890,75.91667,11.26667,Mavoor,257642,1263280.0,2282238.0,28313.0,Town,PPL,Kerala,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65891,91.2659,23.47547,Sonamura,257655,1255791.0,2290329.0,10821.0,Town,PPL,Tripura,IN,23424848.0,India,,38.0,,1.0,0,2,6,IN,10.0,locality,import,
65892,87.81667,24.3,Nalhati,257657,1262065.0,2290196.0,25878.0,Town,PPL,West Bengal,IN,23424848.0,India,,3.0,,1.0,0,1,7,IN,10.0,locality,import,
65893,81.69083,23.10344,Anuppur,257658,1278508.0,2289417.0,18122.0,Town,PPL,Madhya Pradesh,IN,23424848.0,India,,1.0,,1.0,0,1,6,IN,10.0,locality,import,
65894,75.11512,33.92769,Tral,257665,1254198.0,2290504.0,13255.0,Town,PPL,Jammu and Kashmir,IN,23424848.0,India,,2.0,,1.0,0,1,6,IN,10.0,locality,import,
65895,77.15044,30.0279,Radaur,257667,1259075.0,2290694.0,12328.0,Town,PPL,Haryana,IN,23424848.0,India,,1.0,,1.0,0,1,6,IN,10.0,locality,import,
65896,78.57448,29.32627,Sherkot,257675,1256569.0,2291127.0,57361.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,1.0,,1.0,0,1,8,IN,10.0,locality,import,
65897,79.26305,21.39615,Mansar,257685,1263621.0,2292266.0,6901.0,Town,PPL,Maharashtra,IN,23424848.0,India,,2.0,,1.0,0,1,5,IN,10.0,locality,import,
65898,73.30412,21.25526,Mandvi,257686,1263826.0,2291924.0,18669.0,Town,PPL,Gujarat,IN,23424848.0,India,,1.0,,1.0,0,1,6,IN,10.0,locality,import,
65899,76.99024,17.05206,Wadi,257707,1253041.0,2293397.0,30602.0,Town,PPL,Karnataka,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65900,79.36626,12.9251,Walajapet,257721,1252997.0,2294196.0,30256.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,3.0,,1.0,0,1,7,IN,10.0,locality,import,
65901,77.9497,10.53054,Vedasandur,257731,1253328.0,2294560.0,12493.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,16.0,,1.0,0,1,6,IN,10.0,locality,import,
65902,77.604675,12.971187,Adugodi,1206882,,55924773.0,,Suburb,,Karnataka,,23424848.0,India,1.0,1.0,1.0,1.0,1,1,0,IN,9.0,neighbourhood,import,
65903,88.63701,22.86416,Ashoknagar Kalyangarh,259869,7302861.0,28999113.0,111475.0,Town,PPL,West Bengal,IN,23424848.0,India,,4.0,,1.0,0,1,9,IN,10.0,locality,import,
65904,74.00529,18.9637,Kasara Budruk,260145,1278138.0,2279651.0,0.0,Town,PPL,Maharashtra,IN,23424848.0,India,56.0,56.0,11.0,1.0,2,2,0,IN,10.0,locality,import,
65905,76.87889,28.470803,Kaliawas,260373,,29193516.0,,Town,,Haryana,,23424848.0,India,29.0,29.0,6.0,1.0,2,2,0,IN,9.0,locality,import,
65906,77.12307,28.64398,Vishal Enclave,260488,,29215535.0,,Suburb,,Delhi,,23424848.0,India,27.0,27.0,5.0,1.0,2,2,0,IN,9.0,neighbourhood,import,
65907,78.00332,12.38895,Marandahalli,260525,1263557.0,2282070.0,10480.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,174.0,,1.0,0,4,6,IN,10.0,locality,import,
65908,78.21495,30.02182,Raiwala,260538,1258942.0,2284816.0,5198.0,Town,PPL,Uttarakhand,IN,23424848.0,India,,189.0,,1.0,0,4,5,IN,10.0,locality,import,
65909,94.51667,25.96667,Zunheboto,260567,1252653.0,2289170.0,29499.0,Town,PPL,Nagaland,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65910,86.42227,20.50166,Kendrapara,260584,1267283.0,2290122.0,43843.0,Town,PPL,Orissa,IN,23424848.0,India,,3.0,,1.0,0,1,7,IN,10.0,locality,import,
65911,79.90243,26.487,Rura,260608,1257940.0,2291331.0,15908.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,3.0,,1.0,0,1,6,IN,10.0,locality,import,
65912,77.61634,26.64661,Bari,260609,1276948.0,2291322.0,56136.0,Town,PPL,Rajasthan,IN,23424848.0,India,,4.0,,1.0,0,1,8,IN,10.0,locality,import,
65913,78.22712,26.70531,Ambah,260610,1278868.0,2291319.0,40523.0,Town,PPL,Madhya Pradesh,IN,23424848.0,India,,4.0,,1.0,0,1,7,IN,10.0,locality,import,
65914,73.06784,25.13915,Sheoganj,260618,1256598.0,2291691.0,26804.0,Town,PPL,Rajasthan,IN,23424848.0,India,,16.0,,1.0,0,1,7,IN,10.0,locality,import,
65915,73.08451,22.2398,Padra,260619,1260911.0,2291827.0,36499.0,Town,PPL,Gujarat,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65916,78.19895,22.70133,Sohagpur,260627,1255884.0,2292164.0,23849.0,Town,PPL,Madhya Pradesh,IN,23424848.0,India,,5.0,,1.0,0,1,7,IN,10.0,locality,import,
65917,78.55211,9.87144,Nattarasankottai,260648,1261704.0,2293855.0,5920.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,28.0,,1.0,0,2,5,IN,10.0,locality,import,
65918,75.81382,13.70954,Tarikere,260650,1254880.0,2294114.0,37848.0,Town,PPL,Karnataka,IN,23424848.0,India,,373.0,,2.0,0,5,7,IN,10.0,locality,import,
65919,77.16671,11.35163,Punjaipuliampatti,260652,1259222.0,2294408.0,15066.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,19.0,,1.0,0,1,6,IN,10.0,locality,import,
65920,75.66667,11.7,Nadapuram,260653,1262302.0,2294347.0,39512.0,Town,PPL,Kerala,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65921,77.64371,10.14625,Devadanapatti,260655,1273132.0,2294599.0,14190.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,2.0,,1.0,0,1,6,IN,10.0,locality,import,
65922,78.4157,11.70691,Belur,260657,1276487.0,2294345.0,9281.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,117.0,,1.0,0,3,5,IN,10.0,locality,import,
65923,77.865601,27.154476,Midhakur,261866,,29093786.0,,Town,,Uttar Pradesh,,23424848.0,India,22.0,22.0,4.0,1.0,1,1,0,IN,9.0,locality,import,
65924,77.934391,27.160891,Patholi,261867,,29093792.0,,Town,,Uttar Pradesh,,23424848.0,India,5.0,5.0,1.0,1.0,1,1,0,IN,9.0,locality,import,
65925,77.879245,27.233224,Runkata,261868,,29093936.0,,Town,,Uttar Pradesh,,23424848.0,India,18.0,18.0,4.0,1.0,1,1,0,IN,9.0,locality,import,
65926,74.37475,18.8276,Sirūr,1030328,1256025.0,,31018.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,
65927,79.79228,27.80961,Kānt,1030693,1267979.0,,24430.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,
65928,77.96233,30.31498,Gorakhpur,262751,1441021.0,55958518.0,0.0,Suburb,PPL,Uttarakhand,IN,23424848.0,India,6.0,6.0,1.0,1.0,1,1,0,IN,10.0,neighbourhood,import,
65929,75.58333,26.16667,Tonk,263244,1254242.0,12586675.0,0.0,County,ADM2,Rajasthan,IN,23424848.0,India,44.0,52.0,9.0,1.0,2,2,0,IN,10.0,county,import,
65930,77.29122,28.66242,East Delhi,1155758,8335424.0,,0.0,,ADM2,,IN,,,,,,,0,0,0,IN,10.0,county,import,
65931,76.20665,17.52646,Akkalkot,263525,1279147.0,2272822.0,39226.0,Town,PPL,Maharashtra,IN,23424848.0,India,,54.0,,1.0,0,2,7,IN,10.0,locality,import,
65932,79.17984,10.90141,Ayyampettai,263530,1278090.0,2273425.0,14702.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,8.0,,1.0,0,1,6,IN,10.0,locality,import,
65933,77.55198,10.44992,Ayakudi,263531,1278100.0,2273421.0,24120.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65934,86.4,23.71667,Jamadoba,263539,1269379.0,2278595.0,34774.0,Town,PPL,Jharkhand,IN,23424848.0,India,,54.0,,1.0,0,2,7,IN,10.0,locality,import,
65935,79.13971,10.45787,Karambakkudi,263545,1267867.0,2279501.0,12371.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,7.0,,1.0,0,1,6,IN,10.0,locality,import,
65936,87.22637,22.3393,Kalaikunda,263546,1268504.0,2279137.0,3232.0,Town,PPL,West Bengal,IN,23424848.0,India,,3.0,,1.0,0,1,4,IN,10.0,locality,import,
65937,74.59024,34.09212,Magam,263553,1264513.0,2281520.0,4690.0,Town,PPL,Jammu and Kashmir,IN,23424848.0,India,,5.0,,1.0,0,1,4,IN,10.0,locality,import,
65938,77.41712,29.58653,Thana Bhawan,263555,1254673.0,2291110.0,33498.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,5.0,,1.0,0,1,7,IN,10.0,locality,import,
65939,76.457,30.30145,Sanaur,263556,1257482.0,2290801.0,18401.0,Town,PPL,Punjab,IN,23424848.0,India,,2.0,,1.0,0,1,6,IN,10.0,locality,import,
65940,78.22573,14.42166,Pulivendla,263570,1259264.0,2294031.0,33615.0,Town,PPL,Andhra Pradesh,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,
65941,76.692939,10.809532,Malampuzha-ii,264184,,2294518.0,,Town,,Kerala,,23424848.0,India,60.0,60.0,12.0,1.0,2,2,0,IN,9.0,locality,import,
65942,77.96379,27.220398,Babarpur Mustkil,264249,,29093773.0,,Town,,Uttar Pradesh,,23424848.0,India,53.0,53.0,11.0,1.0,2,2,0,IN,9.0,locality,import,
65943,76.30434,9.646277,Cherthala South,264250,,29132976.0,,Town,,Kerala,,23424848.0,India,90.0,90.0,18.0,1.0,3,3,0,IN,9.0,locality,import,
65944,76.300477,9.615474,Mararikkulam North,264251,,29132977.0,,Town,,Kerala,,23424848.0,India,33.0,33.0,7.0,1.0,2,2,0,IN,9.0,locality,import,
65945,76.38813,9.3944675,Karumady,264252,,29132979.0,,Town,,Kerala,,23424848.0,India,56.0,56.0,11.0,1.0,2,2,0,IN,9.0,locality,import,
65946,73.007454,21.725905,Maktampur,264822,,29000147.0,,Town,,Gujarat,,23424848.0,India,23.0,23.0,5.0,1.0,1,1,0,IN,9.0,locality,import,
65947,72.844848,19.410016,Virar,264865,,55925469.0,,Suburb,,Maharashtra,,23424848.0,India,4.0,4.0,1.0,1.0,1,1,0,IN,9.0,neighbourhood,import,
65948,74.76524,33.86319,Tsrār Sharīf,555450,1254142.0,,8036.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,
65949,79.11271,25.45243,Tori Fatehpur,555451,1254222.0,,10210.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,
65950,86.19792,23.90381,Topchānchi,555452,1254231.0,,5789.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,
65951,75.1246,14.76465,Hāngal,555483,1270435.0,,26604.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,
65952,74.61685,34.2968,Hājan,555484,1270529.0,,10800.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,
65953,93.01744,25.16478,Hāflong,555485,1270543.0,,39982.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,
65954,74.70871,34.08049,Soyībug,555873,1430991.0,,104000.0,,PPL,,IN,,,,,,,0,0,9,IN,10.0,locality,import,
65955,106.65814,32.16377,Changchi,563922,1815777.0,,1800.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65956,110.08944,26.26417,Chang’anying,563930,1815805.0,,880.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
65957,82.93639,41.72778,库车,265908,1529363.0,2143706.0,68105.0,Town,PPL,新疆维吾尔自治区,CN,23424781.0,中國,89.0,89.0,18.0,1.0,3,3,9,CN,10.0,locality,import,
65958,118.5237,24.61315,Tatou,564641,1921204.0,,4650.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
65959,108.05639,25.45139,Yaolu,567793,1906170.0,,923.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
65960,108.07583,25.38972,Maolan,567794,1906202.0,,848.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
65961,108.90778,25.56,Gaowu,567803,1906137.0,,1246.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65962,108.66306,25.80694,Pingjiang,567804,1906153.0,,1076.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65963,106.0736,32.70918,Zhuandou,567034,1899347.0,,400.0,,PPLA4,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
65964,115.94139,37.07833,Xiliguantun,567062,1901233.0,,1552.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65965,120.89845,29.99152,Lianghu,568566,1919014.0,,155000.0,,PPLA4,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
65966,111.96806,26.46722,Bojia,569213,1929434.0,,25000.0,,PPL,,CN,,,,,,,0,0,7,CN,10.0,locality,import,
65967,117.19917,39.805,Goutou,569644,1941718.0,,4702.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
65968,118.89667,26.21194,Meipu,569645,1941768.0,,1930.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65969,119.12139,26.12472,Rong’an,569646,1941783.0,,5510.0,,PPL,,CN,,,,,,,0,0,5,CN,10.0,locality,import,
65970,122.88333,47.51667,Nianzishan,571313,2035593.0,,62131.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65971,118.78333,42.11667,Mujiayingzi,571314,2035707.0,,60627.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65972,123.18361,47.33028,Longjiang,571317,2035970.0,,106384.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
65973,125.67528,42.52722,Meihekou,571356,2035801.0,,99419.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65974,124.32778,43.30472,Lishu,571357,2036055.0,,61584.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65975,124.04028,42.53306,Kaiyuan,571385,2036337.0,,112462.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
65976,124.11667,50.41667,Jagdaqi,571420,2036597.0,,135760.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
65977,123.51139,41.93222,Hushitai,571421,2036619.0,,61979.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65978,118.27056,40.30806,Songling,571680,2047837.0,,52277.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65979,86.88333,47.71667,布尔津,266917,1529574.0,2143723.0,0.0,Town,PPL,新疆维吾尔自治区,CN,23424781.0,中國,83.0,83.0,17.0,1.0,3,3,5,CN,10.0,locality,import,
65980,111.555175,23.255225,都城镇,267145,,2161323.0,,Town,,广东省,,23424781.0,中國,56.0,56.0,11.0,1.0,2,2,0,CN,9.0,locality,import,
65981,105.77156,26.074053,镇宁布依族苗族自治县,267471,,12686745.0,,LocalAdmin,,贵州省,,23424781.0,中國,4.0,24.0,1.0,1.0,1,1,0,CN,9.0,localadmin,import,
65982,120.9567845,28.134971,乐清市,1250366,,12685415.0,,LocalAdmin,,浙江省,,23424781.0,中國,128.0,286.0,26.0,1.0,3,4,0,CN,9.0,localadmin,import,
65983,108.11361,27.88472,Xujiaba,133465,1550222.0,,3989.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
65984,117.35889,39.64,Yuguzhuang,136255,1785858.0,,1442.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65985,116.46528,34.92889,Yucheng,136259,1785980.0,,62365.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65986,118.69,24.68,Yongning,136264,1786293.0,,8460.0,,PPL,,CN,,,,,,,0,0,5,CN,10.0,locality,import,
65987,112.18338,27.42829,Yongfeng,136265,1786357.0,,70783.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65988,105.89392,29.35376,Yongchuan,136266,1786378.0,,94465.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65989,109.62667,26.155,Yatunpu,136285,1786854.0,,1370.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65990,122.43762,37.1566,Yatou,136286,1786855.0,,91517.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65991,115.03194,31.17833,Macheng,136565,1801582.0,,126366.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
65992,109.94194,22.1975,Yashan,136287,1786867.0,,56629.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65993,109.53028,27.63944,Yaoshi,136288,1786927.0,,1350.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65994,110.78917,26.29306,Yaoshi,136289,1786928.0,,1580.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
65995,116.76583,36.24861,Feicheng,136345,1789176.0,,77606.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65996,111.75333,30.42139,Zhijiang,136561,1801455.0,,60169.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
65997,113.59839,24.68412,Maba,136563,1801615.0,,113609.0,,PPLA3,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
65998,110.09889,27.62389,Luyang,136567,1801669.0,,3150.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
65999,119.79361,26.28472,Dinghai,136817,1812805.0,,7620.0,,PPL,,CN,,,,,,,0,0,5,CN,10.0,locality,import,
66000,117.56417,39.68083,Dazhongzhuang,136821,1813085.0,,1889.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66001,117.03306,39.40611,Dadunqiu,136856,1814456.0,,2279.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
66002,117.47639,39.89944,Dabao’anzhen,136857,1814596.0,,2600.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
66003,117.38028,39.44472,Dabaizhuang,136858,1814610.0,,1295.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66004,117.30056,39.07472,Cuijiamatou,136859,1814691.0,,1990.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66005,117.18056,39.52583,Cuihuangkou,136860,1814697.0,,4334.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
66006,111.73861,35.20889,Changzhi,136883,1815463.0,,699514.0,,PPL,,CN,,,,,,,0,0,11,CN,10.0,locality,import,
66007,117.74889,39.22472,Chadian,136886,1815875.0,,3355.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
66008,109.13278,27.58194,Chadian,136887,1815879.0,,1089.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66009,117.14833,39.46556,Chabaihu,136888,1815888.0,,1403.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66010,117.81056,39.17306,Caijiapu,136890,1816150.0,,1660.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66011,106.3404,28.90889,Caijia,136892,1816162.0,,2000.0,,PPLA4,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66012,114.03333,30.58333,Caidian,136893,1816176.0,,71891.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66013,112.22979,30.28757,Buhe,136894,1816221.0,,106347.0,,PPLA4,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
66014,109.27778,27.37889,Bozhou,136895,1816235.0,,1150.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66015,109.07111,26.40167,Aoshi,136935,1817891.0,,1911.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66016,104.45081,23.01279,Mabai,136940,1818004.0,,63569.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66017,126.60028,42.08167,Sanchazi,137712,2035182.0,,66576.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66018,127.47986,45.75281,Binzhou,137821,2038283.0,,62017.0,,PPLA3,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66019,127.56667,43.58333,Baishishan,137823,2038529.0,,56992.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66020,126.42861,41.94306,Baishan,137824,2038584.0,,183880.0,,PPL,,CN,,,,,,,0,0,9,CN,10.0,locality,import,
66021,117.53333,39.75194,Xin’anzhen,559779,1789235.0,,737.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
66022,109.55444,27.06694,Mobin Tongzumiaozuxiang,561519,1800421.0,,910.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
66023,117.30889,39.98194,Lizhuangzi,561875,1802727.0,,704.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
66024,110.41806,26.79472,Lixiqiao,561898,1802793.0,,1960.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66025,117.34667,39.87028,Liuzikou,561900,1802835.0,,2986.0,,PPL,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
66026,109.40889,26.12583,Hongzhou,562743,1807916.0,,1127.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66027,119.4625,26.52861,Hongyang,562746,1807936.0,,1850.0,,PPL,,CN,,,,,,,0,0,3,CN,10.0,locality,import,
66028,109.99556,27.11,Hongjiang,562778,1808106.0,,59199.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66029,106.26461,29.99228,Hechuan,562779,1808212.0,,97575.0,,PPL,,CN,,,,,,,0,0,8,CN,10.0,locality,import,
66030,110.96333,27.22028,Hexiangqiao,562780,1808228.0,,4570.0,,PPLA4,,CN,,,,,,,0,0,4,CN,10.0,locality,import,
66031,119.23744,26.12282,Duwu,563356,1811773.0,,290.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
66032,109.26667,26.50222,Dunzhai,563366,1811831.0,,890.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
66033,117.68889,39.31667,Duli,563375,1811863.0,,918.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
66034,108.10806,25.94306,Shangjiang,563379,1811884.0,,781.0,,PPL,,CN,,,,,,,0,0,2,CN,10.0,locality,import,
