,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2
40000,101.43333,2.8,Kampong Kelanang,1164652,1768486.0,1144543.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,,194.0,,1.0,0,4,0,MY,10.0,locality,import,,,
40001,100.73333,5.0,Pondok Tanjung,1164655,1734412.0,1152662.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,130.0,,1.0,0,3,0,MY,10.0,locality,import,,,
40002,100.48231,6.0303,Tanah Merah,1164658,1751521.0,1155180.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40003,102.4191,2.4756,Batang Melaka,1165545,1734740.0,1140804.0,0.0,Town,PPL,Melaka,MY,23424901.0,Malaysia,,2.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40004,102.19932,6.04081,Kampong Alor,1165683,1764900.0,1141310.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,,12.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40005,101.48333,3.05,Kampong Padang Jawa,1166135,1766520.0,1146517.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40006,100.39547,5.97256,Kota Sarang Semut,1166433,6807198.0,1151789.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40007,100.47189,5.70264,Semiling,1166579,1745139.0,1153933.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,4.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40008,101.582817,3.20774,Sungai Buloh,1168246,,1155154.0,,Town,,Selangor,,23424901.0,Malaysia,106.0,106.0,21.0,1.0,3,3,0,MY,9.0,locality,import,,,
40009,100.7,4.81667,Simpang,1167108,1743587.0,1154020.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40010,102.4714,2.4338,Nyalas,1167273,1734741.0,1154959.0,0.0,Town,PPL,Melaka,MY,23424901.0,Malaysia,,12.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40011,102.33327,5.89244,Selising,1167744,1735542.0,1155092.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,4.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40012,101.150001,4.383299,Jeram,1167875,,1141237.0,,Town,,Perak,,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,
40013,102.9561,1.9203,Tongkang Pechah,1167894,1732682.0,1155238.0,0.0,Town,PPL,Johor,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40014,117.9973,5.8108,Kampong Bambangan,1167900,1734013.0,1141824.0,0.0,Town,PPL,Sabah,MY,23424901.0,Malaysia,166.0,166.0,34.0,1.0,4,4,0,MY,10.0,locality,import,,,
40015,100.28333,5.4,Kampong Chintek,1167910,1769752.0,1143279.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,84.0,84.0,17.0,1.0,3,3,0,MY,10.0,neighbourhood,import,,,
40016,101.65,3.23333,Kampong Pinang Baik,1167919,1765436.0,1147601.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,30.0,30.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40017,100.37595,5.40068,Kampong Sungai Nyor,1167920,6823183.0,1149139.0,0.0,Suburb,PPLX,Pulau Pinang,MY,23424901.0,Malaysia,190.0,190.0,39.0,1.0,4,4,0,MY,10.0,neighbourhood,import,,,
40018,103.8135,1.5149,Kampong Sungai Tengkorak,1167921,1763758.0,1149282.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,177.0,177.0,36.0,1.0,4,4,0,MY,10.0,neighbourhood,import,,,
40019,100.27207,5.30455,Kampong Sungai Tiram,1167922,1763746.0,1149293.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,184.0,184.0,37.0,1.0,4,4,0,MY,10.0,neighbourhood,import,,,
40020,100.28832,5.27783,Kampong Telok Tempoyak Kechil,1167925,1762960.0,1150086.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,57.0,57.0,12.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40021,116.2187,6.0982,Kampong Ulu Telipok,1167926,1762291.0,1150753.0,0.0,Town,PPL,Sabah,MY,23424901.0,Malaysia,47.0,47.0,10.0,1.0,2,2,0,MY,10.0,locality,import,,,
40022,102.3197,4.0678,Kampung Kuala Tembeling,1167927,1733009.0,1151178.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,60.0,60.0,12.0,1.0,2,2,0,MY,10.0,locality,import,,,
40023,100.310729,5.36737,Relau,1168167,,1152730.0,,Suburb,,Pulau Pinang,,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40024,118.623938,4.504658,Bahru,1168192,,1154558.0,,Town,,Sabah,MY,23424901.0,Malaysia,176.0,176.0,36.0,1.0,4,4,0,MY,4.0,locality,import,,,
40025,100.533828,5.0148,Bagan Serai,145907,,56014672.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,1.0,62.0,1.0,1.0,1,2,0,MY,9.0,localadmin,import,,,
40026,101.69825,3.148463,Bandar Kuala Lumpur,1174607,,56014567.0,,LocalAdmin,,Kuala Lumpur,,23424901.0,Malaysia,2.0,66857.0,1.0,296.0,1,25,0,MY,9.0,localadmin,import,,,
40027,101.7,2.65,Sungai Pelek New Village,88620,1742667.0,,13829.0,,PPL,,MY,,,,,,,0,0,6,MY,10.0,locality,import,,,
40028,103.423527,4.778139,Kuala Dungun,1175313,,1151797.0,,Town,,Terengganu,,23424901.0,Malaysia,27.0,27.0,5.0,1.0,2,2,0,MY,9.0,locality,import,,,
40029,100.49125,5.33496,Taman Sejahtera,1176641,6819135.0,56016888.0,0.0,Town,PPL,Pulau Pinang,MY,23424901.0,Malaysia,,5.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40030,100.54651,5.37351,Taman Selasih,1176642,6823680.0,56016901.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40031,101.836395,2.973898,Pulau Carey,1179865,,22722937.0,,Town,,Selangor,,23424901.0,Malaysia,145.0,145.0,29.0,1.0,3,3,0,MY,9.0,locality,import,,,
40032,101.778641,2.930617,Pulau Ketam,1179867,,22722936.0,,Town,,Selangor,,23424901.0,Malaysia,95.0,95.0,19.0,1.0,3,3,0,MY,9.0,locality,import,,,
40033,101.776336,2.970819,Bandar Baru Bangi,1179868,,22722938.0,,Town,,Selangor,,23424901.0,Malaysia,98.0,98.0,20.0,1.0,3,3,0,MY,9.0,locality,import,,,
40034,103.34167,3.81667,Tanjung,1180414,1888074.0,1154313.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40035,103.758172,1.474923,Bukit Indah,1181031,,56036018.0,,Suburb,,Johor,,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40036,102.21667,2.85,Kampong Kerinci,1182573,1768303.0,55862672.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,196.0,196.0,40.0,1.0,4,4,0,MY,10.0,neighbourhood,import,,,
40037,101.973,2.7481,Taman Ampang Jaya,1182574,7849623.0,55862681.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,31.0,31.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40038,104.076,2.2118,Kampung Aman,1182971,1767643.0,56015241.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,45.0,45.0,9.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40039,101.775,3.167,Taman Tun Abdul Razak,1182990,7688593.0,56036482.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,58.0,58.0,12.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40040,101.1206,4.6098,Taman Ipoh,357536,7473404.0,56037669.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40041,102.3647,3.887,Kampung Bau,368470,7793974.0,56118403.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40042,103.470567,4.259484,Teluk Kalung,406384,,56014081.0,,LocalAdmin,,Terengganu,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,4.0,localadmin,import,,,
40043,110.333847,1.586034,Taman Farhanas,1111959,,56016144.0,,Town,,Sarawak,,23424901.0,Malaysia,11.0,11.0,2.0,1.0,1,1,0,MY,9.0,locality,import,,,
40044,100.28924,5.40861,Kampong Baharu,426179,1771329.0,1141666.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,27.0,27.0,5.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40045,103.4072,4.7534,Kampong Pak Sabah,426590,1766338.0,1146697.0,0.0,Suburb,PPL,Terengganu,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40046,102.050628,3.097321,Kongkoi,1112268,,1154756.0,,Town,,Negeri Sembilan,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,
40047,102.81667,2.51667,Kampong Tengah,507286,1762859.0,1150206.0,0.0,Suburb,PPLX,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40048,102.3278,2.2139,Taman Ayer Molek,539635,1771485.0,56036345.0,15497.0,Town,PPL,Melaka,MY,23424901.0,Malaysia,,,,,0,0,6,MY,10.0,locality,import,,,
40049,101.70463,3.026639,Taman Bukit Serdang,789963,,56037089.0,,Suburb,,Selangor,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40050,101.6024,3.5908,Kerling,888251,1732675.0,1154743.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40051,101.1271,4.531,Simpang Pulai,895292,1734635.0,1155130.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40052,101.969333,4.883666,Galas,897504,,56015168.0,,Town,,Kelantan,,23424901.0,Malaysia,38.0,38.0,8.0,1.0,2,2,0,MY,9.0,locality,import,,,
40053,100.9485,4.172,Kampung Pasir Salak,902493,1735456.0,1151340.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40054,101.0697,4.6256,Kampung Dato' Ahmad Said,905371,7473444.0,56037678.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,neighbourhood,import,,,
40055,101.0532,4.618,Taman Silibin,905372,7473446.0,56037697.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,neighbourhood,import,,,
40056,100.9948,4.4684,Kampung Chakadi,905373,7612544.0,56037752.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,neighbourhood,import,,,
40057,102.252872,2.20338,Taman Merak Mas,907625,,56037590.0,,Suburb,,Melaka,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40058,103.678836,4.808118,Dungun,4734,,56013559.0,,County,,Terengganu,MY,23424901.0,Malaysia,130.0,817.0,26.0,4.0,3,6,0,MY,4.0,county,import,,dungun_county_MY,dungun_county_MY_104_5
40059,100.336227,5.410759,Taman Sri Husin,7741,,56035300.0,,Suburb,,Pulau Pinang,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,4.0,neighbourhood,import,,,
40060,101.760005,3.155599,Taman Grand View,7842,,56035727.0,,Suburb,,Selangor,,23424901.0,Malaysia,61.0,61.0,12.0,1.0,2,2,0,MY,9.0,neighbourhood,import,,,
40061,101.674346,3.231527,Taman Medan Batu Caves,8354,,56037420.0,,Town,,Selangor,,23424901.0,Malaysia,54.0,54.0,11.0,1.0,2,2,0,MY,9.0,locality,import,,,
40062,100.41667,6.26667,Kampong Padang,58690,1766569.0,1146450.0,0.0,Suburb,PPL,Kedah,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40063,110.33667,1.55833,Kampung Masjid,1164105,1903379.0,28345531.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,410.0,410.0,83.0,2.0,6,5,0,MY,10.0,locality,import,,,
40064,103.783,1.4985,Kampong Bakar Batu,1291245,1771258.0,1141770.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40065,101.7,3.2,Kampong Puah,1291246,1765341.0,1147697.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40066,103.4869,1.3026,Kampong Sekudai Laut,1291247,7857896.0,1148335.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40067,101.1109,4.6223,Kampong Simee,1291248,1764345.0,1148696.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40068,102.41667,3.66667,Kampong Telok Sisek,1291250,1762980.0,1150078.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40069,103.758172,1.474923,Taman Kota Masai,1316977,,56016408.0,,Suburb,,Johor,,23424901.0,Malaysia,29.0,29.0,6.0,1.0,2,2,0,MY,9.0,neighbourhood,import,,,
40070,102.4906655,2.787288,Jempol,1292503,,56013563.0,,County,,Negeri Sembilan,,23424901.0,Malaysia,2.0,21.0,1.0,1.0,1,1,0,MY,9.0,county,import,,jempol_county_MY,jempol_county_MY_102_3
40071,101.671531,3.2254805,Taman Wahyu,147684,,56036331.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40072,103.6217,1.6464,Kampung Pertanian,401956,7614222.0,56015303.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40073,102.8971,1.7954,Kampong Minyak Beku,496820,1766795.0,1146237.0,0.0,Town,PPL,Johor,MY,23424901.0,Malaysia,16.0,16.0,3.0,1.0,1,1,0,MY,10.0,locality,import,,,
40074,102.2265085,2.2228185,Kampong Pengkalan Rama,287224,,1147341.0,,Suburb,,Melaka,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40075,100.41667,5.13333,Sungai Batu,355672,1742864.0,56015762.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40076,101.246223,3.343523,Kuala Selangor,893817,,56013994.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,30.0,672.0,6.0,3.0,2,5,0,MY,9.0,localadmin,import,,,
40077,101.533391,3.746775,Hulu Bernam Timur,960628,,56014392.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,2.0,3.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,,,
40078,100.6488,4.1988,Taman Pelangi,1026637,7792197.0,56117797.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40079,102.4459,3.2651,Kampung Baru,1026638,7796081.0,56118850.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40080,102.0027,5.9973,Taman Bakti,1026640,7068054.0,56119122.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40081,103.27681,5.05982,Kampung Serating,1026641,1769790.0,56119163.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40082,101.7759,3.1445,Taman Koperasi,1028863,7688596.0,56119508.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40083,102.54708,5.7509,Kampung Kubang Bemban,1028864,1767898.0,56119811.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,
40084,101.73333,3.15,Kampong Pandan Dalam,385305,1766273.0,1146762.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,0,MY,10.0,locality,import,,,
40085,101.754166,2.959048,Sungai Merab Luar,987088,,56035108.0,,Town,,Selangor,,23424901.0,Malaysia,105.0,105.0,21.0,1.0,3,3,0,MY,9.0,locality,import,,,
40086,102.065612,2.3475,Sungai Baru Ilir,1016605,,56014449.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,1.0,95.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,,,
40087,101.905789,3.150714,Hulu Lui,1112212,,1154675.0,,Town,,Selangor,,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,
40088,116.0476985,5.9412475,Tanjong Aru,1112348,,1155183.0,,Town,,Sabah,,23424901.0,Malaysia,250.0,250.0,51.0,1.0,4,4,0,MY,9.0,locality,import,,,
40089,103.172349,5.285152,Taman Rekreasi Teluk Ibai,891819,,56016833.0,,Town,,Terengganu,,23424901.0,Malaysia,379.0,379.0,77.0,2.0,6,5,0,MY,9.0,locality,import,,,
40090,101.73333,3.16667,Kampong Keramat Dalam,908548,1768334.0,1144695.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,76.0,76.0,15.0,1.0,3,3,0,MY,10.0,neighbourhood,import,,,
40091,100.409545,5.494336,Seberang Perai Utara,4741,,56013561.0,,County,,Pulau Pinang,,23424901.0,Malaysia,32.0,1793.0,6.0,8.0,2,8,0,MY,9.0,county,import,,seberang perai utara_county_MY,seberang perai utara_county_MY_100_5
40092,101.685161,2.928254,Putrajaya,4742,,56013562.0,,County,,Putrajaya,,23424901.0,Malaysia,60.0,2843.0,12.0,13.0,2,11,0,MY,9.0,county,import,,putrajaya_county_MY,putrajaya_county_MY_102_3
40093,101.804809,2.539756,Port Dickson,4762,,56013588.0,,County,,Negeri Sembilan,,23424901.0,Malaysia,14.0,2296.0,3.0,10.0,1,9,0,MY,9.0,county,import,,port dickson_county_MY,port dickson_county_MY_102_3
40094,110.351679,1.544422,Taman Gan Swee Choo,5605,,56016158.0,,Town,,Sarawak,,23424901.0,Malaysia,132.0,132.0,27.0,1.0,3,3,0,MY,9.0,locality,import,,,
40095,100.316902,5.4241355,Taman Lalu Lintas,5718,,56016430.0,,Suburb,,Pulau Pinang,,23424901.0,Malaysia,222.0,222.0,45.0,1.0,4,4,0,MY,9.0,neighbourhood,import,,,
40096,103.5327,1.6698,Kelapa Sawit,7083,1761293.0,1154728.0,13239.0,Town,PPL,Johor,MY,23424901.0,Malaysia,181.0,181.0,37.0,1.0,4,4,6,MY,10.0,locality,import,,,
40097,100.60884,4.18892,Teluk Batik,8267,,56037228.0,,Town,,Perak,MY,23424901.0,Malaysia,262.0,262.0,53.0,1.0,5,4,0,MY,4.0,locality,import,,,
40098,101.362438,3.012084,Taman Iks Bandar Sultan Suleiman,8280,,56037328.0,,Town,,Selangor,,23424901.0,Malaysia,90.0,90.0,18.0,1.0,3,3,0,MY,9.0,locality,import,,,
40099,101.080528,4.58613,Taman Gamelan,33480,,56037746.0,,Suburb,,Perak,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40100,101.9256,4.3563,Kampong Aur Gading,58653,1732977.0,1141485.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,7.0,7.0,1.0,1.0,1,1,0,MY,10.0,locality,import,,,
40101,103.3659,3.8731,Kampong Baharu,58654,1771351.0,1141688.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40102,102.7348495,2.179594,Pancur,58997,,1152429.0,,Town,,Johor,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,locality,import,,,
40103,110.335,1.56167,Kampung Tanjung,981430,1903368.0,28345525.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,58.0,58.0,12.0,1.0,2,2,0,MY,10.0,locality,import,,,
40104,100.37928,5.71037,Kuala Muda,77670,6805171.0,56013556.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,17.0,1082.0,3.0,5.0,1,7,0,MY,10.0,county,import,,kuala muda_county_MY,kuala muda_county_MY_100_6
40105,100.60851,5.32403,Kulim,77672,1734392.0,56013571.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,3.0,349.0,1.0,2.0,1,5,0,MY,10.0,county,import,,kulim_county_MY,kulim_county_MY_101_5
40106,100.47635,6.13789,Kota Setar,77673,1736342.0,56013572.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,66.0,1575.0,13.0,7.0,2,8,0,MY,10.0,county,import,,kota setar_county_MY,kota setar_county_MY_100_6
40107,115.934722,5.734791,Papar,145905,,56014671.0,,LocalAdmin,,Sabah,,23424901.0,Malaysia,1.0,177.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,
40108,102.49479,5.87062,Cherang Ruku,1187773,1735546.0,1154640.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,13.0,13.0,3.0,1.0,1,1,0,MY,10.0,locality,import,,,
40109,103.3631,3.8622,Beserah,188456,1735234.0,1154609.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,44.0,44.0,9.0,1.0,2,2,5,MY,10.0,locality,import,,,
40110,100.38786,5.82533,Yan Kecil,193544,1735488.0,1154534.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,,,,0,0,3,MY,10.0,locality,import,,,
40111,100.6068,5.23007,Bandar Baharu,1199737,1734406.0,56013553.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,1.0,78.0,1.0,1.0,1,3,0,MY,10.0,county,import,,bandar baharu_county_MY,bandar baharu_county_MY_101_5
40112,102.37563,6.0163,Jelawat,277474,1772865.0,1154685.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,3,MY,10.0,locality,import,,,
40113,103.3502,4.9399,Kampung Jambu Bongkok,136141,1734291.0,1151056.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,7.0,7.0,1.0,1.0,1,1,4,MY,10.0,locality,import,,,
40114,101.43333,3.13333,Meru,280568,1732902.0,1154928.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,41.0,41.0,8.0,1.0,2,2,5,MY,10.0,locality,import,,,
40115,113.62249,2.65465,Data Kakus,110022,8379299.0,,3322.0,,PPL,,MY,,,,,,,0,0,4,MY,10.0,locality,import,,,
40116,114.56045,2.65619,Long Singu,110023,8379301.0,,200.0,,PPL,,MY,,,,,,,0,0,1,MY,10.0,locality,import,,,
40117,100.6996,4.2168,Sitiawan,111181,1735453.0,1154072.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,221.0,221.0,45.0,1.0,4,4,0,MY,10.0,locality,import,,,
40118,100.2966,5.34929,Sungai Dua Bukit,111185,1742809.0,1154139.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,30.0,30.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,
40119,100.55927,5.19168,Sungai Kechil,1153789,6854887.0,,0.0,,ADM3,,MY,,,,,,,0,0,0,MY,10.0,localadmin,import,,,
40120,102.38333,4.25,Kampung Merting,478806,1733019.0,1151273.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,115.0,115.0,23.0,1.0,3,3,3,MY,10.0,locality,import,,,
40121,102.5385,2.2736,Taman Sentosa,1199803,7798110.0,56035661.0,0.0,Suburb,PPL,Melaka,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40122,103.6023,1.6705,Taman Masai,1199809,7614208.0,56036141.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,
40123,102.229583,2.9492705,Pertang,130398,,56013787.0,,LocalAdmin,,Negeri Sembilan,,23424901.0,Malaysia,24.0,50.0,5.0,1.0,1,2,0,MY,9.0,localadmin,import,,,
40124,102.388061,2.284177,Ayer Panas,130430,,56013922.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,1.0,6.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,,,
40125,103.529191,1.67539,Sedenak,130480,,56014067.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,1.0,185.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,
40126,102.28333,6.03333,Peringat,136183,1750582.0,1155023.0,23288.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,11.0,,1.0,0,1,7,MY,10.0,locality,import,,,
40127,101.7508,3.156285,Taman Maja Jaya,136550,,55862676.0,,Suburb,,Selangor,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,
40128,102.95409,5.53368,Kampung Merang,969791,1736413.0,1151268.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,64.0,64.0,13.0,1.0,2,2,4,MY,10.0,locality,import,,,
40129,114.0057,4.4715,Lutong,1090042,1738049.0,1154881.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,28.0,28.0,6.0,1.0,2,2,5,MY,10.0,locality,import,,,
40130,112.85,2.88333,Tatau,1164669,1735404.0,1155192.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,,6.0,,1.0,0,1,5,MY,10.0,locality,import,,,
40131,103.1335,5.3503,Kampung Seberang Takir,970159,1734702.0,1151445.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,33.0,33.0,7.0,1.0,2,2,5,MY,10.0,locality,import,,,
40132,102.55788,5.79884,Kampung Raja,1033096,1736404.0,1151414.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,37.0,37.0,7.0,1.0,2,2,3,MY,10.0,locality,import,,,
40133,101.0709,4.606,Taman Cherry,774083,7612471.0,56037705.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,88.0,88.0,18.0,1.0,3,3,0,MY,10.0,neighbourhood,import,,,
