,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
75016,132.494258,34.127294,倉橋町,588611,,1111290.0,,LocalAdmin,,広島県,,23424856.0,日本,21.0,21.0,4.0,1.0,1,1,0,JP,9.0,localadmin,import,
75017,144.363666,43.0125,２丁目,286294,,28503060.0,,Suburb,,北海道,,23424856.0,日本,1.0,1.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75018,144.38663,42.9837,４丁目,286295,,28503090.0,,Suburb,,北海道,,23424856.0,日本,2.0,2.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75019,124.152374,24.442461,石垣市,361975,,1117322.0,,Town,,沖縄県,,23424856.0,日本,3923.0,4993.0,795.0,22.0,22,14,0,JP,9.0,locality,import,
75020,128.175945,26.631245,東村,362203,,1118263.0,,Town,,沖縄県,,23424856.0,日本,315.0,315.0,64.0,1.0,5,5,0,JP,9.0,locality,import,
75021,140.27172,42.260181,八雲町,362318,,1118511.0,,Town,,北海道,,23424856.0,日本,318.0,334.0,64.0,1.0,5,5,0,JP,9.0,locality,import,
75022,132.425669,33.477849,八幡浜市,362331,,1118543.0,,Town,,愛媛県,,23424856.0,日本,141.0,206.0,29.0,1.0,3,4,0,JP,9.0,locality,import,
75023,140.56818,36.310975,大洗町,368449,,24719197.0,,Town,,茨城県,,23424856.0,日本,448.0,448.0,91.0,2.0,6,5,0,JP,9.0,locality,import,
75024,139.911603,35.731666,１丁目,961269,,28525199.0,,Suburb,,千葉県,,23424856.0,日本,17.0,17.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75025,139.794695,35.705115,２丁目,371289,,28527641.0,,Suburb,,東京都,,23424856.0,日本,260.0,260.0,53.0,1.0,5,4,0,JP,9.0,neighbourhood,import,
75026,139.815536,35.713352,２丁目,371442,,28527709.0,,Suburb,,東京都,,23424856.0,日本,96.0,96.0,19.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75027,139.462565,35.470167,１丁目,990728,,28534899.0,,Suburb,,神奈川県,,23424856.0,日本,13.0,13.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75028,139.051391,37.931918,２丁目,393219,,55810426.0,,Suburb,,新潟県,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75029,141.651686,42.828677,６丁目,392813,,28507976.0,,Suburb,,北海道,,23424856.0,日本,17.0,17.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75030,141.657944,42.832055,１丁目,392814,,28508007.0,,Suburb,,北海道,,23424856.0,日本,15.0,15.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75031,139.600439,35.863317,６丁目,392862,,28521930.0,,Suburb,,埼玉県,,23424856.0,日本,11.0,11.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75032,139.984918,35.704957,７丁目,392914,,28525405.0,,Suburb,,千葉県,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75033,140.02461,35.697599,５丁目,392915,,28525410.0,,Suburb,,千葉県,,23424856.0,日本,14.0,14.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75034,139.0695,37.908,２丁目,393218,,55810382.0,,Suburb,,新潟県,,23424856.0,日本,21.0,21.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75035,135.4727045,34.6096475,２丁,1110713,,28560089.0,,Suburb,,大阪府,,23424856.0,日本,2.0,2.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75036,135.337829,34.734559,東灘区,427004,,15015514.0,,County,,兵庫県,,23424856.0,日本,5.0,3494.0,1.0,15.0,1,11,0,JP,9.0,county,import,
75037,135.482454,34.681499,１丁目,478324,,28558065.0,,Suburb,,大阪府,,23424856.0,日本,107.0,107.0,22.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75038,130.396333,33.584872,２丁目,483144,,28578567.0,,Suburb,,福岡県,,23424856.0,日本,93.0,93.0,19.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75039,139.7228415,35.685207,２丁目,485719,,28527522.0,,Suburb,,東京都,,23424856.0,日本,98.0,98.0,20.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75040,141.353395,43.069702,１丁目,485544,,28495718.0,,Suburb,,北海道,,23424856.0,日本,27.0,27.0,5.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75041,141.498608,43.046983,６丁目,485545,,28499837.0,,Suburb,,北海道,,23424856.0,日本,59.0,59.0,12.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75042,141.353638,40.668839,３丁目,485560,,28514590.0,,Suburb,,青森県,,23424856.0,日本,83.0,83.0,17.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75043,139.730973,35.7137,１丁目,485721,,28527533.0,,Suburb,,東京都,,23424856.0,日本,47.0,47.0,10.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75044,137.682161,34.703967,４丁目,485921,,55811050.0,,Suburb,,静岡県,,23424856.0,日本,41.0,41.0,8.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75045,139.562609,35.63495,２丁目,512027,,28531294.0,,Suburb,,東京都,,23424856.0,日本,9.0,9.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75046,139.568104,35.646086,３丁目,512028,,28531297.0,,Suburb,,東京都,,23424856.0,日本,3.0,3.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75047,139.586883,35.64455,４丁目,512029,,28531306.0,,Suburb,,東京都,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75048,139.62999,35.44236,３丁目,512396,,28532108.0,,Suburb,,神奈川県,,23424856.0,日本,21.0,21.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75049,144.3847,42.983658,４丁目,773227,,28502993.0,,Suburb,,北海道,,23424856.0,日本,10.0,10.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75050,136.269178,35.381212,長浜市,887810,,1117804.0,,Town,,滋賀県,,23424856.0,日本,1766.0,1766.0,358.0,8.0,14,8,0,JP,9.0,locality,import,
75051,138.992166,35.156,三島市,890495,,1117735.0,,Town,,静岡県,,23424856.0,日本,787.0,1780.0,159.0,8.0,9,8,0,JP,9.0,locality,import,
75052,139.863937,35.999396,野田市,890496,,1117901.0,,Town,,千葉県,,23424856.0,日本,174.0,884.0,35.0,4.0,4,6,0,JP,9.0,locality,import,
75053,137.15446,35.43352,可児郡,893124,1860188.0,24857105.0,0.0,County,ADM2,岐阜県,JP,23424856.0,日本,13.0,28.0,3.0,1.0,1,2,0,JP,10.0,county,import,
75054,130.47648,31.93979,薩摩郡,893125,1852852.0,24857231.0,0.0,County,ADM2,鹿児島県,JP,23424856.0,日本,5.0,5.0,1.0,1.0,1,1,0,JP,10.0,county,import,
75055,139.716833,35.734426,２丁目,893709,,28528949.0,,Suburb,,東京都,,23424856.0,日本,73.0,73.0,15.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75056,139.7234015,35.734725,３丁目,893710,,28528954.0,,Suburb,,東京都,,23424856.0,日本,98.0,98.0,20.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75057,139.397031,35.647837,６丁目,893720,,28531075.0,,Suburb,,東京都,,23424856.0,日本,2915.0,2915.0,591.0,13.0,19,11,0,JP,9.0,neighbourhood,import,
75058,131.66371,33.72805,東国東郡,893901,7414042.0,24857503.0,0.0,County,ADM2,大分県,JP,23424856.0,日本,25.0,25.0,5.0,1.0,1,1,0,JP,10.0,county,import,
75059,132.768063,33.844586,１丁目,894040,,28575888.0,,Suburb,,愛媛県,,23424856.0,日本,29.0,29.0,6.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75060,141.936922,39.92718,田野畑村,894132,,1118326.0,,Town,,岩手県,,23424856.0,日本,163.0,163.0,33.0,1.0,4,4,0,JP,9.0,locality,import,
75061,139.535636,35.785671,清瀬市,896879,,15015478.0,,Town,,東京都,,23424856.0,日本,200.0,1053.0,41.0,5.0,4,7,0,JP,9.0,locality,import,
75062,139.949512,36.712192,さくら市,899128,,28379179.0,,Town,,栃木県,,23424856.0,日本,79.0,662.0,16.0,3.0,3,5,0,JP,9.0,locality,import,
75063,122.989711,24.451368,与那国町,898909,,1116747.0,,Town,,沖縄県,,23424856.0,日本,1341.0,1341.0,272.0,6.0,12,7,0,JP,9.0,locality,import,
75064,140.651092,39.6164,仙北市,899125,,28379160.0,,Town,,秋田県,,23424856.0,日本,2873.0,2876.0,582.0,13.0,19,11,0,JP,9.0,locality,import,
75065,140.0095,36.288421,筑西市,899126,,28379170.0,,Town,,茨城県,,23424856.0,日本,136.0,249.0,28.0,1.0,3,4,0,JP,9.0,locality,import,
75066,139.939212,36.975785,那須塩原市,899127,,28379178.0,,Town,,栃木県,,23424856.0,日本,1879.0,1993.0,381.0,9.0,15,9,0,JP,9.0,locality,import,
75067,139.744033,36.009117,宮代町,899129,,28379189.0,,Town,,埼玉県,,23424856.0,日本,45.0,1945.0,9.0,9.0,2,9,0,JP,9.0,locality,import,
75068,139.910202,35.0240175,南房総市,899130,,28379190.0,,Town,,千葉県,,23424856.0,日本,1088.0,1088.0,220.0,5.0,11,7,0,JP,9.0,locality,import,
75069,139.808002,35.679679,４丁目,899143,,28527935.0,,Suburb,,東京都,,23424856.0,日本,493.0,493.0,100.0,2.0,7,5,0,JP,9.0,neighbourhood,import,
75070,137.968111,36.240811,１丁目,899156,,28539771.0,,Suburb,,長野県,,23424856.0,日本,456.0,456.0,92.0,2.0,7,5,0,JP,9.0,neighbourhood,import,
75071,137.252969,36.149934,３丁目,899158,,28542475.0,,Suburb,,岐阜県,,23424856.0,日本,305.0,305.0,62.0,1.0,5,5,0,JP,9.0,neighbourhood,import,
75072,127.682023,26.2145,３丁目,900279,,28583233.0,,Suburb,,沖縄県,,23424856.0,日本,322.0,322.0,65.0,1.0,5,5,0,JP,9.0,neighbourhood,import,
75073,141.337909,38.887425,藤沢町,900396,,1108054.0,,Town,,岩手県,,23424856.0,日本,186.0,186.0,38.0,1.0,4,4,0,JP,9.0,locality,import,
75074,139.720086,35.595026,４丁目,903094,,28528003.0,,Suburb,,東京都,,23424856.0,日本,85.0,85.0,17.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75075,136.936919,35.169695,４丁目,903120,,28545505.0,,Suburb,,愛知県,,23424856.0,日本,362.0,362.0,73.0,2.0,6,5,0,JP,9.0,neighbourhood,import,
75076,127.73695,26.259518,１丁目,907481,,28583416.0,,Suburb,,沖縄県,,23424856.0,日本,13.0,13.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75077,131.9043475,32.97672,１丁目,907474,,28582249.0,,Suburb,,大分県,,23424856.0,日本,8.0,8.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75078,129.86018,32.83438,西彼杵郡,905584,1855163.0,24857416.0,0.0,County,ADM2,長崎県,JP,23424856.0,日本,4597.0,5085.0,932.0,23.0,23,14,0,JP,10.0,county,import,
75079,135.70505,34.62085,生駒郡,905585,1861748.0,24857446.0,0.0,County,ADM2,奈良県,JP,23424856.0,日本,594.0,2670.0,120.0,12.0,8,10,0,JP,10.0,county,import,
75080,134.0552,33.96478,美馬郡,906003,7406321.0,24857691.0,0.0,County,ADM2,徳島県,JP,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,10.0,county,import,
75081,134.4519,33.9823,名東郡,906004,7406322.0,24857693.0,0.0,County,ADM2,徳島県,JP,23424856.0,日本,6.0,6.0,1.0,1.0,1,1,0,JP,10.0,county,import,
75082,130.7291675,32.7921205,１丁目,907472,,28581220.0,,Suburb,,熊本県,,23424856.0,日本,8.0,8.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75083,131.421609,31.912583,２丁目,907480,,28582336.0,,Suburb,,宮崎県,,23424856.0,日本,20.0,20.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75084,130.391181,33.590816,２丁目,907575,,28578642.0,,Suburb,,福岡県,,23424856.0,日本,9.0,9.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75085,139.700841,35.597292,４丁目,911597,,28528215.0,,Suburb,,東京都,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75086,139.716938,35.592482,２丁目,911600,,28528325.0,,Suburb,,東京都,,23424856.0,日本,25.0,25.0,5.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75087,139.467112,35.704511,３丁目,911615,,28531192.0,,Suburb,,東京都,,23424856.0,日本,4.0,4.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75088,135.43648,34.827003,３丁目,911666,,28560908.0,,Suburb,,大阪府,,23424856.0,日本,4.0,4.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75089,135.433616,34.800131,２丁目,911667,,28560926.0,,Suburb,,大阪府,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75090,139.9730085,35.775782,３丁目,912076,,28526727.0,,Suburb,,千葉県,,23424856.0,日本,12.0,12.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75091,139.635463,35.620647,３丁目,912079,,28528528.0,,Suburb,,東京都,,23424856.0,日本,21.0,21.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75092,139.6081195,35.6540355,６丁目,912080,,28528540.0,,Suburb,,東京都,,23424856.0,日本,16.0,16.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75093,139.6777225,35.6577295,１丁目,912081,,28528556.0,,Suburb,,東京都,,23424856.0,日本,6.0,6.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75094,131.817444,34.008563,３丁目,912145,,28574827.0,,Suburb,,山口県,,23424856.0,日本,21.0,21.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75095,144.457598,43.100472,釧路町,15188,,24847866.0,,Town,,北海道,,23424856.0,日本,175.0,213.0,35.0,1.0,4,4,0,JP,9.0,locality,import,
75096,136.717146,34.369422,南伊勢町,15619,,28379234.0,,Town,,三重県,,23424856.0,日本,47.0,47.0,10.0,1.0,2,2,0,JP,9.0,locality,import,
75097,139.726295,35.588493,２丁目,62598,,28528234.0,,Suburb,,東京都,,23424856.0,日本,13.0,13.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75098,135.34825,34.7678605,３丁目,1352131,,28568083.0,,Suburb,,兵庫県,,23424856.0,日本,32.0,32.0,6.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75099,130.476937,32.321882,芦北町,12793,,1116993.0,,Town,,熊本県,,23424856.0,日本,38.0,38.0,8.0,1.0,2,2,0,JP,9.0,locality,import,
75100,141.855812,40.055475,普代村,12794,,1117077.0,,Town,,岩手県,,23424856.0,日本,37.0,37.0,7.0,1.0,2,2,0,JP,9.0,locality,import,
75101,138.899098,35.114068,清水町,15166,,24723000.0,,Town,,静岡県,,23424856.0,日本,217.0,217.0,44.0,1.0,4,4,0,JP,9.0,locality,import,
75102,134.496474,34.128644,藍住町,15234,,24851548.0,,Town,,徳島県,,23424856.0,日本,29.0,29.0,6.0,1.0,2,2,0,JP,9.0,locality,import,
75103,132.9144,34.230822,大崎上島町,15258,,24854426.0,,Town,,広島県,,23424856.0,日本,119.0,119.0,24.0,1.0,3,3,0,JP,9.0,locality,import,
75104,133.441726,35.3788765,伯耆町,15651,,28379267.0,,Town,,鳥取県,,23424856.0,日本,164.0,179.0,33.0,1.0,4,4,0,JP,9.0,locality,import,
75105,133.312833,36.213809,隠岐の島町,15652,,28379271.0,,Town,,島根県,,23424856.0,日本,167.0,167.0,34.0,1.0,4,4,0,JP,9.0,locality,import,
75106,132.9047355,33.223866,四万十町,15694,,28379296.0,,Town,,高知県,,23424856.0,日本,118.0,119.0,24.0,1.0,3,3,0,JP,9.0,locality,import,
75107,141.313619,43.055136,２８丁目,15818,,28494749.0,,Suburb,,北海道,,23424856.0,日本,216.0,216.0,44.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
75108,141.348672,43.0636645,５丁目,15821,,28494815.0,,Suburb,,北海道,,23424856.0,日本,158.0,158.0,32.0,1.0,4,4,0,JP,9.0,neighbourhood,import,
75109,141.34764,43.068344,５丁目,15950,,28495713.0,,Suburb,,北海道,,23424856.0,日本,69.0,69.0,14.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75110,139.764783,35.692339,１丁目,16120,,28527200.0,,Suburb,,東京都,,23424856.0,日本,112.0,112.0,23.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75111,139.7390745,35.693761,４丁目,16123,,28527206.0,,Suburb,,東京都,,23424856.0,日本,134.0,134.0,27.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75112,139.7918,35.728831,１丁目,16365,,28527683.0,,Suburb,,東京都,,23424856.0,日本,78.0,78.0,16.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75113,139.809951,35.711322,３丁目,16394,,28527785.0,,Suburb,,東京都,,23424856.0,日本,117.0,117.0,24.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75114,140.53003,35.79272,香取郡,25219,2112318.0,24853995.0,0.0,County,ADM2,千葉県,JP,23424856.0,日本,141.0,215.0,29.0,1.0,3,4,0,JP,10.0,county,import,
75115,135.643043,34.675499,１丁目,64823,,28563958.0,,Suburb,,大阪府,,23424856.0,日本,15.0,15.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75116,141.2543415,43.143116,１６丁目,61564,,28500263.0,,Suburb,,北海道,,23424856.0,日本,8.0,8.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75117,140.791553,43.187369,３丁目,61776,,28509662.0,,Suburb,,北海道,,23424856.0,日本,19.0,19.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75118,139.69306,35.60648,２丁目,62583,,28528220.0,,Suburb,,東京都,,23424856.0,日本,18.0,18.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75119,139.624915,35.43735,５丁目,63893,,28532285.0,,Suburb,,神奈川県,,23424856.0,日本,6.0,6.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75120,139.583257,35.34084,２丁目,63951,,28532905.0,,Suburb,,神奈川県,,23424856.0,日本,10.0,10.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75121,135.480002,34.592186,１丁,64718,,28559940.0,,Suburb,,大阪府,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75122,135.520988,34.71045,１丁目,64586,,28557939.0,,Suburb,,大阪府,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75123,135.397499,34.662722,１丁目,64596,,28558044.0,,Suburb,,大阪府,JP,23424856.0,日本,5.0,5.0,1.0,1.0,1,1,0,JP,4.0,neighbourhood,import,
75124,135.476833,34.731667,２丁目,64680,,28559107.0,,Suburb,,大阪府,,23424856.0,日本,7.0,7.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75125,135.471733,34.576283,１丁,64715,,28559784.0,,Suburb,,大阪府,,23424856.0,日本,6.0,6.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75126,135.462112,34.579376,４丁,64716,,28559794.0,,Suburb,,大阪府,,23424856.0,日本,20.0,20.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75127,135.492841,34.566222,２丁,64717,,28559914.0,,Suburb,,大阪府,,23424856.0,日本,12.0,12.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75128,130.422043,33.628304,５丁目,65360,,28578230.0,,Suburb,,福岡県,,23424856.0,日本,17.0,17.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75129,140.028562,40.208507,二ツ井町,65758,,1108312.0,,LocalAdmin,,秋田県,,23424856.0,日本,3.0,3.0,1.0,1.0,1,1,0,JP,9.0,localadmin,import,
75130,139.638281,35.637563,５丁目,982920,,28528577.0,,Suburb,,東京都,,23424856.0,日本,32.0,32.0,6.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75131,139.670898,35.740738,１丁目,983087,,28529427.0,,Suburb,,東京都,,23424856.0,日本,63.0,63.0,13.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75132,139.79639,35.753129,１丁目,983088,,28529581.0,,Suburb,,東京都,,23424856.0,日本,101.0,101.0,20.0,1.0,3,3,0,JP,9.0,neighbourhood,import,
75133,139.5530045,35.558,２丁目,983357,,28532990.0,,Suburb,,神奈川県,,23424856.0,日本,60.0,60.0,12.0,1.0,2,2,0,JP,9.0,neighbourhood,import,
75134,141.010894,43.188156,１丁目,990231,,28500663.0,,Suburb,,北海道,,23424856.0,日本,14.0,14.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75135,139.6131795,35.710333,１丁目,990371,,28528930.0,,Suburb,,東京都,,23424856.0,日本,4.0,4.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75136,139.693132,35.73525,２丁目,990375,,28528946.0,,Suburb,,東京都,,23424856.0,日本,22.0,22.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75137,139.589705,35.7214035,１丁目,990454,,28529480.0,,Suburb,,東京都,,23424856.0,日本,12.0,12.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75138,139.5796065,35.7196655,３丁目,990455,,28529482.0,,Suburb,,東京都,,23424856.0,日本,4.0,4.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75139,139.852727,35.756859,８丁目,990460,,28529737.0,,Suburb,,東京都,,23424856.0,日本,19.0,19.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75140,139.353961,35.650791,１丁目,990483,,28530074.0,,Suburb,,東京都,,23424856.0,日本,13.0,13.0,3.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75141,135.864491,35.00394,２丁目,990839,,28556833.0,,Suburb,,滋賀県,,23424856.0,日本,6.0,6.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75142,135.515634,34.681067,１丁目,990852,,28559634.0,,Suburb,,大阪府,,23424856.0,日本,9.0,9.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75143,135.511046,34.681667,３丁目,990853,,28559636.0,,Suburb,,大阪府,,23424856.0,日本,24.0,24.0,5.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75144,135.275921,34.729243,５丁目,990870,,28564694.0,,Suburb,,兵庫県,,23424856.0,日本,18.0,18.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75145,132.310833,34.326,２丁目,990909,,28573554.0,,Suburb,,広島県,,23424856.0,日本,3.0,3.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75146,136.933409,35.099199,南区,112520,,15015405.0,,County,,愛知県,,23424856.0,日本,12.0,865.0,2.0,4.0,1,6,0,JP,9.0,county,import,
75147,139.555463,35.517975,緑区,112522,,15015407.0,,County,,神奈川県,,23424856.0,日本,16.0,1414.0,3.0,6.0,1,7,0,JP,9.0,county,import,
75148,135.544509,34.500049,大阪狭山市,112533,,15015494.0,,Town,,大阪府,,23424856.0,日本,17.0,153.0,3.0,1.0,1,4,0,JP,9.0,locality,import,
75149,141.134834,43.1399405,手稲区,113359,,22661799.0,,County,,北海道,,23424856.0,日本,2.0,223.0,1.0,1.0,1,4,0,JP,9.0,county,import,
75150,141.5654665,43.1123685,１丁目,117133,,28506612.0,,Suburb,,北海道,,23424856.0,日本,2.0,2.0,1.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75151,141.59648,42.63931,６丁目,117135,,28506010.0,,Suburb,,北海道,,23424856.0,日本,23.0,23.0,5.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75152,140.880863,38.2549415,１丁目,117302,,28515604.0,,Suburb,,宮城県,,23424856.0,日本,24.0,24.0,5.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75153,140.869442,38.2599585,１丁目,117304,,28515606.0,,Suburb,,宮城県,,23424856.0,日本,22.0,22.0,4.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
75154,140.110794,36.088026,３丁目,117525,,28520362.0,,Suburb,,茨城県,,23424856.0,日本,12.0,12.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,
