,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
10,40010,102.4714,2.4338,Nyalas,1167273,1734741.0,1154959.0,0.0,Town,PPL,Melaka,MY,23424901.0,Malaysia,,12.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Nyalas,512
11,40011,102.33327,5.89244,Selising,1167744,1735542.0,1155092.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,4.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Selise,31
12,40012,101.150001,4.383299,Jeram,1167875,,1141237.0,,Town,,Perak,,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,,Jeram,29
13,40013,102.9561,1.9203,Tongkang Pechah,1167894,1732682.0,1155238.0,0.0,Town,PPL,Johor,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Tongkang Pechah,98
16,40016,101.65,3.23333,Kampong Pinang Baik,1167919,1765436.0,1147601.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,30.0,30.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,List of Malaysia-related topics,9975
19,40019,100.27207,5.30455,Kampong Sungai Tiram,1167922,1763746.0,1149293.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,184.0,184.0,37.0,1.0,4,4,0,MY,10.0,neighbourhood,import,,,,Manjoi (state constituency),223
22,40022,102.3197,4.0678,Kampung Kuala Tembeling,1167927,1733009.0,1151178.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,60.0,60.0,12.0,1.0,2,2,0,MY,10.0,locality,import,,,,Malaysia Federal Route 234,130
23,40023,100.310729,5.36737,Relau,1168167,,1152730.0,,Suburb,,Pulau Pinang,,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Relau,237
24,40024,118.623938,4.504658,Bahru,1168192,,1154558.0,,Town,,Sabah,MY,23424901.0,Malaysia,176.0,176.0,36.0,1.0,4,4,0,MY,4.0,locality,import,,,,Tiong Bahru Single Member Constituency,15
25,40025,100.533828,5.0148,Bagan Serai,145907,,56014672.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,1.0,62.0,1.0,1.0,1,2,0,MY,9.0,localadmin,import,,,,Bagan Serai,516
26,40026,101.69825,3.148463,Bandar Kuala Lumpur,1174607,,56014567.0,,LocalAdmin,,Kuala Lumpur,,23424901.0,Malaysia,2.0,66857.0,1.0,296.0,1,25,0,MY,9.0,localadmin,import,,,,Elyas Omar,152
27,40027,101.7,2.65,Sungai Pelek New Village,88620,1742667.0,,13829.0,,PPL,,MY,,,,,,,0,0,6,MY,10.0,locality,import,,,,Sungai Pelek,974
28,40028,103.423527,4.778139,Kuala Dungun,1175313,,1151797.0,,Town,,Terengganu,,23424901.0,Malaysia,27.0,27.0,5.0,1.0,2,2,0,MY,9.0,locality,import,,,,Kuala Dungun,37
29,40029,100.49125,5.33496,Taman Sejahtera,1176641,6819135.0,56016888.0,0.0,Town,PPL,Pulau Pinang,MY,23424901.0,Malaysia,,5.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Padang Serai (federal constituency),302
30,40030,100.54651,5.37351,Taman Selasih,1176642,6823680.0,56016901.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Taman Selasih,57
31,40031,101.836395,2.973898,Pulau Carey,1179865,,22722937.0,,Town,,Selangor,,23424901.0,Malaysia,145.0,145.0,29.0,1.0,3,3,0,MY,9.0,locality,import,,,,Carey Island,318
32,40032,101.778641,2.930617,Pulau Ketam,1179867,,22722936.0,,Town,,Selangor,,23424901.0,Malaysia,95.0,95.0,19.0,1.0,3,3,0,MY,9.0,locality,import,,,,"Crab Island, Malaysia",196
33,40033,101.776336,2.970819,Bandar Baru Bangi,1179868,,22722938.0,,Town,,Selangor,,23424901.0,Malaysia,98.0,98.0,20.0,1.0,3,3,0,MY,9.0,locality,import,,,,Bandar Baru Bangi,257
34,40034,103.34167,3.81667,Tanjung,1180414,1888074.0,1154313.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Tanjung,62
35,40035,103.758172,1.474923,Bukit Indah,1181031,,56036018.0,,Suburb,,Johor,,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Bukit Indah,562
36,40036,102.21667,2.85,Kampong Kerinci,1182573,1768303.0,55862672.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,196.0,196.0,40.0,1.0,4,4,0,MY,10.0,neighbourhood,import,,,,Brunei Malay,951
37,40037,101.973,2.7481,Taman Ampang Jaya,1182574,7849623.0,55862681.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,31.0,31.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,Batu Pahat Municipal Council,581
38,40038,104.076,2.2118,Kampung Aman,1182971,1767643.0,56015241.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,45.0,45.0,9.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,Sabak Bernam (federal constituency),335
39,40039,101.775,3.167,Taman Tun Abdul Razak,1182990,7688593.0,56036482.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,58.0,58.0,12.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,Ampang (federal constituency),329
40,40040,101.1206,4.6098,Taman Ipoh,357536,7473404.0,56037669.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Ipoh Timor (federal constituency),282
41,40041,102.3647,3.887,Kampung Bau,368470,7793974.0,56118403.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Pandelela Rinong,896
42,40042,103.470567,4.259484,Teluk Kalung,406384,,56014081.0,,LocalAdmin,,Terengganu,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,4.0,localadmin,import,,,,Teluk Kalong,39
43,40043,110.333847,1.586034,Taman Farhanas,1111959,,56016144.0,,Town,,Sarawak,,23424901.0,Malaysia,11.0,11.0,2.0,1.0,1,1,0,MY,9.0,locality,import,,,,2013–14 Women's National Futsal League Malaysia,1091
44,40044,100.28924,5.40861,Kampong Baharu,426179,1771329.0,1141666.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,27.0,27.0,5.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,Bagan Datok (federal constituency),354
45,40045,103.4072,4.7534,Kampong Pak Sabah,426590,1766338.0,1146697.0,0.0,Suburb,PPL,Terengganu,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Kepala Batas (federal constituency),244
46,40046,102.050628,3.097321,Kongkoi,1112268,,1154756.0,,Town,,Negeri Sembilan,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,,National Defence University of Malaysia,3330
47,40047,102.81667,2.51667,Kampong Tengah,507286,1762859.0,1150206.0,0.0,Suburb,PPLX,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Sekijang (federal constituency),229
48,40048,102.3278,2.2139,Taman Ayer Molek,539635,1771485.0,56036345.0,15497.0,Town,PPL,Melaka,MY,23424901.0,Malaysia,,,,,0,0,6,MY,10.0,locality,import,,,,Malaysia Federal Route 264,106
49,40049,101.70463,3.026639,Taman Bukit Serdang,789963,,56037089.0,,Suburb,,Selangor,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Bukit Jalil Highway,177
50,40050,101.6024,3.5908,Kerling,888251,1732675.0,1154743.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Kerling,52
51,40051,101.1271,4.531,Simpang Pulai,895292,1734635.0,1155130.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Simpang Pulai,120
52,40052,101.969333,4.883666,Galas,897504,,56015168.0,,Town,,Kelantan,,23424901.0,Malaysia,38.0,38.0,8.0,1.0,2,2,0,MY,9.0,locality,import,,,,Great American Lesbian Art Show,768
53,40053,100.9485,4.172,Kampung Pasir Salak,902493,1735456.0,1151340.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Malaysia Federal Route 58,326
54,40054,101.0697,4.6256,Kampung Dato' Ahmad Said,905371,7473444.0,56037678.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,neighbourhood,import,,,,Manjoi,132
55,40055,101.0532,4.618,Taman Silibin,905372,7473446.0,56037697.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,neighbourhood,import,,,,Jalan Jelapang,22
57,40057,102.252872,2.20338,Taman Merak Mas,907625,,56037590.0,,Suburb,,Melaka,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Durian Tunggal,137
58,40058,103.678836,4.808118,Dungun,4734,,56013559.0,,County,,Terengganu,MY,23424901.0,Malaysia,130.0,817.0,26.0,4.0,3,6,0,MY,4.0,county,import,,dungun_county_MY,dungun_county_MY_104_5,Dungun District,391
59,40059,100.336227,5.410759,Taman Sri Husin,7741,,56035300.0,,Suburb,,Pulau Pinang,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,4.0,neighbourhood,import,,,,Kota Raja (federal constituency),374
60,40060,101.760005,3.155599,Taman Grand View,7842,,56035727.0,,Suburb,,Selangor,,23424901.0,Malaysia,61.0,61.0,12.0,1.0,2,2,0,MY,9.0,neighbourhood,import,,,,Taman Mini Indonesia Indah,1387
61,40061,101.674346,3.231527,Taman Medan Batu Caves,8354,,56037420.0,,Town,,Selangor,,23424901.0,Malaysia,54.0,54.0,11.0,1.0,2,2,0,MY,9.0,locality,import,,,,Batu Caves,1526
62,40062,100.41667,6.26667,Kampong Padang,58690,1766569.0,1146450.0,0.0,Suburb,PPL,Kedah,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Padang Rengas (federal constituency),255
63,40063,110.33667,1.55833,Kampung Masjid,1164105,1903379.0,28345531.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,410.0,410.0,83.0,2.0,6,5,0,MY,10.0,locality,import,,,,"Jalan Besar, Kluang",62
64,40064,103.783,1.4985,Kampong Bakar Batu,1291245,1771258.0,1141770.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Jempol (federal constituency),318
65,40065,101.7,3.2,Kampong Puah,1291246,1765341.0,1147697.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Wangsa Maju (federal constituency),220
67,40067,101.1109,4.6223,Kampong Simee,1291248,1764345.0,1148696.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Ipoh Timor (federal constituency),282
68,40068,102.41667,3.66667,Kampong Telok Sisek,1291250,1762980.0,1150078.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,"Malayan local elections, 1959",24
69,40069,103.758172,1.474923,Taman Kota Masai,1316977,,56016408.0,,Suburb,,Johor,,23424901.0,Malaysia,29.0,29.0,6.0,1.0,2,2,0,MY,9.0,neighbourhood,import,,,,Johor,6581
70,40070,102.4906655,2.787288,Jempol,1292503,,56013563.0,,County,,Negeri Sembilan,,23424901.0,Malaysia,2.0,21.0,1.0,1.0,1,1,0,MY,9.0,county,import,,jempol_county_MY,jempol_county_MY_102_3,Jempol District,358
71,40071,101.671531,3.2254805,Taman Wahyu,147684,,56036331.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Taman Wahyu,84
72,40072,103.6217,1.6464,Kampung Pertanian,401956,7614222.0,56015303.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Malaysia Federal Route 22,353
73,40073,102.8971,1.7954,Kampong Minyak Beku,496820,1766795.0,1146237.0,0.0,Town,PPL,Johor,MY,23424901.0,Malaysia,16.0,16.0,3.0,1.0,1,1,0,MY,10.0,locality,import,,,,Batu Pahat (federal constituency),337
74,40074,102.2265085,2.2228185,Kampong Pengkalan Rama,287224,,1147341.0,,Suburb,,Melaka,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Pattani Kingdom,1964
75,40075,100.41667,5.13333,Sungai Batu,355672,1742864.0,56015762.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Batu Pahat River,102
76,40076,101.246223,3.343523,Kuala Selangor,893817,,56013994.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,30.0,672.0,6.0,3.0,2,5,0,MY,9.0,localadmin,import,,,,Kuala Selangor District,647
77,40077,101.533391,3.746775,Hulu Bernam Timur,960628,,56014392.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,2.0,3.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,,,,Sabak Bernam (federal constituency),335
78,40078,100.6488,4.1988,Taman Pelangi,1026637,7792197.0,56117797.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Malaysia Federal Route 78,79
79,40079,102.4459,3.2651,Kampung Baru,1026638,7796081.0,56118850.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Kampung Baru,54
80,40080,102.0027,5.9973,Taman Bakti,1026640,7068054.0,56119122.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Gugur Bunga,644
82,40082,101.7759,3.1445,Taman Koperasi,1028863,7688596.0,56119508.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Bukit Dukung station,83
83,40083,102.54708,5.7509,Kampung Kubang Bemban,1028864,1767898.0,56119811.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Kubang Pasu (federal constituency),312
84,40084,101.73333,3.15,Kampong Pandan Dalam,385305,1766273.0,1146762.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Titiwangsa (federal constituency),223
86,40086,102.065612,2.3475,Sungai Baru Ilir,1016605,,56014449.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,1.0,95.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,,,,Bandar Baharu District,646
87,40087,101.905789,3.150714,Hulu Lui,1112212,,1154675.0,,Town,,Selangor,,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,,Hulu Langat (federal constituency),394
88,40088,116.0476985,5.9412475,Tanjong Aru,1112348,,1155183.0,,Town,,Sabah,,23424901.0,Malaysia,250.0,250.0,51.0,1.0,4,4,0,MY,9.0,locality,import,,,,Tanjong Aru (federal constituency),72
90,40090,101.73333,3.16667,Kampong Keramat Dalam,908548,1768334.0,1144695.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,76.0,76.0,15.0,1.0,3,3,0,MY,10.0,neighbourhood,import,,,,Titiwangsa (federal constituency),223
91,40091,100.409545,5.494336,Seberang Perai Utara,4741,,56013561.0,,County,,Pulau Pinang,,23424901.0,Malaysia,32.0,1793.0,6.0,8.0,2,8,0,MY,9.0,county,import,,seberang perai utara_county_MY,seberang perai utara_county_MY_100_5,North Seberang Perai District,187
92,40092,101.685161,2.928254,Putrajaya,4742,,56013562.0,,County,,Putrajaya,,23424901.0,Malaysia,60.0,2843.0,12.0,13.0,2,11,0,MY,9.0,county,import,,putrajaya_county_MY,putrajaya_county_MY_102_3,Putrajaya,1619
93,40093,101.804809,2.539756,Port Dickson,4762,,56013588.0,,County,,Negeri Sembilan,,23424901.0,Malaysia,14.0,2296.0,3.0,10.0,1,9,0,MY,9.0,county,import,,port dickson_county_MY,port dickson_county_MY_102_3,Port Dickson District,1135
94,40094,110.351679,1.544422,Taman Gan Swee Choo,5605,,56016158.0,,Town,,Sarawak,,23424901.0,Malaysia,132.0,132.0,27.0,1.0,3,3,0,MY,9.0,locality,import,,,,Kongsi,3150
95,40095,100.316902,5.4241355,Taman Lalu Lintas,5718,,56016430.0,,Suburb,,Pulau Pinang,,23424901.0,Malaysia,222.0,222.0,45.0,1.0,4,4,0,MY,9.0,neighbourhood,import,,,,Purwokerto,1810
96,40096,103.5327,1.6698,Kelapa Sawit,7083,1761293.0,1154728.0,13239.0,Town,PPL,Johor,MY,23424901.0,Malaysia,181.0,181.0,37.0,1.0,4,4,6,MY,10.0,locality,import,,,,Kelapa Sawit,115
97,40097,100.60884,4.18892,Teluk Batik,8267,,56037228.0,,Town,,Perak,MY,23424901.0,Malaysia,262.0,262.0,53.0,1.0,5,4,0,MY,4.0,locality,import,,,,Teluk Batik,37
99,40099,101.080528,4.58613,Taman Gamelan,33480,,56037746.0,,Suburb,,Perak,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Gamelan,4838
100,40100,101.9256,4.3563,Kampong Aur Gading,58653,1732977.0,1141485.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,7.0,7.0,1.0,1.0,1,1,0,MY,10.0,locality,import,,,,Kepala Batas (federal constituency),244
101,40101,103.3659,3.8731,Kampong Baharu,58654,1771351.0,1141688.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Bagan Datok (federal constituency),354
102,40102,102.7348495,2.179594,Pancur,58997,,1152429.0,,Town,,Johor,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,locality,import,,,,Malaysia Federal Route 132,67
103,40103,110.335,1.56167,Kampung Tanjung,981430,1903368.0,28345525.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,58.0,58.0,12.0,1.0,2,2,0,MY,10.0,locality,import,,,,Malaysia Federal Route 234,130
104,40104,100.37928,5.71037,Kuala Muda,77670,6805171.0,56013556.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,17.0,1082.0,3.0,5.0,1,7,0,MY,10.0,county,import,,kuala muda_county_MY,kuala muda_county_MY_100_6,Kuala Muda District,252
105,40105,100.60851,5.32403,Kulim,77672,1734392.0,56013571.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,3.0,349.0,1.0,2.0,1,5,0,MY,10.0,county,import,,kulim_county_MY,kulim_county_MY_101_5,Kulim District,290
106,40106,100.47635,6.13789,Kota Setar,77673,1736342.0,56013572.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,66.0,1575.0,13.0,7.0,2,8,0,MY,10.0,county,import,,kota setar_county_MY,kota setar_county_MY_100_6,Kota Setar District,44
107,40107,115.934722,5.734791,Papar,145905,,56014671.0,,LocalAdmin,,Sabah,,23424901.0,Malaysia,1.0,177.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,,Papar,996
108,40108,102.49479,5.87062,Cherang Ruku,1187773,1735546.0,1154640.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,13.0,13.0,3.0,1.0,1,1,0,MY,10.0,locality,import,,,,Malaysia Federal Route 189,81
109,40109,103.3631,3.8622,Beserah,188456,1735234.0,1154609.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,44.0,44.0,9.0,1.0,2,2,5,MY,10.0,locality,import,,,,Beserah,36
110,40110,100.38786,5.82533,Yan Kecil,193544,1735488.0,1154534.0,0.0,Town,PPL,Kedah,MY,23424901.0,Malaysia,,,,,0,0,3,MY,10.0,locality,import,,,,Districts of Malaysia,713
111,40111,100.6068,5.23007,Bandar Baharu,1199737,1734406.0,56013553.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,1.0,78.0,1.0,1.0,1,3,0,MY,10.0,county,import,,bandar baharu_county_MY,bandar baharu_county_MY_101_5,Bandar Baharu District,646
112,40112,102.37563,6.0163,Jelawat,277474,1772865.0,1154685.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,3,MY,10.0,locality,import,,,,Jelawat,26
113,40113,103.3502,4.9399,Kampung Jambu Bongkok,136141,1734291.0,1151056.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,7.0,7.0,1.0,1.0,1,1,4,MY,10.0,locality,import,,,,Malaysia Federal Route 3,343
114,40114,101.43333,3.13333,Meru,280568,1732902.0,1154928.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,41.0,41.0,8.0,1.0,2,2,5,MY,10.0,locality,import,,,,Transcendental Meditation,5217
115,40115,113.62249,2.65465,Data Kakus,110022,8379299.0,,3322.0,,PPL,,MY,,,,,,,0,0,4,MY,10.0,locality,import,,,,Data Kakus,552
116,40116,114.56045,2.65619,Long Singu,110023,8379301.0,,200.0,,PPL,,MY,,,,,,,0,0,1,MY,10.0,locality,import,,,,Singu Min,1010
117,40117,100.6996,4.2168,Sitiawan,111181,1735453.0,1154072.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,221.0,221.0,45.0,1.0,4,4,0,MY,10.0,locality,import,,,,Sitiawan,1591
118,40118,100.2966,5.34929,Sungai Dua Bukit,111185,1742809.0,1154139.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,30.0,30.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,Bayan Baru (federal constituency),234
119,40119,100.55927,5.19168,Sungai Kechil,1153789,6854887.0,,0.0,,ADM3,,MY,,,,,,,0,0,0,MY,10.0,localadmin,import,,,,Sedili,155
120,40120,102.38333,4.25,Kampung Merting,478806,1733019.0,1151273.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,115.0,115.0,23.0,1.0,3,3,3,MY,10.0,locality,import,,,,Jerantut (federal constituency),381
121,40121,102.5385,2.2736,Taman Sentosa,1199803,7798110.0,56035661.0,0.0,Suburb,PPL,Melaka,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Taman Sentosa,33
122,40122,103.6023,1.6705,Taman Masai,1199809,7614208.0,56036141.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Bandar Seri Alam,595
123,40123,102.229583,2.9492705,Pertang,130398,,56013787.0,,LocalAdmin,,Negeri Sembilan,,23424901.0,Malaysia,24.0,50.0,5.0,1.0,1,2,0,MY,9.0,localadmin,import,,,,Pertang,45
124,40124,102.388061,2.284177,Ayer Panas,130430,,56013922.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,1.0,6.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,,,,Pekan Air Panas,299
125,40125,103.529191,1.67539,Sedenak,130480,,56014067.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,1.0,185.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,,Sedenak,46
126,40126,102.28333,6.03333,Peringat,136183,1750582.0,1155023.0,23288.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,,11.0,,1.0,0,1,7,MY,10.0,locality,import,,,,Peringat (federal constituency),71
127,40127,101.7508,3.156285,Taman Maja Jaya,136550,,55862676.0,,Suburb,,Selangor,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Engkilili (state constituency),171
128,40128,102.95409,5.53368,Kampung Merang,969791,1736413.0,1151268.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,64.0,64.0,13.0,1.0,2,2,4,MY,10.0,locality,import,,,,Malaysia Federal Route 3,343
