,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
11,5011,-3.74127,35.05082,Ijermaouas,629554,6546452.0,,11288.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Ijermaouas,80
12,5012,-3.93155,34.14786,Galdamane,629555,6546453.0,,21111.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,,Galdamane,59
13,5013,-11.92012,27.93327,Akhfennir,629596,6546493.0,,1575.0,,ADM3,,MA,,,,,,,0,0,3,MA,3.0,localadmin,import,,,,"List of municipalities, communes, and arrondissements of Morocco",163
14,5014,-12.85308,27.46033,Daoura,629597,6546494.0,,876.0,,ADM3,,MA,,,,,,,0,0,2,MA,3.0,localadmin,import,,,,Tarfaya Province,184
16,5016,-9.7538,28.5387,Aouint Lahna,629600,6546497.0,,2234.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Assa-Zag Province,78
17,5017,-9.30371,29.20414,Aday,629605,6546502.0,,3481.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Aday,54
18,5018,-5.90422,35.00647,Ksar El Kebir,629646,6546541.0,,107120.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,,Ksar el-Kebir,567
19,5019,-6.74798,34.12447,Bouknadel,629647,6546542.0,,9314.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Bouknadel,138
20,5020,-5.28192,34.61442,Ain Dorij,629648,6546545.0,,2321.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Ain Dorij,43
22,5022,-9.81144,29.47559,Sidi Bouabdelli,629695,6546594.0,,6810.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Sidi Bouabdelli,80
23,5023,-9.81422,29.75476,Tnine Aglou,629696,6546595.0,,14564.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Tnine Aglou,114
24,5024,-9.46863,31.28206,Sidi Ghaneme,629766,6546661.0,,5081.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Sidi Ghaneme,62
25,5025,-9.69535,30.84253,Sidi H Mad  Ou M Bar,629767,6546662.0,,6178.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,List of songs about London,24539
26,5026,-6.77272,32.85764,Bir Mezoui,629794,6546697.0,,6604.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Khouribga Province,83
27,5027,-6.78402,32.87929,Boulanouare,629795,6546698.0,,3267.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Boulanouare,24
28,5028,-6.72245,32.94377,Lagfaf,629796,6546699.0,,8221.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Khouribga Province,83
29,5029,-7.65179,32.53148,Ain Blal,629822,6546724.0,,5166.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Ain Blal,60
30,5030,-7.39129,32.65733,Bni Khloug,629823,6546725.0,,12722.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Bni Khloug,77
31,5031,-7.49957,32.54436,Dar Chaffai,629824,6546726.0,,17632.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Dar Chaffai,77
32,5032,-7.12195,32.42154,Laqraqra,629825,6546727.0,,10262.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Laqraqra,76
33,5033,-7.23555,32.60427,Meskoura,629826,6546728.0,,7482.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Meskoura,59
34,5034,-7.22684,32.4538,Oulad Amer,629827,6546729.0,,5779.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Oulad Amer,60
35,5035,-8.08054,32.2965,Labrikiyne,629874,6546771.0,,13225.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Labrikiyne,64
37,5037,-7.96644,31.73039,Ouahat Sidi Brahim,629881,6546778.0,,13410.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Kawkab Marrakech,137
38,5038,-7.81268,31.64798,Oulad Hassoune,629882,6546779.0,,19188.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Oulad Hassoune Hamri,102
39,5039,-8.30237,31.90388,Ouled Dlim,629883,6546780.0,,14736.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Kawkab Marrakech,137
40,5040,-3.06378,31.83599,Ain Chouater,629884,6546781.0,,1144.0,,ADM3,,MA,,,,,,,0,0,3,MA,3.0,localadmin,import,,,,"List of municipalities, communes, and arrondissements of Morocco",163
41,5041,-7.49058,33.55326,Tit Mellil,629885,6546782.0,,11710.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Casablanca Tit Mellil Airport,112
42,5042,-7.38502,33.69474,Mohammedia,629886,6546783.0,,187708.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,,Mohammedia,1655
43,5043,-7.78875,33.52606,Dar Bouazza,629887,6546784.0,,115349.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,,Nouaceur Province,198
44,5044,-6.18621,32.13788,Tabaroucht,629921,6546817.0,,3620.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Tabaroucht,59
45,5045,-5.94942,32.30243,Tiffert N Ait Hamza,629922,6546818.0,,3023.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Tiffert N'Ait Hamza,78
46,5046,-6.36062,32.34268,Beni Mellal,629923,6546819.0,,162341.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,,Beni Mellal,458
47,5047,-6.02826,32.56331,El Ksiba,629924,6546820.0,,18480.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,El Ksiba,25
48,5048,-6.265,32.59609,Kasba Tadla,629925,6546821.0,,39887.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,,Kasba Tadla,115
49,5049,-5.74727,34.22791,Zirara,629987,6546904.0,,8319.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Zirara,50
50,5050,-7.03996,33.65726,Ain Tizgha,629988,6546905.0,,7700.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Benslimane Province,79
51,5051,-5.41438,35.53856,Dar Bni Karrich,629989,6546908.0,,1909.0,,ADM3,,MA,,,,,,,0,0,3,MA,3.0,localadmin,import,,,,Tétouan Province,85
52,5052,-6.26242,34.57749,Sidi Allal Tazi,629990,6546909.0,,12701.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Sidi Allal Tazi,53
53,5053,-6.04759,34.92176,Sidi Boubker El Haj,629991,6546910.0,,15990.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Sidi Boubker El Haj,64
54,5054,-5.50469,34.49448,Jorf El Melha,629992,6546911.0,,20581.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,,Jorf El Melha,54
55,5055,-5.96304,34.57874,Mechra Bel Ksiri,629993,6546912.0,,27619.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,,Mechra Bel Ksiri,56
56,5056,-5.78405,34.64344,Moulay Abdelkader,629994,6546913.0,,8871.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Moulay Abdelkader,80
57,5057,-5.65774,34.49896,Oulad Nouel,629995,6546914.0,,11076.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Oulad Nouel,63
58,5058,-4.1565,33.23593,Almis Marmoucha,630059,6546975.0,,2698.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Almis Marmoucha,77
59,5059,-4.65277,35.20377,Jebha,630060,6546976.0,,2984.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Jebha,12
60,5060,-4.49102,33.85739,Zaouiat Bougrine,630061,6546980.0,,3570.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,,Zaouiat Bougrine,32
61,5061,-4.6619,34.39997,Ain Aicha,630089,6547010.0,,22575.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,,Ain Aicha,62
62,5062,-4.83018,34.39184,Bouarouss,630093,6547013.0,,18495.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Bouarouss,61
63,5063,-4.17126,34.28109,Oulad Chrif,630151,6547069.0,,10439.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Oulad Chrif,77
64,5064,-3.85033,35.10559,Bni Bouayach,630152,6547070.0,,15497.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Bni Bouayach,30
65,5065,-3.85048,35.1448,Imzouren,630153,6547071.0,,26474.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,,Imzouren,141
66,5066,-4.33101,34.93904,Targuist,630154,6547072.0,,11560.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Targuist,43
67,5067,-4.19928,34.80874,Bni Ammart,630155,6547073.0,,8084.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Bni Ammart,63
68,5068,-4.33668,34.778,Bni Bchir,630156,6547074.0,,5959.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Bni Bchir,63
69,5069,-4.50809,34.70711,Bni Bouchibet,630157,6547075.0,,8102.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Bni Bouchibet,63
70,5070,-4.4439,34.86375,Bni Bounsar,630158,6547076.0,,8112.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Bni Bounsar,63
71,5071,-4.47276,34.92733,Moulay Ahmed Cherif,630159,6547077.0,,9673.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,,Moulay Ahmed Cherif,64
72,5072,-4.27099,34.9257,Sidi Boutmim,630160,6547078.0,,10242.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,,Sidi Boutmim,63
73,5073,-15.02068,21.91977,Aousserd,630191,6547297.0,,7689.0,,ADM2,,MA,,,,,,,0,0,5,MA,3.0,county,import,,aousserd_county_MA,aousserd_county_MA_-15_22,Aousserd,131
74,5074,-14.44934,23.64201,Oued-Ed-Dahab,630192,6547298.0,,99367.0,,ADM2,,MA,,,,,,,0,0,8,MA,3.0,county,import,,oued-ed-dahab_county_MA,oued-ed-dahab_county_MA_-14_24,Oued Ed-Dahab Province,132
75,5075,-7.64726,33.45839,Nouaceur,630193,6547299.0,,236119.0,,ADM2,,MA,,,,,,,0,0,10,MA,3.0,county,import,,nouaceur_county_MA,nouaceur_county_MA_-8_33,Nouaceur,71
76,5076,-7.4,33.69,Mohammedia,630195,6547301.0,,321375.0,,ADM2,,MA,,,,,,,0,0,10,MA,3.0,county,import,,mohammedia_county_MA,mohammedia_county_MA_-7_34,Mohammedia,1655
77,5077,-5.83649,30.34839,Zagora,630196,6547302.0,,283368.0,,ADM2,,MA,,,,,,,0,0,10,MA,3.0,county,import,,zagora_county_MA,zagora_county_MA_-6_30,Zagora,112
78,5078,-7.5035,33.52012,Mediouna,630197,6547303.0,,122851.0,,ADM2,,MA,,,,,,,0,0,9,MA,3.0,county,import,,mediouna_county_MA,mediouna_county_MA_-8_34,Mediouna,8
79,5079,39.38175,-4.64756,Shimoni,1248774,180389.0,,2374.0,,PPL,,KE,,,,,,,0,0,4,KE,3.0,locality,import,,,,Shimoni,1200
80,5080,36.78377,-2.55116,Namanga,67727,151988.0,,12048.0,,PPL,,TZ,,,,,,,0,0,6,TZ,3.0,locality,import,,,,Namanga,360
81,5081,166.676,-77.846,McMurdo Station,644032,6696480.0,,1258.0,,PPL,,AQ,,,,,,,0,0,3,AQ,3.0,locality,import,,,,McMurdo Station,2142
82,5082,35.84341,31.97733,Orange Shop,653225,6956372.0,,20000.0,,MALL,,JO,,,,,,,0,0,6,JO,3.0,locality_funky,import,,,,Orange (UK),3455
83,5083,35.86893,31.9634,Jordan Gate,653226,6956373.0,,5000.0,,BLDG,,JO,,,,,,,0,0,4,JO,3.0,locality_funky,import,,,,Jordan Gate Towers,475
84,5084,-82.3031,23.0144,Arroyo Naranjo,653227,6956646.0,,210053.0,,PPLX,,CU,,,,,,,0,0,10,CU,3.0,neighbourhood,import,,,,Arroyo Naranjo,290
85,5085,-82.4017,23.0072,Boyeros,653228,6956647.0,,188593.0,,PPLX,,CU,,,,,,,0,0,9,CU,3.0,neighbourhood,import,,,,Boyeros,197
86,5086,-82.3597,23.0881,Diez de Octubre,653229,6956648.0,,227293.0,,PPLX,,CU,,,,,,,0,0,10,CU,3.0,neighbourhood,import,,,,Diez de Octubre,98
87,5087,72.52357,32.84452,Dhok Awan,656650,7108768.0,,655.0,,PPL,,PK,,,,,,,0,0,2,PK,3.0,locality,import,,,,"Dina, Pakistan",811
90,5090,61.06667,34.66667,Kafir Qala,1029787,1142404.0,,18086.0,,PPL,,AF,,,,,,,0,0,6,AF,3.0,locality,import,,,,Battle of Kafir Qala,106
91,5091,89.70802,24.45771,Sirājganj,1030103,1185115.0,,127481.0,,PPL,,BD,,,,,,,0,0,9,BD,3.0,locality,import,,,,Randhunibari,102
92,5092,124.208,9.6097,Valencia,1032196,1680112.0,,2429.0,,PPLA3,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,,Valencia,12383
93,5093,121.52032,13.0664,Pili,1032374,1693798.0,,3421.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,,Pili,74
94,5094,122.0979,11.6238,Idio,1032783,1711337.0,,2102.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,,Idio,471
95,5095,124.56111,6.66917,Dukay,1032828,1714268.0,,2484.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,,Lajos Zilahy,525
96,5096,122.6257,9.4416,Bal-os,1033030,1727861.0,,3206.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,,"Basay, Negros Oriental",402
97,5097,11.45,4.36667,Saa,1034384,2222366.0,,5727.0,,PPL,,CM,,,,,,,0,0,5,CM,3.0,locality,import,,,,SAA,259
98,5098,-57.63333,-32.68333,Young,1044710,3439525.0,,15924.0,,PPL,,UY,,,,,,,0,0,6,UY,3.0,locality,import,,,,Young,424
99,5099,-56.48333,-33.01667,Carlos Reyles,1044758,3443342.0,,1036.0,,PPL,,UY,,,,,,,0,0,3,UY,3.0,locality,import,,,,Carlos Reyles,188
100,5100,-71.27007,19.6856,Villa Elisa,1045282,3491943.0,,1143.0,,PPL,,DO,,,,,,,0,0,3,DO,3.0,locality,import,,,,Villa Elisa,46
102,5102,-79.80722,8.85222,La Herradura,1046606,3707568.0,,3347.0,,PPL,,PA,,,,,,,0,0,4,PA,3.0,locality,import,,,,San Luis La Herradura,18
103,5103,-78.48822,0.03528,Pululahua,682223,7302787.0,,400.0,,CRTR,,EC,,,,,,,0,0,2,EC,3.0,locality_funky,import,,,,Pululagua,132
104,5104,166.89189,11.1612,New Rongelap,682311,7304002.0,,19.0,,PPL,,MH,,,,,,,0,0,1,MH,3.0,locality,import,,,,Rongelap Atoll,1464
105,5105,170.86435,10.27633,Mejit,682314,7304041.0,,416.0,,PPL,,MH,,,,,,,0,0,2,MH,3.0,locality,import,,,,Mejit Island,378
107,5107,44.22264,16.94578,Ḑamrah,685268,7362705.0,,17.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Patrol of Waddan,411
109,5109,44.21344,16.94494,Ḩafşah,685270,7362714.0,,19.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Hafsa bint Umar,447
111,5111,44.05844,16.8641,Maqām Bin Zāhir,685272,7362723.0,,34.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Husayn ibn Ali,7005
115,5115,44.05561,16.87006,Ad Daḩrah,685276,7362777.0,,18.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Ad Dahrah,42
117,5117,44.33373,16.55171,Al Wazā’,685278,7362959.0,,107.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Al-Dabaah,110
119,5119,43.72181,16.9161,Āl ‘Uqāb,685304,7363627.0,,109.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Battle of Sanita-al-Uqab,90
120,5120,35.21961,31.78199,West Jerusalem,689314,7498240.0,,400000.0,,PPLX,,IL,,,,,,,0,0,10,IL,3.0,neighbourhood,import,,,,West Jerusalem,984
121,5121,29.37139,1.07951,Makambo,689319,7504778.0,,111.0,,STMI,,CD,,,,,,,0,0,1,CD,3.0,locality_funky,import,,,,SS Makambo,529
122,5122,172.94369,1.85293,Abaiang,689617,7521581.0,,5502.0,,ADM2,,KI,,,,,,,0,0,5,KI,3.0,county,import,,abaiang_county_KI,abaiang_county_KI_173_2,Abaiang,1644
123,5123,173.86667,0.4,Abemama,689618,7521582.0,,3404.0,,ADM2,,KI,,,,,,,0,0,4,KI,3.0,county,import,,abemama_county_KI,abemama_county_KI_174_0,Abemama,1137
124,5124,173.60579,0.16428,Aranuka,689619,7521583.0,,1158.0,,ADM2,,KI,,,,,,,0,0,3,KI,3.0,county,import,,aranuka_county_KI,aranuka_county_KI_174_0,Aranuka,706
125,5125,176.82409,-2.63399,Arorae,689620,7521584.0,,1256.0,,ADM2,,KI,,,,,,,0,0,3,KI,3.0,county,import,,arorae_county_KI,arorae_county_KI_177_-3,Arorae,521
126,5126,169.538,-0.855,Banaba,689621,7521585.0,,301.0,,ADM2,,KI,,,,,,,0,0,2,KI,3.0,county,import,,banaba_county_KI,banaba_county_KI_170_-1,Banaba Island,1430
127,5127,175.98072,-1.32957,Beru,689622,7521586.0,,2169.0,,ADM2,,KI,,,,,,,0,0,4,KI,3.0,county,import,,beru_county_KI,beru_county_KI_176_-1,Beru (film),635
128,5128,-8.7187,70.9221,Olonkinbyen,692645,7535941.0,,14.0,,PPLA2,,SJ,,,,,,,0,0,1,SJ,,locality,import,,,,Olonkinbyen,95
130,5130,175.52548,-1.80065,Tekawa Village,693239,7576349.0,,164.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,,Onotoa,632
131,5131,175.54998,-1.83356,Temao Village,693240,7576351.0,,348.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,Onotoa,632
133,5133,175.55476,-1.81802,Buariki Village,693242,7576353.0,,213.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,Buariki (Tarawa village),123
134,5134,175.58329,-1.86934,Otowae Village,693243,7576355.0,,238.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,Onotoa,632
135,5135,173.39321,0.25123,Oneeke Village,693277,7576761.0,,188.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,,Kuria (islands),902
136,5136,173.02974,1.47811,Tabonibara Village,693321,7577078.0,,300.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,North Tarawa,1006
137,5137,172.98034,1.32678,Bairiki Town,693606,7601761.0,,2766.0,,LCTY,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,,Bairiki,318
138,5138,172.97522,1.32924,Bairiki Village,693607,7601762.0,,2766.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,,South Tarawa,1710
139,5139,172.9978,1.33015,Nanikai Village,693608,7601763.0,,803.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,South Tarawa,1710
140,5140,173.04259,1.35317,Ambo Village,693609,7601765.0,,1688.0,,PPL,,KI,,,,,,,0,0,3,KI,3.0,locality,import,,,,"Ambo, Peru",51
141,5141,173.054,1.35621,Taborio Village,693610,7601767.0,,955.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,South Tarawa,1710
142,5142,173.13887,1.38081,Bonriki Village,693611,7601768.0,,2119.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,,South Tarawa,1710
144,5144,173.13935,1.36362,Nawerewere Village,693613,7601771.0,,1780.0,,PPL,,KI,,,,,,,0,0,3,KI,3.0,locality,import,,,,South Tarawa,1710
145,5145,173.12415,1.3673,Bikenibeu Village,693614,7601774.0,,6170.0,,PPL,,KI,,,,,,,0,0,5,KI,3.0,locality,import,,,,Bikenibeu,1472
146,5146,173.12689,1.36273,Bikenibeu Town,693615,7601775.0,,6170.0,,LCTY,,KI,,,,,,,0,0,5,KI,3.0,locality,import,,,,South Tarawa,1710
147,5147,173.08113,1.36154,Eita Village,693616,7601776.0,,2299.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,,South Tarawa,1710
148,5148,173.07029,1.35769,Tangintebu Village,693617,7601777.0,,94.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,,Kiribati Uniting Church,344
149,5149,173.10965,1.36301,Abarao Village,693618,7601778.0,,908.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,,South Tarawa,1710
150,5150,-79.02925,-2.90412,Plaza de Toros Santa Ana,693638,7602117.0,,500000.0,,SQR,,EC,,,,,,,0,0,10,EC,3.0,locality_funky,import,,,,List of Trolmérida stations,99
151,5151,-79.02075,-2.89815,Bar Discoteca May Day,693639,7602118.0,,500000.0,,BAR,,EC,,,,,,,0,0,10,EC,3.0,locality_funky,import,,,,Nightclub,4002
152,5152,-79.01987,-2.89408,Coliseo Jefferson Perez,693640,7602119.0,,500000.0,,STDM,,EC,,,,,,,0,0,10,EC,3.0,locality_funky,import,,,,Athletics at the 1998 South American Games,486
153,5153,179.80785,-9.37058,Nukualofa Village,693643,7602153.0,,188.0,,PPL,,TV,,,,,,,0,0,1,TV,3.0,locality,import,,,,Nukuʻalofa,2087
154,5154,179.80917,-9.37322,Pepesala Village,693644,7602154.0,,205.0,,PPL,,TV,,,,,,,0,0,2,TV,3.0,locality,import,,,,Fangaua,39
156,5156,42.80987,16.32102,As Salām,694037,7622370.0,,34.0,,PPLX,,YE,,,,,,,0,0,1,YE,3.0,neighbourhood,import,,,,Salaam,274
157,5157,42.8134,16.31895,Al Ḩārah al Janūbīyah,694038,7622371.0,,80.0,,PPLX,,YE,,,,,,,0,0,1,YE,3.0,neighbourhood,import,,,,Cities and towns during the Syrian Civil War,16795
161,5161,42.92061,16.23383,Aş Şirah,694042,7622375.0,,32.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Alfred Guillaume,329
162,5162,42.90836,16.23803,Banī Makkī,694043,7622376.0,,7.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,,Husayn Pasha ibn Makki,901
163,5163,154.76,1.067,Kapingamarangi Municipality,694146,7626920.0,,474.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,kapingamarangi municipality_county_FM,kapingamarangi municipality_county_FM_155_1,Kapingamarangi,884
164,5164,158.16081,6.8249,Kitti Municipality,694147,7626921.0,,6007.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,kitti municipality_county_FM,kitti municipality_county_FM_158_7,Kitti (municipality),80
165,5165,158.2058,6.964,Kolonia Municipality,694148,7626922.0,,5681.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,kolonia municipality_county_FM,kolonia municipality_county_FM_158_7,Kolonia,717
167,5167,159.757,6.688,Mokil Municipality,694150,7626924.0,,177.0,,ADM2,,FM,,,,,,,0,0,1,FM,3.0,county,import,,mokil municipality_county_FM,mokil municipality_county_FM_160_7,Mokil,79
168,5168,158.22437,6.95152,Nett Municipality,694151,7626925.0,,6158.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,nett municipality_county_FM,nett municipality_county_FM_158_7,Nett,123
169,5169,138.1154,9.50773,Rull Municipality,694176,7626950.0,,2019.0,,ADM2,,FM,,,,,,,0,0,4,FM,3.0,county,import,,rull municipality_county_FM,rull municipality_county_FM_138_10,Rull,89
170,5170,138.15745,9.62428,Rumung Municipality,694177,7626951.0,,126.0,,ADM2,,FM,,,,,,,0,0,1,FM,3.0,county,import,,rumung municipality_county_FM,rumung municipality_county_FM_138_10,Rumung,51
171,5171,147.0318,7.382,Satawal Municipality,694178,7626952.0,,531.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,satawal municipality_county_FM,satawal municipality_county_FM_147_7,Piagailoe,265
172,5172,138.15488,9.52517,Tomil Municipality,694180,7626954.0,,1023.0,,ADM2,,FM,,,,,,,0,0,3,FM,3.0,county,import,,tomil municipality_county_FM,tomil municipality_county_FM_138_10,Tomils,233
