,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
104,35104,88.11667,56.21667,Suslovo,132805,1490591.0,2092308.0,2974.0,Town,PPL,Kemerovo Oblast,RU,23424936.0,Russia,,,,,0,0,4,RU,8.0,locality,import,,,,Trans-Siberian Railway,5365
105,35105,78.36929,65.9655,Urengoy,132794,1488414.0,,9355.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Urengoy,347
108,35108,82.2173,52.1582,Shipunovo,132853,1492160.0,,11431.0,,PPL,,RU,,,,,,,0,0,6,RU,8.0,locality,import,,,,Shipunovo,125
109,35109,82.6167,53.4131,Shelabolikha,132855,1492281.0,,4298.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Shelabolikhinsky District,741
110,35110,88.68722,54.65611,Priiskovyy,132881,1494190.0,,1174.0,,PPL,,RU,,,,,,,0,0,3,RU,8.0,locality,import,,,,Priiskovy,68
111,35111,93.4374,57.0631,Predivinsk,132882,1494237.0,,2028.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Administrative divisions of Krasnoyarsk Krai,863
113,35113,61.6222,55.1786,Potanino,132884,1494309.0,,8717.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Potanino,177
114,35114,99.825,52.5178,Orlik,132911,1496073.0,,2008.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Orlik,100
115,35115,66.92412,56.48572,Novaya Zaimka,132913,1496588.0,,4202.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Trans-Siberian Railway,5365
116,35116,97.45306,58.38139,Boguchany,133042,1509844.0,,11209.0,,PPL,,RU,,,,,,,0,0,6,RU,8.0,locality,import,,,,Boguchany,26
118,35118,86.281,54.5471,Krasnogorskiy,132975,1502113.0,2028786.0,2994.0,Town,PPL,Kemerovo Oblast,RU,23424936.0,Russia,,,,,0,0,4,RU,8.0,locality,import,,,,Krasnogorsky,58
119,35119,64.48194,61.67889,Kommunisticheskiy,132993,1502750.0,,2690.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Komsomol,3753
120,35120,83.1825,54.9376,Kol’tsovo,132995,1502847.0,,9976.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Koltsovo,42
121,35121,61.64361,62.86333,Khulimsunt,132999,1503481.0,,2409.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Nyaksimvol,287
122,35122,61.39932,57.07882,Izumrud,133012,1505212.0,2014297.0,1307.0,Town,PPL,Sverdlovsk Oblast,RU,23424936.0,Russia,,,,,0,0,3,RU,8.0,locality,import,,,,FC Izumrud-Neftyanik Timashyovsk,57
123,35123,83.1822,54.9564,Baryshevo,133058,1510821.0,1986575.0,5024.0,Town,PPL,Novosibirsk Oblast,RU,23424936.0,Russia,,,,,0,0,5,RU,8.0,locality,import,,,,Baryshevo,58
124,35124,83.106,54.8523,Akademgorodok,133062,1512086.0,,50000.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Akademgorodok,1116
125,35125,68.59444,58.12861,Abalak,133065,1512223.0,,13555.0,,PPL,,RU,,,,,,,0,0,6,RU,8.0,locality,import,,,,Abalak,361
126,35126,87.2526,53.7308,Abagur,133066,1512238.0,,6530.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Evraz,651
127,35127,69.13393,58.93867,Turtas,133456,1540475.0,56452504.0,5050.0,Town,PPL,Tyumen Oblast,RU,23424936.0,Russia,,,,,0,0,5,RU,8.0,locality,import,,,,Gingerbread,1168
128,35128,61.26363,55.31012,Roshchino,133461,1540905.0,56452570.0,5231.0,Town,PPL,Chelyabinsk Oblast,RU,23424936.0,Russia,,,,,0,0,5,RU,8.0,locality,import,,,,Roshchino,466
129,35129,77.475,62.09611,Raduzhnyy,133455,1540356.0,,47679.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Raduzhny,32
130,35130,74.52301,63.78977,Muravlenko,133458,1540711.0,,39137.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Muravlenko,683
131,35131,61.58778,55.03912,Starokamyshinsk,133459,1540852.0,,11158.0,,PPLX,,RU,,,,,,,0,0,6,RU,8.0,neighbourhood,import,,,,"Zheleznodorozhny, Russia",706
132,35132,61.60445,55.05955,Bazhovo,133460,1540882.0,,11537.0,,PPL,,RU,,,,,,,0,0,6,RU,8.0,locality,import,,,,"Zheleznodorozhny, Russia",706
134,35134,132.28494,43.46242,Zavodskoy,137376,2012623.0,,14865.0,,PPL,,RU,,,,,,,0,0,6,RU,8.0,locality,import,,,,Zavodskoy,26
135,35135,136.28048,44.76077,Plastun,137481,2017912.0,,6082.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Plastun,319
136,35136,133.38976,67.55387,Verkhoyansk,137410,2013465.0,,1388.0,,PPL,,RU,,,,,,,0,0,3,RU,8.0,locality,import,,,,Verkhoyansk,1693
137,35137,112.4021,66.42989,Udachnyy,137419,2014624.0,,15266.0,,PPL,,RU,,,,,,,0,0,6,RU,8.0,locality,import,,,,Graham Bell Island,465
138,35138,130.36667,50.31667,Talakan,137445,2015686.0,,6294.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Talakan Airport,229
139,35139,138.32973,46.54217,Svetlaya,137450,2015852.0,,1109.0,,PPL,,RU,,,,,,,0,0,3,RU,8.0,locality,import,,,,Svetly,78
140,35140,103.9,52.6,Kitoy,137539,2022024.0,2022202.0,3953.0,Town,PPL,Irkutsk Oblast,RU,23424936.0,Russia,,,,,0,0,4,RU,8.0,locality,import,,,,Kitoy River,83
141,35141,128.9381,61.39619,Mokhsogollokh,137512,2019867.0,,6947.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Mokhsogollokh,765
143,35143,134.19532,46.47656,Luchegorsk,137524,2020689.0,,21833.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Luchegorsk,361
144,35144,136.01403,44.45865,Kamenka,137555,2023249.0,,1693.0,,PPL,,RU,,,,,,,0,0,3,RU,8.0,locality,import,,,,Kamenka,157
145,35145,112.46901,63.01601,Chernyshevskiy,137586,2025456.0,,5137.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Chernyshevsky (disambiguation),97
146,35146,106.91778,50.26611,Chikoy,137585,2025391.0,2120555.0,705.0,Town,PPL,Buryatia Republic,RU,23424936.0,Russia,,,,,0,0,2,RU,8.0,locality,import,,,,Chikoy,39
147,35147,103.7714,53.153,Bokhan,137600,2026544.0,1990813.0,5387.0,Town,PPL,Irkutsk Oblast,RU,23424936.0,Russia,,,,,0,0,5,RU,8.0,locality,import,,,,Bokhan,20
148,35148,104.7894,51.8792,Baykal,137608,2026986.0,,491.0,,PPL,,RU,,,,,,,0,0,2,RU,8.0,locality,import,,,,Lake Baikal,5550
149,35149,114.27694,58.01056,Balakhninskiy,137612,2027196.0,,1675.0,,PPL,,RU,,,,,,,0,0,3,RU,8.0,locality,import,,,,Balakhninsky,31
150,35150,133.05846,43.96571,Anuchino,137621,2027596.0,,4658.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Anuchino,35
151,35151,139.97571,69.30958,Deputatskiy,137639,2028164.0,,3484.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Yakutsk Airport,326
152,35152,102.1648,54.1088,Sayansk,137873,2055166.0,,43949.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Sayansk,756
153,35153,105.2542,56.8471,Yantal’,137874,2055868.0,,2383.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Administrative divisions of Irkutsk Oblast,952
154,35154,158.40469,52.9311,Vilyuchinsk,138490,2118647.0,,25204.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Vilyuchinsk,756
155,35155,149.62827,62.52406,Yagodnoye,138492,2119626.0,,3921.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Yagodny,1044
156,35156,140.20976,48.99887,Mayskiy,138529,2123371.0,,2883.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Maysky,88
157,35157,140.31462,48.99652,Lososina,138533,2123688.0,,3151.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Gmina Łososina Dolna,128
158,35158,158.70708,55.92738,Esso,138535,2125711.0,,1965.0,,PPL,,RU,,,,,,,0,0,3,RU,8.0,locality,import,,,,Esso,1516
159,35159,140.44212,52.37089,Bogorodskoye,138551,2126638.0,,4108.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Bogorodsky,50
160,35160,31.21667,59.35,Lyuban',344607,532637.0,2039321.0,4494.0,Town,PPL,Leningrad Oblast,RU,23424936.0,Russia,,9.0,,1.0,0,1,4,RU,8.0,locality,import,,,,"Lyuban (town), Leningrad Oblast",1161
161,35161,38.51066,59.20998,Sheksna,349497,495062.0,,21197.0,,PPL,,RU,,,,,,,0,0,7,RU,8.0,locality,import,,,,Sheksna,43
164,35164,60.08389,57.24389,Novoural’sk,350301,1538636.0,,93849.0,,PPL,,RU,,,,,,,0,0,8,RU,8.0,locality,import,,,,Roman Glavatskikh,196
165,35165,131.87353,43.10562,Vladivostok,351489,2013348.0,,587022.0,,PPLA,,RU,,,,,,,0,0,11,RU,8.0,locality,import,,,,Vladivostok,4858
166,35166,41.6252,51.0969,Novokhopërsk,355985,518745.0,,7000.0,,PPL,,RU,,,,,,,0,0,5,RU,8.0,locality,import,,,,Novokhopyorsk,713
168,35168,38.19521,55.55625,Novoye Selo,369363,517413.0,,700.0,,PPL,,RU,,,,,,,0,0,2,RU,8.0,locality,import,,,,Pasha River,263
169,35169,47.24342,42.01845,Kuli,369469,539511.0,,3893.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Kuli,152
172,35172,57.0,55.25,Iglinskiy Rayon,369636,557562.0,,0.0,,ADMD,,RU,,,,,,,0,0,0,RU,8.0,localadmin,import,,,,List of doping cases in cycling,35887
174,35174,44.41667,48.75,Dzerzhinskiy Rayon,369675,563702.0,,0.0,,ADM4,,RU,,,,,,,0,0,0,RU,8.0,localadmin,import,,,,History of Baku,4922
175,35175,42.33187,57.49799,Dolmatovskiy,369679,565474.0,,423.0,,PPL,,RU,,,,,,,0,0,2,RU,8.0,locality,import,,,,GAZ-M20 Pobeda,1619
180,35180,117.30725,52.82657,Zhireken,459569,2012510.0,2118311.0,3766.0,Town,PPL,Zabaykalsky Krai,RU,23424936.0,Russia,,,,,0,0,4,RU,8.0,locality,import,,,,Zhireken mine,63
181,35181,86.420516,49.922161,Ust'-Koksinskiy Raion,429410,,12597724.0,,County,,Altai Republic,,23424936.0,Russia,1525.0,1525.0,309.0,7.0,13,8,0,RU,7.0,county,import,,ust'-koksinskiy raion_county_RU,ust'-koksinskiy raion_county_RU_86_50,Ust-Koksinsky District,912
182,35182,47.34114,42.26885,Akusha,434042,583512.0,1980808.0,4810.0,Town,PPL,Dagestan Republic,RU,23424936.0,Russia,,,,,0,0,4,RU,8.0,locality,import,,,,Akushinsky District,1007
183,35183,45.19227,53.20356,Zarechnyy,435557,464625.0,,63579.0,,PPL,,RU,,,,,,,0,0,8,RU,8.0,locality,import,,,,Zarechny,53
184,35184,146.72138,43.79985,Шикотан,160989,6930874.0,,2100.0,,PPL,,RU,,,,,,,0,0,4,RU,8.0,locality,import,,,,Shikotan,430
185,35185,133.08322,42.73021,Vrangel',445116,2013258.0,2109172.0,20000.0,Town,PPL,Primorsky Krai,RU,23424936.0,Russia,,11.0,,1.0,0,1,6,RU,8.0,locality,import,,,,Vrangel,351
186,35186,47.28639,42.53894,Urma,456117,478704.0,2100662.0,3515.0,Town,PPL,Dagestan Republic,RU,23424936.0,Russia,,,,,0,0,4,RU,8.0,locality,import,,,,Urma,56
