,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
1786,31786,121.145973,24.90769,楊梅市,224418,,2305795.0,,Town,,桃園縣,,23424971.0,臺灣,2937.0,2937.0,595.0,13.0,19,11,0,TW,9.0,locality,import,,,,"Taoyuan County, Taiwan",147
1787,31787,120.38887,22.826546,燕巢鄉,224419,,2305817.0,,County,,高雄市,,23424971.0,臺灣,929.0,1034.0,188.0,5.0,10,7,0,TW,9.0,county,import,,燕巢鄉_county_TW,燕巢鄉_county_TW_120_23,Kaohsiung County,114
1792,31792,121.034677,22.6691315,三和村,227875,,28753375.0,,Town,,台東縣,TW,23424971.0,臺灣,174.0,174.0,35.0,1.0,4,4,0,TW,4.0,locality,import,,,,"Sanwa, Niigata",102
1817,31817,120.192146,22.98937,民生里,228534,,28755095.0,,Suburb,,台南市,,23424971.0,臺灣,136.0,136.0,28.0,1.0,3,3,0,TW,9.0,neighbourhood,import,,,,"West District, Taichung",334
1818,31818,120.646861,22.822711,青山村,228635,,28755215.0,,Town,,屏東縣,,23424971.0,臺灣,157.0,157.0,32.0,1.0,4,4,0,TW,9.0,locality,import,,,,Tsing Shan Tsuen Stop,118
1829,31829,121.496,25.133444,大同里,228767,,28756119.0,,Suburb,,台北市,,23424971.0,臺灣,200.0,200.0,41.0,1.0,4,4,0,TW,9.0,neighbourhood,import,,,,Taehung County,259
1831,31831,121.675,25.013323,中民村,228770,,28756239.0,,Town,,新北市,,23424971.0,臺灣,192.0,192.0,39.0,1.0,4,4,0,TW,9.0,locality,import,,,,"Baozhong, Yunlin",300
1832,31832,121.646141,24.937997,永安村,228771,,28756240.0,,Town,,新北市,,23424971.0,臺灣,173.0,173.0,35.0,1.0,4,4,0,TW,9.0,locality,import,,,,"Renchaoxi, Sangzhi",117
1844,31844,121.7195,24.693,大洲村,229522,,28756986.0,,Town,,宜蘭縣,,23424971.0,臺灣,143.0,143.0,29.0,1.0,3,3,0,TW,9.0,locality,import,,,,"Maoyi, Lengshuijiang",95
1851,31851,121.820116,24.736723,復興村,229541,,28757490.0,,Town,,宜蘭縣,TW,23424971.0,臺灣,134.0,134.0,27.0,1.0,3,3,0,TW,4.0,locality,import,,,,"Nangan, Lienchiang",870
1852,31852,121.809196,24.714712,新南村,229543,,28757492.0,,Town,,宜蘭縣,,23424971.0,臺灣,113.0,113.0,23.0,1.0,3,3,0,TW,9.0,locality,import,,,,"Hekou, Sangzhi",154
1857,31857,121.0246445,24.654913,七星村,229567,,28757781.0,,Town,,新竹縣,,23424971.0,臺灣,168.0,168.0,34.0,1.0,4,4,0,TW,9.0,locality,import,,,,"Zifu, Ningxiang",202
1863,31863,121.574707,23.990016,永安村,229598,,28759084.0,,Town,,花蓮縣,,23424971.0,臺灣,171.0,171.0,35.0,1.0,4,4,0,TW,9.0,locality,import,,,,"Renchaoxi, Sangzhi",117
1871,31871,120.865745,23.69169,明德村,229618,,28759621.0,,Town,,南投縣,,23424971.0,臺灣,173.0,173.0,35.0,1.0,4,4,0,TW,9.0,locality,import,,,,"Wushi, Xiangtan",335
1873,31873,120.557166,23.578535,梅南村,229622,,28759868.0,,Town,,嘉義縣,,23424971.0,臺灣,145.0,145.0,29.0,1.0,3,3,0,TW,9.0,locality,import,,,,"Liumutang, Lianyuan",245
1875,31875,121.295898,23.215064,竹田村,229628,,28759958.0,,Town,,花蓮縣,,23424971.0,臺灣,223.0,223.0,45.0,1.0,4,4,0,TW,9.0,locality,import,,,,Zhutian,248
1880,31880,120.873611,24.4065955,南湖村,65967,,28757074.0,,Town,,苗栗縣,,23424971.0,臺灣,20.0,20.0,4.0,1.0,1,1,0,TW,9.0,locality,import,,,,"Qionghu, Yuanjiang",164
1884,31884,120.169615,22.999315,石門里,1286276,,28755010.0,,Suburb,,台南市,,23424971.0,臺灣,97.0,97.0,20.0,1.0,3,3,0,TW,9.0,neighbourhood,import,,,,Shimen District,401
1886,31886,121.502689,24.986369,中和市,964602,,2297464.0,,Town,,新北市,,23424971.0,臺灣,5000.0,5000.0,1000.0,22.0,24,14,0,TW,9.0,locality,import,,,,Taipei County,161
1887,31887,121.7661625,25.127529,東光里,1286490,,28756399.0,,Suburb,,基隆市,,23424971.0,臺灣,26.0,26.0,5.0,1.0,2,2,0,TW,9.0,neighbourhood,import,,,,Beitun District,198
1888,31888,121.248035,23.326188,卓溪鄉,231636,,2296749.0,,County,,花蓮縣,,23424971.0,臺灣,7.0,167.0,1.0,1.0,1,4,0,TW,9.0,county,import,,卓溪鄉_county_TW,卓溪鄉_county_TW_121_23,"Zhuoxi, Hualien",132
1889,31889,121.087732,24.7645165,芎林鄉,231639,,2299230.0,,County,,新竹縣,,23424971.0,臺灣,16.0,143.0,3.0,1.0,1,3,0,TW,9.0,county,import,,芎林鄉_county_TW,芎林鄉_county_TW_121_25,"Qionglin, Hsinchu",120
1890,31890,120.480108,22.434513,林邊鄉,231640,,2300503.0,,County,,屏東縣,,23424971.0,臺灣,12.0,154.0,2.0,1.0,1,4,0,TW,9.0,county,import,,林邊鄉_county_TW,林邊鄉_county_TW_120_22,"Linbian, Pingtung",551
1895,31895,120.698547,23.235194,三民鄉,233167,,28752156.0,,County,,高雄市,,23424971.0,臺灣,14.0,198.0,3.0,1.0,1,4,0,TW,9.0,county,import,,三民鄉_county_TW,三民鄉_county_TW_121_23,Namasia District,376
1896,31896,120.727901,22.280419,獅子鄉,233168,,28752105.0,,County,,屏東縣,,23424971.0,臺灣,7.0,546.0,1.0,2.0,1,5,0,TW,9.0,county,import,,獅子鄉_county_TW,獅子鄉_county_TW_121_22,"Shizi, Pingtung",455
1900,31900,120.602369,23.595125,華山村,233839,,28758892.0,,Town,,雲林縣,,23424971.0,臺灣,128.0,128.0,26.0,1.0,3,3,0,TW,9.0,locality,import,,,,Sheung Shui,1256
1904,31904,120.68726,24.136429,新庄里,236429,,28760437.0,,Suburb,,台中市,,23424971.0,臺灣,1944.0,1944.0,394.0,9.0,15,9,0,TW,9.0,neighbourhood,import,,,,Longjing District,253
1906,31906,121.175079,22.874435,鹿野鄉,237270,,2300886.0,,County,,台東縣,,23424971.0,臺灣,252.0,2081.0,51.0,9.0,5,9,0,TW,9.0,county,import,,鹿野鄉_county_TW,鹿野鄉_county_TW_121_23,"Luye, Taitung",178
1907,31907,120.566604,22.621438,內埔鄉,237271,,2301509.0,,County,,屏東縣,,23424971.0,臺灣,189.0,1000.0,38.0,4.0,4,6,0,TW,9.0,county,import,,內埔鄉_county_TW,內埔鄉_county_TW_121_23,Neipu,207
1908,31908,121.8389,24.873199,頭城鎮,237272,,2303897.0,,Town,,宜蘭縣,TW,23424971.0,臺灣,4999.0,4999.0,1000.0,22.0,24,14,0,TW,4.0,locality,import,,,,"Toucheng, Yilan",446
1909,31909,120.632039,23.909016,社頭鄉,237273,,2302873.0,,County,,彰化縣,,23424971.0,臺灣,566.0,615.0,115.0,3.0,8,5,0,TW,9.0,county,import,,社頭鄉_county_TW,社頭鄉_county_TW_121_24,"Shetou, Changhua",152
1910,31910,120.325398,23.459037,太保市,237274,,2303639.0,,Town,,嘉義縣,,23424971.0,臺灣,1002.0,1002.0,203.0,4.0,11,7,0,TW,9.0,locality,import,,,,Taibao,205
1911,31911,121.200302,24.842599,龍潭鄉,237278,,2306202.0,,County,,桃園縣,,23424971.0,臺灣,12960.0,12960.0,1000.0,57.0,26,17,0,TW,9.0,county,import,,龍潭鄉_county_TW,龍潭鄉_county_TW_121_25,"Longtan, Zhuzhou",82
1912,31912,120.241928,23.1896,麻豆鎮,237279,,2306203.0,,Town,,台南市,,23424971.0,臺灣,2068.0,2068.0,419.0,9.0,16,9,0,TW,9.0,locality,import,,,,Tainan County,136
1920,31920,120.985047,24.805047,光復里,237949,,28757595.0,,Suburb,,新竹市,,23424971.0,臺灣,123.0,123.0,25.0,1.0,3,3,0,TW,9.0,neighbourhood,import,,,,Magong,391
1921,31921,120.563621,23.129704,和安村,1185322,,28753915.0,,Town,,高雄市,,23424971.0,臺灣,49.0,49.0,10.0,1.0,2,2,0,TW,9.0,locality,import,,,,"Taoxi, Anhua",142
1924,31924,120.103874,23.231881,三光村,1185491,,28754571.0,,Town,,台南市,TW,23424971.0,臺灣,39.0,39.0,8.0,1.0,2,2,0,TW,4.0,locality,import,,,,"Sankō, Ōita",69
1928,31928,120.461311,23.804516,水尾村,238676,,28760055.0,,Town,,彰化縣,,23424971.0,臺灣,359.0,359.0,73.0,2.0,6,5,0,TW,9.0,locality,import,,,,Shiqian County,304
1930,31930,120.66311,24.140928,土庫里,238681,,28760417.0,,Suburb,,台中市,,23424971.0,臺灣,3193.0,3193.0,647.0,14.0,20,11,0,TW,9.0,neighbourhood,import,,,,"West District, Taichung",334
1933,31933,121.087263,25.053801,白玉村,1185987,,28758379.0,,Town,,桃園縣,,23424971.0,臺灣,38.0,38.0,8.0,1.0,2,2,0,TW,9.0,locality,import,,,,"Shuangjiangkou, Ningxiang",320
1934,31934,121.114463,25.023399,金湖村,1185988,,28758382.0,,Town,,桃園縣,,23424971.0,臺灣,50.0,50.0,10.0,1.0,2,2,0,TW,9.0,locality,import,,,,"Lengshi, Anhua",185
1937,31937,120.6977745,22.6284695,泰武鄉,238983,,2303651.0,,County,,屏東縣,,23424971.0,臺灣,8.0,456.0,2.0,2.0,1,5,0,TW,9.0,county,import,,泰武鄉_county_TW,泰武鄉_county_TW_121_23,"Taiwu, Pingtung",76
1938,31938,120.574732,23.278654,大埔鄉,238984,,2304472.0,,County,,嘉義縣,,23424971.0,臺灣,4.0,830.0,1.0,4.0,1,6,0,TW,9.0,county,import,,大埔鄉_county_TW,大埔鄉_county_TW_121_23,"Dapu, Chiayi",243
1939,31939,120.446376,23.23338,東山鄉,238985,,2305183.0,,County,,台南市,,23424971.0,臺灣,10.0,406.0,2.0,2.0,1,5,0,TW,9.0,county,import,,東山鄉_county_TW,東山鄉_county_TW_120_23,Tainan County,136
1940,31940,120.676574,24.356,外埔鄉,238986,,2305348.0,,County,,台中市,,23424971.0,臺灣,22.0,311.0,4.0,1.0,1,5,0,TW,9.0,county,import,,外埔鄉_county_TW,外埔鄉_county_TW_121_24,Taichung County,207
1941,31941,120.713503,24.070794,霧峰鄉,238987,,2305599.0,,County,,台中市,,23424971.0,臺灣,24.0,5121.0,5.0,23.0,1,14,0,TW,9.0,county,import,,霧峰鄉_county_TW,霧峰鄉_county_TW_121_24,Taichung County,207
1942,31942,120.358228,22.656234,鳥松鄉,238988,,2305723.0,,County,,高雄市,,23424971.0,臺灣,18.0,312.0,4.0,1.0,1,5,0,TW,9.0,county,import,,鳥松鄉_county_TW,鳥松鄉_county_TW_120_23,Kaohsiung County,114
1943,31943,121.519775,23.595216,豐濱鄉,238989,,2306225.0,,County,,花蓮縣,,23424971.0,臺灣,9.0,1743.0,2.0,8.0,1,8,0,TW,9.0,county,import,,豐濱鄉_county_TW,豐濱鄉_county_TW_122_24,"Fengbin, Hualien",104
1944,31944,121.394012,25.144111,八里鄉,241415,,2301849.0,,County,,新北市,,23424971.0,臺灣,1791.0,5641.0,363.0,25.0,14,14,0,TW,9.0,county,import,,八里鄉_county_TW,八里鄉_county_TW_121_25,Taipei County,161
1945,31945,120.484943,22.673421,屏東市,241572,,2306189.0,,Town,,屏東縣,,23424971.0,臺灣,4146.0,4146.0,840.0,18.0,22,12,0,TW,9.0,locality,import,,,,Pingtung City,923
1946,31946,121.092883,24.843958,新埔鎮,241726,,2299051.0,,Town,,新竹縣,,23424971.0,臺灣,5000.0,5000.0,1000.0,22.0,24,14,0,TW,9.0,locality,import,,,,"Xinpu, Hsinchu",121
1947,31947,120.275101,23.084192,新市鄉,241727,,2299087.0,,County,,台南市,,23424971.0,臺灣,8073.0,8215.0,1000.0,36.0,25,15,0,TW,9.0,county,import,,新市鄉_county_TW,新市鄉_county_TW_120_23,Tainan County,136
1948,31948,120.575363,23.954861,員林鎮,241730,,2303609.0,,Town,,彰化縣,,23424971.0,臺灣,5000.0,5000.0,1000.0,22.0,24,14,0,TW,9.0,locality,import,,,,Yuanlin,923
1949,31949,120.960013,23.966019,埔里鎮,241731,,2306205.0,,Town,,南投縣,,23424971.0,臺灣,4998.0,4998.0,1000.0,22.0,24,14,0,TW,9.0,locality,import,,,,"Puli, Nantou",484
1950,31950,121.030197,24.409326,泰安鄉,241732,,2303605.0,,County,,苗栗縣,,23424971.0,臺灣,252.0,1041.0,51.0,5.0,5,7,0,TW,9.0,county,import,,泰安鄉_county_TW,泰安鄉_county_TW_121_24,"Tai'an, Miaoli",139
1953,31953,120.264796,22.9067855,中洲村,242012,,28754434.0,,Town,,台南市,,23424971.0,臺灣,422.0,422.0,86.0,2.0,6,5,0,TW,9.0,locality,import,,,,"Shashi, Liuyang",207
1957,31957,120.843215,21.9883,港口村,242019,,28755620.0,,Town,,屏東縣,TW,23424971.0,臺灣,1443.0,1443.0,292.0,6.0,12,7,0,TW,4.0,locality,import,,,,"Wuzui, Nan County",167
1958,31958,121.715994,25.098307,富民里,242024,,28755686.0,,Suburb,,基隆市,,23424971.0,臺灣,255.0,255.0,52.0,1.0,5,4,0,TW,9.0,neighbourhood,import,,,,Kangryong County,264
1967,31967,121.11667,25.03333,Guanyin Xiang,244462,1673491.0,,0.0,,ADMD,,TW,,,,,,,0,0,0,TW,10.0,localadmin,import,,,,"Taoyuan County, Taiwan",147
1968,31968,121.18333,24.78333,Guanxi Zhen,244463,1673542.0,,0.0,,ADMD,,TW,,,,,,,0,0,0,TW,10.0,localadmin,import,,,,"Guanxi, Hsinchu",148
1969,31969,120.58333,22.8,Gaoshu Xiang,244464,1673779.0,,0.0,,ADMD,,TW,,,,,,,0,0,0,TW,10.0,localadmin,import,,,,Gaoshu,162
1970,31970,120.36126,22.62659,Fengshan,244465,1673816.0,,0.0,,PPLA2,,TW,,,,,,,0,0,0,TW,10.0,locality,import,,,,Fengshan,193
1971,31971,120.380089,22.744289,大社鄉,1335797,,28752157.0,,County,,高雄市,,23424971.0,臺灣,58.0,62.0,12.0,1.0,2,2,0,TW,9.0,county,import,,大社鄉_county_TW,大社鄉_county_TW_120_23,Kaohsiung County,114
1974,31974,121.6,25.21667,Jinshan Xiang,558556,1677980.0,,21851.0,,ADMD,,TW,,,,,,,0,0,7,TW,10.0,localadmin,import,,,,Taipei County,161
1975,31975,121.072519,24.699883,北埔鄉,1207921,,2302085.0,,County,,新竹縣,,23424971.0,臺灣,2690.0,4883.0,545.0,22.0,18,13,0,TW,9.0,county,import,,北埔鄉_county_TW,北埔鄉_county_TW_121_25,Beipu,236
1976,31976,120.874118,22.365809,大武鄉,1207976,,2304594.0,,County,,台東縣,,23424971.0,臺灣,221.0,1424.0,45.0,6.0,4,7,0,TW,9.0,county,import,,大武鄉_county_TW,大武鄉_county_TW_121_22,"Dawu, Taitung",148
1980,31980,119.58627,23.5654,Ma-kung,558178,1672228.0,,56435.0,,PPLA2,,TW,,,,,,,0,0,8,TW,10.0,locality,import,,,,Magong,391
1982,31982,127.1,36.12944,Yŏnmu,566883,1886598.0,,25015.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,List of Mobile Suit Gundam Unicorn characters,2272
1983,31983,128.52,35.24972,Naesŏ,569093,1925936.0,,80987.0,,PPL,,KR,,,,,,,0,0,8,KR,10.0,locality,import,,,,Naesosa,1170
1984,31984,129.08285,35.18206,Yeonje-gu,209105,8462807.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,yeonje-gu_county_KR,yeonje-gu_county_KR_129_35,Yeonje District,140
1985,31985,127.02139,37.28361,남향동,267135,6573030.0,28806678.0,0.0,Suburb,PPL,경기도,KR,23424868.0,한국,84.0,84.0,17.0,1.0,3,3,0,KR,10.0,neighbourhood,import,,,,Pohang-guyok,68
1986,31986,129.15246,35.19337,Haeundae-gu,209113,8462808.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,haeundae-gu_county_KR,haeundae-gu_county_KR_129_35,Haeundae District,1370
1987,31987,128.9023,35.15306,Gangseo-gu,209114,8462812.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,gangseo-gu_county_KR,gangseo-gu_county_KR_129_35,Gangseo-gu,37
1988,31988,126.94833,35.11639,Dong-gu,209115,8462137.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,dong-gu_county_KR,dong-gu_county_KR_127_35,東區,127
1989,31989,129.0901,35.25863,Geumjeong-gu,209116,8462814.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,geumjeong-gu_county_KR,geumjeong-gu_county_KR_129_35,Geumjeong District,369
1990,31990,129.20076,35.29721,Gijang-gun,209117,8462815.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,gijang-gun_county_KR,gijang-gun_county_KR_129_35,Gijang County,312
1991,31991,127.201411,37.084994,양성면,267993,,28807068.0,,LocalAdmin,,경기도,,23424868.0,한국,6.0,6.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Anseong,295
1992,31992,127.276611,37.033254,원곡면,267994,,28807069.0,,LocalAdmin,,경기도,,23424868.0,한국,6.0,6.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Anseong,295
1993,31993,127.276611,37.033254,일죽면,267995,,28807070.0,,LocalAdmin,,경기도,,23424868.0,한국,10.0,10.0,2.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Anseong,295
1994,31994,127.481013,37.497825,양평읍,267999,,28807165.0,,LocalAdmin,,경기도,,23424868.0,한국,3.0,3.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of towns in South Korea,118
1995,31995,127.433277,37.496444,강하면,268000,,28807167.0,,LocalAdmin,,경기도,,23424868.0,한국,3.0,3.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of townships in South Korea,92
1996,31996,126.42517,35.223185,법성면,268020,,28808218.0,,LocalAdmin,,전라남도,,23424868.0,한국,6.0,6.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of townships in South Korea,92
1997,31997,128.4193505,35.312517,가야읍,268859,,28808802.0,,LocalAdmin,,경상남도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of towns in South Korea,118
1998,31998,127.1725,37.46333,은행1동,269048,,28806717.0,,Suburb,,경기도,,23424868.0,한국,34.0,34.0,7.0,1.0,2,2,0,KR,9.0,neighbourhood,import,,,,List of neighborhoods in South Korea,80
1999,31999,127.1575,37.43472,상대원2동,272189,,28806720.0,,Suburb,,경기도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,neighbourhood,import,,,,List of neighborhoods in South Korea,80
2000,32000,127.1575,37.43472,상대원3동,272190,,28806721.0,,Suburb,,경기도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,neighbourhood,import,,,,List of neighborhoods in South Korea,80
2001,32001,127.147521,36.822477,성남면,272302,,28807523.0,,LocalAdmin,,충청남도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Dongnam-gu,73
2002,32002,126.467056,35.621769,부안읍,272303,,28807953.0,,LocalAdmin,,전라북도,KR,23424868.0,한국,2.0,2.0,1.0,1.0,1,1,0,KR,4.0,localadmin,import,,,,List of towns in South Korea,118
2003,32003,128.70037,34.807302,일운면,272897,,28808765.0,,LocalAdmin,,경상남도,,23424868.0,한국,12.0,12.0,2.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Geoje,2016
2004,32004,128.606815,34.789276,동부면,272898,,28808766.0,,LocalAdmin,,경상남도,,23424868.0,한국,5.0,5.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Geoje,2016
2005,32005,128.606815,34.789276,둔덕면,272899,,28808769.0,,LocalAdmin,,경상남도,,23424868.0,한국,6.0,6.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Geoje,2016
2006,32006,126.438903,36.785091,인지면,273421,,28807594.0,,LocalAdmin,,충청남도,,23424868.0,한국,2.0,2.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of townships in South Korea,92
2007,32007,126.438903,36.785091,팔봉면,273422,,28807596.0,,LocalAdmin,,충청남도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of townships in South Korea,92
2008,32008,127.101516,36.211925,은진면,273423,,28807619.0,,LocalAdmin,,충청남도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Nonsan,1146
2009,32009,126.849174,37.592063,행신1동,273441,,28806908.0,,Suburb,,경기도,,23424868.0,한국,7.0,7.0,1.0,1.0,1,1,0,KR,9.0,neighbourhood,import,,,,List of neighborhoods in South Korea,80
2010,32010,129.403839,35.496246,동구,273578,,28289146.0,,County,,울산,KR,23424868.0,한국,1.0,426.0,1.0,2.0,1,5,0,KR,4.0,county,import,,동구_county_KR,동구_county_KR_129_35,"Dong District, Busan",141
2011,32011,126.8669295,37.296248,본오3동,991024,,28806876.0,,Suburb,,경기도,,23424868.0,한국,12.0,12.0,2.0,1.0,1,1,0,KR,9.0,neighbourhood,import,,,,Sangnok-gu,117
2012,32012,129.10694,37.54389,Tonghae,566895,1892823.0,,101128.0,,PPL,,KR,,,,,,,0,0,9,KR,10.0,locality,import,,,,Donghae,65
2013,32013,129.16861,35.40611,Ungsang,568016,1912205.0,,83360.0,,PPL,,KR,,,,,,,0,0,8,KR,10.0,locality,import,,,,Yangsan,234
2014,32014,126.66644,37.38612,Yonsei Institute of Convergence Technology,701234,7798564.0,,100.0,,UNIV,,KR,,,,,,,0,0,1,KR,10.0,locality,import,,,,Underwood International College,1186
2015,32015,127.483291,36.058536,부리면,1316329,,28807628.0,,LocalAdmin,,충청남도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Dean (South Korean singer),4371
2016,32016,126.4542,36.9714,Taesal-li,89586,1835096.0,,23149.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,Pyoksong County,36
2017,32017,127.13139,36.91556,Songwon,89602,1836208.0,,29239.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,Songwon County,209
2018,32018,128.74889,35.49333,Miryang,89633,1841149.0,,53103.0,,PPL,,KR,,,,,,,0,0,8,KR,10.0,locality,import,,,,Miryang,2267
2019,32019,127.58917,34.97528,Kwangyang,89634,1841775.0,,89281.0,,PPL,,KR,,,,,,,0,0,8,KR,10.0,locality,import,,,,Hutchison Port Holdings,276
2020,32020,127.48889,36.10306,Kinzan,89635,1842153.0,,25243.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,Kinzan-bugyō,157
2021,32021,128.58861,34.85028,Kyosai,89636,1842754.0,,72124.0,,PPL,,KR,,,,,,,0,0,8,KR,10.0,locality,import,,,,Kawanabe Kyōsai,776
2022,32022,129.21389,35.24417,Kijang,89650,1842966.0,,43064.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,Toyota Kijang,3340
2023,32023,126.985,35.05944,Hwasun,89651,1843841.0,,59914.0,,PPL,,KR,,,,,,,0,0,8,KR,10.0,locality,import,,,,Hwasun County,364
2024,32024,126.665,36.6009,Hongsung,89652,1844174.0,,37985.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,List of Scheduled Tribes in India,3477
2025,32025,128.82,35.91333,Hayang,89653,1844308.0,,40423.0,,PPL,,KR,,,,,,,0,0,7,KR,10.0,locality,import,,,,Hayang,77
2026,32026,128.06297,37.52414,Hongseong-gun,1246254,8393539.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,hongseong-gun_county_KR,hongseong-gun_county_KR_128_38,Hongseong County,779
2027,32027,128.34836,37.60159,Pongp’yŏng-myŏn,1245347,6816011.0,,0.0,,ADM3,,KR,,,,,,,0,0,0,KR,10.0,localadmin,import,,,,Bongpyeong-myeon,111
2028,32028,126.85774,35.09357,Nam-gu,1246292,8462135.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,nam-gu_county_KR,nam-gu_county_KR_127_35,Nam-gu,39
2029,32029,126.95303,37.47295,Gwanak-gu,275267,1841893.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,gwanak-gu_county_KR,gwanak-gu_county_KR_127_37,Gwanak District,641
2030,32030,126.1688,34.41018,Jindo-gun,276647,1846089.0,,0.0,,ADM2,,KR,,,,,,,0,0,0,KR,10.0,county,import,,jindo-gun_county_KR,jindo-gun_county_KR_126_34,Jindo County,162
2031,32031,127.250787,37.657596,호평동,122266,,28806954.0,,LocalAdmin,,경기도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of neighborhoods in South Korea,80
2032,32032,127.175931,37.485343,감북동,122280,,28807004.0,,LocalAdmin,,경기도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Hanam,211
2033,32033,127.2489735,37.552743,춘궁동,122281,,28807005.0,,LocalAdmin,,경기도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Hanam,211
2034,32034,126.789264,37.84951,파주읍,122283,,28807037.0,,LocalAdmin,,경기도,,23424868.0,한국,2.0,2.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Paju,1385
2035,32035,127.080262,38.1070805,연천읍,122446,,28807149.0,,LocalAdmin,,경기도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Yeoncheon County,126
2036,32036,127.705078,37.894363,북산면,122472,,28807184.0,,LocalAdmin,,강원도,,23424868.0,한국,2.0,2.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of townships in South Korea,92
2037,32037,127.705078,37.894363,조운동,122473,,28807188.0,,LocalAdmin,,강원도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of neighborhoods in South Korea,80
2038,32038,127.705078,37.894363,약사명동,122474,,28807189.0,,LocalAdmin,,강원도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of neighborhoods in South Korea,80
2039,32039,127.821979,37.375613,명륜1동,122502,,28807214.0,,LocalAdmin,,강원도,,23424868.0,한국,10.0,10.0,2.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Wonju,307
2040,32040,127.821979,37.375613,단구동,122503,,28807216.0,,LocalAdmin,,강원도,,23424868.0,한국,9.0,9.0,2.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Wonju,307
2041,32041,128.820906,37.213861,사북읍,122558,,28807324.0,,LocalAdmin,,강원도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of towns in South Korea,118
2042,32042,128.641662,37.304644,신동읍,122559,,28807325.0,,LocalAdmin,,강원도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,List of towns in South Korea,118
2043,32043,128.641662,37.304644,동면,122560,,28807326.0,,LocalAdmin,,강원도,,23424868.0,한국,1.0,1.0,1.0,1.0,1,1,0,KR,9.0,localadmin,import,,,,Yangsan,234
