,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
0,55000,139.4247065,35.6792115,３丁目,372786,,28531258.0,,Suburb,,東京都,,23424856.0,日本,12.0,12.0,2.0,1.0,1,1,0,JP,9.0,neighbourhood,import,,,,Tama and Friends,859
1,55001,139.633483,35.471125,１丁目,372798,,28531976.0,,Suburb,,神奈川県,,23424856.0,日本,81.0,81.0,16.0,1.0,3,3,0,JP,9.0,neighbourhood,import,,,,Isezakichō,360
2,55002,139.6264165,35.471774,１丁目,372799,,28531978.0,,Suburb,,神奈川県,,23424856.0,日本,52.0,52.0,11.0,1.0,2,2,0,JP,9.0,neighbourhood,import,,,,Isezakichō,360
3,55003,139.62018,35.472623,２丁目,372800,,28531979.0,,Suburb,,神奈川県,,23424856.0,日本,33.0,33.0,7.0,1.0,2,2,0,JP,9.0,neighbourhood,import,,,,Pippu Station,64
4,55004,139.608491,35.475192,６丁目,372815,,28532020.0,,Suburb,,神奈川県,,23424856.0,日本,27.0,27.0,5.0,1.0,2,2,0,JP,9.0,neighbourhood,import,,,,Nayoro Station,68
5,55005,139.6165105,35.466167,２丁目,372830,,28532047.0,,Suburb,,神奈川県,,23424856.0,日本,110.0,110.0,22.0,1.0,3,3,0,JP,9.0,neighbourhood,import,,,,Pippu Station,64
6,55006,139.60375,35.468971,２丁目,372842,,28532053.0,,Suburb,,神奈川県,,23424856.0,日本,493.0,493.0,100.0,2.0,7,5,0,JP,9.0,neighbourhood,import,,,,Pippu Station,64
7,55007,139.609107,35.459481,４丁目,372843,,28532055.0,,Suburb,,神奈川県,,23424856.0,日本,40.0,40.0,8.0,1.0,2,2,0,JP,9.0,neighbourhood,import,,,,Nagai Station (Osaka),412
8,55008,139.608403,35.454595,５丁目,372844,,28532056.0,,Suburb,,神奈川県,,23424856.0,日本,31.0,31.0,6.0,1.0,2,2,0,JP,9.0,neighbourhood,import,,,,Koishikawa,153
9,55009,140.54267,39.03658,Yuzawa-shi,372853,2110459.0,,0.0,,ADM2,,JP,,,,,,,0,0,0,JP,10.0,county,import,,yuzawa-shi_county_JP,yuzawa-shi_county_JP_141_39,"Yuzawa, Akita",521
