,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
49,45049,78.38472,28.19994,Raura,131523,1261837.0,29091694.0,22432.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Laisenia Raura,42
50,45050,78.71291,28.48451,Narauli,131524,1261839.0,2291199.0,17945.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Narauli,142
51,45051,80.475,25.19032,Naraini,131528,1261871.0,29109695.0,15077.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Naraini,222
52,45052,75.20608,26.79069,Narayana,131529,1261872.0,2291536.0,17048.0,Town,PPL,Rajasthan,IN,23424848.0,India,,1.0,,1.0,0,1,6,IN,10.0,locality,import,,,,Narayana,1628
53,45053,75.512,13.61076,Narasimharājapura,131526,1261847.0,,7775.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Narasimharajapura,491
54,45054,77.65806,8.49326,Nanguneri,131532,1261911.0,,6969.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Nanguneri,1011
55,45055,76.37574,31.38966,Nāngal Township,131534,1261922.0,,44176.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Nangal,401
56,45056,73.34297,27.79836,Deshnoke,132144,1273153.0,,16720.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Deshnoke,632
57,45057,76.08333,32.05,Nagrota,131545,1262162.0,,6125.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Nagrota,241
58,45058,81.14078,26.619,Nagrām,131546,1262168.0,,9858.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Nagram,163
60,45060,84.12719,24.60658,Nabīnagar,131550,1262318.0,,20848.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Nabinagar Upazila,302
61,45061,76.57728,9.98493,Mūvattupula,131551,1262338.0,,29664.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Muvattupuzha,5413
62,45062,77.36714,20.73263,Murtijapur,131552,1262410.0,29032967.0,40223.0,Town,PPL,Maharashtra,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Murtajapur,727
63,45063,76.33613,15.30759,Munirābād,131556,1262469.0,,8246.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Munirabad,293
64,45064,75.02787,32.03733,Derā Nānak,132145,1273173.0,,7491.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Dera Baba Nanak,377
65,45065,88.19006,26.88817,Mirik,131573,1263010.0,,10109.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Mirik,1784
66,45066,79.56247,16.8722,Miriālgūda,131574,1263012.0,,101234.0,,PPL,,IN,,,,,,,0,0,9,IN,10.0,locality,import,,,,Miryalaguda,465
67,45067,79.66619,28.02929,Mīrānpur Katra,131575,1263021.0,,29626.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Miranpur,124
68,45068,80.25899,13.27918,Mīnjūr,131576,1263034.0,,24674.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Minjur block,34
69,45069,74.78773,17.63359,Mhāsvād,131578,1263083.0,,21404.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Bhusawal–Kalyan section,1222
70,45070,93.88873,24.60998,Mayang Imphal,131584,1263255.0,2290247.0,22159.0,Town,PPL,Manipur,IN,23424848.0,India,,3.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Mayang Imphal,260
71,45071,75.25,30.08333,Maur,131587,1263293.0,56122328.0,28295.0,Town,PPL,Punjab,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Maur,39
73,45073,80.1567,25.43616,Mataundh,131592,1263384.0,,8591.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Mataundh,144
75,45075,78.56923,27.73645,Mārahra,131602,1263567.0,,18873.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Bakhtiyarpur–Tilaiya line,414
76,45076,76.49735,19.30133,Mānwat,131604,1263591.0,,30624.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Manwath Road,254
77,45077,77.05046,15.98949,Mānvi,131605,1263594.0,,41647.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Manvi,1188
78,45078,89.86373,25.53347,Mankachar,131612,1263678.0,2282004.0,31091.0,Town,PPL,Assam,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Mankachar,98
79,45079,81.37371,25.53057,Manjhar,131613,1263691.0,29113462.0,16939.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Mandir (film),149
80,45080,92.03047,26.44212,Mangaldai,131621,1263787.0,,24871.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Mangaldoi,377
81,45081,75.65995,22.17598,Māndleshwar,131625,1263850.0,,12049.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Mandleshwar,801
83,45083,77.24476,15.85572,Kosigi,131729,1266070.0,,15455.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Kosigi,267
84,45084,73.9347,16.91999,Malkapur,131637,1264074.0,2292862.0,13343.0,Town,PPL,Maharashtra,IN,23424848.0,India,,1.0,,1.0,0,1,6,IN,10.0,locality,import,,,,Malkapur,29
85,45085,80.47371,27.66368,Mahola,131642,1264356.0,29099934.0,19343.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Zolani Mahola,533
86,45086,79.87231,25.29222,Mahoba,131643,1264359.0,2291406.0,89170.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,20.0,20.0,4.0,1.0,1,1,8,IN,10.0,locality,import,,,,Mahoba,2279
87,45087,82.09796,21.1104,Mahasamund,131645,1264414.0,2289629.0,50441.0,Town,PPL,Chhattisgarh,IN,23424848.0,India,,,,,0,0,8,IN,10.0,locality,import,,,,Mahasamund,1148
88,45088,76.29538,28.96797,Madha,131648,1264455.0,29192495.0,19383.0,Town,PPL,Haryana,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Madha,273
89,45089,75.10873,16.3888,Mahalingpur,131650,1264457.0,2281562.0,32699.0,Town,PPL,Karnataka,IN,23424848.0,India,,2.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Mahalingpur,492
90,45090,83.12765,26.75599,Mahari,131652,1264504.0,29120307.0,17011.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Mahari,113
91,45091,79.43333,16.48333,Mācherla,131658,1264647.0,,51039.0,,PPL,,IN,,,,,,,0,0,8,IN,10.0,locality,import,,,,Macherla railway station,50
92,45092,76.31592,24.12735,Māchalpur,131659,1264653.0,,8556.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Machalpur,142
93,45093,73.61065,23.12854,Lūnāvāda,131660,1264700.0,,35431.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Lunavada State,441
94,45094,74.51906,15.46907,Londa,131662,1264792.0,,6131.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Londa,12
95,45095,81.70478,25.93182,Lalganj,131678,1265169.0,2288762.0,23728.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Lalganj,60
96,45096,85.17304,25.8673,Lalganj,131679,1265170.0,29158347.0,31879.0,Town,PPL,Bihar,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Lalganj,60
97,45097,77.04439,29.99382,Ladwa,131684,1265323.0,2291089.0,23565.0,Town,PPL,Haryana,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Ladwa,645
100,45100,78.34235,12.74768,Kuppam,131693,1265555.0,29075439.0,19854.0,Town,PPL,Tamil Nadu,IN,23424848.0,India,,5.0,,1.0,0,1,6,IN,10.0,locality,import,,,,Kuppam,374
101,45101,83.96792,26.20258,Lār,131671,1265053.0,,26688.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Kamp-e Sad Lar,115
102,45102,69.96351,22.19072,Lālpur,131676,1265150.0,,15076.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Lalpur,44
103,45103,78.81935,10.87419,Lalgudi,131677,1265163.0,,20916.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Lalgudi,1093
104,45104,92.61592,24.55418,Lāla,131680,1265190.0,,10942.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Lala Mehmed Pasha,171
105,45105,79.21667,18.86667,Lakshettipet,131681,1265205.0,,11162.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,List of towns in India by population,203
106,45106,78.04086,29.75876,Laksar,131682,1265208.0,,19270.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Laksar,430
107,45107,86.84372,23.73166,Kutni,131698,1265711.0,29012252.0,305405.0,Town,PPL,West Bengal,IN,23424848.0,India,,,,,0,0,10,IN,10.0,locality,import,,,,Dhani Bandhwali,380
108,45108,79.63987,25.3202,Kulpahar,131699,1265716.0,2291405.0,18976.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,3.0,,1.0,0,1,6,IN,10.0,locality,import,,,,Kulpahar,2673
109,45109,81.72934,17.0162,Kovvur,131704,1265886.0,2293839.0,40379.0,Town,PPL,Andhra Pradesh,IN,23424848.0,India,,4.0,,1.0,0,1,7,IN,10.0,locality,import,,,,"Kovvur, West Godavari district",883
110,45110,79.98595,14.50011,Kovur,131705,1265888.0,29145075.0,35600.0,Town,PPL,Andhra Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Kovur,47
111,45111,81.31892,25.03046,Kota,131707,1265901.0,29021479.0,13916.0,Town,PPL,Madhya Pradesh,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Kota,401
112,45112,81.97904,23.20383,Kotma,131718,1265964.0,29022098.0,31756.0,Town,PPL,Madhya Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Kotma,177
113,45113,75.13763,30.94523,Kot Ïsa Khān,131720,1265974.0,,9639.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,History of the Punjab,10623
114,45114,80.53333,16.61667,Ponnapalle,131733,1266209.0,29144430.0,38714.0,Town,PPL,Andhra Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,List of villages in Guntur district,162
115,45115,81.664,19.59083,Kondagaon,131734,1266216.0,2293638.0,27626.0,Town,PPL,Chhattisgarh,IN,23424848.0,India,,52.0,,1.0,0,2,7,IN,10.0,locality,import,,,,Kondagaon,566
116,45116,74.74886,16.20138,Konnūr,131732,1266178.0,,19166.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Konnur,131
117,45117,79.15127,25.99451,Konch,131735,1266217.0,,52773.0,,PPL,,IN,,,,,,,0,0,8,IN,10.0,locality,import,,,,Konch,217
118,45118,78.2033,29.50512,Kiratpur,131763,1266509.0,29087948.0,60223.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,8,IN,10.0,locality,import,,,,Kiratpur Sahib,1157
119,45119,77.78644,27.13754,Vipraoli,131764,1266510.0,29094220.0,21024.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,List of villages in Agra district,1450
120,45120,80.27046,28.20307,Khūtār,131769,1266596.0,,15618.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Khutar,388
122,45122,76.578,24.03943,Khilchipur,131773,1266731.0,,16411.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Khilchipur,231
123,45123,74.58535,21.67124,Khetia,131775,1266746.0,,15021.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Khetia,214
124,45124,86.55578,25.12446,Harpur,131790,1266975.0,29168081.0,27492.0,Town,PPL,Bihar,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Harpur,1115
125,45125,78.98165,21.42264,Khapa,131791,1267006.0,29033585.0,15175.0,Town,PPL,Maharashtra,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Khapa,132
126,45126,75.54631,16.01384,Kerur,131794,1267239.0,29205202.0,17928.0,Town,PPL,Karnataka,IN,23424848.0,India,,,,,0,0,6,IN,10.0,locality,import,,,,Kerura,158
128,45128,79.63154,27.2625,Kamalganj,131845,1268276.0,,16222.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Kamalganj,458
129,45129,78.93856,27.00087,Khal,131816,1267772.0,29093806.0,26693.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Khal-e Kheyl,97
130,45130,85.19634,20.36436,Kanto,131821,1267964.0,29049363.0,8861.0,Town,PPL,Orissa,IN,23424848.0,India,,,,,0,0,5,IN,10.0,locality,import,,,,Kanto,162
131,45131,82.92042,20.46709,Kantabanji,131822,1267978.0,2289690.0,21024.0,Town,PPL,Orissa,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Kantabanjhi,1416
132,45132,81.49202,20.27224,Kanker,131824,1268031.0,2289712.0,25984.0,Town,PPL,Chhattisgarh,IN,23424848.0,India,,6.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Kanker,332
133,45133,77.5609,11.00599,Kangayam,131831,1268095.0,,31364.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Kangeyam,1624
134,45134,86.05192,22.8517,Kāndra,131833,1268116.0,,6902.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,"Kandra, California",77
135,45135,78.34177,18.32001,Kāmāreddi,131842,1268259.0,,71042.0,,PPL,,IN,,,,,,,0,0,8,IN,10.0,locality,import,,,,Nagavali Express,287
136,45136,77.26908,27.65791,Kāman,131843,1268266.0,,33524.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Kaman HH-43 Huskie,1943
137,45137,91.83438,24.19593,Kamalpur,131844,1268271.0,,5508.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Kamalpur,58
138,45138,78.66948,14.5983,Kamalapuram,131846,1268277.0,2294012.0,14677.0,Town,PPL,Andhra Pradesh,IN,23424848.0,India,,2.0,,1.0,0,1,6,IN,10.0,locality,import,,,,Kamalapuram,63
139,45139,88.36295,23.21944,Kalna,131852,1268341.0,29007268.0,53964.0,Town,PPL,West Bengal,IN,23424848.0,India,,,,,0,0,8,IN,10.0,locality,import,,,,Kalna,49
140,45140,85.5449,20.93385,Kāmākhyānagar,131847,1268279.0,,15818.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Kamakshyanagar,250
143,45143,76.78906,31.98727,Jogindarnagar,131875,1268849.0,,5233.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Jogindernagar,2167
144,45144,70.28333,22.71667,Jodiya Bandar,131877,1268863.0,,15788.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,"Jodia, Gujarat",122
145,45145,74.89087,24.30871,Jīran,131879,1268893.0,,10982.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Jiran,581
146,45146,78.65256,27.23566,Jasrana,131902,1269165.0,29092856.0,9883.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,5,IN,10.0,locality,import,,,,Jasrana,146
147,45147,78.82656,29.27944,Jalpur,131903,1269168.0,29087158.0,42524.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Muttagi,80
148,45148,86.64576,24.51379,Jasidih,131904,1269175.0,2290178.0,16338.0,Town,PPL,Jharkhand,IN,23424848.0,India,,2.0,,1.0,0,1,6,IN,10.0,locality,import,,,,Jasidih,281
149,45149,76.53464,21.05194,Jālgaon,131920,1269406.0,,27794.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Jalgaon,3053
150,45150,74.25726,30.60622,Jalālābād,131923,1269445.0,,29824.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Jalalabad,3157
151,45151,75.82392,29.79627,Jākhal,131924,1269470.0,,7411.0,,PPL,,IN,,,,,,,0,0,5,IN,10.0,locality,import,,,,Ludhiana–Jakhal line,332
152,45152,73.93686,26.20441,Jaitāran,131927,1269498.0,,21403.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Jaitaran,197
155,45155,78.72412,28.32849,Islamnagar,131945,1269670.0,2291207.0,29144.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Islamnagar,51
156,45156,83.86667,21.51667,Hirakud,131963,1270059.0,2278200.0,27277.0,Town,PPL,Orissa,IN,23424848.0,India,,4.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Hirakud,296
158,45158,80.06054,12.84519,Gūduvāncheri,132002,1270787.0,,30972.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Nandivaram-Guduvancheri,147
159,45159,86.51854,23.83556,Gobindpur,132025,1271130.0,29011935.0,9507.0,Town,PPL,West Bengal,IN,23424848.0,India,,,,,0,0,5,IN,10.0,locality,import,,,,Gobindpur,40
160,45160,78.35094,28.41975,Gawan,132045,1271444.0,29092016.0,8744.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,5,IN,10.0,locality,import,,,,Gawan,225
161,45161,89.96118,26.08334,Gauripur,132046,1271453.0,2289018.0,24694.0,Town,PPL,Assam,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Gauripur,11
162,45162,78.78466,22.92258,Gādarwāra,132053,1271847.0,,41420.0,,PPL,,IN,,,,,,,0,0,7,IN,10.0,locality,import,,,,Gadarwara Super Thermal Power Station,141
163,45163,88.18333,22.50444,Fort Gloster,132055,1271871.0,,18350.0,,PPL,,IN,,,,,,,0,0,6,IN,10.0,locality,import,,,,Actaeon (ship),198
164,45164,85.30273,25.50974,Jatwa,132069,1271892.0,29155960.0,41647.0,Town,PPL,Bihar,IN,23424848.0,India,,,,,0,0,7,IN,10.0,locality,import,,,,Regar,435
165,45165,79.5393,28.2091,Faridpur,132073,1271947.0,2291215.0,71783.0,Town,PPL,Uttar Pradesh,IN,23424848.0,India,,,,,0,0,8,IN,10.0,locality,import,,,,Faridpur,68
166,45166,77.76195,27.3209,Rarah,132075,1271956.0,29064640.0,9236.0,Town,PPL,Rajasthan,IN,23424848.0,India,,,,,0,0,5,IN,10.0,locality,import,,,,Kota railway division,149
167,45167,89.20423,26.51963,Falakata,132076,1271965.0,2289013.0,20119.0,Town,PPL,West Bengal,IN,23424848.0,India,,1.0,,1.0,0,1,7,IN,10.0,locality,import,,,,Falakata,665
