,Unnamed: 0,Unnamed: 0.1,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
2835,22835,61689,03a1770a-8f76-11e1-848f-cfd5bf3ef515,,101786059.0,,,,674654.0,Q1090416,,,,,NaN,874762.0,,180586.0,,,,,2354
2836,22836,61690,03a49d68-8f76-11e1-848f-cfd5bf3ef515,,101786061.0,,,,666395.0,Q16898436,,,,,NaN,880851.0,,278813.0,,,,,2354
2837,22837,61691,,,85903877.0,,,,1269450.0,Q6125837,,,,,Jalahalli,2278550.0,,266946.0,,,,,1002
2838,22838,61693,03a08c96-8f76-11e1-848f-cfd5bf3ef515,,101786063.0,,,,677043.0,Q714919,,,,,NaN,873020.0,,1027850.0,,,,,2354
2839,22839,61694,03a18876-8f76-11e1-848f-cfd5bf3ef515,,101786065.0,,,,674430.0,Q1087079,,,,,NaN,874934.0,,127485.0,,,,,2354
2840,22840,61697,,,85903883.0,,,,1267696.0,Q13641055,,,,,Karol Bagh,2279602.0,,413657.0,,,,,695
2841,22841,61698,,,101786069.0,,,,669133.0,Q1090728,,,,,NaN,,,127183.0,,,,,2354
2842,22842,61701,,,101786071.0,,,,684367.0,Q169944,,,,,NaN,,,3.0,,,,,2354
2843,22843,61705,039e8766-8f76-11e1-848f-cfd5bf3ef515,,101786073.0,,,,682442.0,Q16898510,,,,,NaN,869046.0,,180462.0,,,,,2354
2844,22844,61707,,,101786075.0,,,,665108.0,Q727593,,,,,NaN,881789.0,,1279650.0,,,,,2354
2845,22845,61710,,,101786077.0,,,,667103.0,Q1085352,,,,,NaN,,,5.0,,,,,2354
2846,22846,61714,,,101786079.0,,,,684196.0,Q731548,,,,,NaN,867770.0,,409499.0,,,,,2354
2847,22847,61717,02717830-8f76-11e1-848f-cfd5bf3ef515,,101759245.0,,,,2736884.0,Q4346748,,,,,Paços de Brandão,744920.0,,894034.0,,,,,158
2848,22848,61718,,,101786081.0,,,,679338.0,Q731101,,,,,NaN,871344.0,,410429.0,,,,,2354
2849,22849,61720,,,85903895.0,,,,1265767.0,Q2237435,,,,,Kukatpally,2280788.0,,921849.0,,,,,466
2850,22850,61722,,,101786083.0,,,,677097.0,Q43136,,,,,Măeriște,,,9.0,,,,,533
2851,22851,61723,,,85903897.0,,,,1264917.0,Q15242354,,,,,Liluah,2281288.0,,1354522.0,,,,,2443
2852,22852,61724,039e6c90-8f76-11e1-848f-cfd5bf3ef515,,101786087.0,,,,682712.0,Q1188800,,,,,NaN,868855.0,,185229.0,,,,,2354
2853,22853,61726,039e5d36-8f76-11e1-848f-cfd5bf3ef515,,101786089.0,,,,682870.0,Q13581071,,,,,NaN,868733.0,,127878.0,,,,,2354
2854,22854,61728,,,101786091.0,,,,666467.0,Q1061637,,,,,NaN,,,1027404.0,,,,,2354
2855,22855,61729,,,85903903.0,,,,1264381.0,Q674501,,,,,Mahim,2281595.0,,482902.0,,,,,1249
2856,22856,61730,03a111f2-8f76-11e1-848f-cfd5bf3ef515,,101786093.0,,,,675678.0,Q1093266,,,,,NaN,874011.0,,127536.0,,,,,2354
2857,22857,61732,,,421177861.0,,,,1216311.0,Q644008,,,,,Qarshi,2271571.0,,1354511.0,,,,,628
2858,22858,61733,,,85903905.0,,,,1264352.0,Q2988403,,,,,Mehrauli,2281609.0,,482907.0,,,,,2047
2859,22859,61734,,,421177863.0,,,,1283582.0,Q8247,,,,,Biratnagar,2269178.0,,1354512.0,,,,,2595
2860,22860,61735,,,421177865.0,,,,3653523.0,Q10949718,,,,,Palora,373934.0,,1206794.0,,,,,41
2861,22861,61740,,,421177875.0,,,,3650960.0,Q7633158,,,,,"Sucre, Manabí",375827.0,,1206920.0,,,,,13
2862,22862,61741,,,421177877.0,,,,2479196.0,Q3491584,,,,,Souk El-Thenine,1257440.0,,1354814.0,,,,,28
2863,22863,61742,,,101786095.0,,,,668116.0,Q1189668,,,,,NaN,,,127069.0,,,,,2354
2864,22864,61743,,,101786097.0,,,,667970.0,Q1071221,,,,,NaN,,,1027460.0,,,,,2354
2865,22865,61744,,,101786099.0,,,,679549.0,Q733860,,,,,NaN,871192.0,,410385.0,,,,,2354
2866,22866,61745,,,101786101.0,,,,684516.0,Q1081295,,,,,NaN,,,127965.0,,,,,2354
2867,22867,61746,,,101786105.0,,,,682136.0,Q1188939,,,,,NaN,,,127851.0,,,,,2354
2868,22868,61747,,,101736571.0,,,,6138047.0,Q3463587,,,,,"Saint-Émile-de-Suffolk, Quebec",,,,,,,,448
2869,22869,61748,,,101786107.0,,,,679465.0,Q728766,,,,,NaN,,,,,,,,2354
2870,22870,61749,03a4dc42-8f76-11e1-848f-cfd5bf3ef515,,101786109.0,,,,665729.0,Q1191328,,,,,NaN,881339.0,,126882.0,,,,,2354
2871,22871,61751,03a13cb8-8f76-11e1-848f-cfd5bf3ef515,,101786111.0,,,,675261.0,Q16898513,,,,,NaN,874312.0,,1036114.0,,,,,2354
2872,22872,61752,,,421177879.0,,,,615814.0,Q2196800,,,,,Alakhadzi,1962291.0,,1354986.0,,,,,125
2873,22873,61755,03a0f4a6-8f76-11e1-848f-cfd5bf3ef515,,101786113.0,,,,675937.0,Q16898200,,,,,NaN,873828.0,,278757.0,,,,,2354
2874,22874,61758,,,421177889.0,,,,99762.0,Q694939,,,,,Al Diwaniyah,1973057.0,,273826.0,,,,,201
2875,22875,61759,,,101786115.0,,,,679445.0,Q374877,,,,,NaN,871266.0,,410407.0,,,,,2354
2876,22876,61760,,,421177891.0,,,,337712.0,Q2354276,,,,,Finote Selam,1315975.0,,274893.0,,,,,219
2877,22877,61762,,,101786117.0,,,,664261.0,Q368122,,,,,NaN,,,126764.0,,,,,2354
2878,22878,61763,,,421177895.0,,,,418606.0,Q721198,,,,,Najafabad,2254978.0,,274984.0,,,,,220
2879,22879,61765,,,421177899.0,,,,3933867.0,Q3344010,,,,,"Oyón, Peru",418563.0,,1207479.0,,,,,50
2880,22880,61766,,,101786119.0,,,,672212.0,Q660611,,,,,NaN,876557.0,,411821.0,,,,,2354
2881,22881,61768,,,421177903.0,,,,614409.0,Q242593,,,,,Gudauta,1963528.0,,275124.0,,,,,599
2882,22882,61769,,,101786123.0,,,,667009.0,Q1297099,,,,,NaN,,,8.0,,,,,2354
2883,22883,61770,,,421177907.0,,,,616103.0,Q1528210,,,,,Varser,2214485.0,,275129.0,,,,,139
2884,22884,61771,,,101786125.0,,,,682614.0,Q935888,,,,,NaN,868923.0,,127869.0,,,,,2354
2885,22885,61772,,,421177909.0,,,,616109.0,Q2636186,,,,,Vardenik,2214482.0,,275130.0,,,,,155
2886,22886,61773,,,421177911.0,,,,616855.0,Q2672616,,,,,Aygehovit,2213568.0,,275146.0,,,,,67
2887,22887,61774,,,101786127.0,,,,681496.0,Q1087800,,,,,NaN,,,7.0,,,,,2354
2888,22888,61775,,,421177913.0,,,,2329660.0,Q3139881,,,,,"Mushin, Lagos",1400878.0,,7480.0,,,,,294
2889,22889,61777,,,101786129.0,,,,668510.0,Q383895,,,,,NaN,,,6.0,,,,,2354
2890,22890,61781,,,101786131.0,,,,681981.0,Q1075731,,,,,NaN,,,4.0,,,,,2354
2891,22891,61782,039de748-8f76-11e1-848f-cfd5bf3ef515,,101786133.0,,,,684143.0,Q16898301,,,,,NaN,867810.0,,1091232.0,,,,,2354
2892,22892,61784,039da03a-8f76-11e1-848f-cfd5bf3ef515,,101786135.0,,,,684870.0,Q134153,,,,,NaN,867287.0,,127989.0,,,,,2354
2893,22893,61785,,,101786137.0,,,,674356.0,Q1127918,,,,,NaN,875002.0,,250025.0,,,,,2354
2894,22894,61787,,,101786141.0,,,,679248.0,Q1194274,,,,,NaN,,,275310.0,,,,,2354
2895,22895,61788,039e861c-8f76-11e1-848f-cfd5bf3ef515,,101786143.0,,,,682452.0,Q1093228,,,,,NaN,869039.0,,409839.0,,,,,2354
2896,22896,61791,03a698d4-8f76-11e1-848f-cfd5bf3ef515,,101786145.0,,,,679471.0,Q1066259,,,,,NaN,15001774.0,,497525.0,,,,,2354
2897,22897,61792,,,421177933.0,,,,3684771.0,Q1655089,,,,,El Calvario,26797258.0,,14071.0,,,,,47
2898,22898,61794,039e2d70-8f76-11e1-848f-cfd5bf3ef515,,101786147.0,,,,683398.0,Q15966806,,,,,NaN,868350.0,,127899.0,,,,,2354
2899,22899,61795,,,421177937.0,,,,8349554.0,Q629736,,,,,Huaytará Province,26805864.0,,14401.0,,,,,313
2900,22900,61796,,,421177939.0,,,,3611147.0,Q1823994,,,,,El Nispero,26813642.0,,14424.0,,,,,31
2901,22901,61797,,,101736573.0,,,,6173007.0,Q3553381,,,,,"Val-des-Bois, Quebec",,,,,,,,454
2902,22902,61799,,,101786149.0,,,,682173.0,Q752950,,,,,NaN,869247.0,,967573.0,,,,,2354
2903,22903,61801,,,101752333.0,,,,261779.0,Q183199,,,,,Ioannina,,,123850.0,,,,,6333
2904,22904,61802,,,421180999.0,,,,197912.0,Q5517033,,,,,Gaikundo,1527089.0,,472249.0,,,,,8
2905,22905,61804,,,101752341.0,,,,255274.0,Q58976,,,,,Piraeus,,,201875.0,,,,,4839
2906,22906,61806,,,421182719.0,,,,1308204.0,Q6946728,,,,,Myanaung,1017667.0,,942964.0,,,,,29
2907,22907,61807,114fe03a-8f76-11e1-848f-cfd5bf3ef515,,101752343.0,,,,260114.0,Q182299,,,,,Chania,948008.0,,3983.0,,,,,5330
2908,22908,61808,,,421182721.0,,,,2343720.0,Q3321199,,,,,Eket,1390327.0,,943400.0,,,,,523
2909,22909,61809,,,101752345.0,,,,400666.0,Q188731,,,,,Rhodes (city),,,206561.0,,,,,2654
2910,22910,61812,,,421182725.0,,,,1728493.0,Q313914,,,,,"Balangkayan, Eastern Samar",1160995.0,,944226.0,,,,,209
2911,22911,61814,,,101752349.0,,,,734330.0,Q206957,,,,,Serres,,,349871.0,,,,,2985
2912,22912,61815,,,421182731.0,,,,1710399.0,Q627461,,,,,"Jabonga, Agusan del Norte",1175107.0,,944263.0,,,,,461
2913,22913,61817,,,421182733.0,,,,1717356.0,Q155748,,,,,"Claver, Surigao del Norte",1169920.0,,944264.0,,,,,627
2914,22914,61819,,,101752351.0,,,,2562250.0,Q44417,,,,,Żurrieq,,,1036630.0,,,,,1766
2915,22915,61820,,,421182735.0,,,,1704772.0,Q174429,,,,,"Maasim, Sarangani",1179639.0,,944292.0,,,,,344
2916,22916,61822,,,421182737.0,,,,1691862.0,Q493362,,,,,"Rapu-Rapu, Albay",1189194.0,,944297.0,,,,,729
2917,22917,61823,,,421177949.0,,,,293655.0,Q168330,,,,,Sakhnin,1967917.0,,1210205.0,,,,,1358
2918,22918,61824,,,101752355.0,,,,2562622.0,Q20922891,,,,,NaN,,,1036639.0,,,,,2354
2919,22919,61825,,,421182739.0,,,,1691904.0,Q56465,,,,,"Ramos, Tarlac",1189163.0,,944298.0,,,,,133
2920,22920,61826,,,421177951.0,,,,3435264.0,Q727464,,,,,Concepción del Uruguay,332485.0,,1210406.0,,,,,928
2921,22921,61827,,,421182741.0,,,,1686862.0,Q124780,,,,,"Siay, Zamboanga Sibugay",1193348.0,,944311.0,,,,,136
2922,22922,61828,,,421177953.0,,,,3855075.0,Q58349,,,,,General Pico,466973.0,,1210902.0,,,,,469
2923,22923,61829,,,101752357.0,,,,2562598.0,Q20922912,,,,,NaN,,,278928.0,,,,,2354
2924,22924,61830,,,421182743.0,,,,1687994.0,Q28958,,,,,"Santa Monica, Surigao del Norte",1192573.0,,944312.0,,,,,148
2925,22925,61831,,,421177955.0,,,,2299645.0,Q1471408,,,,,Keta,1330114.0,,1211237.0,,,,,537
2926,22926,61837,,,101752359.0,,,,2563189.0,Q258028,,,,,Birżebbuġa,,,91871.0,,,,,1201
2927,22927,61839,,,421182753.0,,,,2483000.0,Q2364827,,,,,Robbah,1257151.0,,944558.0,,,,,301
2928,22928,61841,,,421182755.0,,,,2488500.0,Q1649145,,,,,Mekla,1256378.0,,944562.0,,,,,38
2929,22929,61843,,,421182757.0,,,,932984.0,Q171173,,,,,Tshane,1265943.0,,944595.0,,,,,110
2930,22930,61844,,,421177969.0,,,,932183.0,Q1003318,,,,,Quthing,1352464.0,,275849.0,,,,,253
2931,22931,61845,,,101752361.0,,,,2562247.0,Q781921,,,,,Marsaxlokk,,,1036629.0,,,,,795
2932,22932,61846,,,421182759.0,,,,932521.0,Q1892158,,,,,Maputsoe,1352387.0,,944681.0,,,,,30
2933,22933,61847,03b9ecb8-8f76-11e1-848f-cfd5bf3ef515,,101736575.0,,,,5897209.0,Q141542,,,,,"Bécancour, Quebec",91.0,,1165020.0,,,,,564
2934,22934,61849,,,421182763.0,,,,2251688.0,Q3095100,,,,,Gandiaye,1413153.0,,944753.0,,,,,136
2935,22935,61850,,,101752363.0,,,,2563020.0,Q20922693,,,,,NaN,,,278933.0,,,,,2354
2936,22936,61851,,,101736577.0,,,,6173010.0,Q3553383,,,,,"Val-des-Lacs, Quebec",23394632.0,,906291.0,,,,,136
2937,22937,61853,,,101752365.0,,,,2563046.0,Q426385,,,,,Għaxaq,,,278934.0,,,,,2418
2938,22938,61854,,,421182767.0,,,,2469088.0,Q1207738,,,,,Mateur,1442448.0,,944819.0,,,,,382
2939,22939,61855,,,101736579.0,,,,5977937.0,Q3141615,,,,,"Howick, Quebec",3568.0,,1053501.0,,,,,258
2940,22940,61856,,,421182769.0,,,,2469571.0,Q1972560,,,,,Lemta,1442406.0,,944821.0,,,,,122
2941,22941,61857,,,421182771.0,,,,2244177.0,Q1014390,,,,,Vélingara,1512440.0,,944928.0,,,,,69
2942,22942,61858,,,101752367.0,,,,2562504.0,Q20922947,,,,,NaN,,,278925.0,,,,,2354
2943,22943,61859,,,421182773.0,,,,2442248.0,Q987243,,,,,Kollo,1505814.0,,944938.0,,,,,101
2944,22944,61862,,,101752369.0,,,,2563140.0,Q905641,,,,,Dingli,,,1036663.0,,,,,876
2945,22945,61864,,,421182781.0,,,,934862.0,Q7509511,,,,,Sidvokodvo,1563450.0,,945103.0,,,,,95
2946,22946,61866,,,101752373.0,,,,2562258.0,Q20923010,,,,,NaN,,,1036631.0,,,,,2354
2947,22947,61867,,,421182787.0,,,,2335843.0,Q6343978,,,,,Kabba,1396348.0,,945205.0,,,,,390
2948,22948,61868,,,101752375.0,,,,2562349.0,Q20922977,,,,,NaN,,,278923.0,,,,,2354
2949,22949,61869,,,421182789.0,,,,613870.0,Q1089456,,,,,Khulo,1963991.0,,945370.0,,,,,347
2950,22950,61870,,,421182791.0,,,,294658.0,Q2915526,,,,,Iksal,1967475.0,,945423.0,,,,,1655
2951,22951,61871,,,101752377.0,,,,2563115.0,Q21052225,,,,,NaN,,,1036662.0,,,,,2354
2952,22952,61872,,,421182793.0,,,,294571.0,Q2604424,,,,,Kaukab Abu al-Hija,1967514.0,,945425.0,,,,,1584
2953,22953,61873,,,421182795.0,,,,293657.0,Q732433,,,,,Sajur,1967916.0,,945449.0,,,,,559
2954,22954,61874,,,101752379.0,,,,2562750.0,Q534571,,,,,Marsaskala,483429.0,,1342852.0,,,,,1676
2955,22955,61875,08c1d252-8f76-11e1-848f-cfd5bf3ef515,,101729875.0,,,,5791641.0,Q2602623,5316340.0,,,,"Cusick, Washington",2388488.0,,1221274.0,,,,,861
2956,22956,61876,,,101735491.0,,,,6166739.0,Q991310,,,,,Timmins,3160.0,,901604.0,,,,,2040
2957,22957,61877,,,101755307.0,,,,2791673.0,Q3099657,,,,,"Marke, Belgium",973994.0,,366856.0,,,,,37
2958,22958,61882,,,101754493.0,,,,3189844.0,Q1280557,,,,,Stobreč,850472.0,,1349837.0,,,,,291
2959,22959,61883,0a54e302-8f76-11e1-848f-cfd5bf3ef515,,101760109.0,,,,2986121.0,Q3394446,,,,,Cotton Ground,617477.0,,1329741.0,,,http://en.wikipedia.org/wiki/Cotton_Ground,9016322.0,24
2960,22960,61884,,,101754497.0,,,,3215612.0,Q856311,,,,,Bibinje,846798.0,,892227.0,,,,,305
2961,22961,61885,0a509f68-8f76-11e1-848f-cfd5bf3ef515,,101760113.0,,,,2988856.0,Q541459,,,,,Pabu,615462.0,,1064442.0,,,,,59
2962,22962,61887,03bfe2da-8f76-11e1-848f-cfd5bf3ef515,,101734897.0,,,,6111529.0,Q1017624,,,,,Portage la Prairie,1237.0,,956358.0,,,,,4588
2963,22963,61888,,,421178953.0,,,,1283539.0,Q1847588,,,,,Chautara,2269080.0,,318190.0,,,,,755
2964,22964,61891,,,421178959.0,,,,1712819.0,Q174403,,,,,"Glan, Sarangani",1199189.0,,322241.0,,,,,347
2965,22965,61893,,,421178963.0,,,,3585431.0,Q3808619,,,,,Jocoaitique,78268.0,,474664.0,,,,,30
2966,22966,61894,,,421178965.0,,,,3585438.0,Q1154953,,,,,Jiquilisco,78264.0,,474665.0,,,,,69
2967,22967,61896,,,421178971.0,,,,3855124.0,Q973090,,,,,NaN,466968.0,,150500.0,,,,,2354
2968,22968,61897,,,421178973.0,,,,3855244.0,Q2407577,,,,,"Gálvez, Santa Fe",466964.0,,150503.0,,,,,231
2969,22969,61900,,,421178979.0,,,,3856436.0,Q5352295,,,,,El Trébol,332748.0,,150517.0,,,,,162
2970,22970,61901,,,421178981.0,,,,3833094.0,Q1533589,,,,,Veintiocho de Noviembre,466699.0,,332932.0,,,,,153
