,Unnamed: 0,Unnamed: 0.1,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
32,70032,168583,03a3af52-8f76-11e1-848f-cfd5bf3ef515,,101835537.0,,,,668799.0,Q2717467,,,,,NaN,879132.0,,1279305.0,,,,,2354
33,70033,168584,,,101823983.0,,,,764531.0,Q2460426,,,,,Gmina Modliborzyce,12616881.0,,1148856.0,,,,,142
34,70034,168585,0a4f5310-8f76-11e1-848f-cfd5bf3ef515,,101894745.0,,,,3016043.0,Q7333730,,,,,Winnisook Lake,592862.0,,1042156.0,,,http://en.wikipedia.org/wiki/Winnisook_Lake,3325856.0,227
35,70035,168588,03a3e3b4-8f76-11e1-848f-cfd5bf3ef515,,101835539.0,,,,668288.0,Q12150182,,,,,NaN,879493.0,,1092725.0,,,,,2354
36,70036,168589,01f07b40-8f76-11e1-848f-cfd5bf3ef515,,101855415.0,,,,2757379.0,Q1613471,,,,,De Kwakel,728444.0,,219233.0,,7260370.0,,,53
37,70037,168591,,,101823985.0,,,,771985.0,Q2074140,,,,,Gmina Godziszów,12616839.0,,1023395.0,,,,,119
38,70038,168593,0a4c744c-8f76-11e1-848f-cfd5bf3ef515,,101830781.0,,,,2980012.0,Q1116324,,,,,Saint-Genest-Lerpt,624115.0,,1040952.0,,,,,32
39,70039,168595,,,101823987.0,,,,753452.0,Q8068136,,,,,Zdziłowice,528516.0,,926430.0,,,,,87
40,70040,168596,03a1f2d4-8f76-11e1-848f-cfd5bf3ef515,,101835541.0,,,,673360.0,Q12131757,,,,,NaN,875714.0,,967750.0,,,,,2354
41,70041,168599,,,101823989.0,,,,772492.0,Q985646,,,,,Frampol,24548655.0,,59622.0,,,,,390
42,70042,168600,0a4e51c2-8f76-11e1-848f-cfd5bf3ef515,,101830783.0,,,,2998560.0,Q4770716,,,,,Anson County Airport,596618.0,,974905.0,,,http://en.wikipedia.org/wiki/Anson_County_Airport,7757038.0,276
43,70043,168601,0a4c9422-8f76-11e1-848f-cfd5bf3ef515,,101831793.0,,,,3012282.0,Q472395,,,,,Jonquerettes,595573.0,,1227542.0,,,,,24
44,70044,168603,039dda28-8f76-11e1-848f-cfd5bf3ef515,,101835543.0,,,,684269.0,Q2717321,,,,,NaN,867718.0,,185200.0,,,,,2354
45,70045,168604,082752a4-8f76-11e1-848f-cfd5bf3ef515,,101875305.0,,,,702907.0,Q2287115,,,,,"Livadiya, Crimea",925435.0,,492554.0,,,,,469
46,70046,168605,,,101823991.0,,,,766233.0,Q2356524,,,,,Lipiny Dolne,504817.0,,301384.0,,,,,95
47,70047,168607,0a4a8f4c-8f76-11e1-848f-cfd5bf3ef515,,101831795.0,,,,2977063.0,Q10355,,,,,Villar Focchiardo,626851.0,,143395.0,,,http://en.wikipedia.org/wiki/Villar_Focchiardo,6521468.0,32
48,70048,168608,0a4d1b2c-8f76-11e1-848f-cfd5bf3ef515,,101830785.0,,,,3009015.0,Q1950269,,,,,Mounds State Park,598519.0,,331135.0,,,http://en.wikipedia.org/wiki/Mounds_State_Park,2573333.0,751
49,70049,168609,03a2b336-8f76-11e1-848f-cfd5bf3ef515,,101835545.0,,,,671475.0,Q12137507,,,,,NaN,877121.0,,941221.0,,,,,2354
50,70050,168610,,,101823995.0,,,,767145.0,Q2461121,,,,,Gmina Księżpol,12617974.0,,1099631.0,,,,,131
51,70051,168611,0a4b7088-8f76-11e1-848f-cfd5bf3ef515,,101894757.0,,,,3025253.0,Q1427364,,,,,Flathead Lake,585764.0,,928817.0,,,http://en.wikipedia.org/wiki/Flathead_Lake,1499593.0,1269
52,70052,168613,0a65a9e4-8f76-11e1-848f-cfd5bf3ef515,,101831797.0,,,,2999180.0,Q686591,,,,,Le Thor,604682.0,,482718.0,,,,,87
53,70053,168614,,,101835547.0,,,,666072.0,Q12158081,,,,,NaN,881104.0,,941281.0,,,,,2354
54,70054,168615,0a4d86b6-8f76-11e1-848f-cfd5bf3ef515,,101894759.0,,,,3027131.0,Q5265398,,,,,Destruction Island Light,584262.0,,503557.0,,,http://en.wikipedia.org/wiki/Destruction_Island_Light,6546114.0,514
55,70055,168616,0a4c5c64-8f76-11e1-848f-cfd5bf3ef515,,101830787.0,,,,2981206.0,Q51352,,,,,Catignano,623423.0,,143579.0,,,http://en.wikipedia.org/wiki/Catignano,5950760.0,17
56,70056,168617,,,101855419.0,,,,2754375.0,Q2667509,,,,,Hensbroek,730002.0,,409019.0,,7266479.0,,,152
57,70057,168618,,,101823997.0,,,,765745.0,Q2460478,,,,,Gmina Łukowa,12617775.0,,249384.0,,,,,121
58,70058,168619,,,101835551.0,,,,667047.0,Q12159449,,,,,NaN,880392.0,,412782.0,,,,,2354
59,70059,168620,,,101835553.0,,,,663591.0,Q12087530,,,,,NaN,,,9.0,,,,,2354
60,70060,168622,0a4abc56-8f76-11e1-848f-cfd5bf3ef515,,101831799.0,,,,2998127.0,Q504204,,,,,L'Isle-sur-la-Sorgue,596658.0,,902027.0,,,,,320
61,70061,168623,,,101823999.0,,,,758614.0,Q7666241,,,,,"Sól, Lublin Voivodeship",519285.0,,1217114.0,,,,,85
62,70062,168624,,,101819779.0,,,,2820856.0,Q706395,,,,,Tucheim,700187.0,,1077849.0,,,,,28
63,70063,168625,03a3500c-8f76-11e1-848f-cfd5bf3ef515,,101835555.0,,,,669772.0,Q16898464,,,,,NaN,878436.0,,1279213.0,,,,,2354
64,70064,168626,115bfba4-8f76-11e1-848f-cfd5bf3ef515,,101844797.0,,,,3198924.0,Q947769,,,,,Jakovlje,848218.0,,967072.0,,,,,110
65,70065,168627,0a4334e0-8f76-11e1-848f-cfd5bf3ef515,,101899001.0,,,,3031245.0,Q1917109,,,,,St. Brieux,581034.0,,932655.0,,,http://en.wikipedia.org/wiki/St._Brieux,12941323.0,226
66,70066,168628,0a4e08de-8f76-11e1-848f-cfd5bf3ef515,,101831801.0,,,,3028134.0,Q208798,,,,,Cavaillon,583453.0,,1042483.0,,,,,147
67,70067,168629,0a4717a4-8f76-11e1-848f-cfd5bf3ef515,,101899003.0,,,,3017090.0,Q143053,,,,,Frettemeule,592102.0,,,,,,,40
68,70068,168630,,,101844799.0,,,,3198172.0,Q368046,,,,,Kerestinec,848392.0,,407113.0,,,,,298
69,70069,168636,,,101811745.0,,,,2858763.0,Q569628,,,,,Obertshausen,682451.0,,249687.0,,,,,1572
70,70070,168637,0a48a90c-8f76-11e1-848f-cfd5bf3ef515,,101899007.0,,,,2967255.0,Q839865,,,,,Yaucourt-Bussus,633023.0,,344053.0,,,,,42
71,70071,168638,,,101819787.0,,,,2869053.0,Q565929,,,,,Möser,,,577781.0,,,,,27
72,70072,168639,0a44bbda-8f76-11e1-848f-cfd5bf3ef515,,101882605.0,,,,2974604.0,Q542936,,,,,El Real de San Vicente,622116.0,,339571.0,,,http://en.wikipedia.org/wiki/El_Real_de_San_Vicente,13144343.0,49
73,70073,168642,0a58f474-8f76-11e1-848f-cfd5bf3ef515,,101831807.0,,,,3036687.0,Q2646658,,,,,Varna Peninsula,576792.0,,197676.0,,,http://en.wikipedia.org/wiki/Varna_Peninsula,3899585.0,500
74,70074,168643,,,101811749.0,,,,2881279.0,Q14932,,,,,"Langen, Hesse",670056.0,,219176.0,,,,,1940
75,70075,168649,0a4066fc-8f76-11e1-848f-cfd5bf3ef515,,101882609.0,,,,3017388.0,Q21621,,,,,Francaltroff,591858.0,,,,,,,22
76,70076,168650,0a5c6a5a-8f76-11e1-848f-cfd5bf3ef515,,101831809.0,,,,2979148.0,Q124593,,,,,Ostra Vetere,624915.0,,1224599.0,,,http://en.wikipedia.org/wiki/Ostra_Vetere,6714730.0,67
77,70077,168651,,,101894765.0,,,,2980436.0,Q40766,,,,,Fusine,,,,,,http://en.wikipedia.org/wiki/Fusine,6702360.0,92
78,70078,168653,0a498282-8f76-11e1-848f-cfd5bf3ef515,,101882611.0,,,,2978723.0,Q95137,,,,,Portomaggiore,625311.0,,,,,http://en.wikipedia.org/wiki/Portomaggiore,5667761.0,63
79,70079,168654,,,101894767.0,,,,6614775.0,Q1069816,,,,,Meyssiez,611400.0,,335785.0,,,,,33
80,70080,168655,06a812ba-8f76-11e1-848f-cfd5bf3ef515,,101854343.0,,,,2658248.0,Q65140,,,,,Unterkulm,784504.0,,141040.0,,,,,1456
81,70081,168656,,,85820179.0,,,,5794790.0,Q3077966,,,,,Fort Nisqually,2405881.0,,238728.0,,,,,1733
82,70082,168659,06a7d5e8-8f76-11e1-848f-cfd5bf3ef515,,101854345.0,,,,2658714.0,Q65411,,,,,Schöftland,784103.0,,459588.0,,,,,1020
83,70083,168660,0a4e90b0-8f76-11e1-848f-cfd5bf3ef515,,101894775.0,,,,2984011.0,Q1013965,,,,,Otavi,619148.0,,992494.0,,,http://en.wikipedia.org/wiki/Otavi,7590435.0,443
84,70084,168662,06a73c82-8f76-11e1-848f-cfd5bf3ef515,,101854347.0,,,,2659952.0,Q69433,,,,,Lenzburg,783108.0,,913693.0,,,,,2353
85,70085,168665,06a6bb5e-8f76-11e1-848f-cfd5bf3ef515,,101854349.0,,,,2660986.0,Q64438,,,,,Dottikon,782265.0,,1037421.0,,,,,1002
86,70086,168666,0a4b80aa-8f76-11e1-848f-cfd5bf3ef515,,101894783.0,,,,3033686.0,Q1459882,,,,,Valderrama Golf Club,579114.0,,323216.0,,,http://en.wikipedia.org/wiki/Valderrama_Golf_Club,1531673.0,337
87,70087,168668,0a4d9ac0-8f76-11e1-848f-cfd5bf3ef515,,101894785.0,,,,2969780.0,Q370980,,,,,Chrenovec-Brusno,630821.0,,1040520.0,,,http://en.wikipedia.org/wiki/Chrenovec-Brusno,7903491.0,120
88,70088,168674,0a4ce06c-8f76-11e1-848f-cfd5bf3ef515,,101894793.0,,,,2973181.0,Q671326,,,,,Reinosa,628207.0,,341939.0,,,http://en.wikipedia.org/wiki/Reinosa,9866022.0,540
89,70089,168676,0a4ea712-8f76-11e1-848f-cfd5bf3ef515,,101894795.0,,,,3032487.0,Q388563,,,,,Northwest Arkansas Regional Airport,580074.0,,913773.0,,,http://en.wikipedia.org/wiki/Northwest_Arkansas_Regional_Airport,268332.0,810
90,70090,168677,0736d2f2-8f76-11e1-848f-cfd5bf3ef515,,101820833.0,,,,2953364.0,Q541860,,,,,Bad Sachsa,636492.0,,1343599.0,,,,,619
91,70091,168679,06a6f65a-8f76-11e1-848f-cfd5bf3ef515,,101854357.0,,,,2660523.0,Q64267,,,,,Gränichen,782628.0,,938367.0,,,,,1710
92,70092,168680,,,101820835.0,,,,2809645.0,Q681125,,,,,Wieda,709406.0,,21953.0,,,,,129
93,70093,168682,,,101820837.0,,,,2930680.0,Q584473,,,,,Elsterwerda,647771.0,,142662.0,,,,,141
94,70094,168683,0a4e13e2-8f76-11e1-848f-cfd5bf3ef515,,101894801.0,,,,2968294.0,Q841228,,,,,Annezin,631576.0,,1233442.0,,,http://en.wikipedia.org/wiki/Annezin,12858161.0,89
95,70095,168684,,,101874279.0,,,,2759611.0,Q2017681,,,,,Augustinusga,727389.0,,37534.0,,7024747.0,,,70
96,70096,168686,,,101820839.0,,,,2936631.0,Q371098,,,,,Doberlug-Kirchhain,644930.0,,142686.0,,,,,487
97,70097,168687,0a4b680e-8f76-11e1-848f-cfd5bf3ef515,,101894807.0,,,,3020469.0,Q7180583,,,,,Phantom Ranch,589439.0,,1313454.0,,,http://en.wikipedia.org/wiki/Phantom_Ranch,2092385.0,994
98,70098,168689,0a4d06a0-8f76-11e1-848f-cfd5bf3ef515,,101894809.0,,,,3038436.0,Q405261,,,,,Aillon-le-Jeune,575554.0,,1166009.0,,,,,25
99,70099,168690,0a45b328-8f76-11e1-848f-cfd5bf3ef515,,101887781.0,,,,2968376.0,Q659839,,,,,Amblie,632036.0,,343582.0,,,http://en.wikipedia.org/wiki/Amblie,486645.0,1746
100,70100,168691,0a49e272-8f76-11e1-848f-cfd5bf3ef515,,101887783.0,,,,2969471.0,Q1070270,,,,,Kuklov,631051.0,,930903.0,,,http://en.wikipedia.org/wiki/Kuklov,7917939.0,55
101,70101,168692,0a4ec0e4-8f76-11e1-848f-cfd5bf3ef515,,101894811.0,,,,3033572.0,Q476364,,,,,Biguglia,579212.0,,323253.0,,,http://en.wikipedia.org/wiki/Biguglia,8102358.0,50
102,70102,168695,,,101818857.0,,,,2913433.0,Q16147,,,,,Güstrow,655984.0,,476016.0,,,,,737
103,70103,168696,,,101820847.0,,,,2838547.0,Q507017,,,,,Schlieben,692198.0,,141799.0,,,,,79
104,70104,168698,,,101820849.0,,,,2836679.0,Q522738,,,,,Schönewalde,693019.0,,371136.0,,,,,77
105,70105,168700,0a6148ea-8f76-11e1-848f-cfd5bf3ef515,,101891701.0,,,,2991544.0,Q1137472,,,,,Mouhet,613425.0,,217193.0,,,,,31
106,70106,168701,,,101820851.0,,,,6551171.0,Q556059,,,,,Gorden-Staupitz,,,632670.0,,,,,92
107,70107,168702,0a4c477e-8f76-11e1-848f-cfd5bf3ef515,,101830789.0,,,,2983408.0,Q659298,,,,,Rive-de-Gier,619560.0,,245768.0,,,,,2092
108,70108,168703,,,101820853.0,,,,2853231.0,Q551522,,,,,Plessa,,,577409.0,,,,,788
109,70109,168704,0a64cbd2-8f76-11e1-848f-cfd5bf3ef515,,101891703.0,,,,3025678.0,Q1069949,,,,,Chazelet,585417.0,,889083.0,,,,,41
110,70110,168709,115c1594-8f76-11e1-848f-cfd5bf3ef515,,101844803.0,,,,3198070.0,Q943667,,,,,Klinča Sela,848420.0,,255683.0,,,,,39
111,70111,168711,,,101811755.0,,,,2935220.0,Q14845,,,,,Dreieich,645611.0,,455631.0,,,,,2347
112,70112,168712,,,101818861.0,,,,2894707.0,Q671011,,,,,Jördenstorf,,,578413.0,,,,,183
113,70113,168713,0a634e24-8f76-11e1-848f-cfd5bf3ef515,,101890839.0,,,,2981478.0,Q9194,,,,,Casalborgone,623175.0,,1231784.0,,,http://en.wikipedia.org/wiki/Casalborgone,6478196.0,56
114,70114,168715,115bfb0e-8f76-11e1-848f-cfd5bf3ef515,,101844805.0,,,,3198943.0,Q379488,,,,,Jagodnjak,848212.0,,147242.0,,,,,351
115,70115,168716,,,101818865.0,,,,2919657.0,Q536734,,,,,Gnoien,652970.0,,142518.0,,,,,43
116,70116,168717,0a607ad2-8f76-11e1-848f-cfd5bf3ef515,,101880869.0,,,,3031913.0,Q728495,,,,,Boissy-en-Drouais,580518.0,,1224845.0,,,,,23
117,70117,168718,12b251c4-8f76-11e1-848f-cfd5bf3ef515,,101845891.0,,,,3178637.0,Q46297,,,,,Cismon del Grappa,714144.0,,1347181.0,,,,,43
118,70118,168719,115cb936-8f76-11e1-848f-cfd5bf3ef515,,101844807.0,,,,3192725.0,Q790218,,,,,Popovac,849767.0,,964372.0,,,,,287
119,70119,168722,,,101811757.0,,,,3336893.0,Q7053,,,,,Rodgau,,,375349.0,,,,,7088
120,70120,168723,07491732-8f76-11e1-848f-cfd5bf3ef515,,101818867.0,,,,2884850.0,Q536858,,,,,Krakow am See,668596.0,,1344603.0,,,,,60
121,70121,168728,,,101818869.0,,,,2914833.0,Q643643,,,,,Groß Wokern,,,578840.0,,,,,34
122,70122,168729,115b94e8-8f76-11e1-848f-cfd5bf3ef515,,101844811.0,,,,3201621.0,Q745088,,,,,Donja Stubica,847391.0,,967005.0,,,,,410
123,70123,168733,0a5b1e02-8f76-11e1-848f-cfd5bf3ef515,,101895639.0,,,,2978313.0,Q224487,,,,,Salisano,625583.0,,340917.0,,,http://en.wikipedia.org/wiki/Salisano,6753626.0,44
124,70124,168735,0a45ec1c-8f76-11e1-848f-cfd5bf3ef515,,101884867.0,,,,2971366.0,Q21594,,,,,Urbeis,629604.0,,935699.0,,,,,24
125,70125,168736,0a5ed2d6-8f76-11e1-848f-cfd5bf3ef515,,101880879.0,,,,2975811.0,Q4560175,,,,,Urddalsknuten,621196.0,,339215.0,,,http://en.wikipedia.org/wiki/Urddalsknuten,10126876.0,93
126,70126,168742,,,101869293.0,,,,695849.0,Q653642,,,,,"Rokytne, Kiev Oblast",,,7.0,,,,,74
127,70127,168745,0a40b116-8f76-11e1-848f-cfd5bf3ef515,,101884873.0,,,,2967503.0,Q22907,,,,,Waldersbach,29352643.0,,526770.0,,,,,29
128,70128,168747,0a618bac-8f76-11e1-848f-cfd5bf3ef515,,101880885.0,,,,3009290.0,Q4873227,,,,,Battleship Cove,598319.0,,331072.0,,,http://en.wikipedia.org/wiki/Battleship_Cove,949301.0,1957
129,70129,168748,,,101845905.0,,,,3218800.0,Q3661381,,,,,NaN,,,2.0,,,,,2354
130,70130,168750,0a5c1b54-8f76-11e1-848f-cfd5bf3ef515,,101895647.0,,,,3028990.0,Q385335,,,,,Amherstburg,582813.0,,1225237.0,,,http://en.wikipedia.org/wiki/Amherstburg,248458.0,2109
131,70131,168754,0a5e10c6-8f76-11e1-848f-cfd5bf3ef515,,101895649.0,,,,3037098.0,Q5477844,,,,,Fram Peak,576518.0,,322215.0,,,http://en.wikipedia.org/wiki/Fram_Peak,2796064.0,103
132,70132,168755,0a6106d2-8f76-11e1-848f-cfd5bf3ef515,,101880889.0,,,,2974977.0,Q1606020,,,,,Cartelle,621838.0,,339478.0,,,http://en.wikipedia.org/wiki/Cartelle,7002142.0,32
133,70133,168757,0a58cca6-8f76-11e1-848f-cfd5bf3ef515,,101895653.0,,,,2974205.0,Q200201,,,,,Irun,622426.0,,580136.0,,,http://en.wikipedia.org/wiki/Irun,1230252.0,391
134,70134,168759,0a48ee30-8f76-11e1-848f-cfd5bf3ef515,,101884879.0,,,,2990893.0,Q21449,,,,,Natzwiller,613913.0,,1080493.0,,,,,158
135,70135,168760,,,101869295.0,,,,691628.0,Q574421,,,,,Ternivka,,,,,,,,89
136,70136,168761,12b18bf4-8f76-11e1-848f-cfd5bf3ef515,,101845911.0,,,,3179916.0,Q18501464,,,,,NaN,20119145.0,,1179828.0,,,,,2354
137,70137,168762,0a59bee0-8f76-11e1-848f-cfd5bf3ef515,,101895655.0,,,,3030513.0,Q537606,,,,,Brassempouy,581626.0,,1225004.0,,,,,151
138,70138,168763,,,101812911.0,,,,2960335.0,Q985382,,,,,Leudelange,979704.0,,4935.0,,,,,105
139,70139,168764,0a527c3e-8f76-11e1-848f-cfd5bf3ef515,,101880895.0,,,,2982293.0,Q241708,,,,,Anticoli Corrado,620346.0,,,,,http://en.wikipedia.org/wiki/Anticoli_Corrado,6753812.0,171
140,70140,168765,0a45be5e-8f76-11e1-848f-cfd5bf3ef515,,101884881.0,,,,2967366.0,Q207584,,,,,Brignoles,707576.0,,379672.0,,,http://en.wikipedia.org/wiki/Brignoles,86926.0,398
141,70141,168766,0a5df014-8f76-11e1-848f-cfd5bf3ef515,,101895657.0,,,,2978754.0,Q101433,,,,,Pontida,625292.0,,1156939.0,,,http://en.wikipedia.org/wiki/Pontida,6705570.0,222
142,70142,168767,12b35f1a-8f76-11e1-848f-cfd5bf3ef515,,101845913.0,,,,3176641.0,Q18501764,,,,,NaN,20106631.0,,1174714.0,,,,,2354
143,70143,168768,01955d78-8f76-11e1-848f-cfd5bf3ef515,,101812913.0,,,,2960665.0,Q20969315,,,,,NaN,979438.0,,942886.0,,,,,2354
144,70144,168769,0a5737f6-8f76-11e1-848f-cfd5bf3ef515,,101880897.0,,,,2986814.0,Q2635750,,,,,Biruaca Municipality,616867.0,,,,,http://en.wikipedia.org/wiki/Biruaca_Municipality,16266441.0,220
145,70145,168771,0a5a0fa8-8f76-11e1-848f-cfd5bf3ef515,,101895659.0,,,,2977622.0,Q50157,,,,,Sulmona,626330.0,,264532.0,,,http://en.wikipedia.org/wiki/Sulmona,2073056.0,2118
146,70146,168774,,,101812915.0,,,,2960258.0,Q939598,,,,,Mondercange,979767.0,,143007.0,,,,,219
147,70147,168775,0a603bee-8f76-11e1-848f-cfd5bf3ef515,,101889415.0,,,,3013706.0,Q46711,,,,,Hauteville-lès-Dijon,594525.0,,1042122.0,,,,,21
148,70148,168777,0a5891be-8f76-11e1-848f-cfd5bf3ef515,,101895661.0,,,,2979004.0,Q243148,,,,,Percile,625060.0,,340317.0,,,http://en.wikipedia.org/wiki/Percile,6754232.0,35
149,70149,168779,0a641412-8f76-11e1-848f-cfd5bf3ef515,,101889417.0,,,,3036566.0,Q46390,,,,,Asnières-lès-Dijon,576884.0,,1224227.0,,,,,846
150,70150,168780,0a5ce386-8f76-11e1-848f-cfd5bf3ef515,,101895663.0,,,,2983884.0,Q18275,,,,,West Herzegovina Canton,619223.0,,1324992.0,,,http://en.wikipedia.org/wiki/West_Herzegovina_Canton,845769.0,1324
151,70151,168781,0a473a36-8f76-11e1-848f-cfd5bf3ef515,,101884889.0,,,,2989098.0,Q21424,,,,,Osthouse,615294.0,,337277.0,,,,,63
152,70152,168783,0a5f236c-8f76-11e1-848f-cfd5bf3ef515,,101889419.0,,,,3037232.0,Q2680905,,,,,Mawson Peninsula,576429.0,,1082952.0,,,http://en.wikipedia.org/wiki/Mawson_Peninsula,2795999.0,274
153,70153,168785,08445502-8f76-11e1-848f-cfd5bf3ef515,,101850393.0,,,,3107386.0,Q1916641,,,,,Turégano,776172.0,,145639.0,,,,,66
154,70154,168787,0a50a468-8f76-11e1-848f-cfd5bf3ef515,,101880905.0,,,,3022144.0,Q1011055,,,,,Cuguen,15002967.0,,971134.0,,,,,50
155,70155,168788,0a652992-8f76-11e1-848f-cfd5bf3ef515,,101889421.0,,,,2984054.0,Q440672,,,,,Wupperthal,619118.0,,930178.0,,,http://en.wikipedia.org/wiki/Wupperthal,369130.0,368
156,70156,168790,0a47814e-8f76-11e1-848f-cfd5bf3ef515,,101884893.0,,,,2974373.0,Q253672,,,,,Garganta la Olla,622295.0,,339635.0,,,http://en.wikipedia.org/wiki/Garganta_la_Olla,13124058.0,83
157,70157,168791,,,101812917.0,,,,2960777.0,Q20969266,,,,,NaN,979337.0,,4899.0,,,,,2354
158,70158,168793,0a64fc88-8f76-11e1-848f-cfd5bf3ef515,,101889425.0,,,,3033670.0,Q427163,,,,,Puerta del Sol,579127.0,,1224646.0,,,http://en.wikipedia.org/wiki/Puerta_del_Sol,2554593.0,1085
159,70159,168794,12b22afa-8f76-11e1-848f-cfd5bf3ef515,,101845919.0,,,,3178928.0,Q103995,,,,,Cevo,713908.0,,292122.0,,,,,268
