,Unnamed: 0,Unnamed: 0.1,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
85,75085,177485,01f18698-8f76-11e1-848f-cfd5bf3ef515,,101837697.0,,,,2749967.0,Q1866380,,,,,Noordeloos,732135.0,,1351892.0,,7268374.0,,,210
86,75086,177486,0a454712-8f76-11e1-848f-cfd5bf3ef515,,101903165.0,,,,3033173.0,Q239017,,,,,Magaluf,579517.0,,323409.0,,,http://en.wikipedia.org/wiki/Magaluf,4603840.0,588
87,75087,177488,02728e0a-8f76-11e1-848f-cfd5bf3ef515,,101832981.0,,,,2268563.0,Q1351868,,,,,Ericeira,740534.0,,458247.0,,,,,1486
88,75088,177490,0a404492-8f76-11e1-848f-cfd5bf3ef515,,101903167.0,,,,2967224.0,Q993629,,,,,Canlers,633048.0,,580094.0,,,http://en.wikipedia.org/wiki/Canlers,12931390.0,52
89,75089,177492,01effec2-8f76-11e1-848f-cfd5bf3ef515,,101837701.0,,,,2749812.0,Q455464,,,,,Noordwijk,732166.0,,1351907.0,,1047992.0,,,1754
90,75090,177493,0a429346-8f76-11e1-848f-cfd5bf3ef515,,101903171.0,,,,3036851.0,Q15221618,,,,,Ghiaurov Peak,576674.0,,322269.0,,,http://en.wikipedia.org/wiki/Ghiaurov_Peak,3891033.0,170
91,75091,177495,01f0cde8-8f76-11e1-848f-cfd5bf3ef515,,101837703.0,,,,2755239.0,Q3116939,,,,,Groot-Ammers,729586.0,,246742.0,,7260868.0,,,215
92,75092,177498,06d20386-8f76-11e1-848f-cfd5bf3ef515,,101816825.0,,,,2716601.0,Q1839613,,,,,Ekenässjön,888814.0,,181243.0,,,,,45
93,75093,177499,0a491c34-8f76-11e1-848f-cfd5bf3ef515,,101903177.0,,,,2972181.0,Q389667,,,,,Villasexmir,628977.0,,271530.0,,,http://en.wikipedia.org/wiki/Villasexmir,13179004.0,22
94,75094,177500,,,101816827.0,,,,2706486.0,Q254251,,,,,"Hestra, Gislaved",892934.0,,1250422.0,,,,,45
95,75095,177505,01f0fa2a-8f76-11e1-848f-cfd5bf3ef515,,101837705.0,,,,2753806.0,Q2012788,,,,,Honselersdijk,730266.0,,685134.0,,4005112.0,,,73
96,75096,177508,0a4368f2-8f76-11e1-848f-cfd5bf3ef515,,101903185.0,,,,3023561.0,Q1086027,,,,,Corny-Machéroménil,587073.0,,326409.0,,,,,18
97,75097,177509,,,101863545.0,,,,3103024.0,Q4937911,,,,,"Boguszyn, Środa Wielkopolska County",,,8.0,,,,,112
98,75098,177511,0a42e940-8f76-11e1-848f-cfd5bf3ef515,,101903187.0,,,,2974266.0,Q1918741,,,,,Hontoria de Cerrato,622380.0,,339680.0,,,http://en.wikipedia.org/wiki/Hontoria_de_Cerrato,13158016.0,47
99,75099,177512,020e116e-8f76-11e1-848f-cfd5bf3ef515,,101917101.0,,,,2179537.0,Q23661,,,,,Wellington,2351310.0,,,,,,,8003
100,75100,177514,0a403ef2-8f76-11e1-848f-cfd5bf3ef515,,101903189.0,,,,2978705.0,Q1087520,,,,,Saint-Loup-en-Champagne,625325.0,,340808.0,,,,,143
101,75101,177515,,,101832995.0,,,,2922582.0,Q264620,,,,,Garching bei München,651524.0,,581754.0,,,,,418
102,75102,177517,020e116e-8f76-11e1-848f-cfd5bf3ef515,,101917103.0,,,,2179537.0,Q23661,,,,,Wellington,2351310.0,,,,,,,8003
103,75103,177518,0a46337a-8f76-11e1-848f-cfd5bf3ef515,,101903195.0,,,,2974716.0,Q1443879,,,,,Anievas,622040.0,,1231571.0,,,http://en.wikipedia.org/wiki/Anievas,11786594.0,35
104,75104,177519,,,101832997.0,,,,2891834.0,Q494305,,,,,Kelheim,665368.0,,142305.0,,,,,214
105,75105,177520,020ade9a-8f76-11e1-848f-cfd5bf3ef515,,101917105.0,,,,2188164.0,Q1015681,,,,,Lower Hutt,2349239.0,,,,,,,2727
106,75106,177523,020ade9a-8f76-11e1-848f-cfd5bf3ef515,,101917109.0,,,,2188164.0,Q1015681,,,,,Lower Hutt,2349239.0,,,,,,,2727
107,75107,177528,020ade9a-8f76-11e1-848f-cfd5bf3ef515,,101917111.0,,,,2188164.0,Q1015681,,,,,Lower Hutt,2349239.0,,,,,,,2727
108,75108,177529,,,101863547.0,,,,776353.0,Q4865464,,,,,"Bartniki, Żyrardów County",,,7.0,,,,,102
109,75109,177534,020ade9a-8f76-11e1-848f-cfd5bf3ef515,,101917113.0,,,,2188164.0,Q1015681,,,,,Lower Hutt,2349239.0,,,,,,,2727
110,75110,177535,0a48a5e2-8f76-11e1-848f-cfd5bf3ef515,,101903205.0,,,,3035752.0,Q877044,,,,,Langkampfen,577552.0,,322617.0,,,http://en.wikipedia.org/wiki/Langkampfen,1230537.0,48
111,75111,177537,020adf08-8f76-11e1-848f-cfd5bf3ef515,,101917115.0,,,,2184397.0,Q1015773,,,,,Porirua,2350182.0,,9484.0,,,,,2300
112,75112,177538,06a81da0-8f76-11e1-848f-cfd5bf3ef515,,101914089.0,,,,2658151.0,Q63979,,,,,Versoix,784567.0,,214965.0,,,,,2832
113,75113,177539,0a47ad36-8f76-11e1-848f-cfd5bf3ef515,,101903207.0,,,,2973081.0,Q1651328,,,,,Salas Bajas,628278.0,,341990.0,,,http://en.wikipedia.org/wiki/Salas_Bajas,13170191.0,44
114,75114,177541,0a438f58-8f76-11e1-848f-cfd5bf3ef515,,101901305.0,,,,2982337.0,Q216385,,,,,Altopascio,620328.0,,338906.0,,,http://en.wikipedia.org/wiki/Altopascio,3719541.0,287
115,75115,177542,,,101863549.0,,,,762782.0,Q3495459,,,,,"Owczarnia, Masovian Voivodeship",511370.0,,926063.0,,,,,93
116,75116,177544,020c6fbc-8f76-11e1-848f-cfd5bf3ef515,,101917117.0,,,,6244914.0,Q7994158,,,,,"Whitby, New Zealand",28644072.0,,213599.0,,,,,650
117,75117,177546,08384b0e-8f76-11e1-848f-cfd5bf3ef515,,101904217.0,,,,3121995.0,Q988834,,,,,Frómista,760986.0,,1354852.0,,,,,73
118,75118,177547,0a45b080-8f76-11e1-848f-cfd5bf3ef515,,101901307.0,,,,2974367.0,Q1088937,,,,,Sierra de Gata,622299.0,,339636.0,,,http://en.wikipedia.org/wiki/Sierra_de_Gata,1108258.0,201
119,75119,177548,0a48ef2a-8f76-11e1-848f-cfd5bf3ef515,,101903213.0,,,,2974685.0,Q668785,,,,,Sévigny-Waleppe,622060.0,,339557.0,,,,,18
120,75120,177552,0a48c388-8f76-11e1-848f-cfd5bf3ef515,,101901309.0,,,,2976001.0,Q7536133,,,,,Skogmo,621050.0,,1231409.0,,,http://en.wikipedia.org/wiki/Skogmo,5843160.0,101
121,75121,177553,0a4363c0-8f76-11e1-848f-cfd5bf3ef515,,101903215.0,,,,3034471.0,Q20507,,,,,Torre Bormida,578496.0,,322970.0,,,http://en.wikipedia.org/wiki/Torre_Bormida,6556845.0,79
122,75122,177556,06a81da0-8f76-11e1-848f-cfd5bf3ef515,,101914093.0,,,,2658151.0,Q63979,,,,,Versoix,784567.0,,9.0,,,,,2832
123,75123,177557,,,101910175.0,,,,2859117.0,Q559796,,,,,Oberschönau,,,93295.0,,,,,47
124,75124,177558,,,101909283.0,,,,2821071.0,Q528883,,,,,Tröbitz,,,92964.0,,,,,62
125,75125,177559,0746367a-8f76-11e1-848f-cfd5bf3ef515,,101832999.0,,,,2896613.0,Q503699,,,,,Ihrlerstein,12622886.0,,938965.0,,,,,26
126,75126,177561,,,101910179.0,,,,2940097.0,Q559766,,,,,Christes,,,94033.0,,,,,33
127,75127,177562,,,101909285.0,,,,2943779.0,Q583619,,,,,Owerri,,,94052.0,,,http://en.wikipedia.org/wiki/Owerri,932552.0,688
128,75128,177564,,,101909287.0,,,,6547635.0,Q589559,,,,,Neu-Seeland,,,103904.0,,,,,60
129,75129,177565,,,101860411.0,,,,617573.0,Q1961669,,,,,Pocrovca,,,9.0,,,,,68
130,75130,177566,06a78142-8f76-11e1-848f-cfd5bf3ef515,,101914095.0,,,,2659422.0,Q2984231,,,,,Noviodunum (Switzerland),783540.0,,211522.0,,,,,1463
131,75131,177567,,,101910183.0,,,,2827414.0,Q556840,,,,,Stepfershausen,,,576823.0,,,,,33
132,75132,177569,12b9d7e6-8f76-11e1-848f-cfd5bf3ef515,,101856417.0,,,,3164209.0,Q55138,,,,,Villamaina,726139.0,,254559.0,,,,,39
133,75133,177570,,,101910185.0,,,,2894625.0,Q519182,,,,,Jüchsen,664254.0,,358665.0,,,,,22
134,75134,177571,,,101906179.0,,,,2901787.0,Q669202,,,,,"Hohenfelde, Steinburg",,,277424.0,,,,,35
135,75135,177572,06a661fe-8f76-11e1-848f-cfd5bf3ef515,85160169549439251501,101914097.0,Basel,,,2661604.0,Q78,,en.basel,,,Basel,781739.0,,801261.0,,,,,10187
136,75136,177573,,,101910187.0,,,,2905857.0,Q668919,,,,,Herpf,,,578667.0,,,,,16
137,75137,177575,,,101860413.0,,,,617404.0,Q2439877,,,,,Scăieni,,,5.0,,,,,86
138,75138,177576,,,101910189.0,,,,2817967.0,Q559745,,,,,Vachdorf,,,576624.0,,,,,37
139,75139,177578,0a4fb5a8-8f76-11e1-848f-cfd5bf3ef515,,101893841.0,,,,3020900.0,Q736359,,,,,Doussard,589129.0,,,,,,,47
140,75140,177579,06a661fe-8f76-11e1-848f-cfd5bf3ef515,,101914099.0,,,,2661604.0,Q78,,,,,Basel,781739.0,,,,,,,10187
141,75141,177581,,,101906187.0,,,,6558859.0,Q565805,,,,,Neuendorf bei Elmshorn,,,638890.0,,,,,37
142,75142,177582,0a50d154-8f76-11e1-848f-cfd5bf3ef515,,101893843.0,,,,3019478.0,Q1155774,,,,,Étagnac,590228.0,,144579.0,,,,,19
143,75143,177583,,,101910193.0,,,,2846426.0,Q556742,,,,,Ritschenhausen,,,577225.0,,,,,33
144,75144,177584,,,101911101.0,,,,315368.0,Q122803,,,,,Erzurum,2343977.0,,239492.0,,,,,2629
145,75145,177586,,,101906191.0,,,,2919112.0,Q554333,,,,,Gönnebek,,,93817.0,,,,,81
146,75146,177587,06d142fc-8f76-11e1-848f-cfd5bf3ef515,,101815869.0,,,,2683436.0,Q2662195,,,,,Ramnäs,902102.0,,575658.0,,,,,68
147,75147,177588,01a55dc2-8f76-11e1-848f-cfd5bf3ef515,,101860415.0,,,,617206.0,Q2439511,,,,,Țaul,481438.0,,,,,,,65
148,75148,177589,0a5bf14c-8f76-11e1-848f-cfd5bf3ef515,,101897737.0,,,,2977509.0,Q243488,,,,,Tolfa,626457.0,,983118.0,,,http://en.wikipedia.org/wiki/Tolfa,4049323.0,467
149,75149,177591,0a5cf48e-8f76-11e1-848f-cfd5bf3ef515,,101897741.0,,,,2973369.0,Q1647923,,,,,Piedramillera,628070.0,,1080521.0,,,http://en.wikipedia.org/wiki/Piedramillera,2926572.0,47
150,75150,177593,,,101911103.0,,,,746881.0,Q201095,,,,,Giresun,2344018.0,,1134786.0,,,,,1765
151,75151,177597,0a3eb442-8f76-11e1-848f-cfd5bf3ef515,,101897745.0,,,,3017824.0,Q458715,,,,,Font-Romeu-Odeillo-Via,591312.0,,224805.0,,,,,432
152,75152,177598,01a49090-8f76-11e1-848f-cfd5bf3ef515,,101860417.0,,,,618436.0,Q1983166,,,,,Cernoleuca,480261.0,,3.0,,,,,57
153,75153,177600,,,101911105.0,,,,741100.0,Q184539,,,,,Ordu,2344302.0,,1134841.0,,,,,949
154,75154,177605,,,101835833.0,,,,676483.0,Q12098491,,,,,NaN,,,,,,,,2354
155,75155,177606,0a5dffbe-8f76-11e1-848f-cfd5bf3ef515,,101897751.0,,,,2995249.0,Q624992,,,,,Massat,610450.0,,476351.0,,,,,201
156,75156,177607,,,101911109.0,,,,3196428.0,Q391729,,,,,Široki Brijeg,942659.0,,1292120.0,,,,,2062
157,75157,177610,03a2ece8-8f76-11e1-848f-cfd5bf3ef515,,101835835.0,,,,670862.0,Q2029422,,,,,NaN,877561.0,,1279122.0,,,,,2354
158,75158,177611,0a5cfee8-8f76-11e1-848f-cfd5bf3ef515,,101897755.0,,,,2983510.0,Q701371,,,,,Klitsche,619499.0,,272485.0,,,http://en.wikipedia.org/wiki/Klitsche,13264082.0,35
159,75159,177614,06f79272-8f76-11e1-848f-cfd5bf3ef515,,101841971.0,,,,3066154.0,Q958157,,,,,Sezimovo Ústí,797983.0,,1218890.0,,,,,50
160,75160,177615,,,101911117.0,,,,2759281.0,Q2904899,,,,,Beetgumermolen,727544.0,,1324334.0,,7258440.0,,,45
161,75161,177616,06d06152-8f76-11e1-848f-cfd5bf3ef515,,101815871.0,,,,2677062.0,Q3051144,,,,,Skultuna,904640.0,,459899.0,,,,,117
162,75162,177617,,,101835839.0,,,,670857.0,Q12137202,,,,,NaN,877565.0,,412104.0,,,,,2354
163,75163,177618,,,101835841.0,,,,684468.0,Q12083459,,,,,NaN,,,3.0,,,,,2354
164,75164,177619,06d034b6-8f76-11e1-848f-cfd5bf3ef515,,101815873.0,,,,2670613.0,Q33798,,,,,Surahammar,906822.0,,1037491.0,,,,,48
165,75165,177620,,,101835843.0,,,,685384.0,Q1840232,,,,,NaN,,,1028268.0,,,,,2354
166,75166,177621,08c65e76-8f76-11e1-848f-cfd5bf3ef515,,85945367.0,,,,4274236.0,Q996441,2038650.0,,,,"Lansing, Kansas",2436444.0,,16737.0,,,,,1401
167,75167,177622,075dd000-8f76-11e1-848f-cfd5bf3ef515,,101914103.0,,,,2812636.0,Q61909,,,,,Weil am Rhein,704674.0,,141592.0,,,,,449
168,75168,177623,,,101835845.0,,,,682958.0,Q1151110,,,,,NaN,,,1028125.0,,,,,2354
169,75169,177624,075dd000-8f76-11e1-848f-cfd5bf3ef515,,101914105.0,,,,2812636.0,Q61909,,,,,Weil am Rhein,704674.0,,141592.0,,,,,449
170,75170,177625,0a4f0586-8f76-11e1-848f-cfd5bf3ef515,,101851337.0,,,,2997297.0,Q648628,,,,,Loyettes,608853.0,,183795.0,,,,,17
171,75171,177626,,,101863553.0,,,,3092950.0,Q1005855,,,,,Lubień Kujawski,24547410.0,,1026193.0,,,,,53
172,75172,177627,06d07304-8f76-11e1-848f-cfd5bf3ef515,,101815877.0,,,,2669086.0,Q2754664,,,,,Tillberga,907419.0,,489972.0,,,,,45
173,75173,177628,,,101835847.0,,,,676912.0,Q12096907,,,,,NaN,,,7.0,,,,,2354
