,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
0,01f03f86-8f76-11e1-848f-cfd5bf3ef515,,101855413.0,,,,2759483.0,Q2319771,,,,,Bakkum,727455.0,,5.0,,7257612.0,,,93
1,115bb4dc-8f76-11e1-848f-cfd5bf3ef515,,101844787.0,,,,3200917.0,Q1018619,,,,,"Dvor, Croatia",847645.0,,218873.0,,,,,496
2,0a608748-8f76-11e1-848f-cfd5bf3ef515,,101893595.0,,,,2980825.0,Q17804,,,,,Cortiglione,623782.0,,35515.0,,,http://en.wikipedia.org/wiki/Cortiglione,6557983.0,108
3,,,101833783.0,,,,675791.0,Q12173411,,,,,,,,,,,,,2354
4,0a5a2c72-8f76-11e1-848f-cfd5bf3ef515,,101895635.0,,,,2976554.0,Q488388,,,,,Hemne,627323.0,,1232665.0,,,http://en.wikipedia.org/wiki/Hemne,178430.0,449
5,115dd262-8f76-11e1-848f-cfd5bf3ef515,,101844789.0,,,,3187232.0,Q4550,,,,,Gvozd,55853642.0,,1098751.0,,,,,413
6,0a47f4a8-8f76-11e1-848f-cfd5bf3ef515,,101887777.0,,,,3024268.0,Q1936970,,,,,Natural Bridges National Monument,586519.0,,1225993.0,,,http://en.wikipedia.org/wiki/Natural_Bridges_National_Monument,293870.0,1135
7,0a5c822e-8f76-11e1-848f-cfd5bf3ef515,,101895637.0,,,,3003132.0,Q5504635,,,,,Frio Town,605139.0,,934097.0,,,http://en.wikipedia.org/wiki/Frio_Town,7129787.0,690
8,0a62a438-8f76-11e1-848f-cfd5bf3ef515,,101893601.0,,,,2981316.0,Q103058,,,,,Castellina Marittima,623322.0,,1138570.0,,,http://en.wikipedia.org/wiki/Castellina_Marittima,6737215.0,71
9,0a47fb10-8f76-11e1-848f-cfd5bf3ef515,,101884863.0,,,,2967316.0,Q516081,,,,,Bully-les-Mines,632967.0,,200285.0,,,http://en.wikipedia.org/wiki/Bully-les-Mines,5404967.0,638
10,,,101846969.0,,,,660652.0,Q15199541,,,,,Björköby,564412.0,,1165977.0,,,,,66
11,,,101833789.0,,,,677154.0,Q12095996,,,,,,,,1.0,,,,,2354
12,1463b74c-8f76-11e1-848f-cfd5bf3ef515,,101927831.0,,,,948468.0,Q993189,,,,,Tongaat,1588171.0,,,,,,,503
13,1463b74c-8f76-11e1-848f-cfd5bf3ef515,,101927833.0,,,,948468.0,Q993189,,,,,Tongaat,1588171.0,,,,,,,503
14,,,101844793.0,,,,3194258.0,Q2094716,,,,,Odranski Obrež,,,6.0,,,,,48
15,03a3cec4-8f76-11e1-848f-cfd5bf3ef515,,101833791.0,,,,668488.0,Q913417,,,,,,879350.0,,967843.0,,,,,2354
16,,,101822757.0,,,,760055.0,Q1028027,,,,,Rudnik nad Sanem,12618360.0,,24200.0,,,,,610
17,,,101844795.0,,,,3186671.0,Q1270346,,,,,Zdenci,851192.0,,1275752.0,,,,,49
18,,,101846973.0,,,,654533.0,Q646502,,,,,Kälviä,566678.0,,1206919.0,,,,,199
19,,,101846975.0,,,,648178.0,Q1009103,,,,,Lestijärvi,12591057.0,,1027234.0,,,,,216
20,,,101817731.0,,,,3100637.0,Q497138,,,,,Darłowo,491267.0,,1058701.0,,,,,4454
21,,,101833793.0,,,,6945426.0,Q16898352,,,,,,,,653155.0,,,,,2354
22,0a430736-8f76-11e1-848f-cfd5bf3ef515,,101882591.0,,,,3013713.0,Q224872,,,,,Lake Winnipesaukee,594520.0,,929275.0,,,http://en.wikipedia.org/wiki/Lake_Winnipesaukee,212410.0,2884
23,,,101833795.0,,,,669012.0,Q12147353,,,,,,878980.0,,412469.0,,,,,2354
24,,,101817733.0,,,,3089392.0,Q988651,,,,,Pasłęk,24547632.0,,962426.0,,,,,278
25,,,101874277.0,,,,2759757.0,Q551562,,,,,Anjum,727302.0,,1350362.0,,4000704.0,,,152
26,,,101833797.0,,,,684618.0,Q12082888,,,,,,,,5.0,,,,,2354
27,03a26cfa-8f76-11e1-848f-cfd5bf3ef515,,101835533.0,,,,672156.0,Q12133890,,,,,,876603.0,,411839.0,,,,,2354
