,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wk:page,wof_country,wordcount
3466,9123,"0.0,0.0,0.0,0.0",uuuu,85633805.0,,f2278405383b9201f5a349aa475f53b4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543639.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Palmira Airport,85688863.0,102/543/639/102543639.geojson,campus,85688863.0,missing,,,Palmira Airport,,55.0
3467,9124,"0.0,0.0,0.0,0.0",uuuu,85633805.0,,961863da174398ca9fdface5f688e33f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543641.0,uuuu,,,1452296744.0,0.0,0.0,0.0,Krivoy Rog East Airport,85688797.0,102/543/641/102543641.geojson,campus,85688797.0,missing,,,Donetsk–Krivoy Rog Soviet Republic,,862.0
3468,9125,"0.0,0.0,0.0,0.0",uuuu,85633805.0,,d6d8983cf1a2e200d0787cc67099d873,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543643.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Primorskiy Airport,85688843.0,102/543/643/102543643.geojson,campus,85688843.0,missing,,,11th Air Army,,1487.0
3471,9128,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,46c0f90a452f086c15c6b7569ec108e0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543649.0,uuuu,,,1452296744.0,0.0,0.0,0.0,Kamenka Airport,85686493.0,102/543/649/102543649.geojson,campus,85686493.0,missing,,,Pechora Kamenka Air Base,,62.0
3472,9129,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,6e11e791867e706dcb16280f217a701e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543653.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Chadyr-Lunga Airport,85686349.0,102/543/653/102543653.geojson,campus,85686349.0,missing,,,Chadyr Lunga Airport,,23.0
3474,9131,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,f40b6c1d19d099443c157b7f85a7ba75,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543657.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Markuleshty Airport,85686477.0,102/543/657/102543657.geojson,campus,85686477.0,missing,,,5th Air Army,,1106.0
3477,9134,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,24832c46c6302fd7c9db703435f81352,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543663.0,uuuu,,,1452296744.0,0.0,0.0,0.0,Kagul North Airport,85686335.0,102/543/663/102543663.geojson,campus,85686335.0,missing,,,Obelisk,,5259.0
3478,9135,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,02ebbb1a877398e0af5e58c282cb0989,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543665.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Tiraspol East Airport,85686431.0,102/543/665/102543665.geojson,campus,85686431.0,missing,,,List of airports by ICAO code: L,,7734.0
3480,9137,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,b18b131524be8c9a36d7a665d3a8af05,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543671.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Kagul Southeast Airport,85686335.0,102/543/671/102543671.geojson,campus,85686335.0,missing,,,List of Philippines-related topics,,4971.0
3482,9139,"0.0,0.0,0.0,0.0",uuuu,85633287.0,,94aed2acacdf991babc4006af331d540,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543675.0,uuuu,,,1452296744.0,0.0,0.0,101751793.0,Kishinev Southeast Airport,101751793.0,102/543/675/102543675.geojson,campus,85686391.0,missing,,,Chișinău International Airport,,873.0
3486,9143,"0.0,0.0,0.0,0.0",uuuu,85632339.0,,6308456e76e220c9bbec43209f3af4cd,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543683.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Aux Air Base,85669075.0,102/543/683/102543683.geojson,campus,85669075.0,missing,,,Île aux Noix,,1220.0
3487,9144,"0.0,0.0,0.0,0.0",uuuu,0.0,,6ff0289425ca128046cb6ec95dde057f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543685.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Bimini North Seaplane Base,85669197.0,102/543/685/102543685.geojson,campus,0.0,missing,,,Cape Air destinations,,43.0
3488,9145,"-73.970901,22.441799,-73.970901,22.441799",uuuu,0.0,,905b910fb4e9d1cacf45d9ebb2b1f253,,a0ab484b4b9422f741b6695d0bd9dbee,22.441799,-73.970901,102543689.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Spring Point Airport,85669181.0,102/543/689/102543689.geojson,campus,0.0,ourairports,,,Spring Point Airport,,130.0
3489,9146,"0.0,0.0,0.0,0.0",uuuu,0.0,,7df0a2efc01182e7367c780d79ac7235,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543691.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Stella Maris Airport,85669169.0,102/543/691/102543691.geojson,campus,0.0,missing,,,Stella Maris Airport,,143.0
3490,9147,"-77.795601,24.697901,-77.795601,24.697901",uuuu,85632339.0,,d7e1575cd8dae20ab889266ef4194f62,,646e91616c874e28009f4beac27e6d12,24.697901,-77.795601,102543693.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Andros Town Airport,85669107.0,102/543/693/102543693.geojson,campus,85669107.0,ourairports,,,Andros Town International Airport,,150.0
3491,9148,"-76.683502,25.474899,-76.683502,25.474899",uuuu,85632339.0,,34f193363673c80c2eccfbf05644331a,,dba12096b0fa8805f602c49c4c1919a5,25.474899,-76.683502,102543695.0,uuuu,,,1452296743.0,0.0,0.0,0.0,North Eleuthera Airport,85669145.0,102/543/695/102543695.geojson,campus,85669145.0,ourairports,,,North Eleuthera Airport,,54.0
