,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
0,08c60746-8f76-11e1-848f-cfd5bf3ef515,,85941651.0,,,,4922345.0,Q2043959,1839942.0,,,,"Kirklin, Indiana",2433081.0,,1050515.0,,,,,979
1,08c7ebd8-8f76-11e1-848f-cfd5bf3ef515,,85941521.0,,,,4261361.0,Q2101493,1849266.0,,,,"Milan, Indiana",2450851.0,,1048280.0,,,,,1209
2,08c992e4-8f76-11e1-848f-cfd5bf3ef515,,85941525.0,,,,4262640.0,Q432158,1857132.0,,,,"Osgood, Indiana",2466584.0,,223433.0,,,,,961
3,08c9e424-8f76-11e1-848f-cfd5bf3ef515,,85939123.0,,,,4905509.0,Q576156,1758239.0,,,,"Paxton, Illinois",2469434.0,,354332.0,,,,,1746
4,08c549c8-8f76-11e1-848f-cfd5bf3ef515,,85941659.0,,,,4921686.0,Q2710584,1835086.0,,,,"Hudson, Indiana",2425246.0,,316768.0,,,,,763
5,,,85937629.0,,,,5854496.0,Q2087831,1577450.0,,,,"Wailuku, Hawaii",,,355694.0,,,,,1596
6,08cdaa32-8f76-11e1-848f-cfd5bf3ef515,,85941529.0,,,,4266266.0,Q2729504,1878974.0,,,,"Versailles, Indiana",2511904.0,,152490.0,,,,,965
7,08c6a642-8f76-11e1-848f-cfd5bf3ef515,,85941605.0,,,,4260329.0,Q577351,1843434.0,,,,"Liberty, Indiana",2438940.0,,218473.0,,,,,922
8,08c7be24-8f76-11e1-848f-cfd5bf3ef515,,85939125.0,,,,4901876.0,Q2593505,1748268.0,,,,"Melvin, Illinois",2449284.0,,1050417.0,,,,,457
9,08c986f0-8f76-11e1-848f-cfd5bf3ef515,,85941661.0,,,,4924526.0,Q2022114,1857006.0,,,,"Orland, Indiana",2466241.0,,18689.0,,,,,1201
10,08c10322-8f76-11e1-848f-cfd5bf3ef515,,85941663.0,,,,4255778.0,Q2410821,1812574.0,,,,"Chrisney, Indiana",2380074.0,,1055823.0,,,,,828
11,08be87be-8f76-11e1-848f-cfd5bf3ef515,,85941665.0,,,,4917576.0,Q458534,1801360.0,,,,"Amboy, Indiana",2354192.0,,195248.0,,,,,847
12,08c17a5a-8f76-11e1-848f-cfd5bf3ef515,,85941641.0,,,,4919272.0,Q3293373,1814986.0,,,,"Converse, Indiana",2384373.0,,1050493.0,,,,,965
13,08c0ea40-8f76-11e1-848f-cfd5bf3ef515,,85938815.0,,,,4887364.0,Q1020605,1713074.0,,,,"Cherry Valley, Illinois",2379128.0,,11873.0,,,,,1443
14,08c724f0-8f76-11e1-848f-cfd5bf3ef515,,85941671.0,,,,4923118.0,Q3293527,1845864.0,,,,"Macy, Indiana",2443872.0,,270223.0,,,,,884
15,08c2211c-8f76-11e1-848f-cfd5bf3ef515,,85941669.0,,,,4919636.0,Q2623024,1817776.0,,,,"Denver, Indiana",2391265.0,,1236200.0,,,,,842
16,08c03668-8f76-11e1-848f-cfd5bf3ef515,,85941667.0,,,,4918529.0,Q3293343,1809136.0,,,,"Bunker Hill, Indiana",2371783.0,,1221141.0,,,,,858
17,,,101806847.0,,,,2958016.0,Q433130,,,,,Alt Duvenstedt,,,580009.0,,,,,37
18,,,101806849.0,,,,2952605.0,Q5039238,,,,,Carfin,,,579899.0,,,http://en.wikipedia.org/wiki/Carfin,3070452.0,418
19,,,101806851.0,,,,2846922.0,Q544462,,,,,Rieseby,,,577256.0,,,,,38
20,,,101806853.0,,,,2926178.0,Q570392,,,,,Flintbek,649975.0,,394303.0,,,,,344
21,,,101806861.0,,,,2894899.0,Q556659,,,,,Jevenstedt,,,578415.0,,,,,55
22,,,85938827.0,,,,4913700.0,Q2319006,1775360.0,,,,"Timberlane, Illinois",,,99487.0,,,,,489
23,08c3f406-8f76-11e1-848f-cfd5bf3ef515,,85938835.0,,,,4893784.0,Q2376888,1729431.0,,,,"Gladstone, Illinois",2410566.0,,14711.0,,,,,534
24,08c470ca-8f76-11e1-848f-cfd5bf3ef515,,85938837.0,,,,4894849.0,Q2395238,1731992.0,,,,"Gulfport, Illinois",2415561.0,,994731.0,,,,,541
