,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
65000,159890,0a5f989c-8f76-11e1-848f-cfd5bf3ef515,,101891345.0,,,,3012228.0,Q1466325,,,,,Joudes,595619.0,,269443.0,,,,
65001,159892,,,101888347.0,,,,3001586.0,Q1155543,,,,,Les Cerqueux,605764.0,,333656.0,,,,
65002,159893,,,101820601.0,,,,3100363.0,Q558579,,,,,"Dobra, Łobez County",24547636.0,,59440.0,,,,
65003,159899,,,101820603.0,,,,765642.0,Q2192423,,,,,"Łyse, Masovian Voivodeship",505935.0,,226824.0,,,,
65004,159901,0a515610-8f76-11e1-848f-cfd5bf3ef515,,101892255.0,,,,2980066.0,Q42782,,,,,Legnano,624066.0,,1231962.0,,,http://en.wikipedia.org/wiki/Legnano,921430.0
65005,159904,,,101820605.0,,,,769835.0,Q2318268,,,,,Gmina Kadzidło,12616724.0,,1256343.0,,,,
65006,159906,0a561b0a-8f76-11e1-848f-cfd5bf3ef515,,101892257.0,,,,2967276.0,Q379001,,,,,Xambes,633004.0,,931000.0,,,,
65007,159907,,,101828685.0,,,,2858326.0,Q522526,,,,,Ochsenhausen,682740.0,,906415.0,,,,
65008,159908,11802f9c-8f76-11e1-848f-cfd5bf3ef515,,101845627.0,,,,2964376.0,Q2563699,,,,,Fahan,20071931.0,,1311149.0,,,,
65009,159910,,,101873249.0,,,,2643646.0,Q1010527,,,,,Longridge,27441.0,,213041.0,,,,
65010,159911,0a6040da-8f76-11e1-848f-cfd5bf3ef515,,101893197.0,,,,2973360.0,Q625243,,,,,Tarnac,20207528.0,,205555.0,,,,
65011,159912,116387fc-8f76-11e1-848f-cfd5bf3ef515,,101843641.0,,,,718897.0,Q740899,,,,,Kisléta,809842.0,,1269846.0,,,,
65012,159913,,,101845631.0,,,,2625252.0,Q685369,,,,,Vík í Mýrdal,980551.0,,394525.0,,,,
65013,159914,0a5fb200-8f76-11e1-848f-cfd5bf3ef515,,101887517.0,,,,2980850.0,Q42393,,,,,Cormano,623753.0,,340217.0,,,http://en.wikipedia.org/wiki/Cormano,6703350.0
