,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
95000,212184,08c93e16-8f76-11e1-848f-cfd5bf3ef515,,85971711.0,,,,4401487.0,Q373537,2953786.0,,,,"Oak Ridge, Missouri",28339244.0,,206656.0,,,,
95001,212185,,,101934789.0,,,,7289870.0,Q1964621,,,,,"Marcus Beach, Queensland",22721597.0,,31012.0,,,,
95002,212188,,,101934795.0,,,,8348890.0,Q6773221,,,,,"Marsden, Queensland",,,,,,,
95003,212189,038a3252-8f76-11e1-848f-cfd5bf3ef515,,101941855.0,,,,6317835.0,Q1647045,,,,,Pacaraima,56123241.0,,1029030.0,,,,
95004,212190,0348ecfc-8f76-11e1-848f-cfd5bf3ef515,,101934803.0,,,,8348883.0,Q6801003,,,,,"McDowall, Queensland",7225479.0,,,,,,
95005,212191,,,85969975.0,,,,4444901.0,Q2037778,2864800.0,,,,"Sallis, Mississippi",2487524.0,,1158267.0,,,,
95006,212192,032fcbbe-8f76-11e1-848f-cfd5bf3ef515,,101935741.0,,,,6941403.0,Q489981,,,,,"Andamooka, South Australia",1099906.0,,875918.0,,,,
95007,212193,,,101934807.0,,,,8348893.0,Q6803323,,,,,"Meadowbrook, Queensland",,,,,,,
95008,212195,0386818e-8f76-11e1-848f-cfd5bf3ef515,,101953329.0,,,,3446392.0,Q2077872,,,,,"Tocantins, Minas Gerais",453800.0,,147875.0,,,,
95009,212197,,,101935761.0,,,,8349337.0,Q4821752,,,,,"Auldana, South Australia",22721645.0,,112939.0,,,,
95010,212199,032fd226-8f76-11e1-848f-cfd5bf3ef515,,101935763.0,,,,2077347.0,Q2086426,,,,,"Balaklava, South Australia",1100051.0,,138229.0,,,,
95011,212201,032fbe62-8f76-11e1-848f-cfd5bf3ef515,,101935765.0,,,,2077296.0,Q2675436,,,,,Balhannah,1094205.0,,,,,,
95012,212203,,,101935767.0,,,,8347849.0,Q4856537,,,,,"Banksia Park, South Australia",22721721.0,,205791.0,,,,
95013,212206,08c2e2e6-8f76-11e1-848f-cfd5bf3ef515,,85970463.0,,,,4385660.0,Q956314,2922312.0,,,,"Emma, Missouri",2399440.0,,1152465.0,,,,
95014,212207,038696e2-8f76-11e1-848f-cfd5bf3ef515,,101941571.0,,,,3662574.0,Q171612,,,,,"Rio Branco, Acre",455904.0,,353367.0,,,,
95015,212210,08c2dae4-8f76-11e1-848f-cfd5bf3ef515,,85970467.0,,,,4385603.0,Q953283,2922114.0,,,,"Elsberry, Missouri",2399154.0,,848718.0,,,,
95016,212211,,,101935783.0,,,,8349404.0,Q4899382,,,,,"Beverley, South Australia",,,,,,,
95017,212212,,,101935779.0,,,,2176071.0,Q827089,,,,,"Berri, South Australia",,,1034244.0,,,,
95018,212213,,,85826347.0,,,,5194366.0,Q1182276,,,,,"Houserville, Pennsylvania",2424740.0,,157839.0,,,,
95019,212214,,,85970685.0,,,,4374751.0,Q2178535,2901018.0,,,,"Amazonia, Missouri",,,1048675.0,,,,
95020,212215,08b9d3fe-8f76-11e1-848f-cfd5bf3ef515,,85970243.0,,,,4436543.0,Q6908363,2848720.0,,,,"Mooreville, Mississippi",2366885.0,,1077331.0,,,,
95021,212216,08b87f04-8f76-11e1-848f-cfd5bf3ef515,,85970247.0,,,,4429973.0,Q3471905,2832820.0,,,,"Holcomb, Mississippi",2422908.0,,1048925.0,,,,
95022,212217,087aeca2-8f76-11e1-848f-cfd5bf3ef515,,85970245.0,,,,4425561.0,Q3613115,2821940.0,,,,"Elliott, Mississippi",2398703.0,,261671.0,,,,
95023,212218,,,101934643.0,,,,8349198.0,Q14935458,,,,,"Kearneys Spring, Queensland",,,,,,,
95024,212219,08c1886a-8f76-11e1-848f-cfd5bf3ef515,,85970483.0,,,,4382384.0,Q963909,2916408.0,,,,"Corder, Missouri",2384962.0,,234736.0,,,,
95025,212220,,,101936993.0,,,,8348599.0,Q5050647,,,,,"Castletown, Western Australia",,,,,,,
95026,212221,,,85827381.0,,,,5122584.0,Q3460393,,,,,"Jefferson Heights, New York",2428886.0,,1174105.0,,,,
95027,212222,08cbda18-8f76-11e1-848f-cfd5bf3ef515,,85972143.0,,,,4408000.0,Q966486,2966440.0,,,,"Sedalia, Missouri",2490493.0,,353788.0,,,,
95028,212226,03315e3e-8f76-11e1-848f-cfd5bf3ef515,,101936999.0,,,,2074700.0,Q5055079,,,,,"Caversham, Western Australia",1094993.0,,918368.0,,,,
95029,212229,08ad95e4-8f76-11e1-848f-cfd5bf3ef515,,85970195.0,,,,4450964.0,Q3612356,2879620.0,,,,"White Oak, Mississippi",2519384.0,,15121.0,,,,
95030,212234,08c15070-8f76-11e1-848f-cfd5bf3ef515,,85969695.0,,,,4422289.0,Q892656,2814900.0,,,,"Coldwater, Mississippi",2382806.0,,153677.0,,,,
95031,212235,,,101933795.0,,,,2177970.0,Q4741354,,,,,"Amberley, Queensland",,,,,,,
95032,212236,0348ea04-8f76-11e1-848f-cfd5bf3ef515,,101934601.0,,,,8347909.0,Q6127839,,,,,"Jamboree Heights, Queensland",7225462.0,,1236734.0,,,,
