,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
25000,66355,08ccdb02-8f76-11e1-848f-cfd5bf3ef515,,101729973.0,,,,5812604.0,Q1044814,5368750.0,,,,"Sunnyside, Washington",2502246.0,,1240340.0,,,,
25001,66356,,,101758507.0,,,,2780113.0,Q252161,,,,,Elsbethen,12674739.0,,1122848.0,,,,
25002,66360,08cbdd1a-8f76-11e1-848f-cfd5bf3ef515,,101729975.0,,,,5809928.0,Q947107,5363280.0,,,,"Selah, Washington",2490624.0,,465888.0,,,,
25003,66361,08c88f48-8f76-11e1-848f-cfd5bf3ef515,,101729977.0,,,,5804430.0,Q658219,5347805.0,,,,"Naches, Washington",2456819.0,,246482.0,,,,
25004,66363,0a5308ac-8f76-11e1-848f-cfd5bf3ef515,,101754935.0,,,,2981515.0,Q128043,,,,,Saint-Avé,623142.0,,210482.0,,,,
25005,66364,,,101758515.0,,,,2764354.0,Q662757,,,,,Steyregg,546885.0,,236881.0,,,,
25006,66365,03bc980a-8f76-11e1-848f-cfd5bf3ef515,,101736665.0,,,,6325493.0,Q1103923,,,,,"Kamouraska, Quebec",23394386.0,,1112323.0,,,,
25007,66366,0a65b57e-8f76-11e1-848f-cfd5bf3ef515,,101754937.0,,,,2986732.0,Q128369,,,,,Ploemeur,616941.0,,902897.0,,,,
25008,66368,,,101758519.0,,,,2798307.0,Q2356647,,,,,,969624.0,,1286176.0,,,,
25009,66370,0a519bb6-8f76-11e1-848f-cfd5bf3ef515,,101754939.0,,,,3007794.0,Q71535,,,,,Lanester,601200.0,,144327.0,,,,
25010,66371,08cadc6c-8f76-11e1-848f-cfd5bf3ef515,,101729981.0,,,,5808201.0,Q1006641,5357850.0,,,,"Republic, Washington",2480269.0,,1053220.0,,,,
25011,66372,036a6f44-8f76-11e1-848f-cfd5bf3ef515,,101758521.0,,,,2800438.0,Q503363,,,,,Chaudfontaine,968283.0,,141516.0,,,,
25012,66374,,,101758525.0,,,,2798668.0,Q842970,,,,,Erps-Kwerps,969426.0,,182693.0,,,,
