,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
5000,15777,,,102007519.0,,,,536200.0,Q519788,,,,,Leningradskaya (rural locality),,,847394.0,,,,
5001,15778,08c95fea-8f76-11e1-848f-cfd5bf3ef515,N74307593063785376751,101714461.0,Oklahoma,,,4544349.0,Q34863,4055000.0,en.oklahoma,,,Oklahoma City,2464592.0,,1148758.0,,,,
5002,15781,,,101714465.0,,,,4552903.0,Q3287635,4073150.0,,,,"Texola, Oklahoma",2505042.0,,906210.0,,,,
5003,15785,,,102007529.0,,,,540267.0,Q3277082,,,,,"Krylovskaya, Krylovsky District, Krasnodar Krai",,,369503.0,,,,
5004,15788,,,102026571.0,,,,6891014.0,Q4796267,,,,,Arroyo de en Medio,,,,,,http://en.wikipedia.org/wiki/Arroyo_de_en_Medio,9254364.0
5005,15795,,,102026573.0,,,,6894197.0,Q50206,,,,,Geochang County,,,,,,,
5006,15798,089a980e-8f76-11e1-848f-cfd5bf3ef515,,101720383.0,,,,4560511.0,Q6082339,4261968.0,,,,"Pomeroy, Pennsylvania",2474851.0,,200277.0,,,,
5007,15800,08bea726-8f76-11e1-848f-cfd5bf3ef515,,101712367.0,,,,5145894.0,Q1816973,3902232.0,,,,"Apple Creek, Ohio",2355259.0,,924585.0,,,,
5008,15803,08c0379e-8f76-11e1-848f-cfd5bf3ef515,,101712369.0,,,,5148709.0,Q2652849,3910254.0,,,,"Burbank, Ohio",2371857.0,,11326.0,,,,
5009,15805,,,102016819.0,,,,3868210.0,Q1643896,,,,,Vilcún,350155.0,,150568.0,,,,
5010,15807,08c175b4-8f76-11e1-848f-cfd5bf3ef515,,101712371.0,,,,5150971.0,Q2672962,3918308.0,,,,"Congress, Ohio",2384158.0,,1010220.0,,,,
5011,15809,08c1dee6-8f76-11e1-848f-cfd5bf3ef515,,101712373.0,,,,5151660.0,Q2666988,3919974.0,,,,"Dalton, Ohio",2389063.0,,1095547.0,,,,
5012,15813,,,102016823.0,,,,3868308.0,Q201007,,,,,"Vicuña, Chile",349786.0,,274532.0,,,,
5013,15815,,,101720387.0,,,,4562191.0,Q5408029,4284248.0,,,,"Westwood, Chester County, Pennsylvania",2518643.0,,67019.0,,,,
