,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
45000,122018,12b75692-8f76-11e1-848f-cfd5bf3ef515,,101796437.0,,,,3168855.0,Q18441605,,,,,,722103.0,,270951.0,,,,
45001,122024,12b4e858-8f76-11e1-848f-cfd5bf3ef515,,101796449.0,,,,3173370.0,Q100065,,,,,Mirandola,718395.0,,284653.0,,,,
45002,122025,,,85799161.0,,,,6544487.0,Q2000929,,,,,Arganzuela,752863.0,,217240.0,,,,
45003,122026,,,101794841.0,,,,664598.0,Q2721524,,,,,,,,126821.0,,,,
45004,122050,,,101794863.0,,,,667195.0,Q2721311,,,,,,,,126993.0,,,,
45005,122051,,,101794865.0,,,,667168.0,Q2721573,,,,,,,,9.0,,,,
45006,122052,,,101794867.0,,,,670222.0,Q2549893,,,,,,878079.0,,127266.0,,,,
45007,122053,,,101794871.0,,,,682264.0,Q12170133,,,,,,869177.0,,262273.0,,,,
45008,122054,03a28668-8f76-11e1-848f-cfd5bf3ef515,,101794873.0,,,,671902.0,Q2717766,,,,,,876793.0,,127354.0,,,,
45009,122055,,,101794875.0,,,,683869.0,Q12084580,,,,,,868017.0,,1288638.0,,,,
45010,122056,03a69366-8f76-11e1-848f-cfd5bf3ef515,,101794877.0,,,,679822.0,Q2780037,,,,,,15001737.0,,127726.0,,,,
45011,122057,03a09f24-8f76-11e1-848f-cfd5bf3ef515,,101794879.0,,,,676858.0,Q2539448,,,,,,873152.0,,127587.0,,,,
45012,122058,039d6764-8f76-11e1-848f-cfd5bf3ef515,,101794883.0,,,,685477.0,Q2717304,,,,,,866867.0,,128051.0,,,,
45013,122059,03a36ce0-8f76-11e1-848f-cfd5bf3ef515,,101794885.0,,,,669514.0,Q12145741,,,,,,878636.0,,967816.0,,,,
45014,122063,03a39274-8f76-11e1-848f-cfd5bf3ef515,,101794891.0,,,,669126.0,Q2717778,,,,,,878902.0,,1084189.0,,,,
45015,122064,03a57f80-8f76-11e1-848f-cfd5bf3ef515,,101794901.0,,,,664050.0,Q12163575,,,,,,882565.0,,914461.0,,,,
45016,122066,,,85808499.0,,,,4137864.0,Q4999126,,,,,Burleith,2372035.0,,898213.0,,,,
45017,122067,,,85799199.0,,,,3128395.0,Q2620343,,,,,Begoña,754074.0,,905398.0,,,,
45018,122068,03a16602-8f76-11e1-848f-cfd5bf3ef515,,101794917.0,,,,674830.0,Q12117773,,,,,,874627.0,,411316.0,,,,
45019,122069,03a461d6-8f76-11e1-848f-cfd5bf3ef515,,101794921.0,,,,667020.0,Q2539190,,,,,,880408.0,,1279490.0,,,,
45020,122070,,,101794929.0,,,,678555.0,Q3786792,,,,,,871912.0,,1083597.0,,,,
45021,122073,,,101794913.0,,,,683871.0,Q12084781,,,,,,868006.0,,1127662.0,,,,
45022,122100,,,85799393.0,,,,3121245.0,Q852697,,,,,Gràcia,761739.0,,1168382.0,,,,
45023,122102,08cb21cc-8f76-11e1-848f-cfd5bf3ef515,,85913371.0,,,,4086637.0,Q68041,165472.0,,,,"Rockford, Alabama",2483368.0,,151619.0,,,,
45024,122104,08b8d6d4-8f76-11e1-848f-cfd5bf3ef515,,85913375.0,,,,4070603.0,Q66856,139472.0,,,,"Kellyton, Alabama",2431287.0,,485768.0,,,,
45025,122108,08c8deda-8f76-11e1-848f-cfd5bf3ef515,,85913391.0,,,,4080144.0,Q66780,153784.0,,,,"Newbern, Alabama",2459312.0,,245354.0,,,,
45026,122111,08cc9c50-8f76-11e1-848f-cfd5bf3ef515,,85913387.0,,,,4091755.0,Q67349,172888.0,,,,"Steele, Alabama",2499433.0,,213451.0,,,,
45027,122112,12b124f2-8f76-11e1-848f-cfd5bf3ef515,,101796455.0,,,,3180916.0,Q100040,,,,,Camposanto,711950.0,,1346750.0,,,,
45028,122113,12b05f18-8f76-11e1-848f-cfd5bf3ef515,,101796459.0,,,,3182286.0,Q100036,,,,,Bastiglia,710784.0,,1043829.0,,,,
45029,122116,12b6f85a-8f76-11e1-848f-cfd5bf3ef515,,101796463.0,,,,3169565.0,Q100089,,,,,Ravarino,721532.0,,1043517.0,,,,
45030,122119,,,101796475.0,,,,3164147.0,Q18447569,,,,,,,,1.0,,,,
45031,122123,,,101796481.0,,,,3175720.0,Q111202,,,,,Gualtieri,12677381.0,,1108207.0,,,,
45032,122126,,,101796487.0,,,,3181056.0,Q111122,,,,,Campagnola Emilia,711828.0,,1147875.0,,,,
45033,122132,039f6da2-8f76-11e1-848f-cfd5bf3ef515,,101794889.0,,,,680012.0,Q12115609,,,,,,870827.0,,916309.0,,,,
45034,122176,08c9f0d6-8f76-11e1-848f-cfd5bf3ef515,,85913409.0,,,,4082589.0,Q79584,158896.0,,,,"Pell City, Alabama",2470039.0,,240332.0,,,,
45035,122177,039e34f0-8f76-11e1-848f-cfd5bf3ef515,,101794933.0,,,,683328.0,Q2717380,,,,,,868402.0,,1278046.0,,,,
45036,122178,039ef372-8f76-11e1-848f-cfd5bf3ef515,,101794935.0,,,,681338.0,Q2465969,,,,,,869865.0,,1083532.0,,,,
45037,122179,,,101794937.0,,,,673093.0,Q2291888,,,,,,,,1027685.0,,,,
45038,122180,,,101794943.0,,,,678529.0,Q586861,,,,,,871931.0,,249997.0,,,,
45039,122182,039f87ce-8f76-11e1-848f-cfd5bf3ef515,,101794951.0,,,,679772.0,Q12100120,,,,,,871003.0,,410333.0,,,,
45040,122183,,,101794881.0,,,,670434.0,Q12140956,,,,,,877905.0,,250065.0,,,,
45041,122184,039ed48c-8f76-11e1-848f-cfd5bf3ef515,,101794955.0,,,,681650.0,Q12170627,,,,,,869634.0,,1278210.0,,,,
45042,122185,03a13be6-8f76-11e1-848f-cfd5bf3ef515,,101794957.0,,,,675267.0,Q12104926,,,,,,874308.0,,127513.0,,,,
45043,122186,,,101794949.0,,,,671681.0,Q16898405,,,,,,,,127341.0,,,,
45044,122187,03a60054-8f76-11e1-848f-cfd5bf3ef515,,101794963.0,,,,662805.0,Q16898412,,,,,,883608.0,,632208.0,,,,
45045,122188,,,101794965.0,,,,662807.0,Q12089406,,,,,,,,1027281.0,,,,
45046,122189,,,101794967.0,,,,671719.0,Q12136283,,,,,,876928.0,,1279047.0,,,,
45047,122190,03a3b45c-8f76-11e1-848f-cfd5bf3ef515,,101794971.0,,,,668751.0,Q2465565,,,,,,879163.0,,1219728.0,,,,
45048,122191,039fa3c6-8f76-11e1-848f-cfd5bf3ef515,,101794969.0,,,,679450.0,Q1987188,,,,,,871263.0,,410415.0,,,,
45049,122192,,,101794973.0,,,,665653.0,Q278492,,,,,,881395.0,,180986.0,,,,
45050,122193,03a0dc82-8f76-11e1-848f-cfd5bf3ef515,,101794975.0,,,,676186.0,Q2465415,,,,,,873654.0,,58037.0,,,,
45051,122194,,,101794989.0,,,,681026.0,Q12111893,,,,,,870104.0,,410088.0,,,,
45052,122195,,,101794981.0,,,,684660.0,Q12087028,,,,,,867435.0,,262239.0,,,,
45053,122196,,,101794997.0,,,,680378.0,Q12114611,,,,,,870572.0,,1278310.0,,,,
45054,122197,,,101796005.0,,,,675394.0,Q2721090,,,,,,,,127521.0,,,,
45055,122198,039e7406-8f76-11e1-848f-cfd5bf3ef515,,101795077.0,,,,682619.0,Q2448868,,,,,,868920.0,,127871.0,,,,
45056,122205,,,101794953.0,,,,685720.0,Q283479,,,,,,,,1028284.0,,,,
45057,122212,039f20e0-8f76-11e1-848f-cfd5bf3ef515,,101794939.0,,,,680841.0,Q2353798,,,,,,870240.0,,630121.0,,,,
45058,122219,,,101796511.0,,,,3165937.0,Q1976012,,,,,,29334311.0,,1026596.0,,,,
45059,122223,08cc85e4-8f76-11e1-848f-cfd5bf3ef515,,85913395.0,,,,4091542.0,Q80023,172600.0,,,,"Springville, Alabama",2498523.0,,353432.0,,,,
45060,122224,12b7c3de-8f76-11e1-848f-cfd5bf3ef515,,101796521.0,,,,3168007.0,Q111278,,,,,San Martino in Rio,722861.0,,217124.0,,,,
45061,122230,,,101796531.0,,,,3182060.0,Q111107,,,,,Bibbiano,710974.0,,1189463.0,,,,
45062,122231,,,101796533.0,,,,3169687.0,Q111226,,,,,Quattro Castella,12677545.0,,956877.0,,,,
45063,122232,12b28bf8-8f76-11e1-848f-cfd5bf3ef515,,101796537.0,,,,3178245.0,Q95097,,,,,Comacchio,714489.0,,1244215.0,,,,
45064,122233,12b7a8fe-8f76-11e1-848f-cfd5bf3ef515,,101796539.0,,,,3168216.0,Q16268731,,,,,,29340982.0,,905242.0,,,,
45065,122234,,,101796541.0,,,,3175248.0,Q95107,,,,,Lagosanto,716968.0,,94858.0,,,,
45066,122236,12a6c14c-8f76-11e1-848f-cfd5bf3ef515,,101796547.0,,,,3181694.0,Q3642867,,,,,,20112603.0,,1111025.0,,,,
45067,122248,,,85799719.0,,,,6295513.0,Q445711,,,,,Altstetten (Zürich),781610.0,,480593.0,,,,
45068,122249,,,85799725.0,,,,2661666.0,Q677133,,,,,Aussersihl,781693.0,,491431.0,,,,
45069,122251,,,85806101.0,,,,4316965.0,Q4911779,,,,,"Billeaud, Louisiana",2364244.0,,994536.0,,,,
45070,122255,03a568ba-8f76-11e1-848f-cfd5bf3ef515,,101795081.0,,,,664314.0,Q2716801,,,,,,882380.0,,275187.0,,,,
45071,122257,039eb38a-8f76-11e1-848f-cfd5bf3ef515,,101795083.0,,,,682014.0,Q2453883,,,,,,869365.0,,1028096.0,,,,
45072,122258,,,101795087.0,,,,663461.0,Q12087597,,,,,,883083.0,,413517.0,,,,
45073,122267,03a386f8-8f76-11e1-848f-cfd5bf3ef515,,101795089.0,,,,669244.0,Q12146615,,,,,,878821.0,,766515.0,,,,
45074,122269,,,101795093.0,,,,675550.0,Q537298,,,,,,,,127526.0,,,,
45075,122271,,,101795097.0,,,,667256.0,Q1070200,,,,,,880248.0,,275216.0,,,,
45076,122272,03a222ea-8f76-11e1-848f-cfd5bf3ef515,,101795099.0,,,,672909.0,Q675152,,,,,,876065.0,,3.0,,,,
45077,122273,03a22286-8f76-11e1-848f-cfd5bf3ef515,,101795101.0,,,,672912.0,Q16898176,,,,,,876063.0,,266793.0,,,,
45078,122274,03a2ab84-8f76-11e1-848f-cfd5bf3ef515,,101795105.0,,,,671551.0,Q1188719,,,,,,877046.0,,43202.0,,,,
45079,122275,,,101794961.0,,,,676414.0,Q12094474,,,,,,,,1.0,,,,
45080,122276,03a33dc4-8f76-11e1-848f-cfd5bf3ef515,,101795107.0,,,,669980.0,Q673020,,,,,,878272.0,,1027529.0,,,,
45081,122277,03a2d56e-8f76-11e1-848f-cfd5bf3ef515,,101795111.0,,,,671086.0,Q1069554,,,,,,877391.0,,1350781.0,,,,
45082,122278,,,101795113.0,,,,686568.0,Q579707,,,,,,,,128144.0,,,,
45083,122280,03a258dc-8f76-11e1-848f-cfd5bf3ef515,,101795115.0,,,,672343.0,Q16898217,,,,,,876462.0,,127387.0,,,,
45084,122281,039f0d44-8f76-11e1-848f-cfd5bf3ef515,,101795117.0,,,,681037.0,Q868420,,,,,,870097.0,,1028065.0,,,,
45085,122282,039eb15a-8f76-11e1-848f-cfd5bf3ef515,,101795119.0,,,,682038.0,Q860821,,,,,,869348.0,,1028099.0,,,,
45086,122288,,,101796019.0,,,,663532.0,Q12087563,,,,,,883016.0,,941293.0,,,,
45087,122290,,,101796035.0,,,,670848.0,Q12137236,,,,,,877576.0,,250064.0,,,,
45088,122291,,,101796549.0,,,,3170243.0,Q18439577,,,,,,720944.0,,384496.0,,,,
45089,122292,,,101796045.0,,,,666719.0,Q2539922,,,,,,,,1027421.0,,,,
45090,122293,12b4b1f8-8f76-11e1-848f-cfd5bf3ef515,,101796553.0,,,,3173763.0,Q95114,,,,,Massa Fiscaglia,718054.0,,146452.0,,,,
45091,122294,,,101796049.0,,,,666305.0,Q2606419,,,,,,,,275206.0,,,,
45092,122295,12b9529e-8f76-11e1-848f-cfd5bf3ef515,,101796557.0,,,,3165222.0,Q95142,,,,,Tresigallo,725274.0,,1349984.0,,,,
45093,122299,12b720fa-8f76-11e1-848f-cfd5bf3ef515,,101796565.0,,,,3169220.0,Q95138,,,,,"Ro, Emilia-Romagna",721791.0,,1349285.0,,,,
45094,122309,,67192896972767477761,85632571.0,Belize,,,3582678.0,Q242,,en.belize,belize,,Belize,23424760.0,n79126944,583513.0,,,,
45095,122310,,18164362816332181141,85632475.0,Bangladesh,,,1210997.0,Q902,,en.bangladesh,,,Bangladesh,23424759.0,n81063207,1314250.0,,,,
45096,122316,,,101796025.0,,,,665282.0,Q12160376,,,,,,881664.0,,111981.0,,,,
45097,122323,,,101795123.0,,,,675615.0,Q1091607,,,,,,,,127530.0,,,,
45098,122325,12b214ac-8f76-11e1-848f-cfd5bf3ef515,,101795149.0,,,,3179071.0,Q3665121,,,,,,713798.0,,270515.0,,,,
45099,122330,12b8b9ec-8f76-11e1-848f-cfd5bf3ef515,,101795161.0,,,,3166427.0,Q42788,,,,,Solferino,724301.0,,179351.0,,,,
45100,122334,12b21038-8f76-11e1-848f-cfd5bf3ef515,,101795171.0,,,,3179098.0,Q42342,,,,,Ceresara,713773.0,,935381.0,,,,
45101,122335,03a3ec9c-8f76-11e1-848f-cfd5bf3ef515,,101796053.0,,,,668214.0,Q5071275,,,,,,879546.0,,967841.0,,,,
45102,122336,,,101796055.0,,,,677530.0,Q12100726,,,,,,872673.0,,410771.0,,,,
45103,122337,,,101796061.0,,,,675401.0,Q12074138,,,,,,874204.0,,411206.0,,,,
45104,122338,03a62520-8f76-11e1-848f-cfd5bf3ef515,,101796065.0,,,,662441.0,Q2357474,,,,,,883861.0,,8.0,,,,
45105,122339,03a3643e-8f76-11e1-848f-cfd5bf3ef515,,101796071.0,,,,669590.0,Q1659448,,,,,,878578.0,,180786.0,,,,
45106,122341,,,101796099.0,,,,664122.0,Q4302748,,,,,,882510.0,,413341.0,,,,
45107,122342,,,101796101.0,,,,677096.0,Q2719180,,,,,,872985.0,,127598.0,,,,
45108,122343,03a4abb4-8f76-11e1-848f-cfd5bf3ef515,,101796103.0,,,,666253.0,Q2301008,,,,,,880965.0,,126928.0,,,,
45109,122344,08c9d416-8f76-11e1-848f-cfd5bf3ef515,,85913447.0,,,,4082250.0,Q65919,158272.0,,,,"Parrish, Alabama",2468881.0,,1047814.0,,,,
45110,122348,,,101796123.0,,,,683842.0,Q2718995,,,,,,,,6.0,,,,
45111,122349,03a4ccca-8f76-11e1-848f-cfd5bf3ef515,,101796131.0,,,,665909.0,Q2719870,,,,,,881211.0,,126903.0,,,,
45112,122350,,,85632481.0,,,,1899402.0,Q26988,,,cook-islands,,Cook Islands,23424795.0,,890611.0,,,,
45113,122351,12b66e30-8f76-11e1-848f-cfd5bf3ef515,,101795173.0,,,,3170606.0,Q42333,,,,,Piubega,720653.0,,146276.0,,,,
45114,122352,03a3c7b2-8f76-11e1-848f-cfd5bf3ef515,,101796135.0,,,,668569.0,Q2549776,,,,,,879295.0,,127138.0,,,,
45115,122354,03a6151c-8f76-11e1-848f-cfd5bf3ef515,,101796139.0,,,,662605.0,Q12089908,,,,,,883751.0,,1279852.0,,,,
45116,122356,,,101796145.0,,,,681028.0,Q12111904,,,,,,870102.0,,410087.0,,,,
45117,122357,12b80e48-8f76-11e1-848f-cfd5bf3ef515,,101795207.0,,,,3167409.0,Q18490879,,,,,,723380.0,,1249141.0,,,,
45118,122360,12b3fd4e-8f76-11e1-848f-cfd5bf3ef515,,101795213.0,,,,3175265.0,Q18503320,,,,,,716840.0,,1083113.0,,,,
45119,122361,03a39c60-8f76-11e1-848f-cfd5bf3ef515,,101796143.0,,,,669026.0,Q2719501,,,,,,878975.0,,967828.0,,,,
45120,122362,,,101796151.0,,,,666075.0,Q597056,,,,,,,,1027382.0,,,,
45121,122363,12b4d2fa-8f76-11e1-848f-cfd5bf3ef515,,101795219.0,,,,3173528.0,Q34457,,,,,Mestrino,718270.0,,1330815.0,,,,
45122,122366,12c11038-8f76-11e1-848f-cfd5bf3ef515,,101795225.0,,,,6639636.0,Q18498395,,,,,,20132846.0,,905501.0,,,,
