,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
80000,187041,08cae810-8f76-11e1-848f-cfd5bf3ef515,,85943023.0,,,,4872914.0,Q1926011,1966720.0,,,,"Richland, Iowa",2480812.0,,351327.0,,,,
80001,187042,083c8ffc-8f76-11e1-848f-cfd5bf3ef515,,101903909.0,,,,3117798.0,Q1641002,,,,,Lumpiaque,766223.0,,277735.0,,,,
80002,187045,083d8e3e-8f76-11e1-848f-cfd5bf3ef515,,101903917.0,,,,3116498.0,Q1639335,,,,,Monegrillo,767444.0,,227334.0,,,,
80003,187046,083df14e-8f76-11e1-848f-cfd5bf3ef515,,101903919.0,,,,3115982.0,Q1640188,,,,,Moyuela,767933.0,,207267.0,,,,
80004,187047,083e68c2-8f76-11e1-848f-cfd5bf3ef515,,101903921.0,,,,3115346.0,Q1635927,,,,,Novallas,768512.0,,1259551.0,,,,
80005,187052,,,101917599.0,,,,6245055.0,Q1020244,,,,,Te Puke,,,,,,,
80006,187053,08c2dd82-8f76-11e1-848f-cfd5bf3ef515,,85942005.0,,,,4920041.0,Q2229531,1821070.0,,,,"Elwood, Indiana",2399241.0,,219274.0,,,,
80007,187055,08c5da46-8f76-11e1-848f-cfd5bf3ef515,,85942007.0,,,,4922249.0,Q2902439,1839366.0,,,,"Kempton, Indiana",2431379.0,,198387.0,,,,
80008,187057,,,101873621.0,,,,2640253.0,Q1012337,,,,,Pitmedden,32097.0,,140697.0,,,,
80009,187058,,,101872545.0,,,,2635829.0,Q1021170,,,,,Tillicoultry,37599.0,,467034.0,,,,
80010,187059,,,101920781.0,,,,284999.0,Q4703350,,,,,Al-Yamun,,,124006.0,,,,
80011,187060,0263f03e-8f76-11e1-848f-cfd5bf3ef515,,101920783.0,,,,283506.0,Q374748,,,,,Jenin,1937299.0,,,,,,
80012,187061,,,101873623.0,,,,2646384.0,Q1016931,,,,,Huntly,24179.0,,408101.0,,,,
80013,187062,,,101872547.0,,,,2657397.0,Q448127,,,,,"Alva, Clackmannanshire",10729.0,,141021.0,,,,
80014,187063,,,101920785.0,,,,284888.0,Q4795841,,,,,Arranah,,,79958.0,,,,
80015,187064,,,101920787.0,,,,284999.0,Q4703350,,,,,Al-Yamun,,,,,,,
80016,187065,,,101915423.0,,,,6233790.0,Q7107598,,,,,"Ostend, New Zealand",,,,,,,
80017,187068,,,101915425.0,,,,2179313.0,Q3567602,,,,,Whangaparaoa Peninsula,,,,,,,
80018,187069,0263f03e-8f76-11e1-848f-cfd5bf3ef515,,101920791.0,,,,283506.0,Q374748,,,,,Jenin,1937299.0,,,,,,
80019,187070,,,101873625.0,,,,2656565.0,Q805175,,,,,Ballater,11678.0,,906305.0,,,,
80020,187071,0aa5cdbc-8f76-11e1-848f-cfd5bf3ef515,,101872549.0,,,,2641692.0,Q3875618,,,,,"Newburgh, Fife",30055.0,,280117.0,,,,
80021,187075,01a49ca2-8f76-11e1-848f-cfd5bf3ef515,,101863675.0,,,,617680.0,Q1982509,,,,,Cîrnățenii Noi,480324.0,,4.0,,,,
80022,187076,,,101873627.0,,,,2640064.0,Q1012006,,,,,Cruden Bay,32361.0,,896891.0,,,,
80023,187077,020df710-8f76-11e1-848f-cfd5bf3ef515,,101915435.0,,,,2179103.0,Q1375183,,,,,Whitianga,2351416.0,,,,,,
80024,187078,07160496-8f76-11e1-848f-cfd5bf3ef515,,101905819.0,,,,2869752.0,Q81616,,,,,Mönsheim,12624040.0,,,,,,
80025,187079,0aa61f92-8f76-11e1-848f-cfd5bf3ef515,,101872551.0,,,,2651698.0,Q1012047,,,,,Cupar,17665.0,,453600.0,,,,
80026,187080,,,101905823.0,,,,2929840.0,Q502717,,,,,Eppenschlag,,,579220.0,,,,
80027,187081,073cc5ae-8f76-11e1-848f-cfd5bf3ef515,,101905825.0,,,,2932919.0,Q503550,,,,,Ehingen am Ries,646776.0,,349599.0,,,,
80028,187082,020cf34c-8f76-11e1-848f-cfd5bf3ef515,,101915437.0,,,,2186656.0,Q6897430,,,,,Momona,2349575.0,,1077785.0,,,,
80029,187084,,,101873629.0,,,,2641691.0,Q15059187,,,,,"Newburgh, Aberdeenshire",30057.0,,140724.0,,,,
80030,187085,020ddc12-8f76-11e1-848f-cfd5bf3ef515,,101915439.0,,,,6204696.0,Q613602,,,,,"Queenstown, New Zealand",2350303.0,,274739.0,,,,
80031,187086,,,101905829.0,,,,2855967.0,Q502887,,,,,Otting,,,577447.0,,,,
80032,187087,020df580-8f76-11e1-848f-cfd5bf3ef515,,101915441.0,,,,6207775.0,Q973355,,,,,"Cromwell, New Zealand",2348397.0,,,,,,
80033,187088,,,101849627.0,,,,257827.0,Q2340015,,,,,Mantamados,966206.0,,786543.0,,,,
80034,187090,,,101915443.0,,,,6215045.0,Q4782,,,,,Oamaru,,,,,,,
80035,187092,020ade9a-8f76-11e1-848f-cfd5bf3ef515,,101915445.0,,,,2188164.0,Q1015681,,,,,Lower Hutt,2349239.0,,,,,,
80036,187093,,,101873631.0,,,,2639144.0,Q1017153,,,,,Rosehearty,33545.0,,228368.0,,,,
80037,187094,,,101905835.0,,,,2901986.0,Q503609,,,,,Hohenaltheim,,,578606.0,,,,
80038,187095,0aa5d618-8f76-11e1-848f-cfd5bf3ef515,,101872553.0,,,,2638864.0,Q216273,,,,,University of St Andrews,35567.0,,661594.0,,,,
80039,187096,08c126e0-8f76-11e1-848f-cfd5bf3ef515,,85943433.0,,,,4851969.0,Q1933687,1914115.0,,,,"Cleghorn, Iowa",2381346.0,,1152580.0,,,,
80040,187097,,,101905837.0,,,,2956564.0,Q430649,,,,,Amerdingen,,,579970.0,,,,
80041,187098,,,101852697.0,,,,2633874.0,Q1018668,,,,,"Wilton, Wiltshire",,,373244.0,,,,
80042,187099,08bee830-8f76-11e1-848f-cfd5bf3ef515,,85943435.0,,,,4847460.0,Q1947771,1903745.0,,,,"Aurelia, Iowa",2357439.0,,155590.0,,,,
80043,187100,,,101905841.0,,,,2928764.0,Q174307,,,,,Essing,15002614.0,,22961.0,,,,
80044,187101,,,101873633.0,,,,2646630.0,Q1009714,,,,,Hopeman,23859.0,,488054.0,,,,
80045,187102,08c252cc-8f76-11e1-848f-cfd5bf3ef515,,85943437.0,,,,4854329.0,Q1933602,1922305.0,,,,"Dows, Iowa",2393491.0,,238338.0,,,,
