wof:id,status
420516973,NO
420516975,NO
420516993,NO
420517005,NO
420517015,NO
420517039,NO
420517045,NO
420517051,NO
420517057,NO
420517063,NO
420517069,NO
420517081,NO
420517099,NO
420517109,NO
420517115,NO
420517117,NO
420517119,NO
420517121,NO
420517127,NO
420517129,NO
420517147,NO
420517163,NO
420517169,NO
420517171,NO
420517235,NO
420517245,NO
420517267,NO
420517277,NO
420517279,NO
420517295,NO
420517321,NO
420517333,NO
420517345,NO
420517347,NO
420517363,NO
420517399,NO
420517401,NO
420517403,NO
420517411,NO
420517419,NO
420517451,NO
420517477,NO
420517479,NO
420517483,NO
420517489,NO
420517493,NO
420517497,NO
420517501,NO
420517507,NO
420517511,NO
420517517,NO
420517527,NO
420517531,NO
420517543,NO
420517547,NO
420517553,NO
420517563,NO
420517565,NO
420517567,NO
420517573,NO
420517577,NO
420517597,NO
420517607,NO
420517615,NO
420517635,NO
420517653,NO
420517675,NO
420517679,NO
420517681,NO
420517695,NO
420517713,NO
420517721,NO
420517727,NO
420517733,NO
420517739,NO
420517749,NO
420517751,NO
420517757,NO
420517771,NO
420517787,NO
420517815,NO
420517843,NO
420517849,NO
420517883,NO
420517885,NO
420517887,NO
420517893,NO
420517897,NO
420517905,NO
420517921,NO
420517939,NO
420517943,NO
420517963,NO
420517997,NO
420517999,NO
420518031,NO
420518033,NO
420518045,NO
420518059,NO
420518075,NO
420518091,NO
420518109,NO
420518119,NO
420518153,NO
420518177,NO
420518179,NO
420518195,NO
420518199,NO
420518203,NO
420518213,NO
420518217,NO
420518245,NO
420518265,NO
420518285,NO
420518293,NO
420518311,NO
420518315,NO
420518321,NO
420518351,NO
420518381,NO
420518395,NO
420518411,NO
420518431,NO
420518455,NO
420518459,NO
420518469,NO
420518487,NO
420518489,NO
420518497,NO
420518517,NO
420518535,NO
420518537,NO
420518613,NO
420518639,NO
420518641,NO
420518643,NO
420518677,NO
420518715,NO
420518721,NO
420518735,NO
420518739,NO
420518751,NO
420518755,NO
420518767,NO
420518769,NO
420518775,NO
420518783,NO
420518819,NO
420518825,NO
420518829,NO
420518831,NO
420518883,NO
420518885,NO
420518891,NO
420518897,NO
420518903,NO
420518905,NO
420518911,NO
420518913,NO
420518915,NO
420518919,NO
420518921,NO
420518931,NO
420518947,NO
420518969,NO
420518971,NO
420518987,NO
420519005,NO
420519023,NO
420519027,NO
420519045,NO
420519047,NO
420519049,NO
420519055,NO
420519067,NO
420519073,NO
420519075,NO
420519079,NO
420519083,NO
420519095,NO
420519107,NO
420519111,NO
420519115,NO
420519119,NO
420519125,NO
420519129,NO
420519143,NO
420519161,NO
420519171,NO
420519179,NO
420519189,NO
420519211,NO
420519221,NO
420519225,NO
420519233,NO
420519251,NO
420519255,NO
420519257,NO
420519273,NO
420519289,NO
420519295,NO
420519313,NO
420519317,NO
420519349,NO
420519359,NO
420519371,NO
420519377,NO
420519379,NO
420519395,NO
420519427,NO
420519431,NO
420519437,NO
420519449,NO
420519467,NO
420519497,NO
420519499,NO
420519509,NO
420519531,NO
420519541,NO
420519553,NO
420519557,NO
420519565,NO
420519569,NO
420519585,NO
420519587,NO
420519601,NO
420519621,NO
420519647,NO
420519659,NO
420519673,NO
420519715,NO
420519805,NO
420519815,NO
420519819,NO
420519835,NO
420519841,NO
420519853,NO
420519855,NO
420519869,NO
420519891,NO
420519899,NO
420519949,NO
420519959,NO
420519965,NO
420519985,NO
420519993,NO
420519995,NO
420519999,NO
420520003,NO
420520007,NO
420520015,NO
420520029,NO
420520035,NO
420520037,NO
420520039,NO
420520057,NO
420520081,NO
420520087,NO
420520093,NO
420520103,NO
420520109,NO
420520117,NO
420520125,NO
420520147,NO
420520159,NO
420520171,NO
420520181,NO
420520183,NO
420520191,NO
420520197,NO
420520207,NO
420520215,NO
420520217,NO
420520229,NO
420520245,NO
420520263,NO
420520265,NO
420520283,NO
420520309,NO
420520313,NO
420520315,NO
420520319,NO
420520333,NO
420520335,NO
420520339,NO
420520363,NO
420520373,NO
420520385,NO
420520397,NO
420520403,NO
420520405,NO
420520411,NO
420520429,NO
420520439,NO
420520459,NO
420520461,NO
420520463,NO
420520477,NO
420520479,NO
420520495,NO
420520505,NO
420520525,NO
420520529,NO
420520537,NO
420520543,NO
420520547,NO
420520559,NO
420520561,NO
420520567,NO
420520577,NO
420520595,NO
420520597,NO
420520601,NO
420520619,NO
420520645,NO
420520661,NO
420520665,NO
420520675,NO
420520677,NO
420520683,NO
420520685,NO
420520733,NO
420520747,NO
420520773,NO
420520787,NO
420520789,NO
420520793,NO
420520801,NO
420520825,NO
420520831,NO
420520849,NO
420520859,NO
420520881,NO
420520907,NO
420520927,NO
420520937,NO
420520943,NO
420520963,NO
420520965,NO
420520975,NO
420520983,NO
420521005,NO
420521017,NO
420521021,NO
420521023,NO
420521027,NO
420521041,NO
420521055,NO
420521063,NO
420521065,NO
420521071,NO
420521075,NO
420521083,NO
420521107,NO
420521111,NO
420521127,NO
420521129,NO
420521133,NO
420521135,NO
420521141,NO
420521143,NO
420521145,NO
420521153,NO
420521163,NO
420521171,NO
420521177,NO
420521183,NO
420521191,NO
420521203,NO
420521207,NO
420521225,NO
420521251,NO
420521257,NO
420521259,NO
420521273,NO
420521289,NO
420521305,NO
420521311,NO
420521313,NO
420521321,NO
420521323,NO
420521351,NO
420521353,NO
420521359,NO
420521367,NO
420521387,NO
420521403,NO
420521417,NO
420521419,NO
420521433,NO
420521437,NO
420521439,NO
420521441,NO
420521447,NO
420521455,NO
420521471,NO
420521483,NO
420521491,NO
420521497,NO
420521505,NO
420521509,NO
420521511,NO
420521555,NO
420521567,NO
420521569,NO
420521573,NO
420521583,NO
420521593,NO
420521599,NO
420521609,NO
420521611,NO
420521621,NO
420521627,NO
420521629,NO
420521633,NO
420521677,NO
420521711,NO
420521719,NO
420521729,NO
420521755,NO
420521771,NO
420521775,NO
420521789,NO
420521793,NO
420521797,NO
420521803,NO
420521811,NO
420521813,NO
420521815,NO
420521821,NO
420521835,NO
420521839,NO
420521847,NO
420521849,NO
420521851,NO
420521863,NO
420521881,NO
420521885,NO
420521897,NO
420521899,NO
420521901,NO
420521911,NO
420521921,NO
420521925,NO
420521929,NO
420521935,NO
420521937,NO
420521959,NO
420521969,NO
420521989,NO
420521995,NO
420522009,NO
420522015,NO
420522017,NO
420522023,NO
420522033,NO
420522047,NO
420522059,NO
420522065,NO
420522077,NO
420522081,NO
420522085,NO
420522089,NO
420522091,NO
420522099,NO
420522103,NO
420522107,NO
420522109,NO
420522113,NO
420522117,NO
420522123,NO
420522135,NO
420522137,NO
420522153,NO
420522159,NO
420522161,NO
420522167,NO
420522171,NO
420522175,NO
420522181,NO
420522207,NO
420522209,NO
420522211,NO
420522213,NO
420522231,NO
420522239,NO
420522243,NO
420522247,NO
420522249,NO
420522261,NO
420522267,NO
420522269,NO
420522271,NO
420522275,NO
420522279,NO
420522295,NO
420522297,NO
420522299,NO
420522301,NO
420522305,NO
420522315,NO
420522339,NO
420522341,NO
420522351,NO
420522355,NO
420522357,NO
420522359,NO
420522369,NO
420522375,NO
420522383,NO
420522385,NO
420522411,NO
420522419,NO
420522437,NO
420522439,NO
420522441,NO
420522443,NO
420522447,NO
420522449,NO
420522461,NO
420522465,NO
420522475,NO
420522477,NO
420522481,NO
420522485,NO
420522491,NO
420522499,NO
420522501,NO
420522503,NO
420522509,NO
420522529,NO
420522547,NO
420522549,NO
420522569,NO
420522573,NO
420522589,NO
420522591,NO
420522607,NO
420522617,NO
420522619,NO
420522621,NO
420522625,NO
420522627,NO
420522639,NO
420522645,NO
420522649,NO
420522655,NO
420522685,NO
420522697,NO
420522715,NO
420522721,NO
420522743,NO
420522763,NO
420522791,NO
420522811,NO
420522815,NO
420522819,NO
420522821,NO
420522837,NO
420522863,NO
420522877,NO
420522881,NO
420522883,NO
420522891,NO
420522897,NO
420522901,NO
420522905,NO
420522913,NO
420522919,NO
420522925,NO
420522929,NO
420522943,NO
420522959,NO
420522961,NO
420522969,NO
420522983,NO
420522985,NO
420522987,NO
420522989,NO
420522995,NO
420523005,NO
420523013,NO
420523025,NO
420523037,NO
420523059,NO
420523067,NO
420523073,NO
420523075,NO
420523077,NO
420523081,NO
420523089,NO
420523091,NO
420523099,NO
420523107,NO
420523125,NO
420523135,NO
420523141,NO
420523145,NO
420523157,NO
420523185,NO
420523199,NO
420523207,NO
420523231,NO
420523239,NO
420523241,NO
420523247,NO
420523255,NO
420523257,NO
420523259,NO
420523261,NO
420523269,NO
420523271,NO
420523279,NO
420523291,NO
420523295,NO
420523297,NO
420523307,NO
420523311,NO
420523315,NO
420523319,NO
420523325,NO
420523327,NO
420523337,NO
420523339,NO
420523345,NO
420523347,NO
420523357,NO
420523359,NO
420523363,NO
420523373,NO
420523381,NO
420523395,NO
420523401,NO
420523409,NO
420523413,NO
420523423,NO
420523427,NO
420523439,NO
420523441,NO
420523465,NO
420523469,NO
420523473,NO
420523475,NO
420523505,NO
420523509,NO
420523511,NO
420523517,NO
420523525,NO
420523527,NO
420523529,NO
420523531,NO
420523547,NO
420523571,NO
420523577,NO
420523593,NO
420523599,NO
420523601,NO
420523603,NO
420523609,NO
420523625,NO
420523635,NO
420523637,NO
420523647,NO
420523663,NO
420523669,NO
420523691,NO
420523711,NO
420523717,NO
420523725,NO
420523729,NO
420523759,NO
420523769,NO
420523771,NO
420523773,NO
420523775,NO
420523781,NO
420523795,NO
420523799,NO
420523817,NO
420523827,NO
420523837,NO
420523845,NO
420523853,NO
420523877,NO
420523897,NO
420523903,NO
420523905,NO
420523909,NO
420523915,NO
420523923,NO
420523935,NO
420523941,NO
420523945,NO
420523955,NO
420523967,NO
420523971,NO
420523991,NO
420523999,NO
420524003,NO
420524005,NO
420524035,NO
420524057,NO
420524061,NO
420524071,NO
420524087,NO
420524101,NO
420524103,NO
420524115,NO
420524131,NO
420524137,NO
420524139,NO
420524149,NO
420524153,NO
420524173,NO
420524195,NO
420524211,NO
420524221,NO
420524233,NO
420524247,NO
420524265,NO
420524281,NO
420524283,NO
420524301,NO
420524305,NO
420524319,NO
420524331,NO
420524335,NO
420524337,NO
420524345,NO
420524347,NO
420524355,NO
420524359,NO
420524369,NO
420524383,NO
420524385,NO
420524391,NO
420524405,NO
420524417,NO
420524421,NO
420524423,NO
420524429,NO
420524445,NO
420524457,NO
420524461,NO
420524463,NO
420524473,NO
420524493,NO
420524513,NO
420524515,NO
420524525,NO
420524551,NO
420524567,NO
420524589,NO
420524593,NO
420524599,NO
420524615,NO
420524661,NO
420524665,NO
420524673,NO
420524681,NO
420524731,NO
420524741,NO
420524743,NO
420524783,NO
420524801,NO
420524805,NO
420524831,NO
420524839,NO
420524851,NO
420524863,NO
420524907,NO
420524909,NO
420524913,NO
420524925,NO
420524957,NO
420524959,NO
420524965,NO
420524999,NO
420525019,NO
420525023,NO
420525025,NO
420525031,NO
420525049,NO
420525051,NO
420525089,NO
420525101,NO
420525103,NO
420525121,NO
420525133,NO
420525137,NO
420525159,NO
420525169,NO
420525185,NO
420525195,NO
420525197,NO
420525203,NO
420525213,NO
420525231,NO
420525233,NO
420525255,NO
420525257,NO
420525277,NO
420525287,NO
420525289,NO
420525291,NO
420525293,NO
420525301,NO
420525305,NO
420525317,NO
420525327,NO
420525335,NO
420525359,NO
420525367,NO
420525379,NO
420525397,NO
420525411,NO
420525447,NO
420525451,NO
420525457,NO
420525479,NO
420525485,NO
420525489,NO
420525491,NO
420525497,NO
420525515,NO
420525517,NO
420525523,NO
420525525,NO
420525547,NO
420525553,NO
420525565,NO
420525569,NO
420525593,NO
420525619,NO
420525625,NO
420525633,NO
420525643,NO
420525653,NO
420525655,NO
420525669,NO
420525685,NO
420525687,NO
420525691,NO
420525699,NO
420525705,NO
420525707,NO
420525713,NO
420525719,NO
420525723,NO
420525749,NO
420525753,NO
420525761,NO
420525767,NO
420525773,NO
420525777,NO
420525793,NO
420525799,NO
420525807,NO
420525811,NO
420525821,NO
420525827,NO
420525843,NO
420525851,NO
420525869,NO
420525875,NO
420525889,NO
420525893,NO
420525911,NO
420525913,NO
420525919,NO
420525929,NO
420525953,NO
420525979,NO
420525989,NO
420526005,NO
420526021,NO
420526025,NO
420526027,NO
420526029,NO
420526033,NO
420526049,NO
420526051,NO
420526059,NO
420526061,NO
420526065,NO
420526067,NO
420526073,NO
420526075,NO
420526081,NO
420526087,NO
420526117,NO
420526121,NO
420526131,NO
420526137,NO
420526139,NO
420526141,NO
420526149,NO
420526165,NO
420526167,NO
420526173,NO
420526191,NO
420526195,NO
420526199,NO
420526201,NO
420526209,NO
420526211,NO
420526221,NO
420526247,NO
420526249,NO
420526257,NO
420526259,NO
420526261,NO
420526275,NO
420526279,NO
420526281,NO
420526299,NO
420526309,NO
420526311,NO
420526313,NO
420526321,NO
420526329,NO
420526331,NO
420526335,NO
420526383,NO
420526385,NO
420526389,NO
420526393,NO
420526399,NO
420526405,NO
420526409,NO
420526415,NO
420526439,NO
420526451,NO
420526459,NO
420526461,NO
420526465,NO
420526479,NO
420526489,NO
420526495,NO
420526529,NO
420526535,NO
420526547,NO
420526559,NO
420526561,NO
420526565,NO
420526567,NO
420526569,NO
420526577,NO
420526581,NO
420526585,NO
420526587,NO
420526619,NO
420526625,NO
420526637,NO
420526649,NO
420526653,NO
420526661,NO
420526663,NO
420526667,NO
420526669,NO
420526673,NO
420526677,NO
420526687,NO
420526689,NO
420526693,NO
420526695,NO
420526697,NO
420526703,NO
420526707,NO
420526709,NO
420526727,NO
420526749,NO
420526751,NO
420526763,NO
420526767,NO
420526783,NO
420526793,NO
420526819,NO
420526829,NO
420526837,NO
420526839,NO
420526843,NO
420526847,NO
420526851,NO
420526855,NO
420526857,NO
420526859,NO
420526865,NO
420526867,NO
420526873,NO
420526875,NO
420526879,NO
420526887,NO
420526889,NO
420526895,NO
420526897,NO
420526905,NO
420526909,NO
420526913,NO
420526921,NO
420526937,NO
420526939,NO
420526957,NO
420526987,NO
420526995,NO
420527005,NO
420527021,NO
420527029,NO
420527039,NO
420527053,NO
420527055,NO
420527059,NO
420527063,NO
420527069,NO
420527071,NO
420527075,NO
420527077,NO
420527081,NO
420527083,NO
420527107,NO
420527121,NO
420527123,NO
420527135,NO
420527153,NO
420527155,NO
420527159,NO
420527161,NO
420527163,NO
420527165,NO
420527173,NO
420527175,NO
420527177,NO
420527183,NO
420527191,NO
420527201,NO
420527203,NO
420527207,NO
420527211,NO
420527219,NO
420527225,NO
420527229,NO
420527233,NO
420527235,NO
420527243,NO
420527257,NO
420527263,NO
420527265,NO
420527267,NO
420527269,NO
420527275,NO
420527283,NO
420527285,NO
420527293,NO
420527297,NO
420527301,NO
420527307,NO
420527317,NO
420527321,NO
420527325,NO
420527337,NO
420527371,NO
420527373,NO
420527383,NO
420527391,NO
420527397,NO
420527407,NO
420527411,NO
420527413,NO
420527417,NO
420527429,NO
420527431,NO
420527433,NO
420527443,NO
420527445,NO
420527449,NO
420527451,NO
420527453,NO
420527473,NO
420527485,NO
420527497,NO
420527519,NO
420527521,NO
420527525,NO
420527539,NO
420527557,NO
420527573,NO
420527579,NO
420527589,NO
420527603,NO
420527605,NO
420527647,NO
420527659,NO
420527663,NO
420527675,NO
420527689,NO
420527699,NO
420527707,NO
420527713,NO
420527715,NO
420527721,NO
420527723,NO
420527731,NO
420527759,NO
420527777,NO
420527785,NO
420527787,NO
420527789,NO
420527793,NO
420527795,NO
420527805,NO
420527821,NO
420527831,NO
420527839,NO
420527843,NO
420527845,NO
420527849,NO
420527857,NO
420527877,NO
420527879,NO
420527883,NO
420527909,NO
420527919,NO
420527921,NO
420527927,NO
420527963,NO
420527989,NO
420528001,NO
420528009,NO
420528011,NO
420528013,NO
420528019,NO
420528025,NO
420528027,NO
420528039,NO
420528047,NO
420528053,NO
420528063,NO
420528065,NO
420528091,NO
420528099,NO
420528127,NO
420528135,NO
420528149,NO
420528151,NO
420528167,NO
420528185,NO
420528197,NO
420528207,NO
420528217,NO
420528223,NO
420528225,NO
420528235,NO
420528263,NO
420528299,NO
420528311,NO
420528323,NO
420528329,NO
420528337,NO
420528341,NO
420528345,NO
420528349,NO
420528353,NO
420528363,NO
420528371,NO
420528379,NO
420528381,NO
420528397,NO
420528409,NO
420528421,NO
420528423,NO
420528427,NO
420528433,NO
420528451,NO
420528459,NO
420528467,NO
420528485,NO
420528489,NO
420528495,NO
420528497,NO
420528503,NO
420528505,NO
420528521,NO
420528533,NO
420528543,NO
420528553,NO
420528563,NO
420528569,NO
420528581,NO
420528585,NO
420528599,NO
420528607,NO
420528613,NO
420528619,NO
420528621,NO
420528625,NO
420528637,NO
420528639,NO
420528643,NO
420528665,NO
420528671,NO
420528691,NO
420528695,NO
420528697,NO
420528709,NO
420528711,NO
420528725,NO
420528729,NO
420528733,NO
420528743,NO
420528747,NO
420528755,NO
420528757,NO
420528759,NO
420528761,NO
420528767,NO
420528769,NO
420528773,NO
420528787,NO
420528791,NO
420528793,NO
420528795,NO
420528811,NO
420528815,NO
420528817,NO
420528823,NO
420528829,NO
420528835,NO
420528845,NO
420528857,NO
420528869,NO
420528899,NO
420528913,NO
420528917,NO
420528925,NO
420528931,NO
420528935,NO
420528941,NO
420528949,NO
420528957,NO
420528973,NO
420528975,NO
420528977,NO
420528981,NO
420528989,NO
420528999,NO
420529001,NO
420529003,NO
420529009,NO
420529011,NO
420529013,NO
420529033,NO
420529039,NO
420529045,NO
420529053,NO
420529055,NO
420529073,NO
420529097,NO
420529107,NO
420529115,NO
420529117,NO
420529133,NO
420529141,NO
420529191,NO
420529195,NO
420529197,NO
420529209,NO
420529211,NO
420529213,NO
420529215,NO
420529217,NO
420529223,NO
420529225,NO
420529231,NO
420529233,NO
420529243,NO
420529245,NO
420529249,NO
420529251,NO
420529255,NO
420529263,NO
420529265,NO
420529267,NO
420529291,NO
420529317,NO
420529333,NO
420529337,NO
420529345,NO
420529363,NO
420529373,NO
420529389,NO
420529393,NO
420529413,NO
420529415,NO
420529417,NO
420529431,NO
420529439,NO
420529447,NO
420529453,NO
420529461,NO
420529467,NO
420529477,NO
420529483,NO
420529495,NO
420529499,NO
420529501,NO
420529507,NO
420529531,NO
420529537,NO
420529539,NO
420529549,NO
420529551,NO
420529553,NO
420529557,NO
420529561,NO
420529567,NO
420529573,NO
420529583,NO
420529585,NO
420529597,NO
420529601,NO
420529611,NO
420529613,NO
420529631,NO
420529645,NO
420529655,NO
420529661,NO
420529663,NO
420529667,NO
420529673,NO
420529701,NO
420529709,NO
420529715,NO
420529731,NO
420529739,NO
420529741,NO
420529755,NO
420529759,NO
420529769,NO
420529771,NO
420529801,NO
420529807,NO
420529809,NO
420529811,NO
420529825,NO
420529827,NO
420529837,NO
420529841,NO
420529843,NO
420529845,NO
420529853,NO
420529855,NO
420529861,NO
420529871,NO
420529873,NO
420529879,NO
420529885,NO
420529897,NO
420529903,NO
420529907,NO
420529909,NO
420529913,NO
420529917,NO
420529939,NO
420529947,NO
420529951,NO
420529955,NO
420529963,NO
420529967,NO
420529981,NO
420529983,NO
420529993,NO
420529999,NO
420530021,NO
420530025,NO
420530039,NO
420530051,NO
420530069,NO
420530079,NO
420530089,NO
420530113,NO
420530117,NO
420530127,NO
420530129,NO
420530133,NO
420530145,NO
420530155,NO
420530159,NO
420530165,NO
420530171,NO
420530173,NO
420530181,NO
420530183,NO
420530185,NO
420530187,NO
420530191,NO
420530215,NO
420530221,NO
420530233,NO
420530249,NO
420530251,NO
420530255,NO
420530257,NO
420530269,NO
420530287,NO
420530293,NO
420530297,NO
420530303,NO
420530307,NO
420530309,NO
420530325,NO
420530333,NO
420530341,NO
420530347,NO
420530351,NO
420530353,NO
420530377,NO
420530379,NO
420530401,NO
420530415,NO
420530423,NO
420530433,NO
420530451,NO
420530457,NO
420530461,NO
420530469,NO
420530471,NO
420530475,NO
420530485,NO
420530487,NO
420530491,NO
420530495,NO
420530497,NO
420530501,NO
420530511,NO
420530525,NO
420530527,NO
420530531,NO
420530537,NO
420530539,NO
420530545,NO
420530557,NO
420530563,NO
420530577,NO
420530579,NO
420530583,NO
420530593,NO
420530611,NO
420530613,NO
420530615,NO
420530619,NO
420530629,NO
420530631,NO
420530633,NO
420530637,NO
420530641,NO
420530645,NO
420530649,NO
420530657,NO
420530665,NO
420530681,NO
420530693,NO
420530695,NO
420530719,NO
420530723,NO
420530725,NO
420530729,NO
420530737,NO
420530741,NO
420530753,NO
420530755,NO
420530757,NO
420530761,NO
420530775,NO
420530777,NO
420530779,NO
420530781,NO
420530785,NO
420530789,NO
420530797,NO
420530807,NO
420530817,NO
420530839,NO
420530847,NO
420530871,NO
420530879,NO
420530881,NO
420530885,NO
420530887,NO
420530897,NO
420530915,NO
420530917,NO
420530921,NO
420530925,NO
420530939,NO
420530957,NO
420530959,NO
420530963,NO
420530973,NO
420530981,NO
420530991,NO
420530993,NO
420531009,NO
420531017,NO
420531027,NO
420531033,NO
420531047,NO
420531053,NO
420531055,NO
420531063,NO
420531067,NO
420531069,NO
420531073,NO
420531081,NO
420531095,NO
420531097,NO
420531107,NO
420531109,NO
420531117,NO
420531119,NO
420531121,NO
420531123,NO
420531125,NO
420531127,NO
420531131,NO
420531135,NO
420531143,NO
420531145,NO
420531153,NO
420531157,NO
420531159,NO
420531161,NO
420531173,NO
420531203,NO
420531223,NO
420531225,NO
420531243,NO
420531247,NO
420531253,NO
420531311,NO
420531313,NO
420531317,NO
420531325,NO
420531337,NO
420531347,NO
420531379,NO
420531387,NO
420531393,NO
420531401,NO
420531405,NO
420531409,NO
420531415,NO
420531443,NO
420531449,NO
420531479,NO
420531485,NO
420531499,NO
420531505,NO
420531523,NO
420531535,NO
420531547,NO
420531551,NO
420531565,NO
420531567,NO
420531585,NO
420531587,NO
420531595,NO
420531609,NO
420531611,NO
420531641,NO
420531643,NO
420531645,NO
420531647,NO
420531655,NO
420531685,NO
420531689,NO
420531691,NO
420531695,NO
420531709,NO
420531713,NO
420531719,NO
420531729,NO
420531735,NO
420531747,NO
420531757,NO
420531761,NO
420531765,NO
420531775,NO
420531789,NO
420531799,NO
420531805,NO
420531811,NO
420531815,NO
420531819,NO
420531821,NO
420531827,NO
420531859,NO
420531863,NO
420531869,NO
420531905,NO
420531909,NO
420531911,NO
420531945,NO
420531947,NO
420531971,NO
420531981,NO
420531989,NO
420531997,NO
420531999,NO
420532003,NO
420532009,NO
420532013,NO
420532021,NO
420532033,NO
420532041,NO
420532057,NO
420532061,NO
420532063,NO
420532071,NO
420532077,NO
420532103,NO
420532105,NO
420532107,NO
420532111,NO
420532123,NO
420532125,NO
420532133,NO
420532157,NO
420532175,NO
420532179,NO
420532213,NO
420532241,NO
420532261,NO
420532267,NO
420532275,NO
420532277,NO
420532285,NO
420532289,NO
420532293,NO
420532313,NO
420532319,NO
420532349,NO
420532351,NO
420532361,NO
420532381,NO
420532393,NO
420532397,NO
420532405,NO
420532433,NO
420532437,NO
420532451,NO
420532459,NO
420532463,NO
420532473,NO
420532481,NO
420532487,NO
420532507,NO
420532509,NO
420532513,NO
420532523,NO
420532529,NO
420532553,NO
420532557,NO
420532561,NO
420532567,NO
420532583,NO
420532589,NO
420532591,NO
420532593,NO
420532599,NO
420532603,NO
420532609,NO
420532617,NO
420532621,NO
420532625,NO
420532627,NO
420532643,NO
420532647,NO
420532669,NO
420532681,NO
420532685,NO
420532691,NO
420532693,NO
420532701,NO
420532703,NO
420532725,NO
420532735,NO
420532737,NO
420532741,NO
420532751,NO
420532757,NO
420532759,NO
420532769,NO
420532771,NO
420532781,NO
420532789,NO
420532793,NO
420532797,NO
420532845,NO
420532855,NO
420532871,NO
420532879,NO
420532881,NO
420532887,NO
420532891,NO
420532901,NO
420532903,NO
420532925,NO
420532927,NO
420532933,NO
420532937,NO
420532941,NO
420532945,NO
420532951,NO
420532961,NO
420532969,NO
420532973,NO
420532977,NO
420532995,NO
420533009,NO
420533051,NO
420533053,NO
420533065,NO
420533071,NO
420533075,NO
420533089,NO
420533095,NO
420533105,NO
420533117,NO
420533119,NO
420533121,NO
420533125,NO
420533133,NO
420533135,NO
420533143,NO
420533153,NO
420533169,NO
420533171,NO
420533173,NO
420533185,NO
420533187,NO
420533201,NO
420533231,NO
420533233,NO
420533245,NO
420533255,NO
420533267,NO
420533291,NO
420533293,NO
420533299,NO
420533309,NO
420533311,NO
420533323,NO
420533327,NO
420533331,NO
420533359,NO
420533365,NO
420533381,NO
420533411,NO
420533421,NO
420533423,NO
420533427,NO
420533459,NO
420533465,NO
420533471,NO
420533473,NO
420533483,NO
420533501,NO
420533513,NO
420533525,NO
420533553,NO
420533583,NO
420533591,NO
420533593,NO
420533599,NO
420533605,NO
420533609,NO
420533611,NO
420533625,NO
420533637,NO
420533653,NO
420533659,NO
420533663,NO
420533665,NO
420533669,NO
420533679,NO
420533683,NO
420533699,NO
420533701,NO
420533715,NO
420533729,NO
420533735,NO
420533755,NO
420533761,NO
420533765,NO
420533781,NO
420533799,NO
420533809,NO
420533813,NO
420533835,NO
420533841,NO
420533849,NO
420533851,NO
420533859,NO
420533877,NO
420533897,NO
420533899,NO
420533903,NO
420533921,NO
420533947,NO
420533961,NO
420533977,NO
420533987,NO
420534005,NO
420534013,NO
420534025,NO
420534049,NO
420534053,NO
420534073,NO
420534097,NO
420534103,NO
420534107,NO
420534137,NO
420534139,NO
420534141,NO
420534147,NO
420534159,NO
420534169,NO
420534175,NO
420534191,NO
420534197,NO
420534199,NO
420534201,NO
420534205,NO
420534219,NO
420534227,NO
420534229,NO
420534231,NO
420534241,NO
420534251,NO
420534263,NO
420534271,NO
420534283,NO
420534285,NO
420534289,NO
420534295,NO
420534299,NO
420534301,NO
420534303,NO
420534307,NO
420534317,NO
420534319,NO
420534321,NO
420534327,NO
420534343,NO
420534345,NO
420534347,NO
420534357,NO
420534361,NO
420534363,NO
420534373,NO
420534377,NO
420534395,NO
420534397,NO
420534409,NO
420534433,NO
420534439,NO
420534451,NO
420534461,NO
420534465,NO
420534469,NO
420534479,NO
420534481,NO
420534497,NO
420534501,NO
420534515,NO
420534519,NO
420534525,NO
420534535,NO
420534537,NO
420534543,NO
420534561,NO
420534579,NO
420534595,NO
420534605,NO
420534611,NO
420534625,NO
420534703,NO
420534707,NO
420534709,NO
420534717,NO
420534735,NO
420534737,NO
420534739,NO
420534763,NO
420534767,NO
420534771,NO
420534789,NO
420534795,NO
420534817,NO
420534843,NO
420534875,NO
420534879,NO
420534881,NO
420534883,NO
420534895,NO
420534897,NO
420534907,NO
420534939,NO
420534947,NO
420534961,NO
420534977,NO
420534989,NO
420534991,NO
420535001,NO
420535021,NO
420535029,NO
420535077,NO
420535079,NO
420535081,NO
420535085,NO
420535091,NO
420535145,NO
420535149,NO
420535151,NO
420535155,NO
420535165,NO
420535171,NO
420535191,NO
420535209,NO
420535217,NO
420535223,NO
420535225,NO
420535227,NO
420535241,NO
420535247,NO
420535271,NO
420535279,NO
420535281,NO
420535285,NO
420535289,NO
420535293,NO
420535295,NO
420535315,NO
420535345,NO
420535347,NO
420535351,NO
420535353,NO
420535373,NO
420535379,NO
420535425,NO
420535435,NO
420535441,NO
420535463,NO
420535487,NO
420535491,NO
420535509,NO
420535517,NO
420535525,NO
420535541,NO
420535559,NO
420535567,NO
420535577,NO
420535585,NO
420535635,NO
420535639,NO
420535649,NO
420535659,NO
420535661,NO
420535673,NO
420535717,NO
420535723,NO
420535725,NO
420535735,NO
420535739,NO
420535749,NO
420535775,NO
420535787,NO
420535793,NO
420535811,NO
420535853,NO
420535859,NO
420535877,NO
420535879,NO
420535883,NO
420535905,NO
420535931,NO
420535933,NO
420535991,NO
420536001,NO
420536019,NO
420536033,NO
420536041,NO
420536059,NO
420536065,NO
420536071,NO
420536083,NO
420536089,NO
420536101,NO
420536103,NO
