,wk_page_id,wk_name,wiki_id
0,15918596,Lessard-le-National,Q1424283
1,15912506,Allériot,Q641886
2,15419528,Montjay,Q295062
3,15914597,Essertenne,Q1365793
4,15912509,Aluze,Q1433541
5,15914490,Dracy-lès-Couches,Q750255
6,4537942,Los Alamos National Security,Q6681868
7,15667935,Champagne-sur-Loue,Q541165
8,15918630,Longepierre,Q1467604
9,15915147,Frontenard,Q900530
10,15928206,Saint-Bérain-sur-Dheune,Q1625985
11,15913760,Charbonnat,Q1174422
12,15918579,Lays-sur-le-Doubs,Q900241
13,15914627,Farges-lès-Chalon,Q1424673
14,15914115,Clux,Q1422702
15,15928778,Saint-Maurice-en-Rivière,Q1625830
16,15914425,Dezize-lès-Maranges,Q740950
17,152347,Saint-Gilles,Q230443
18,15928451,Saint-Julien-sur-Dheune,Q673778
19,15672933,Évans,Q1157045
20,15689113,Nevy-lès-Dole,Q1227072
21,15928858,Saint-Sernin-du-Plain,Q919377
22,15912537,Authumes,Q784672
23,15927178,Mont-lès-Seurre,Q1462979
24,15614198,Aumur,Q1161122
25,15928852,Saint-Sernin-du-Bois,Q927167
26,15928395,Saint-Gervais-en-Vallière,Q1469233
27,12164913,Salans,Q7403643
28,15918932,Perreuil,Q1462750
29,15685058,Lavans-lès-Dole,Q838843
30,162941,Change,Q226455
31,15928238,Saint-Bonnet-en-Bresse,Q918115
32,15704440,Montbarrey,Q568008
33,1113912,Brion,Q226879
34,15919096,Pourlans,Q918421
35,839712,Our,Q356553
36,6299497,Peseux,Q412259
37,15919146,La Racineuse,Q777125
38,15913306,Bragny-sur-Saône,Q1423633
39,15685093,La Vieille-Loye,Q1226955
40,15914020,Cheilly-lès-Maranges,Q819507
41,15688980,Orchamps,Q405488
42,15914387,Damerey,Q1422713
43,15614436,Baverans,Q1161694
44,217271,Bey,Q181217
45,15928864,Saint-Symphorien-de-Marmagne,Q1626558
46,15606215,Jallerange,Q904602
47,7924876,Chaudenay,Q234720
48,15928805,Saint-Pierre-de-Varennes,Q1626074
49,15614554,Biarne,Q645255
0,15776440,Parcey,Q749948
