,wk_page_id,wk_name,wiki_id
0,16046921,Espumoso,Q1749871
1,43522106,Gil Bastião Dias,Q17501954
2,25468135,Boa Vista do Tupim,Q770067
3,23951140,Barra Nova River,Q16253404
4,15750858,Afrânio,Q2065815
5,24731302,Sobrado,Q295045
6,21344206,Pico do Barbado,Q2919771
7,21883824,Arizona,Q816
8,1227608,Sete Lagoas,Q841226
9,25511402,Piranguinho,Q1755816
10,6663815,List of municipalities in Bahia,Q278150
11,25511429,Espírito Santo do Dourado,Q727483
12,3325119,Soares,Q2296364
13,25468935,Casa Nova,Q1795593
14,25468448,Andaraí,Q490022
15,25468261,Caraíbas,Q1800637
16,26407941,Lajes das Flores (parish),Q1997788
17,25468429,Érico Cardoso,Q1793641
18,8486080,Industry in Brazil,Q6028196
19,5623,Canal,Q12284
20,24914531,Rede São Paulo Saudável,Q7305684
21,8232239,Jutaí,Q684641
22,25468489,Belo Campo,Q642874
23,10195829,Bem bom,Q4884983
24,229525,Pernambuco,Q40942
25,9042129,Cristalândia,Q1798698
26,30374115,2013 FIRS Men's Roller Hockey World Cup,Q2954134
27,48997503,Harry Geithner,Q1034126
28,50125792,Alegre,Q2133843
29,22967170,Shaikh Rajada,Q7462427
30,810266,Bonito,Q3473576
31,29657635,Deivid Willian da Silva,Q10264786
32,5706414,Antari,Q585686
33,1415615,Lagoa Grande,Q114841
34,26757945,List of lakes of Portugal,Q677166
35,1224195,Piedade (Lajes do Pico),Q945151
36,25569547,Brejo do Piauí,Q2089172
37,882285,Juiz de Fora,Q193019
38,88207,List of national parks of Brazil,
39,25468259,Aracatu,Q1762365
40,15750592,Águas Belas,Q2013722
41,7175180,Morais,Q1947122
42,3773794,Caldeirão Grande,Q283971
43,29319819,Chapada Diamantina,Q1062622
44,25576966,Lagoa do Tocantins,Q1801591
45,4514987,Vila Mariana (district of São Paulo),Q7929996
46,36451243,Wagner Prado,Q7959616
47,68187,FC Barcelona,Q7156
48,25301114,Serrania,Q593028
0,24794885,Arachis pintoi,Q4783543
1,31959063,Baniwa language,Q3501735
2,6663815,List of municipalities in Bahia,Q278150
3,2195940,Juazeiro,Q753044
4,8231371,"Barcelos, Amazonas",Q807939
5,25496844,Uruburetama,Q2021056
6,25468501,Tabocas do Brejo Velho,Q1761827
7,1590242,Comércio do Porto,Q5157878
8,10421353,List of capoeira techniques,Q16142123
9,15094278,Bifrenaria,Q133784
10,13306953,Gamboa,Q421592
11,1599973,Ibo,Q297386
12,11949471,Juazeiro Social Clube,Q3187885
13,23779267,List of rivers of Espírito Santo,Q3248866
14,222543,Milan Cathedral,Q18068
15,16047322,Poço das Antas,Q538120
16,25468812,Arataca,Q1648079
17,23876218,Bodocó,Q524487
18,1497823,Serra da Capivara National Park,Q267394
19,3735759,"Oleiros, Galicia",Q688611
20,11202821,São João Nepomuceno,Q919616
21,299395,Big Mac,Q506796
22,23875928,Orocó,Q2010863
23,25520055,Dona Eusébia,Q1756805
24,92492,Chumash people,Q24251468
25,12649307,"Nova Veneza, Santa Catarina",Q961509
26,9660501,Factory (trading post),Q1393765
27,25468196,Várzea do Poço,Q1807715
28,1438926,São Roque,Q1475315
29,25468195,Serrolândia,Q1807060
30,28896392,2011 Copa do Brasil,Q266672
31,25468360,Apuarema,Q1772630
