,wk_page_id,wk_name,wiki_id
0,22621,Oceania,Q538
1,45579,Queens,Q18424
2,21139,North America,Q49
3,16642,Kazakhstan,Q232
4,9422175,Jessore Airport,Q1929029
5,6041597,Rabah Bitat Airport,Q979270
6,65205,Curaçao,Q25279
7,21148,Netherlands,Q55
8,7927282,Algerian Air Force,Q923346
9,14579,Indonesia,Q252
10,9183653,Biskra Airport,Q598215
11,3576218,List of airports in Bangladesh,Q3350621
12,22740760,Ishwardi Airport,Q3017215
13,9422229,Saidpur Airport,Q2875735
14,26769,South America,Q18
15,27248,San Marino,Q238
16,23622611,Oran Tafraoui Airport,Q6588435
17,43559332,1984 Biman Bangladesh Airlines Fokker F27 crash,Q18088261
18,7620497,Noumérat – Moufdi Zakaria Airport,Q1432199
19,45470,Manhattan,Q11299
20,40192187,Comilla STOLport,Q16890507
21,28745408,List of international airports by country,Q16002152
22,127062,Staten Island,Q18432
23,15454653,Béni Abbès,Q130246
24,40108009,Reggane Airport,Q12474103
25,9422140,Cox's Bazar Airport,Q1657851
26,5334607,Africa,Q15
27,39399717,Tinfouchy,Q3529169
28,27421,Sudan,Q1049
29,5489,Chile,Q298
30,9183760,Guemar Airport,Q2875773
31,3338,The Bronx,Q18426
32,34930068,L'Mekrareg Airport,Q2875853
33,5405,China,Q148
34,27358,Somalia,Q1045
35,9195122,Blida Airport,Q598785
36,51425,Somaliland,Q34754
37,727058,Houari Boumediene Airport,Q623452
38,1098542,Seven Seas,Q959558
39,31769,United Nations,Q1065
40,2645301,Shah Amanat International Airport,Q525609
41,17238515,Georgia,Q4962
42,689,Asia,Q48
43,4963593,Osmani International Airport,Q162139
44,18959138,Antarctica,Q51
45,33220,Western Sahara,Q6250
46,3607937,Malaysia,Q833
47,30128,Thailand,Q869
48,47384,Brooklyn,Q18419
0,9183817,Cheikh Larbi Tébessa Airport,Q1708790
1,1407172,Hammaguir,Q1021734
2,9183832,Abdelhafid Boussouf Bou Chekif Airport,Q2875951
3,13807980,Monticello Airport,Q6905948
4,23628503,Mostaganem Airport,Q3886847
5,11719603,Berbérati Airport,Q546587
6,40108015,Saïda Airport,Q16899559
7,32090,United States Air Force,Q11223
8,9183737,El Golea Airport,Q5351317
9,40107472,Aïn Oussera Airport,Q12691457
10,34913697,Boufarik Airport,Q3813457
11,1909800,Wilkes-Barre/Scranton International Airport,Q255637
12,3968468,Tamanrasset,Q205792
13,7362523,Healdsburg Municipal Airport,Q3885393
14,317113,List of airports by IATA code: N,Q371481
15,40107936,Mécheria Airport,Q2875858
16,9183698,Djanet Inedbirene Airport,Q2365220
17,7758902,Chlef International Airport,Q2228220
18,263611,Montréal–Pierre Elliott Trudeau International Airport,Q736627
19,3163650,Trent Lott International Airport,Q7838426
20,23627005,Relizane Airport,Q7311434
21,23627145,Ghriss Airport,Q2875824
22,8224103,In Amenas Airport,Q2876003
23,7624574,Soummam – Abane Ramdane Airport,Q2875809
24,4678617,Santa Paula Airport,Q7419824
25,39828119,Sidi Bel Abbès Airport,Q14932979
26,9183884,Sidi Mahdi Airport,Q2875965
27,4330967,Bangui M'Poko International Airport,Q790043
28,7829924,Jijel Ferhat Abbas Airport,Q2875839
29,4796691,Jacqueline Cochran Regional Airport,Q2903816
30,9183624,Boudghene Ben Ali Lotfi Airport,Q2875808
31,7608728,Oued Irara–Krim Belkacem Airport,Q25060
32,7730921,Ain Arnat Airport,Q2875946
33,4914252,Tanner–Hiller Airport,Q6588061
34,7314976,Byron Airport,Q3813436
35,92931,Jean-Bédel Bokassa,Q162708
36,7632801,Zenata – Messali El Hadj Airport,Q2875969
37,9183789,In Salah Airport,Q3018067
38,7632385,Touat-Cheikh Sidi Mohamed Belkebir Airport,Q2875746
39,9195041,Bou Saada Airport,Q2875796
40,7609160,Oran Es Sénia Airport,Q637028
41,23675183,Telergma Airport,Q6588452
42,17043730,North Omaha Airport,Q7056227
43,16985153,South Texas International Airport at Edinburg,Q7568644
44,9183924,Hassi R'Mel Airport,Q3886186
45,4706282,Grand Canyon West Airport,Q3913677
46,7621451,Aguenar – Hadj Bey Akhamok Airport,Q1951782
0,742537,List of airports in Canada (A–B),Q2912946
1,6888786,Five-star rank,Q4897084
2,3831030,Castle Mountain Resort,Q5050194
3,36661076,Cheyenne Mountain Air Force Station,Q5094587
4,4938648,Sky Harbor Airport,Q2293275
5,1873379,Los Angeles Air Force Base,Q6681941
6,9875549,Finley Air Force Station,Q5450567
7,4811476,List of airports in Michigan,Q4432605
8,843637,Peterson Air Force Base,Q772391
9,13848052,Clare Municipal Airport,Q3274642
10,4532102,Fort Fisher Air Force Station,Q5471148
11,263616,Minneapolis–Saint Paul International Airport,Q875749
12,15682357,Fayette Regional Air Center,Q5439029
13,1658649,Schriever Air Force Base,Q2249926
14,9250096,Washington County Airport (Pennsylvania),Q7971757
15,30859172,Westover Air Reserve Base,Q1636887
16,36186464,Green Lake Airport,Q5602754
17,383748,London Biggin Hill Airport,Q1431935
18,20895294,Yale Airport,Q8047346
19,5895921,List of airports in Texas,Q3833687
20,12764037,Milford Sound Airport,Q3565798
21,22844281,Campbell Army Airfield,Q3274552
22,23021905,Tonopah Air Force Station,Q7821621
23,26724867,Curse of the Swamp Creature,Q936921
24,16884455,Oakland Southwest Airport,Q2901163
25,14791449,Marine Corps Air Station Tustin,Q6764074
26,2070321,Creech Air Force Base,Q1658047
27,28065335,Brighton Airport,Q3887736
28,16862706,263d Combat Communications Squadron,Q4632359
29,42905,North American Aerospace Defense Command,Q748010
30,13724814,"Perry Township, Tippecanoe County, Indiana",Q7169958
31,317143,List of airports by IATA code: R,Q1625861
32,317141,List of airports by IATA code: P,Q786415
33,6727096,Lake Village Airport,Q6478323
34,3128474,Oakland County International Airport,Q2900549
35,2440564,Middle Georgia Regional Airport,Q3565917
36,9874421,Fortuna Air Force Station,Q5472784
37,464021,Fourth Air Force,Q3749151
38,4914252,Tanner–Hiller Airport,Q6588061
39,30666137,Blaine Air Force Station,Q4923930
40,1875937,Brooks Air Force Base,Q4974968
41,30637547,Klamath Air Force Station,Q6419626
