,wk_page_id,wk_name,wiki_id
0,17176136,Barrio de La Latina (Madrid),Q3845152
1,40263700,East 63rd branch (CTA),Q3157430
2,42687389,"List of neighborhoods in Orlando, Florida",Q16821456
3,703821,South Central,Q2304377
4,1359200,Chueca,Q284642
5,61026,West,Q679
6,339183,Points of the compass,Q11114344
7,2707430,Carabanchel,Q1001991
8,685243,West End,Q345191
9,27607957,Puerto de la Torre,Q7258843
10,22203203,"National Register of Historic Places listings in Durham County, North Carolina",Q6975966
11,47813068,"Trinity Park, Texas",Q22076600
12,8760911,Chamberí,Q1763370
13,17374330,Campamento,Q2485609
14,44317228,North Durham-Duke Park District,Q19987332
15,22541488,Meadowmont,Q6803409
16,57845,"Raleigh, North Carolina",Q41087
17,685848,North Hills,Q408232
18,3341630,Sol,Q206908
19,43154734,Crooked Creek (Georgia),Q22058921
20,44798003,La Gavia (Madrid Metro),Q3820879
21,251024,Downtown,Q1050303
22,360421,Forest Hills,Q399450
23,2441528,Aluche,Q31140
24,9683674,Hillsborough Street,Q5763736
25,1837916,Uptown,Q1647750
26,319670,Amerikamura,Q4745722
27,77173,South,Q667
28,304154,El Hierro,Q1036287
29,27633,Stonehenge,Q39671
30,16005189,"Oakland Hills, Oakland, California",Q7074013
31,132351,"Colonial Park, Pennsylvania",Q1131752
32,49551381,Alameda de Osuna,Q760737
33,297791,Forestville,Q451153
34,1098444,Richmond Heights,Q402670
35,6129055,"Southern Village, North Carolina",Q7570609
36,26958656,Plaza de Santa Ana,Q740210
37,514848,Penrith,Q269178
38,890328,Rosemont,Q298895
39,56478,North,Q659
40,28792005,Ellerbe Creek Trail,q5365152
41,49550827,Puerta Bonita (Madrid),Q3813762
42,28001516,Callahan,Q414950
43,11342410,Lavapiés,Q2566034
44,5898155,Canillejas,Q663013
45,1510935,Universidad (Madrid),Q2521757
0,308310,Midtown,Q418328
1,64346,Oak Park,Q235261
2,295759,Cameron Park,Q413159
3,36779592,"Highwood, Wisconsin",Q5760058
4,5745942,Holly Park,Q1624892
5,4356440,"West Berkeley, Berkeley, California",Q7984463
6,107702,"West Hollywood, California",Q846421
7,6379518,Centre Island,Q1054149
8,1082221,"Wendake, Quebec",Q3567224
9,8062100,"Riverway, Townsville",Q7338795
10,334775,Middlesbrough,Q171866
11,27977,South Park,Q16538
12,28904165,Cruden Bay F.C.,Q5189850
13,617673,Waverley Park,Q7975430
14,40419,Dover,Q179224
15,3321167,Mountain View-Whisman School District,Q6925318
16,715028,Chain (unit),Q552299
17,5688581,List of boroughs in Quebec,Q3245968
18,698,Atlantic Ocean,Q97
19,487390,Capital District,Q3320597
20,25031378,Permanente Creek,Q7169295
21,3458318,Pimmit Run,Q7194664
22,305995,Leesville,Q403289
23,3025310,Greystone,Q1546190
24,29160211,Rivercrest,Q7338106
25,4049094,Middle Island,Q338775
26,518354,Millbrook,Q359630
27,43485,"Silver Spring, Maryland",Q755741
28,1831830,"Blossom Valley, San Jose, California",Q4928448
29,1467493,Westgate,Q1607907
30,44611371,Canary District,Q19876784
31,114021,"Larchwood, Iowa",Q1928634
32,23641841,Mountain View High School (Georgia),Q6925360
33,16985559,Moore Square Historic District,Q6908231
34,296293,North Haven,Q403496
35,20107117,North Central,Q7054720
36,97138,Five Points,Q358826
37,17710244,Sarah Orne House,Q7422655
38,9009172,Hedingham School,Q5697404
39,3910879,Observatory Hill,Q7075461
40,36947859,Raleigh Fire Department,Q7286916
41,434402,William B. Umstead,Q362840
42,8369670,Westover,Q413680
43,28098644,North Ridge Country Club,Q7056486
44,2128025,Croft (land),Q13231467
45,231399,Brentwood,Q227252
46,148670,Glenwood,Q296354
47,253756,Wade,Q248026
48,41761887,Foxcroft,Q16783444
49,1977030,Riverwood,Q2155639
0,28347544,Government of Pichilemu,Q5589290
1,2147096,Tomás Carrasquilla,Q3071317
2,339183,Points of the compass,Q11114344
3,446260,Free economic zone,Q496341
4,24091582,Lawn Tennis FC,Q6503657
5,14994127,Campo Alegre,Q400177
6,6311645,Ensley,Q363243
7,9671252,El Piñón,Q614970
8,15756839,Liberty Park,Q6541907
9,519703,Cortes Generales,Q219692
10,18228014,Paolo Quinteros,Q268943
11,60669,Edgewood,Q253957
12,15486354,Jiquipilco,Q3300374
13,41534396,"Hooperville, California",Q16892427
14,70112,Sandusky,Q282107
15,3121335,Cayo Coco,Q1052012
16,16120605,Las Guáranas,Q3827243
17,546610,Rhins of Galloway,Q2348561
18,2473737,El Carmen,Q355640
19,36387989,Hector Lombana,Q5696775
20,3041552,"List of neighborhoods in Birmingham, Alabama",Q6630325
21,23253748,La Marina de Port,Q3751076
22,15111677,"Albrook ""Marcos A. Gelabert"" International Airport",Q3496541
23,3524669,Vedado,Q1748851
24,3966054,Mexico,Q96
25,23253703,Hostafrancs,Q3750929
26,47037452,Calidonia,Q8255261
27,189217,List of communities in British Columbia,Q290649
28,1015460,"Steveston, British Columbia",Q996469
29,306850,El Dorado,Q192550
30,23253680,La Bordeta (Barcelona),Q3753110
31,312317,Bella Vista,Q351623
32,46902873,Llano Bonito,Q21154277
33,715299,Lincoln Park,Q2123262
34,22831765,2001–02 in Venezuelan football,Q4599637
35,46987811,Parque Lefevre,Q6062305
36,94167,Mayfair,Q124184
37,1545326,Miraflores,Q412884
38,104768,"Cahaba Heights, Vestavia Hills",Q966493
39,1371830,Homewood (Pittsburgh),Q5890678
40,107597,"Altadena, California",Q433701
41,1333153,Pratt,Q2107969
42,1626226,"Villa de Guadalupe, Mexico City",Q726749
43,22791800,La Florida,Q416652
44,23253759,Sants-Badal,Q3596096
45,869099,Rocky Ridge,Q410797
46,53849,Hollywood,Q34006
47,23253737,La Marina del Prat Vermell,Q3596095
48,18218171,List of Green Bay Packers players: A–D,Q16147948
0,49805185,Arroyito,Q703017
1,4347008,Alberdi,Q396473
2,267561,Nazca,Q1711521
3,40450318,Saladillo,Q1040212
4,27700696,Bajo Flores,Q4848910
5,45403204,Calzada,Q1027865
6,42804184,Giorgio's Music,Q16994136
7,19409650,Tellier,Q1235124
8,48309547,XHCAA-FM,Q24263832
9,401649,El Mirador,Q504904
10,42255997,Lucia Lacarra,Q2622952
11,43442237,Lo Ovalle metro station,Q9023375
12,15130185,Presidente Roque Sáenz Peña Department,Q1063416
13,47329843,Balbastro (Buenos Aires Premetro),Q5841032
14,1853614,Argentine Antarctica,Q646243
15,10573590,Moreno,Q232428
16,717795,Marcelo Torcuato de Alvear,Q363586
17,50249675,Los Perales Airport,
18,3726125,Liniers,Q1826778
19,15777615,Torre Monumental,Q570385
20,42878241,Lomalatachelys,Q16984799
21,34370512,Daniel Angelici,Q5216418
22,219781,Aymara people,Q109402
23,15428539,Rivadavia,Q394463
24,5688562,Puerto Nuevo,Q7258578
25,2929342,Riachuelo,Q81791
26,135610,"La Feria, Texas",Q631720
27,39370269,Santiago Metro Line 5,Q9025969
28,523190,Lynch,Q224968
29,19334859,Unión,Q2496521
30,25168738,"French regional elections, 2010",Q2543529
31,35595413,"Barrancas, Pichilemu",Q4863231
32,312317,Bella Vista,Q351623
33,2156527,"Carrascal, Surigao del Sur",Q155558
34,44716233,Apachita Pura Pura,Q18642877
35,1557317,San Jorge,Q408146
36,7194562,Matheu,Q1126521
37,13528520,Luz Valdivieso,Q6706547
38,172580,Sorrento,Q72672
39,46979907,Alta Córdoba railway station,Q5840801
40,360387,José de San Martín,Q134160
41,37933512,Domenico De Lillo,Q125871
42,7404196,Purranque,Q51601
43,26055124,Challapampa,Q255177
44,3245770,"Hector A. Cafferata, Jr.",Q5696572
45,10372700,Jorge Barón,Q9012761
46,31094978,Google Street View in South America,Q5583885
47,22791800,La Florida,Q416652
48,24861692,Pucarani Municipality,Q1265440
49,19833834,Michael Reyniersz Pauw,Q385153
0,34738612,Julián Bourdeu,Q3189080
1,21405479,El Pueblo,Q5351935
2,25866455,Santa Carolina,Q1107467
3,13376791,Immigration to Colombia,Q6005141
4,3061348,Cundinamarca,Q5194225
5,145208,Aranjuez,Q486792
6,16581476,Playa Blanca,Q2000517
7,3060636,El Bosque,Q405627
8,29609274,"Laches, Bogotá",Q6468354
9,118413,Gijón,Q12273
10,932732,Miramar,Q250124
11,255919,Buenos Aires,Q1486
12,9968795,San Zenón,Q1575348
13,747209,Bucaramanga,Q243766
14,15221547,Recreo,Q766923
15,1547790,Alpujarras,Q661868
16,10918072,Armenia,Q399
17,3460180,Chiquinquirá,Q951897
18,50607549,The Guerrilla (1973 film),
19,49550484,Ciudad Jardín (Madrid),Q3773744
20,30058709,Robert Shaw (theatre director),Q7349736
21,3051578,Girardot,Q413588
22,883698,Battle of Boyacá,Q1150410
23,18380118,Caiman,Q478759
24,48204964,Belalcázar,Q2359626
25,1946504,Javier Echevarría Rodríguez,Q707954
26,299067,Viña del Mar,Q184345
27,1212422,Esperanza,Q293274
28,1271745,Playa Ancha University of Educational Sciences,Q634259
29,17215333,"Miraflores District, Huamalíes",Q8560868
30,39644107,Santa Julia metro station,Q9074071
31,9356,El Salvador,Q792
32,2350682,Colotenango,Q2402611
33,55917,Simón Bolívar,Q8605
34,39218013,Cedric Vásquez,Q16956239
35,4443,Barcelona,Q1492
36,830834,Boca grande,Q4936136
37,8087628,Egypt,Q79
38,50286708,Placeres Airport,
39,16769171,Gaitán,Q1491399
40,24437894,Boston,Q100
41,42946704,El Chorrillo,Q5821410
42,9467569,Montserrat (disambiguation),Q223844
43,674882,Álamos,Q250531
44,21436395,El Prado,Q5351888
45,36335893,Los Nogales,Q14710982
46,27207037,Buena Esperanza,Q786129
47,787493,Amador,Q353759
0,3413985,Jorge Isaacs,Q1703852
1,18985,Manga,Q8274
2,8484229,Dark River (1952 film),Q4902898
3,18521920,Los Angeles (disambiguation),Q229094
4,10479811,Zorg en Hoop Airport,Q226715
5,28543796,Ambassador of Colombia to the United States,Q4741131
6,2307199,San Bernardo,Q356712
7,2527655,Demerara-Mahaica,Q1185362
8,36257185,Iglesia de la Divina Providencia,Q5992050
9,2220962,Villa Hermosa,Q4012090
10,56836,Asunción,Q2933
11,4474899,Libertador,Q405945
12,33188989,Santa Ana,Q229250
13,2631119,La Merced,Q449063
14,8160867,La Alameda de Gardón,Q1777798
15,16120695,Otra Banda,Q7109031
16,4602253,Las Nieves,Q405805
17,360909,Libertadores,Q1377288
18,2351237,East Berbice-Corentyne,Q1277758
19,134192,"West Newton, Pennsylvania",Q1181196
20,4409358,Bourda,Q895200
21,125948,"La Luz, New Mexico",Q3301868
22,44194802,La Peña,Q415807
23,3314854,Walter Roth Museum of Anthropology,Q2586716
24,11944367,La Mina,Q3820986
25,10720123,Restrepo,Q411923
26,84511,"Aguadilla, Puerto Rico",Q397826
27,215586,Guayaquil,Q43509
28,2246756,San Nicolas,Q363719
29,46313160,Crime in Guyana,
30,12655491,Manuel Rodríguez Torices,Q2390096
31,47137829,Tivoli (film),Q20649977
32,8569916,English language,Q1860
33,32545992,Battle of San Carlos (1817),Q4872268
34,448390,San Cristóbal,Q227033
35,38881,Palermo,Q2656
36,43000,Sucre,Q2907
37,4908900,La India María,Q6463179
38,48028360,Tesca Andrew-Wasylik,Q21620744
39,4994477,Saint Lucia (disambiguation),Q398922
40,1630654,Pascal Bruckner,Q1348334
41,40377856,Quinta,Q443485
42,1966132,La Victoria,Q299696
43,4727651,Sotomayor,Q2303923
44,420284,San Fernando,Q225390
45,14274957,Tenango del Valle,Q2607191
46,26055592,Limoncito,Q1804166
47,2441459,La Concepción,Q1218646
48,241489,San Miguel,Q229238
0,2264993,La Carlota,Q365806
1,33687312,Espírito Santo,Q43233
2,8938437,Ipiranga,Q412266
3,29608500,"Unión, Montevideo",Q984518
4,2722034,Cachoeirinha,Q957697
5,9690663,List of sites of interest in the Lima Metropolitan area,Q6639543
6,29608462,Cordón,Q1005742
7,8963180,Villa Dolores,Q374013
8,38951480,Camobi,Q9675760
9,4298427,Concha,Q453317
10,30485235,Carmen Pampa,Q5043539
11,8227952,Consolação (district of São Paulo),Q5163247
12,16057074,La Pastora,Q1751637
13,9242656,Arroyo Seco,Q4164106
14,507764,Freguesia (Portugal),Q1131296
15,2896730,El silencio,Q2919806
16,2302631,Pachakutiq,Q13190184
17,21202211,Aguada,Q365641
18,1064407,Ipanema,Q468540
19,6004236,Cité Internationale Universitaire de Paris,Q1094300
20,50762144,Reserva Natural Punta Cucharas,
21,691761,Campo Grande,Q168929
22,38899240,Caturrita,Q9711742
23,3433787,Cuevas,Q422348
24,573295,Guarujá,Q271374
25,2813125,Las Flores,Q413345
26,16046545,Alecrim,Q995308
27,50552393,Educando a Nina,Q22969998
28,3052131,Pando,Q295510
29,961522,2016 Summer Olympics,Q8613
30,996747,Aparecida,Q617702
31,37740738,Chucuito,Q130144
32,28228838,Menino Deus,Q3306001
33,1197653,Saramaka,Q1760759
34,4426534,Amaralina,Q1793274
35,5301947,"Frontera Corozal, Chiapas",Q2424844
36,44325800,Apachita,Q21636174
37,17211966,Sachaca District,Q2702915
38,13107442,Cristal,Q407171
39,23159349,La Floresta,Q439682
40,4926695,Floresta,Q251826
41,15596206,Nainville-les-Roches,Q1078086
42,32884075,Juan Antonio de Iza Zamácola,Q3755376
43,1632027,Boa Vista,Q224987
44,6082788,Dahieh,Q2915324
45,17957452,Itapagipe,Q1791208
46,3882596,Moyoco Anno,Q38842
47,65670,Recife,Q48344
48,241489,San Miguel,Q229238
49,28844353,Glória,Q411935
0,930231,Jesús María,Q1688438
1,2441514,La Concordia,Q353185
2,3325541,Carmen de la Legua Reynoso,Q2404480
3,714908,Ridge,Q740445
4,32726588,Burma Camp,Q4999329
5,3048725,São Domingos,Q298431
6,990367,Rocas Atoll,Q241074
7,1576191,Santana,Q223986
8,13426832,Vigário Geral,Q4011596
9,38942290,"Itararé, Santa Maria",Q10304241
10,15032797,Piñeyro,Q1671822
11,50256986,1938 São Paulo FC season,
12,17481633,Pituba (neighbourhood),Q7199533
13,2967721,Navegantes,Q1010299
14,23247970,São Raimundo,Q1217595
15,33259465,Igreja de Nossa Senhora do Ó de Águas Santas,Q5994135
16,47404906,"Saboo, Leh",
17,11202821,São João Nepomuceno,Q919616
18,2636589,"São Geraldo, Minas Gerais",Q1788508
19,2932774,Zélia Gattai,Q247526
20,27953564,NIMA,Q405188
21,1999778,São Cristóvão,Q839003
22,30270986,Paraíso (São Paulo Metro),Q5244701
23,25468480,Utinga,Q1772640
24,1195509,Teresópolis,Q622836
25,7324452,Santo Antônio do Sudoeste,Q1803373
26,2512301,Crown Hill,Q5189367
27,1435238,São José,Q294580
28,21146422,Penha de França,Q1786389
29,16046893,Engenho Velho,Q1786448
30,504174,Petrópolis,Q189043
31,33863,West Point (disambiguation),Q231591
32,2786052,San Félix,Q3471454
33,2764300,Laranjeiras,Q727335
34,30271632,Conceição (São Paulo Metro),Q5158299
35,20376892,Plonk,Q7205090
36,2615632,Breña (disambiguation),Q4962868
37,1281608,Christiansborg Palace,Q940733
38,14946602,Rio Vermelho,Q1789441
39,31439638,"Saúde, Rio de Janeiro",Q3951222
