,wk_page_id,wk_name,wiki_id
0,736434,V. C. Bird International Airport,Q1433157
1,6006857,Frank País Airport,Q527031
2,10026809,Marau Airport,Q1030716
3,3581869,List of airports by ICAO code: M,Q2247196
4,8043477,Abel Santamaría Airport,Q3496664
5,10026866,Munda Airport,Q1528772
6,791267,Sükhbaatar Province,Q244804
7,10026677,Nusatupe Airport,Q3017740
8,21447475,Hingurakgoda Airport,Q2339694
9,3240208,Anuradhapura Airport,Q3504937
10,791348,Choibalsan (city),Q318245
11,10443004,Orestes Acosta Airport,Q7101650
12,2670833,Arvaikheer,Q717684
13,28509593,Saül Airport,Q7429454
14,3609916,Nueva Gerona,Q833946
15,9038151,Mörön Airport,Q2984299
16,2870845,Bandaranaike International Airport,Q60900
17,24328074,1998 MIAT Mongolian Airlines crash,Q4593767
18,8850461,Ampara Airport,Q7390731
19,44866611,British Overseas Airways Corporation,Q846885
20,10026075,Auki Gwaunaru'u Airport,Q2902032
21,4063291,Cayenne – Félix Eboué Airport,Q794542
22,8850560,Katukurunda Airport,Q7390735
23,156105,Chinggis Khaan International Airport,Q837745
24,791215,Khovd Province,Q194098
25,9292776,Baruun-Urt Airport,Q2785149
26,7766497,Weerawila Airport,Q1931181
27,1216578,American Airlines destinations,Q1053234
28,8850397,Batticaloa Airport,Q3522793
29,791290,Töv Province,Q276195
30,8850503,Jaffna Airport,Q7390742
31,26630505,Saint-Georges-de-l'Oyapock Airport,Q10850170
32,13705783,China Bay Airport,Q7390732
33,4330759,Matsapha Airport,Q652974
34,4307161,Bujumbura International Airport,Q681134
35,317100,List of airports by IATA code: C,Q1149745
36,67397,Ulaanbaatar,Q23430
37,450673,Villa Clara Province,Q115434
38,36345031,Henderson Airport (Alabama),Q14679135
39,75245,California State Route 1,Q550419
40,163701,Las Palmas,Q11974
41,26630847,Maripasoula Airport,Q649881
42,235003,Santiago de Cuba,Q117040
43,10026188,Bellona/Anua Airport,Q1657917
44,4562285,Juan Gualberto Gómez Airport,Q555863
45,28510375,Saint-Laurent-du-Maroni Airport,Q2875618
46,16283375,Outline of Antigua and Barbuda,Q7112181
47,10382833,Regina Airport,Q7308429
48,2473822,Öndörkhaan,Q297632
49,3615607,Koggala Airport,Q4802366
0,7719193,Ignacio Agramonte International Airport,Q3086164
1,3581869,List of airports by ICAO code: M,Q2247196
2,21332198,Narsaq Heliport,Q3565611
3,21671785,San Antonio de los Baños Airfield,Q287371
4,50187,Mantua,Q6247
5,26587562,Ittoqqortoormiit Heliport,Q2900680
6,21340810,Nanortalik Heliport,Q3566314
7,8883580,San Pedro Airport,Q4383718
8,10442921,Mariana Grajales Airport,Q1031434
9,41101964,Preston Airport,Q16898818
10,1847699,Playa de Oro International Airport,Q2631115
11,19248519,VP-8,Q7907409
12,8103044,Jaime González Airport,Q2902044
13,3149050,List of airports by ICAO code: B,Q2755106
14,4102784,Narsarsuaq Airport,Q2915005
15,162436,Lloyd Aéreo Boliviano,Q749332
16,3883767,Tasiilaq,Q2139799
17,24860319,Nicaro Airport,Q7024533
18,27546333,Florida Airport,Q5461181
19,53303,Nuuk,Q226
20,317146,List of airports by IATA code: U,Q1758125
21,4102685,Kulusuk Airport,Q1431807
22,27545886,La Coloma Airport,Q6461892
23,26587491,Tasiusaq Heliport (Qaasuitsup),Q62220
24,317143,List of airports by IATA code: R,Q1625861
25,317141,List of airports by IATA code: P,Q786415
26,27546497,Sancti Spíritus Airport,Q3544846
27,21287781,Uummannaq Airport,Q7903553
28,102421,José Martí International Airport,Q381677
29,714348,Augusto C. Sandino International Airport,Q530773
30,2266956,"South Dundas, Ontario",Q4116598
31,11028647,Playa Baracoa Airport,Q7203142
32,628453,Antonio Maceo Airport,Q1432764
33,4862432,List of airports in Cuba,Q1839766
34,23492914,Ciudad Libertad Airport,Q3274501
35,1278705,Qeqertarsuaq,Q847668
36,10442851,Máximo Gómez Airport,Q651520
37,750735,Thule Air Base,Q940576
38,35278707,Capitán José Daniel Vazquez Airport,Q5035998
39,3888532,Las Tunas (city),Q115527
40,12397081,Sondrestrom Air Base,Q7560911
0,25718103,April 1961,Q2874555
1,3581869,List of airports by ICAO code: M,Q2247196
2,5205430,Győr-Pér International Airport,Q930606
3,24189057,Szeged Airport,Q1334380
4,27075075,Szolnok Air Base,Q572010
5,6518716,Røst Airport,Q3498144
6,9402331,Dasht-e Naz Airport,Q1151977
7,2378869,History of the Jews in Hungary,Q469544
8,21079248,Tahoua Airport,Q3497691
9,993023,Bács-Kiskun County,Q181018
10,6312375,Zinder Airport,Q3495944
11,49348711,Okondja Airport,Q12694256
12,34819595,Akieni Airport,Q4700889
13,3149151,List of airports by ICAO code: D,Q2755168
14,9261607,Makokou Airport,Q4968061
15,2308524,List of motor racing tracks,Q339849
16,21079143,Dirkou Airport,Q1654561
17,211931,Pécs,Q45779
18,235256,Miskolc,Q102397
19,11183526,Taszár Air Base,Q939039
20,27074478,Pécs-Pogány International Airport,Q255039
21,42210790,Nagyerdei Stadion,Q1214829
22,9220659,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Q1528953
23,24239523,Messerschmitt Bf 109 operational history,Q6821913
24,21186712,Ilulissat Airport,Q3085806
25,41622827,List of European tornadoes in 2014,Q15637654
26,3613984,List of airports by ICAO code: F,Q2755175
27,4271962,Diori Hamani International Airport,Q905933
28,48621146,31st Guards Airborne Division,Q22115835
29,7176404,Libreville International Airport,Q420847
30,9220860,Port-Gentil International Airport,Q1807680
31,21079134,Diffa Airport,Q1657906
32,1389968,List of airports in Hungary,Q254391
33,9261715,Oyem Airport,Q2522379
34,322445,Magong,Q701428
35,21079236,Maradi Airport,Q637948
36,3613782,List of airports by ICAO code: L,Q2755482
37,1017722,Szolnok,Q181276
38,226338,Kaposvár,Q184998
39,13275,Hungary,Q28
40,1551088,Budapest Ferenc Liszt International Airport,Q500945
41,42510563,Békés Airport,Q854127
42,2119977,Hévíz–Balaton Airport,Q1187044
0,14415720,Big Creek Airport,Q4905493
1,1437214,Waterford Airport,Q2440316
2,20817676,Bánhidi Gerle,Q5004816
3,8896163,Belize City Municipal Airport,Q1657585
4,35194044,Santa Cruz Airport,Q7419396
5,40200210,Manatee Airport,Q16894558
6,8883201,Corozal Airport,Q1657762
7,40200196,Melinda Airport,Q16894982
8,8549719,List of TGV stations,Q721686
9,2119664,Debrecen International Airport,Q903138
10,322064,List of United States Air Force installations,Q6601784
11,317103,List of airports by IATA code: E,Q1357256
12,993023,Bács-Kiskun County,Q181018
13,737338,Queen Alia International Airport,Q721494
14,32592197,Muwaffaq Salti Air Base,Q4117203
15,24237593,Inishmaan Aerodrome,Q3016603
16,8883580,San Pedro Airport,Q4383718
17,1007531,Kecskemét,Q171357
18,736515,Philip S. W. Goldson International Airport,Q1422858
19,23656624,Van Wagnen Airport,Q1708288
20,18233,Lake Balaton,Q6383
21,40200283,Silver Creek Airport,Q16900200
22,1435296,Donegal Airport,Q1161027
23,38136109,Punta Gorda Airport,Q7260526
24,40200229,Orange Walk Airport,Q16896185
25,1104969,Black September,Q154288
26,291924,Ontario Highway 401,Q449996
27,901723,Sligo Airport,Q2607996
28,293805,Cork Airport,Q1345361
29,3794576,King Hussein International Airport,Q1430839
30,8883331,Dangriga Airport,Q1708475
31,8883152,Caye Chapel Airport,Q1961307
32,431701,Caherdavin,Q5017399
33,12259376,South Atlantic air ferry route in World War II,Q7566076
34,7368747,Independence Airport,Q3016378
35,168937,Shannon Airport,Q584102
36,14850480,Inishmore Aerodrome,Q3016595
37,1389968,List of airports in Hungary,Q254391
38,293794,Dublin Airport,Q178021
39,172960,Galway Airport,Q1431344
40,3613782,List of airports by ICAO code: L,Q2755482
41,24237476,Inisheer Aerodrome,Q3014879
42,10894596,L'Espérance Airport,Q1432662
43,633285,Ireland West Airport Knock,Q848921
44,49022,International E-road network,Q106123
45,207314,Faisal of Saudi Arabia,Q217167
46,2119977,Hévíz–Balaton Airport,Q1187044
0,23075262,Trenčín Airport,Q4176321
1,20817568,Mallow–Tralee line,Q3743474
2,620333,Letterkenny,Q952497
3,21765440,Senne Railway,Q185604
4,317111,List of airports by IATA code: L,Q1758143
5,1496375,Castlebridge,Q2566446
6,1025144,Akrotiri and Dhekelia,Q37362
7,8874593,Piešťany Airport,Q1432377
8,7415231,List of airports in Slovakia,Q206373
9,9123334,Lampang Airport,Q542097
10,30858046,Connemara Airport,Q1656081
11,23076283,Malacky Air Base,Q4177405
12,6088589,Poprad–Tatry Airport,Q1432421
13,9705718,Ubon Ratchathani Airport,Q1433127
14,42341694,Eastern Line (Thailand),Q15984114
15,4904012,Takhli Royal Thai Air Force Base,Q4402324
16,259784,"West Seneca, New York",Q3300204
17,14896019,Bantry Aerodrome,Q2788471
18,349028,Nitra,Q26397
19,1534689,Bratislava Airport,Q828379
20,7175463,Trang Airport,Q60484
21,26830,Slovakia,Q214
22,5876011,List of airports in Cyprus,Q1636236
23,9705381,Sakon Nakhon Airport,Q1432665
24,25187481,Tak Airport,Q1432977
25,2357718,Ercan International Airport,Q607230
26,13859675,Martin Airport,Q1199288
27,2957750,Paphos International Airport,Q1050707
28,1241593,Quảng Nam Province,Q33356
29,24236941,Belmullet Aerodrome,Q1655988
30,2922491,Larnaca International Airport,Q654636
31,80051,Norodom Sihanouk,Q160318
32,8795153,Lefkoniko,Q934563
33,14850735,Kilkenny Airport,Q2485275
34,25187502,Phrae Airport,Q1432353
35,6210255,Košice-Barca,Q377416
36,3613782,List of airports by ICAO code: L,Q2755482
37,4060580,Korat Royal Thai Air Force Base,Q4356898
38,78057,Kerry,Q287606
39,9704265,Hua Hin Airport,Q1431510
40,7664170,Sliač Airport,Q1432898
0,25187128,Pai Airport,Q1132069
1,1115137,Surat Thani Airport,Q770306
2,43304185,Surin Airport,Q12695185
3,2427401,Ratchathewi District,Q999170
4,284524,Phayao Province,Q244618
5,7788752,Typhoon Muifa (2004),Q7861267
6,42856,The Bridge on the River Kwai,Q188718
7,317112,List of airports by IATA code: M,Q1570832
8,25187573,Pattani Airport,Q4926282
9,211630,Chiang Mai Province,Q233588
10,34957049,Nakhon Sawan Airport,Q1253148
11,9705071,Narathiwat Airport,Q1432137
12,10556389,Nakhon Ratchasima Airport,Q1432133
13,8935429,Buriram Airport,Q1431028
14,9185502,Trat Airport,Q1433097
15,266302,Phuket International Airport,Q240694
16,9705017,Nan Nakhon Airport,Q1432134
17,247614,Satun Province,Q236263
18,3618663,List of airports by ICAO code: V,Q2755188
19,9123242,Khon Kaen Airport,Q1431704
20,4904127,Udon Thani International Airport,Q1299161
21,204656,Nakhon Ratchasima Province,Q271737
22,740558,List of airports in Thailand,Q1839849
23,40652568,Chiang Rai Airport,Q16768887
24,266286,Don Mueang International Airport,Q1046755
25,9704885,Mae Sot Airport,Q1431990
26,34326976,The Amazing Race Norge 1,Q7463028
27,317146,List of airports by IATA code: U,Q1758125
28,9705144,Phitsanulok Airport,Q1343422
29,9704961,Nakhon Si Thammarat Airport,Q1388166
30,66956,Ho Chi Minh City,Q1854
31,266301,Hat Yai International Airport,Q912583
32,266300,Chiang Mai International Airport,Q1065082
33,17192123,Phetchabun Airport,Q1432358
34,360700,Suvarnabhumi Airport,Q194316
35,6434773,Loei Airport,Q919059
36,9705254,Ranong Airport,Q587560
37,29871651,Index of Thailand-related articles 0 to J,Q16257598
38,3014151,Samui Airport,Q867656
39,8937512,Krabi Airport,Q616894
40,7153140,Nakhon Phanom Airport,Q1170338
41,9705484,Sukhothai Airport,Q1432929
42,203855,Khon Kaen,Q876526
0,21286228,Comiso Airport,Q1431127
1,244318,Italian Air Force,Q381576
2,5215577,Abruzzo Airport,Q1432361
3,23895245,Gioia del Colle Air Base,Q1445322
4,9320699,Olbia Costa Smeralda Airport,Q1432236
5,12565742,Bolzano Airport,Q947740
6,2461035,Treviso Airport,Q513474
7,267709,Linate Airport,Q828386
8,2399305,Catania–Fontanarossa Airport,Q540273
9,333233,Falcone–Borsellino Airport,Q630645
10,38824562,Bresso Airport,Q1433718
11,248428,Leonardo da Vinci–Fiumicino Airport,Q19101
12,23968069,Grosseto Airport,Q1054219
13,4829406,Crotone Airport,Q687300
14,5420919,Brindisi – Salento Airport,Q849715
15,24043446,Falconara Airport,Q5431785
16,1658437,Aviano Air Base,Q790794
17,6537284,Eraclea,Q47986
18,3565811,Naples International Airport,Q849383
19,5758352,Reggio Calabria Airport,Q1432582
20,33743261,Milan–Malpensa Airport,Q60910
21,35563205,Padua Airport,Q550335
22,38824816,Guidonia Airport,Q1494074
23,267710,Il Caravaggio International Airport,Q517873
24,2460741,Verona Villafranca Airport,Q1433197
25,9705288,Roi Et Airport,Q1432609
26,60040,Matera,Q13616
27,6912303,Perugia San Francesco d'Assisi – Umbria International Airport,Q1371018
28,27341984,"Foggia ""Gino Lisa"" Airport",Q1431308
29,32616,Venice,Q641
30,47579883,Lucca-Tassignano Airport,Q3606071
31,18960860,Belluno Airport,Q1248782
32,23560922,Tortolì Airport,Q1114107
33,34840292,Cortina Airport,Q1285822
34,23970309,San Pancrazio Airfield,Q7415064
35,19412896,Marina di Campo Airport,Q114345
36,701658,Ciampino–G. B. Pastine International Airport,Q1132616
37,1414989,List of mottos,Q3675536
