,wk_page_id,wk_name,wiki_id
0,7767927,Amajari,Q1646965
1,7768437,Caroebe,Q748315
2,18494723,"Nova União, Minas Gerais",Q2661298
3,17193071,Canta District,Q3313026
4,13011649,Arroio Grande,Q950879
5,2136138,Alegria,Q363735
6,7768554,Pacaraima,Q1647045
7,25468697,Capela do Alto Alegre,Q961459
8,20157611,Bagà,Q15486
9,8723112,São Felipe d'Oeste,Q1803269
10,8544030,Ulmus 'Folia Aurea',Q7879618
11,21231734,Aceguá,Q913259
12,16046641,Barão de Cotegipe,Q1786792
13,3853947,Alvorada,Q449593
14,8722721,Parecis,Q1803114
15,16046602,Amaral Ferrador,Q33955
16,6382352,Agudo,Q522495
17,16046549,"Alpestre, Rio Grande do Sul",Q957796
18,16046622,Arroio do Tigre,Q33964
19,16046620,Arroio do Sal,Q1648525
20,16046626,Arvorezinha,Q1749878
21,26787521,Arroio do Padre,Q510698
22,16046605,Ametista do Sul,Q33945
23,9074041,Aratiba,Q33961
24,2736220,Alegrete,Q851276
25,22132446,Bonfim,Q354442
26,1560134,Theobroma,Q162078
27,8723210,Seringueiras,Q727950
28,4573494,Augusto Pestana,Q600118
29,16046597,Alto Feliz,Q33958
30,16046608,Anta Gorda,Q33944
31,8722812,Pimenteiras do Oeste,Q1803105
32,20938049,São Luís,Q1771341
33,16046545,Alecrim,Q995308
34,16046624,Arroio dos Ratos,Q1750199
35,48671841,Totalmente Demais,Q21296891
36,27954037,"Água Santa, Rio de Janeiro",Q4025151
37,8723370,Vale do Anari,Q1807445
38,1632027,Boa Vista,Q224987
39,16046537,Ajuricaba,Q413408
40,7768612,São João da Baliza,Q1646960
41,9707471,Araricá,Q626331
42,7768676,Uiramutã,Q1637434
43,33500229,Normandia,Q7053029
44,16046631,Balneário Pinhal,Q1648530
45,8723340,Urupá,Q2089326
46,16046615,Arroio do Meio,Q1758806
47,16046634,Barão,Q1758344
48,5747302,Iracema,Q1472368
0,2559513,Canela,Q995318
1,13451140,Capão do Leão,Q1749867
2,44440616,Bozano,Q347692
3,44440718,Boa Vista do Incra,Q1803204
4,2722034,Cachoeirinha,Q957697
5,16046754,Capivari do Sul,Q1750182
6,23115207,Barracão,Q194816
7,25511428,Córrego do Bom Jesus,Q1792781
8,16046682,Boa Vista do Buricá,Q1786675
9,16046684,Boa Vista do Sul,Q1757685
10,5966249,Cacequi,Q1757709
11,32197314,Canudos do Vale,Q645413
12,16046649,Barra do Guarita,Q1757715
13,16046645,Barão do Triunfo,Q1750098
14,15793303,Candelaria Municipality,Q2312662
15,424790,Braga,Q83247
16,9248308,Carazinho,Q772910
17,16046744,Capão da Canoa,Q958607
18,16046732,Campo Novo,Q1786685
19,16046687,Bom Progresso,Q570340
20,16046661,Barra Funda,Q584762
21,16046743,Candiota,Q1749864
22,16046727,Campestre da Serra,Q1031008
23,16046703,Brochier,Q1750187
24,16046748,Capela de Santana,Q642247
25,16046669,Barros Cassal,Q1786797
26,242047,Carlos Gomes,Q401606
27,3977602,Campo Bom,Q388073
28,9701809,Bossoroca,Q1786682
29,16046658,Barra do Rio Azul,Q1112822
30,44303056,Capão Bonito do Sul,Q765830
31,3162583,Canoas,Q194325
32,1332273,Camargo,Q232230
33,16046694,Boqueirão do Leão,Q1758759
34,16046725,Cambará do Sul,Q612092
35,21824714,List of municipalities of Brazil,Q6629685
36,16046690,Bom Retiro do Sul,Q1758844
37,3847759,Carlos Barbosa,Q1757704
38,16046651,Barra do Ribeiro,Q808802
39,44440694,Boa Vista do Cadeado,Q2007792
40,5919505,Butia,Q1032555
41,16046730,Campinas do Sul,Q1807790
42,16046755,Caraá,Q973169
43,16046718,Camaquã,Q986275
44,3162685,Casca,Q424472
45,16046734,Campos Borges,Q1758309
46,16046672,Benjamin Constant do Sul,Q1786627
47,16046750,Capitão,Q1758752
48,16046713,Cacique Doble,Q1786666
49,8594259,Cachoeira do Sul,Q166378
0,9582812,Dezesseis de Novembro,Q1784407
1,25609208,Tủa Chùa,Q7862849
2,5399,Colorado,Q1261
3,32197338,Coqueiro Baixo,Q1785829
4,16046869,Dom Pedrito,Q1749875
5,16046881,Eldorado do Sul,Q1754600
6,8964600,Chapada,Q2956483
7,7550955,Cerrito,Q403280
8,19838697,Cruzeiro do Sul,Q352855
9,546010,Charrúa people,Q527478
10,16046889,Encruzilhada do Sul,Q600808
11,16046873,Dona Francisca,Q1757149
12,24327174,Quarto Centenário,Q2004523
13,16046825,Coxilha,Q671644
14,16046769,Cerro Branco,Q1758795
15,16046785,Charqueadas,Q1751344
16,16046763,Caseiros,Q950522
17,148343,Condor,Q1211606
18,16046819,Coqueiros do Sul,Q1749866
19,29685041,David Canabarro,Q3018181
20,44302991,Coronel Pilar,Q1803215
21,6373563,Cerro Largo,Q396217
22,5815732,Erechim,Q642088
23,267247,River dolphin,Q19078
24,16046853,Dilermando de Aguiar,Q630661
25,16046855,Dois Irmãos,Q783009
26,16046871,Dom Pedro de Alcântara,Q1749957
27,44440740,Cruzaltense,Q2007550
28,16046878,Doutor Ricardo,Q1758892
29,16046896,Entre Rios do Sul,Q749754
30,31094720,Cerro Grande,Q5064926
31,16046893,Engenho Velho,Q1786448
32,3995916,Derrubadas,Q638794
33,16046898,Erebango,Q776015
34,11295490,Cruz Alta,Q396901
35,13107442,Cristal,Q407171
36,16046797,Chiapeta,Q600802
37,16046865,Dom Feliciano,Q1750443
38,16046799,Chuvisca,Q921983
39,16046773,Cerro Grande do Sul,Q684946
40,3641845,Constantina,Q464452
41,16046824,Cotiporã,Q1757465
42,818093,Caxias do Sul,Q110017
43,16046821,Coronel Barros,Q600835
44,16046823,Coronel Bicaco,Q600830
45,16046808,Colinas,Q1759203
46,16046862,Dois Lajeados,Q588452
47,16046829,Cristal do Sul,Q1784929
48,16046828,Crissiumal,Q279130
49,16046801,Cidreira,Q1749883
0,16046906,Erval Grande,Q590650
1,16046921,Espumoso,Q1749871
2,16046927,Estância Velha,Q985499
3,9719514,Garruchos,Q1039109
4,6245850,Frederico Westphalen,Q375650
5,12410563,Herval,Q1756956
6,18696899,Fagundes Varela,Q2088965
7,16046987,Glorinha,Q985511
8,945885,Floriano Peixoto,Q238688
9,9982405,Giruá,Q1785990
10,6746980,Martin de Villamil,Q3296009
11,16047051,Hulha Negra,Q1750097
12,3854086,Farroupilha,Q535531
13,1233521,Gentil,Q439872
14,16047072,Ipiranga do Sul,Q1786472
15,13439407,Igrejinha,Q926647
16,1032003,Estrela,Q412743
17,6128708,Imigrante,Q736649
18,16046956,Flores da Cunha,Q1757597
19,16046952,Fazenda Vilanova,Q1758834
20,16046977,General Câmara,Q1754588
21,16046910,Erval Seco,Q1785508
22,16046975,Gaurama,Q1785519
23,16046974,Fortaleza dos Valos,Q961448
24,16046971,Formigueiro,Q1784334
25,16047065,Ibirubá,Q194423
26,1677419,Esmeralda,Q232617
27,16047057,Ibarama,Q1785844
28,4400458,Esteio,Q958661
29,9905283,Inhacorá,Q348258
30,16046991,Gramado dos Loureiros,Q1786434
31,16047050,Herveiras,Q1758745
32,2304831,Horizontina,Q785177
33,10683008,IMBA,Q254270
34,7149844,Feliz,Q1750056
35,16046933,Estrela Velha,Q940700
36,1661957,Harmonia,Q346202
37,16047041,Guabiju,Q1785836
38,16047064,Ibirapuitã,Q1774765
39,21486576,Giuseppe Garibaldi,Q539
40,14761,International Phonetic Alphabet,Q21204
41,16047063,Ibiraiaras,Q956087
42,16047375,Gramado Xavier,Q1758731
43,32197346,Forquetinha,Q1803240
44,2548030,Gramado,Q694833
45,23951551,Humaitã River,Q5936707
46,16046969,Fontoura Xavier,Q630520
47,14657681,Ernestina,Q5394075
48,16046948,Faxinal do Soturno,Q1758171
49,16046949,Faxinalzinho,Q1758357
0,2909254,Imperial Rule Assistance Association,Q714797
1,5161782,Itapuca,Q1757396
2,3832265,Jabuticaba,Q1973619
3,36655727,Juliano Máquina,Q2029230
4,16047116,Lagoão,Q1774445
5,16047139,Marcelino Ramos,Q1757733
6,16047114,Lagoa Vermelha,Q985575
7,16047126,Mampituba,Q1750179
8,43208699,Ansumana Jaia Kaikai,Q18205116
9,16047118,Lajeado do Bugre,Q1758290
10,16047119,Liberato Salzano,Q1784434
11,16047136,Marau,Q1784401
12,16047133,Maratá,Q1750080
