,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
5647,"29.018604,40.983963,29.037832,41.001503",uuuu,85632393.0,,c7331e8e85ccb76094dad8f050853bf1,,13809d49e88cc418c13a38f97f1a633c,40.993559,29.028759,102535817.0,uuuu,,,1452296690.0,40.993504,29.030215,101912677.0,Istanbul Sabiha Gokcen Airport,85904115.0,102/535/817/102535817.geojson,campus,85679237.0,woedb,,,
5648,"28.804714,40.964443,28.83305,40.993309",uuuu,85632393.0,,044024988d06f0439f38d1482eb1189d,,e03dd124e8f8f7ebf64813c56332cda7,40.981488,28.819079,102535819.0,uuuu,,,1452296689.0,40.981491,28.818113,0.0,Ataturk Hava Limani Airport,85679237.0,102/535/819/102535819.geojson,campus,85679237.0,woedb,,,
5649,"27.0138,39.5546,27.0138,39.5546",uuuu,85632393.0,,7925c5b079d9f191f43ae1077100b563,,8ce6fd6dddcd3ebc98933a6f9a629885,39.5546,27.0138,102535823.0,uuuu,,,1452296691.0,0.0,0.0,0.0,Edremit-Korfez Airport,85679205.0,102/535/823/102535823.geojson,campus,85679205.0,ourairports,,,
5650,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,10aa71c5df45b18c4c9aa4ec5c9a6961,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535825.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Tokat Airport,85679363.0,102/535/825/102535825.geojson,campus,85679363.0,missing,,,
5651,"41.840401,37.978901,41.840401,37.978901",uuuu,85632393.0,,2d363c6a5d2c283a27c44ee3bb737258,,1fc250470ca3952fe0fc02ef382f9ab3,37.978901,41.840401,102535827.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Siirt Airport,85679489.0,102/535/827/102535827.geojson,campus,85679489.0,ourairports,,,
5652,"36.953522,37.538826,36.953522,37.538826",uuuu,85632393.0,,4d62798bb1f7b1debedd6d854f052d10,,c9f4c8ac072be01480cc23005b8759a7,37.538826,36.953522,102535829.0,uuuu,,,1452296690.0,0.0,0.0,101911231.0,Kahramanmaras Airport,101911231.0,102/535/829/102535829.geojson,campus,85679303.0,ourairports,,,
5653,"39.692402,41.001408,39.705105,41.007366",uuuu,85632393.0,,e2d382b276a176b0e4a5dbc597c6f7fa,,941e7abe9d45f1893b1a511aa55b3b76,41.004641,39.699384,102535831.0,uuuu,,,1452296689.0,41.004455,39.698326,101912783.0,Trabzon Air Base,101912783.0,102/535/831/102535831.geojson,campus,85679383.0,woedb,,,
5654,"36.30518,41.278645,36.30518,41.278645",uuuu,85632393.0,,cbcd5fa97ef345546d4d3b7e26cb0390,,3ee47031c59d9c71a0b3245028c633ab,41.278645,36.30518,102535833.0,uuuu,,,1452296688.0,0.0,0.0,101911033.0,Samsun Airport,101911033.0,102/535/833/102535833.geojson,campus,85679357.0,ourairports,,,
5655,"27.669701,37.140099,27.669701,37.140099",uuuu,85632393.0,,9eb2ac90181354879cbf49bcd1e5ece8,,0f9f81ec030341fa548e006930c61112,37.140099,27.669701,102535835.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Imsik Airport,85679291.0,102/535/835/102535835.geojson,campus,85679291.0,ourairports,,,
5656,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,ce85cf13074f0680f0ab13862a485299,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535837.0,uuuu,,,1452296688.0,0.0,0.0,101912777.0,Diyarbakir Airport,101912777.0,102/535/837/102535837.geojson,campus,85679395.0,missing,,,
5657,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,31af2356770d54ed22b52ff176cf497b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535841.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Elazig Airport,85679299.0,102/535/841/102535841.geojson,campus,85679299.0,missing,,,
5658,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,4d5a5785679ee26570e79af593cefed8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535843.0,uuuu,,,1452296688.0,0.0,0.0,101912915.0,Cigli Airport,101912915.0,102/535/843/102535843.geojson,campus,85679201.0,missing,,,
5659,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,1576c833d32831d600dca360c902be3e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535845.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Incirlik Air Base,85679443.0,102/535/845/102535845.geojson,campus,85679443.0,missing,,,
5660,"32.688599,39.949799,32.688599,39.949799",uuuu,85632393.0,,d2ae1e449127beb16ae04b717dc2a8b2,,75d61116d792ff057ce8a530346ba2fa,39.949799,32.688599,102535847.0,uuuu,,,1452296689.0,0.0,0.0,101912785.0,Etimesgut Airport,101912785.0,102/535/847/102535847.geojson,campus,85679409.0,ourairports,,,
5661,"29.009199,40.233299,29.009199,40.233299",uuuu,85632393.0,,ff87e1a70f9d4e9af433204e67614838,,1958a6a8ca102bbe492462a0900d13e9,40.233299,29.009199,102535849.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Bursa Airport,85679231.0,102/535/849/102535849.geojson,campus,85679231.0,ourairports,,,
5662,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,e69a985ccb5d3d636200d2755a458931,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535851.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Erzurum Airport,85679369.0,102/535/851/102535851.geojson,campus,85679369.0,missing,,,
5663,"30.781212,36.887173,30.810814,36.935589",uuuu,0.0,,c0138a932c173a45944bae9f72196ca0,,e7166770447eee16fa00b30963a162bc,36.912773,30.800107,102535853.0,uuuu,,,1452296689.0,36.914313,30.799098,0.0,Antalya Airport,85679263.0,102/535/853/102535853.geojson,campus,0.0,woedb,,,
5664,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,cf68c9cc5770b3c419f92764b33233ab,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535855.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Imroz Airport,85679209.0,102/535/855/102535855.geojson,campus,85679209.0,missing,,,
5665,"27.010099,38.513,27.010099,38.513",uuuu,85632393.0,,e64d5e00039752d8e3224dbeb7a28666,,5b1a04199646f83e2f2120970c728d87,38.513,27.010099,102535859.0,uuuu,,,1452296690.0,0.0,0.0,101912915.0,Kaklic Airport,101912915.0,102/535/859/102535859.geojson,campus,85679201.0,ourairports,,,
5666,"32.983166,40.11285,33.001427,40.128227",uuuu,85632393.0,,91f85050352e1abbe622449d24b89a23,,12873109e63b20bf4cca8c2ff60961ff,40.122652,32.99485,102535861.0,uuuu,,,1452296691.0,40.11701,32.991184,0.0,Esenboga Airport,85679409.0,102/535/861/102535861.geojson,campus,85679409.0,woedb,,,
5667,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,504117267f11eeb905a90a570a76c641,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535863.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Borankoy Airport,85679309.0,102/535/863/102535863.geojson,campus,85679309.0,missing,,,
5668,"39.527,39.710201,39.527,39.710201",uuuu,85632393.0,,15891d11143e9d93ade0f1000cf76ffd,,0677bf6b33a9f051088e826bfcbf5bdc,39.710201,39.527,102535865.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Erzincan Airport,85679373.0,102/535/865/102535865.geojson,campus,85679373.0,ourairports,,,
5669,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,92f4cae85f180e5153fe38939228c06e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535867.0,uuuu,,,1452296689.0,0.0,0.0,101912945.0,Adnan Menderes Airport,101912945.0,102/535/867/102535867.geojson,campus,85679201.0,missing,,,
5670,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,aa62374afd1533f7717332e8bcee5a02,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535869.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Bolu Airport,85679249.0,102/535/869/102535869.geojson,campus,85679249.0,missing,,,
5671,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,778eee49c676a03ffa794b52ac8eef4c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535871.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Akhisar Airport,85679285.0,102/535/871/102535871.geojson,campus,85679285.0,missing,,,
5672,"30.5821,39.7841,30.5821,39.7841",uuuu,85632393.0,,4eae45c16f501a8f1bb33ff580761766,,09895286fc4350cfd48517ca19ef10eb,39.7841,30.5821,102535873.0,uuuu,,,1452296688.0,0.0,0.0,101912871.0,Eskisehir Airport,101912871.0,102/535/873/102535873.geojson,campus,85679255.0,ourairports,,,
5673,"41.1166,37.929001,41.1166,37.929001",uuuu,85632393.0,,fdef442507576298020ebaa321a35fd2,,85e4bf7469d55f3ebb0ab04328fa046b,37.929001,41.1166,102535877.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Batman Airport,85679483.0,102/535/877/102535877.geojson,campus,85679483.0,ourairports,,,
5674,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,20a18fd944fe9a002dbbdaeab0a4050b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535879.0,uuuu,,,1452296688.0,0.0,0.0,101911259.0,Isparta Airport,101911259.0,102/535/879/102535879.geojson,campus,85679279.0,missing,,,
5675,"27.157,38.2924,27.157,38.2924",uuuu,85632393.0,,8ae968750028656e83ee8f1c014d79b0,,4703fa3f1aa8d45499642d7b45d833ca,38.2924,27.157,102535881.0,uuuu,,,1452296689.0,0.0,0.0,101912945.0,Gaziemir Airport,101912945.0,102/535/881/102535881.geojson,campus,85679201.0,ourairports,,,
5676,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,ce79b894efbc94be8ec875dd327916ea,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535883.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Diyarbakir Northwest Airport,85679395.0,102/535/883/102535883.geojson,campus,85679395.0,missing,,,
5677,"27.926001,39.619301,27.926001,39.619301",uuuu,85632393.0,,d6df3396ac22ccd263d5c626c30b10c7,,0ccc0eae50b91306d3fc455e5f7ac3a3,39.619301,27.926001,102535885.0,uuuu,,,1452296689.0,0.0,0.0,101912815.0,Balikesir Airport,101912815.0,102/535/885/102535885.geojson,campus,85679205.0,ourairports,,,
5678,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,47fac3d0b83c0c4994c499ea2a99ef40,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535887.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Cardak Airport,85679277.0,102/535/887/102535887.geojson,campus,85679277.0,missing,,,
5679,"27.977699,40.318001,27.977699,40.318001",uuuu,85632393.0,,658fde33c89474b017b116cf69ab3f8d,,c8f9ee9928d8988c27fcf83e57cc5d99,40.318001,27.977699,102535889.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Bandirma Airport,85679205.0,102/535/889/102535889.geojson,campus,85679205.0,ourairports,,,
5680,"35.495399,38.770401,35.495399,38.770401",uuuu,85632393.0,,5ec35bf4b569e5dfcc1f88cae5ea2290,,6746675ccc30b8e0ae31a14702cb2d2a,38.770401,35.495399,102535891.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Erkilet Airport,85679321.0,102/535/891/102535891.geojson,campus,85679321.0,ourairports,,,
5681,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,60f3ba51478c43767117eb8dca8fc2a3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535895.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Gaziantep Airport,85679437.0,102/535/895/102535895.geojson,campus,85679437.0,missing,,,
5682,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,3d2e955ce8479ff3568161374b6021f2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535897.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Hins Airport,85679369.0,102/535/897/102535897.geojson,campus,85679369.0,missing,,,
5683,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,f7a2a718e89da89411d0d7ae43e3d856,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535899.0,uuuu,,,1452296691.0,0.0,0.0,0.0,Eregli Airport,85679419.0,102/535/899/102535899.geojson,campus,85679419.0,missing,,,
5684,"30.601101,38.726398,30.601101,38.726398",uuuu,85632393.0,,e71435ffa2201c4ea1eb9a40efd51274,,dee50d0e84f9dea9e5bec3c7c99c8661,38.726398,30.601101,102535901.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Afyon Airport,85679267.0,102/535/901/102535901.geojson,campus,85679267.0,ourairports,,,
5685,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,486ae5b474b801662814e0a452d400b5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535903.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Akhisar Tsa Airport,85679285.0,102/535/903/102535903.geojson,campus,85679285.0,missing,,,
5686,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,190890f75ebed9fe67dd0df2374679d4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535905.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Corlu Airport,85679223.0,102/535/905/102535905.geojson,campus,85679223.0,missing,,,
5687,"38.091,38.435299,38.091,38.435299",uuuu,85632393.0,,9bd7c8d4e6ef50b26bfbd2cc0e45a4b3,,308154da1c3ccdf20bb0dc577234c577,38.435299,38.091,102535907.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Erhac Airport,85679309.0,102/535/907/102535907.geojson,campus,85679309.0,ourairports,,,
5688,"28.7925,36.7131,28.7925,36.7131",uuuu,85632393.0,,06cc0b4384df4951d9a2680b2b55805b,,36295c7e4594a04135bd98eda20d337e,36.7131,28.7925,102535909.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Dalaman Airport,85679291.0,102/535/909/102535909.geojson,campus,85679291.0,ourairports,,,
5689,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,f552e343d38558c1d4fe1957cf2b53a8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535913.0,uuuu,,,1452296689.0,0.0,0.0,101912785.0,Guvercinlik Airport,101912785.0,102/535/913/102535913.geojson,campus,85679409.0,missing,,,
5690,"30.5194,39.809898,30.5194,39.809898",uuuu,85632393.0,,ce85e70d7a1cc15c4148543541ce5721,,a383d013b97ac06232c5fde43e722181,39.809898,30.5194,102535915.0,uuuu,,,1452296691.0,0.0,0.0,101912873.0,Anadolu University Airport,101912873.0,102/535/915/102535915.geojson,campus,85679255.0,ourairports,,,
5691,"43.025978,39.654541,43.025978,39.654541",uuuu,85632393.0,,ae6e8c7f9c74b8894f663c66159a0253,,35639aefcfa0057e412c751fcbdebf18,39.654541,43.025978,102535917.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Agri Airport,85679387.0,102/535/917/102535917.geojson,campus,85679387.0,ourairports,,,
5692,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,cb4d209d1a2e49dd604ecfa2677ec23b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535919.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Murted Airport,85679409.0,102/535/919/102535919.geojson,campus,85679409.0,missing,,,
5693,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,693d2613281e90a319bf08b730ee8b50,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535921.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Konya Airport,85679425.0,102/535/921/102535921.geojson,campus,85679425.0,missing,,,
5694,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,b27aa60d35382150dfb4cbb41759f5bd,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535923.0,uuuu,,,1452296691.0,0.0,0.0,0.0,Malatya Airport,85679309.0,102/535/923/102535923.geojson,campus,85679309.0,missing,,,
5695,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,790268c61309c89940b5a18376f147f6,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535925.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Sivrihisar Airport,85679255.0,102/535/925/102535925.geojson,campus,85679255.0,missing,,,
5696,"41.661201,38.747799,41.661201,38.747799",uuuu,85632393.0,,5bc1965ff83e06b7808e9cf5ec7255db,,af2911a94bba645e5b195e030bd0f6d6,38.747799,41.661201,102535927.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Mus Airport,85679401.0,102/535/927/102535927.geojson,campus,85679401.0,ourairports,,,
5697,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,815a882e420c246b15ecf9e1ed933564,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535931.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Tuzla Airport,85679241.0,102/535/931/102535931.geojson,campus,85679241.0,missing,,,
5698,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,b2614675bb74b5c23f2fcc6f64f02d84,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535933.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Samandira Airport,85679237.0,102/535/933/102535933.geojson,campus,85679237.0,missing,,,
5699,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,4de60cafffa324c1d3df63ed7c9d11b4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535935.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Tatvan Airport,85679407.0,102/535/935/102535935.geojson,campus,85679407.0,missing,,,
5700,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,39c6bb491789d9b53bd0047227e354b5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535937.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Kutahya Airport,85679283.0,102/535/937/102535937.geojson,campus,85679283.0,missing,,,
5701,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,ad311eb2a16577e09bad7033e4bbce5f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535939.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Yuksekova Highway Strip Airport,85679501.0,102/535/939/102535939.geojson,campus,85679501.0,missing,,,
5702,"35.280399,36.982201,35.280399,36.982201",uuuu,85632393.0,,bb8cfa9f722b2a408537b7bdcb85c62a,,0d7a0142a8e562205c491fd4835f511f,36.982201,35.280399,102535941.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Sakirpasa Airport,85679443.0,102/535/941/102535941.geojson,campus,85679443.0,ourairports,,,
5703,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,2446f6c17264e83a4b3e1122f1605331,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535943.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Temelli Airport,85679409.0,102/535/943/102535943.geojson,campus,85679409.0,missing,,,
5704,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,c16dc10100ca746dd2f97a4bc332a143,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535945.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Kars Southeast Airport,85679475.0,102/535/945/102535945.geojson,campus,85679475.0,missing,,,
5705,"36.9035,39.813801,36.9035,39.813801",uuuu,85632393.0,,715f72cada23031b61f3cd690d5d03de,,8596bacdb101bc7ff7115dcd199f7ae7,39.813801,36.9035,102535949.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Sivas Airport,85679355.0,102/535/949/102535949.geojson,campus,85679355.0,ourairports,,,
5706,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,4907805e54b84e441c73e91b9b68224e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535951.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Topel Airport,85679241.0,102/535/951/102535951.geojson,campus,85679241.0,missing,,,
5707,"43.115002,40.562199,43.115002,40.562199",uuuu,85632393.0,,d38fac596f3b67fea73b633c3075d633,,8c21619a1d64dcc0eb809cc5a83dba08,40.562199,43.115002,102535953.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Kars (abandoned) Airport,85679475.0,102/535/953/102535953.geojson,campus,85679475.0,ourairports,,,
5708,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,991ffc2c484df790a083398491c6e8d7,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535955.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Kesan Airport,85679213.0,102/535/955/102535955.geojson,campus,85679213.0,missing,,,
5709,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,df9406c749e38f976a79743e1d8e401e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535957.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Van Airport,85679509.0,102/535/957/102535957.geojson,campus,85679509.0,missing,,,
5710,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,ec6541f6b94d46a85721b5e8ab61f9b2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535959.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Sanliurfa Airport,85679441.0,102/535/959/102535959.geojson,campus,85679441.0,missing,,,
5711,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,410e7369c98d5b8437b6fa0480152e9a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535961.0,uuuu,,,1452296691.0,0.0,0.0,0.0,Mus West Airport,85679401.0,102/535/961/102535961.geojson,campus,85679401.0,missing,,,
5712,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,fd54562f94c31e78e32d770723d28952,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535963.0,uuuu,,,1452296688.0,0.0,0.0,0.0,Kosekoy Airport,85679241.0,102/535/963/102535963.geojson,campus,85679241.0,missing,,,
5713,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,3d2acb9063ad6079a2e874cfdbe8c15f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535967.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Konya West Airport,85679425.0,102/535/967/102535967.geojson,campus,85679425.0,missing,,,
5714,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,2c5ce9e67a297f9ad339502d5edba22f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535969.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Yalova Airport,85679529.0,102/535/969/102535969.geojson,campus,85679529.0,missing,,,
5715,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,4bb56bfe6ce82c235bd39f494d991130,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535971.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Yenisehir Airport,85679231.0,102/535/971/102535971.geojson,campus,85679231.0,missing,,,
5716,"27.664301,37.250599,27.664301,37.250599",uuuu,85632393.0,,0d9dab650971693db7b1b1bd9f335382,,176ba9aa2a6a1d08e32cafd5768f1177,37.250599,27.664301,102535973.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Milas Airport,85679291.0,102/535/973/102535973.geojson,campus,85679291.0,ourairports,,,
5717,"29.7013,37.785599,29.7013,37.785599",uuuu,85632393.0,,9824232d1a7d45462ab26e8f9bf655e3,,93e5957f762b8538cc79968b7d08cffc,37.785599,29.7013,102535975.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Cardak Airport,85679277.0,102/535/975/102535975.geojson,campus,85679277.0,ourairports,,,
5718,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,4ac5ba737afff418c4102fd75e91459e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535977.0,uuuu,,,1452296691.0,0.0,0.0,0.0,Sanliurfa Gap Havaalani,85679441.0,102/535/977/102535977.geojson,campus,85679441.0,missing,,,
5719,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,a4d2481ca2edf91ac3854e2fe3e8ea46,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535979.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Milas-Bodrum Hava Limani,85679291.0,102/535/979/102535979.geojson,campus,85679291.0,missing,,,
5720,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,d9e1c92486bac2a2f006eccc2f308dd4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535981.0,uuuu,,,1452296691.0,0.0,0.0,101912813.0,Canakkale Havaalani,101912813.0,102/535/981/102535981.geojson,campus,85679209.0,missing,,,
5721,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,3ac72081e751df43428285a1af574ec9,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535985.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Samsun Carsamba Havaalani,85679357.0,102/535/985/102535985.geojson,campus,85679357.0,missing,,,
5722,"0.0,0.0,0.0,0.0",uuuu,85632393.0,,2b2a3b9a89a77fa2771298f240aeb0e3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535987.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Sabiha Gokcen Havaalani,85929941.0,102/535/987/102535987.geojson,campus,85679241.0,missing,,,
5723,"-76.969002,18.4042,-76.969002,18.4042",uuuu,85632215.0,,e751df26446a0114b42c3dfcd24648e7,,fe639fbb3ff6bc2ef669dd35c547130f,18.4042,-76.969002,102535989.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Boscobel Airport,85672605.0,102/535/989/102535989.geojson,campus,85672605.0,ourairports,,,
5724,"-76.5345,18.198799,-76.5345,18.198799",uuuu,85632215.0,,90ee48a871a3dbf21e8a3937a830e999,,77fd5b15daa086b0746f2bbd2d629dc5,18.198799,-76.5345,102535991.0,uuuu,,,1452296689.0,0.0,0.0,0.0,Ken Jones Airport,85672591.0,102/535/991/102535991.geojson,campus,85672591.0,ourairports,,,
5725,"-77.92379,18.497105,-77.908409,18.50989",uuuu,85632215.0,,8d212634f607522a6313f98adc71a10a,,23d720b66745a85f9f9c82272472c23e,18.503031,-77.9158,102535993.0,uuuu,,,1452296689.0,18.502424,-77.915684,0.0,Sangster International Airport,85672573.0,102/535/993/102535993.geojson,campus,85672573.0,woedb,,,
5726,"0.0,0.0,0.0,0.0",uuuu,85632215.0,,7395e8737f8757d2ef02bcaae2f38432,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102535995.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Tinson Pen Airport,85672609.0,102/535/995/102535995.geojson,campus,85672609.0,missing,,,
5727,"-76.782928,17.930937,-76.774521,17.939398",uuuu,85632215.0,,28bb4f3bd9fdc6c40fabdea14b7a1877,,847490db231babbc6c6f178254ec1106,17.935497,-76.777983,102535997.0,uuuu,,,1452296690.0,17.93692,-76.777696,0.0,Norman Manley International Airport,85672609.0,102/535/997/102535997.geojson,campus,85672609.0,woedb,,,
5728,"-77.495,18.019,-77.495,18.019",uuuu,85632215.0,,1a0c2cf14205d3a6a9c5b76e5f252e16,,b7119b56a1468028a7c9ec4d69330b65,18.019,-77.495,102535999.0,uuuu,,,1452296690.0,0.0,0.0,0.0,Marlbrough Airport,85672567.0,102/535/999/102535999.geojson,campus,85672567.0,ourairports,,,
5729,"-78.3321,18.3428,-78.3321,18.3428",uuuu,85632215.0,,5547c1c28a3dd97106bfaf8b0bd059c0,,5e8d7f165210303eb7f7a3bb7e634a46,18.3428,-78.3321,102536003.0,uuuu,,,1452297517.0,0.0,0.0,0.0,Negril Airport,85672563.0,102/536/003/102536003.geojson,campus,85672563.0,ourairports,,,
